MinTemp,Rainfall,WindGustDir,WindGustSpeed,WindSpeed3pm,Humidity9am,Humidity3pm,RainToday,Temp3pm,MaxTemp
15.1,0.0,180.0,41.0,17.0,67.0,62.0,0,20.5,23.0
11.3,2.2,202.5,46.0,9.0,84.0,53.0,1,19.2,20.5
5.6,0.2,225.0,39.0,28.0,51.0,49.0,0,20.5,24.3
8.6,0.0,270.0,39.0,22.0,46.0,26.0,0,26.0,27.6
11.5,0.0,337.5,33.0,17.0,56.0,73.0,0,19.0,23.6
13.8,1.6,225.0,50.0,28.0,62.0,51.0,1,20.7,23.1
6.0,0.0,225.0,39.0,24.0,51.0,45.0,0,20.6,22.5
7.4,0.0,202.5,44.0,28.0,40.0,37.0,0,20.3,22.4
1.7,0.0,202.5,43.0,20.0,47.0,31.0,0,23.1,24.2
5.5,0.0,180.0,44.0,24.0,45.0,32.0,0,23.8,25.6
6.1,0.0,45.0,33.0,7.0,59.0,18.0,0,30.9,32.1
15.0,0.0,202.5,63.0,37.0,18.0,31.0,0,29.7,39.5
11.3,0.0,225.0,57.0,26.0,47.0,38.0,0,22.2,25.5
5.3,0.0,157.5,43.0,11.0,42.0,24.0,0,25.6,26.4
8.1,0.0,202.5,41.0,26.0,52.0,27.0,0,24.3,27.8
8.4,0.0,180.0,37.0,13.0,52.0,31.0,0,21.3,23.1
7.9,0.0,180.0,43.0,17.0,45.0,22.0,0,24.1,25.4
11.0,0.0,157.5,48.0,22.0,60.0,25.0,0,27.6,29.1
12.4,0.0,67.5,41.0,17.0,50.0,29.0,0,24.8,25.3
14.8,0.0,45.0,39.0,15.0,46.0,22.0,0,29.2,31.5
16.0,6.0,90.0,39.0,24.0,86.0,82.0,1,22.2,24.7
16.0,1.0,90.0,43.0,26.0,66.0,37.0,0,27.4,30.3
18.8,0.0,90.0,33.0,22.0,62.0,28.0,0,31.9,33.4
15.8,0.0,135.0,56.0,39.0,48.0,28.0,0,32.0,34.8
14.1,0.4,112.5,46.0,26.0,67.0,25.0,0,27.2,28.2
11.4,0.0,67.5,50.0,19.0,44.0,16.0,0,30.4,32.4
17.9,0.0,180.0,52.0,35.0,18.0,27.0,0,29.7,33.5
16.4,0.0,157.5,50.0,20.0,50.0,28.0,0,29.6,31.0
10.5,0.0,157.5,43.0,17.0,50.0,18.0,0,32.6,33.8
11.9,0.0,180.0,50.0,31.0,32.0,31.0,0,30.3,32.3
14.7,0.0,157.5,52.0,17.0,53.0,25.0,0,30.2,31.6
12.6,0.0,90.0,50.0,20.0,45.0,23.0,0,31.9,33.7
16.1,0.0,67.5,35.0,22.0,56.0,39.0,0,27.3,27.8
19.0,0.0,180.0,44.0,13.0,53.0,26.0,0,34.3,36.3
15.6,0.0,337.5,85.0,31.0,30.0,25.0,0,36.7,39.1
19.8,24.0,225.0,43.0,15.0,79.0,30.0,1,30.6,31.0
14.4,0.0,180.0,78.0,22.0,65.0,39.0,0,24.7,27.2
9.5,0.0,157.5,52.0,22.0,49.0,25.0,0,28.8,29.5
13.9,0.0,157.5,44.0,26.0,47.0,24.0,0,30.6,31.8
12.1,0.0,157.5,57.0,24.0,48.0,25.0,0,28.3,29.9
15.0,0.0,135.0,46.0,24.0,48.0,28.0,0,27.2,28.6
13.2,0.0,135.0,43.0,22.0,65.0,31.0,0,29.7,30.3
14.2,0.0,22.5,35.0,13.0,50.0,15.0,0,33.9,35.5
19.1,0.0,202.5,48.0,31.0,53.0,29.0,0,26.0,30.0
10.3,0.0,180.0,44.0,17.0,52.0,28.0,0,27.3,29.0
13.7,0.0,180.0,46.0,19.0,49.0,22.0,0,30.1,31.2
13.3,0.0,135.0,43.0,13.0,41.0,13.0,0,34.4,35.7
18.4,0.0,180.0,46.0,28.0,29.0,36.0,0,30.3,33.3
16.1,0.0,180.0,56.0,20.0,53.0,16.0,0,35.5,37.0
15.7,0.0,180.0,44.0,28.0,64.0,38.0,0,25.2,27.3
11.2,0.0,67.5,39.0,19.0,50.0,28.0,0,28.4,30.5
16.9,0.0,0.0,46.0,17.0,30.0,14.0,0,40.3,41.6
18.2,2.4,157.5,35.0,24.0,87.0,80.0,1,18.9,22.7
15.7,3.0,180.0,52.0,33.0,77.0,63.0,1,22.5,26.7
13.6,3.6,135.0,31.0,13.0,69.0,36.0,1,24.8,26.3
11.9,0.0,157.5,46.0,13.0,43.0,30.0,0,32.8,34.0
17.1,0.0,90.0,35.0,22.0,60.0,50.0,0,30.0,34.5
19.5,1.2,315.0,54.0,30.0,28.0,13.0,1,44.7,46.3
20.9,0.0,180.0,41.0,13.0,69.0,38.0,0,33.7,35.6
19.1,0.0,202.5,50.0,22.0,54.0,22.0,0,39.5,41.5
18.7,3.8,202.5,52.0,35.0,68.0,75.0,1,21.8,26.3
13.7,0.0,67.5,41.0,13.0,61.0,34.0,0,26.7,28.5
11.3,0.0,157.5,50.0,24.0,57.0,28.0,0,30.7,32.0
16.0,0.0,67.5,41.0,19.0,52.0,27.0,0,32.9,34.9
18.8,0.0,180.0,57.0,35.0,43.0,45.0,0,27.5,34.4
14.8,1.0,157.5,52.0,39.0,56.0,43.0,0,20.0,23.1
13.9,0.0,90.0,50.0,30.0,51.0,35.0,0,23.7,24.8
15.6,0.0,90.0,50.0,30.0,53.0,35.0,0,27.3,28.8
16.2,6.2,90.0,35.0,19.0,93.0,78.0,1,21.4,24.2
17.1,0.4,202.5,37.0,24.0,73.0,63.0,0,26.5,27.7
18.1,0.0,135.0,37.0,24.0,79.0,66.0,0,23.6,25.6
15.6,0.4,157.5,50.0,26.0,72.0,49.0,0,24.1,25.9
14.6,0.0,90.0,46.0,30.0,68.0,42.0,0,22.9,25.2
16.3,0.0,112.5,46.0,28.0,45.0,35.0,0,25.1,27.1
15.3,0.0,90.0,44.0,19.0,59.0,40.0,0,26.5,27.9
18.8,0.0,112.5,41.0,13.0,62.0,33.0,0,32.2,33.7
18.2,0.0,112.5,44.0,26.0,62.0,42.0,0,29.6,32.0
17.0,0.0,90.0,43.0,19.0,79.0,80.0,0,19.5,21.2
16.5,0.8,67.5,26.0,7.0,79.0,48.0,0,25.7,27.1
16.4,0.0,202.5,50.0,30.0,48.0,39.0,0,30.8,33.4
16.7,0.0,90.0,44.0,26.0,91.0,70.0,0,21.0,22.4
16.3,0.0,45.0,48.0,22.0,63.0,33.0,0,26.1,27.7
13.7,0.0,45.0,46.0,22.0,54.0,28.0,0,29.1,30.2
16.8,0.0,67.5,37.0,19.0,71.0,45.0,0,25.7,27.1
12.8,0.0,135.0,46.0,11.0,60.0,32.0,0,31.3,32.5
17.6,0.0,157.5,35.0,13.0,65.0,32.0,0,32.5,33.8
15.8,0.0,135.0,41.0,22.0,57.0,30.0,0,34.6,35.9
19.6,0.0,67.5,37.0,19.0,80.0,41.0,0,31.1,32.4
18.3,0.0,157.5,50.0,20.0,57.0,51.0,0,26.8,27.3
15.4,1.2,90.0,48.0,28.0,75.0,35.0,1,25.0,26.0
16.3,0.0,112.5,46.0,28.0,52.0,29.0,0,26.5,27.7
13.0,0.0,112.5,50.0,24.0,49.0,28.0,0,27.1,28.0
13.1,0.0,90.0,44.0,19.0,53.0,26.0,0,30.6,31.3
18.2,0.0,45.0,44.0,9.0,66.0,49.0,0,26.1,27.5
18.5,0.0,202.5,39.0,19.0,89.0,39.0,0,25.7,27.3
10.1,0.0,157.5,33.0,19.0,54.0,36.0,0,25.0,27.2
7.8,0.0,157.5,50.0,13.0,48.0,29.0,0,27.6,28.7
7.7,0.0,135.0,37.0,13.0,40.0,29.0,0,29.7,31.3
16.6,0.0,22.5,41.0,15.0,35.0,21.0,0,34.0,34.9
21.8,0.0,180.0,46.0,30.0,25.0,37.0,0,27.5,31.0
15.8,2.6,135.0,35.0,22.0,76.0,50.0,1,21.7,22.5
6.4,0.0,135.0,44.0,17.0,53.0,25.0,0,26.2,26.7
6.5,0.0,157.5,44.0,15.0,61.0,30.0,0,26.3,27.9
11.2,0.0,90.0,46.0,24.0,65.0,35.0,0,26.2,27.6
15.1,9.6,112.5,35.0,15.0,94.0,86.0,1,18.7,19.3
16.4,3.0,90.0,39.0,19.0,93.0,92.0,1,19.6,20.2
17.5,5.2,157.5,24.0,6.0,92.0,62.0,1,25.0,26.3
17.7,0.0,202.5,39.0,15.0,81.0,50.0,0,26.4,27.4
16.0,0.4,180.0,37.0,22.0,70.0,51.0,0,22.2,25.4
8.3,0.0,112.5,37.0,20.0,49.0,43.0,0,23.0,24.2
14.7,0.0,45.0,33.0,11.0,61.0,37.0,0,26.0,26.6
14.4,0.0,0.0,31.0,13.0,53.0,25.0,0,30.6,32.0
17.4,0.0,270.0,39.0,22.0,65.0,39.0,0,26.5,28.1
10.6,0.0,157.5,31.0,11.0,64.0,25.0,0,29.8,30.9
12.4,0.0,22.5,35.0,15.0,52.0,24.0,0,28.1,29.2
13.1,0.0,90.0,30.0,11.0,56.0,24.0,0,27.9,28.9
8.3,0.0,67.5,50.0,17.0,47.0,20.0,0,29.0,29.8
7.2,0.0,202.5,46.0,19.0,37.0,27.0,0,28.4,29.3
13.1,0.0,157.5,41.0,15.0,63.0,41.0,0,23.8,25.7
7.2,0.0,135.0,39.0,15.0,61.0,28.0,0,26.0,26.8
3.6,0.0,180.0,39.0,19.0,53.0,67.0,0,18.1,22.2
6.2,1.8,180.0,26.0,13.0,90.0,44.0,1,20.1,21.6
5.6,0.0,247.5,24.0,11.0,66.0,41.0,0,20.3,22.1
9.0,0.0,0.0,30.0,9.0,62.0,29.0,0,23.0,23.2
11.4,0.0,337.5,33.0,11.0,46.0,26.0,0,22.5,24.2
8.6,0.0,180.0,37.0,22.0,70.0,50.0,0,19.5,21.6
2.0,0.0,135.0,35.0,17.0,68.0,39.0,0,18.8,19.7
-0.9,0.0,337.5,26.0,13.0,65.0,31.0,0,20.6,21.7
3.9,0.0,180.0,39.0,15.0,50.0,22.0,0,24.5,25.1
12.6,0.0,157.5,31.0,17.0,54.0,43.0,0,19.0,20.4
2.4,0.0,135.0,37.0,15.0,90.0,41.0,0,17.8,18.6
-0.2,0.0,157.5,26.0,17.0,60.0,42.0,0,17.9,18.5
4.1,0.0,135.0,30.0,15.0,52.0,43.0,0,19.4,20.6
9.6,0.0,135.0,30.0,17.0,91.0,48.0,0,17.7,18.9
2.8,0.0,45.0,35.0,19.0,78.0,47.0,0,19.0,20.2
6.3,0.0,0.0,41.0,20.0,59.0,27.0,0,25.3,26.6
14.8,0.0,337.5,35.0,13.0,63.0,53.0,0,22.6,23.3
13.2,8.6,202.5,43.0,22.0,93.0,76.0,1,15.4,16.3
6.0,1.4,0.0,28.0,13.0,63.0,40.0,1,18.6,19.4
9.6,0.0,292.5,91.0,26.0,70.0,56.0,0,19.0,19.7
8.8,15.2,225.0,57.0,24.0,85.0,62.0,1,14.7,15.6
9.7,0.4,225.0,37.0,22.0,83.0,56.0,0,16.0,17.0
10.7,1.4,157.5,33.0,9.0,94.0,89.0,1,14.8,17.7
7.0,1.8,112.5,19.0,9.0,92.0,67.0,1,15.9,16.2
5.5,0.0,90.0,31.0,20.0,89.0,74.0,0,15.2,17.5
10.2,0.2,90.0,31.0,13.0,65.0,46.0,0,15.3,17.5
6.1,0.0,0.0,28.0,11.0,76.0,48.0,0,16.2,16.3
1.9,0.0,0.0,28.0,11.0,62.0,34.0,0,20.4,21.3
6.2,0.0,22.5,44.0,26.0,54.0,30.0,0,22.3,23.3
15.2,0.0,337.5,63.0,31.0,34.0,49.0,0,19.3,21.5
10.1,0.0,337.5,35.0,17.0,94.0,40.0,0,20.8,21.7
8.5,0.0,315.0,52.0,24.0,61.0,39.0,0,21.8,23.1
14.3,0.6,292.5,39.0,19.0,87.0,87.0,0,14.3,16.4
7.1,0.4,202.5,31.0,15.0,88.0,48.0,0,15.6,16.2
0.8,0.2,112.5,19.0,7.0,95.0,43.0,0,15.9,16.3
2.4,0.0,112.5,24.0,15.0,83.0,37.0,0,17.0,17.9
-1.5,0.0,135.0,39.0,26.0,86.0,69.0,0,13.3,16.8
1.2,0.2,135.0,43.0,28.0,72.0,50.0,0,14.9,16.5
9.5,0.0,112.5,48.0,26.0,85.0,63.0,0,16.3,18.6
10.1,0.6,90.0,43.0,17.0,94.0,59.0,0,16.7,17.6
2.5,0.2,45.0,31.0,15.0,84.0,48.0,0,16.6,18.1
-0.2,0.0,45.0,39.0,22.0,91.0,44.0,0,17.0,18.0
3.2,0.0,22.5,39.0,17.0,68.0,39.0,0,17.4,17.9
-0.6,0.0,0.0,43.0,22.0,83.0,46.0,0,15.6,16.9
8.6,0.0,0.0,48.0,22.0,62.0,40.0,0,14.4,14.6
10.6,0.0,315.0,50.0,26.0,77.0,61.0,0,15.4,16.8
9.5,0.2,270.0,39.0,22.0,75.0,47.0,0,16.8,19.0
5.0,0.0,315.0,30.0,15.0,71.0,32.0,0,18.3,19.0
3.5,0.0,315.0,57.0,28.0,61.0,38.0,0,19.6,20.4
7.0,0.4,270.0,46.0,22.0,77.0,49.0,0,18.2,19.4
11.1,0.0,270.0,52.0,19.0,70.0,80.0,0,15.5,19.1
11.8,3.4,225.0,35.0,13.0,86.0,57.0,1,16.6,17.2
5.8,0.0,0.0,33.0,19.0,75.0,41.0,0,17.7,18.5
3.8,0.0,337.5,35.0,20.0,64.0,33.0,0,20.7,21.5
7.9,0.0,0.0,52.0,28.0,48.0,22.0,0,22.8,23.4
11.4,2.0,337.5,41.0,22.0,78.0,39.0,1,17.6,18.9
3.4,0.2,315.0,28.0,11.0,74.0,33.0,0,18.4,18.7
-0.2,0.0,0.0,44.0,24.0,62.0,39.0,0,18.7,20.3
10.8,0.0,0.0,59.0,30.0,47.0,24.0,0,21.1,21.9
12.2,5.6,315.0,30.0,6.0,92.0,51.0,1,17.0,18.8
6.1,0.4,292.5,43.0,19.0,90.0,57.0,0,18.6,19.1
6.8,2.2,270.0,46.0,30.0,71.0,42.0,1,14.4,15.5
7.3,0.0,292.5,50.0,28.0,76.0,48.0,0,12.8,14.5
4.2,0.0,270.0,41.0,24.0,79.0,59.0,0,11.1,13.2
4.0,0.0,202.5,43.0,19.0,90.0,64.0,0,12.5,13.8
2.6,0.4,202.5,35.0,26.0,94.0,64.0,0,12.1,14.4
5.5,0.4,225.0,52.0,19.0,92.0,87.0,0,11.7,14.4
1.4,2.4,135.0,20.0,9.0,95.0,67.0,1,12.2,13.4
7.4,0.0,112.5,24.0,9.0,85.0,63.0,0,12.9,14.1
2.6,0.6,157.5,50.0,9.0,95.0,63.0,0,12.9,13.7
-1.7,0.0,112.5,26.0,11.0,97.0,53.0,0,14.2,14.8
6.6,0.0,45.0,28.0,15.0,83.0,70.0,0,12.1,12.3
8.7,0.8,22.5,20.0,7.0,93.0,68.0,0,13.6,13.6
3.0,0.2,112.5,20.0,6.0,94.0,53.0,0,15.3,17.1
5.9,0.0,22.5,33.0,13.0,76.0,48.0,0,17.3,18.7
12.1,0.0,0.0,54.0,30.0,64.0,40.0,0,20.2,22.1
9.2,8.4,225.0,37.0,22.0,86.0,79.0,1,12.9,15.5
-1.0,0.6,67.5,24.0,7.0,93.0,49.0,0,14.4,14.7
-0.5,0.0,67.5,39.0,22.0,86.0,52.0,0,14.3,15.2
8.0,1.0,45.0,26.0,7.0,90.0,76.0,0,12.8,12.9
2.2,0.0,0.0,28.0,11.0,79.0,40.0,0,17.9,18.8
9.6,0.0,0.0,24.0,9.0,57.0,36.0,0,18.7,19.9
8.5,12.6,292.5,33.0,15.0,84.0,51.0,1,17.2,17.7
4.5,0.2,315.0,30.0,17.0,76.0,56.0,0,16.9,17.6
4.8,0.0,45.0,28.0,13.0,80.0,49.0,0,18.2,18.5
5.1,0.0,292.5,43.0,19.0,68.0,39.0,0,21.9,22.6
12.6,5.2,0.0,37.0,17.0,72.0,60.0,1,20.8,20.9
5.7,0.0,337.5,50.0,20.0,90.0,39.0,0,22.6,23.2
9.8,0.0,292.5,56.0,22.0,66.0,65.0,0,16.9,20.0
11.0,3.0,292.5,57.0,31.0,68.0,36.0,1,17.9,18.6
10.7,0.0,315.0,54.0,31.0,71.0,45.0,0,19.2,20.0
11.9,0.0,315.0,83.0,31.0,64.0,81.0,0,15.3,21.6
8.7,2.2,315.0,59.0,26.0,76.0,47.0,1,19.6,20.1
11.3,0.0,270.0,56.0,28.0,70.0,59.0,0,19.0,20.0
8.6,3.6,270.0,52.0,26.0,66.0,45.0,1,14.1,15.3
4.4,3.0,225.0,56.0,15.0,79.0,80.0,1,10.7,13.3
5.5,1.8,180.0,35.0,17.0,73.0,64.0,1,12.3,13.2
7.2,0.0,45.0,28.0,17.0,59.0,43.0,0,14.3,14.7
3.2,0.0,45.0,31.0,20.0,60.0,34.0,0,18.6,19.0
9.4,2.8,270.0,33.0,15.0,91.0,84.0,1,15.4,16.1
6.7,2.8,202.5,56.0,35.0,77.0,80.0,1,12.1,15.8
6.7,0.2,202.5,24.0,17.0,94.0,56.0,0,15.1,16.2
-0.7,0.0,135.0,22.0,9.0,92.0,56.0,0,13.9,15.5
3.9,0.2,45.0,33.0,15.0,93.0,50.0,0,17.0,17.5
6.8,0.0,0.0,46.0,22.0,67.0,33.0,0,23.3,23.3
13.6,4.2,270.0,61.0,26.0,75.0,60.0,1,16.7,19.1
3.1,0.8,225.0,72.0,30.0,69.0,37.0,0,19.7,20.1
5.7,3.8,247.5,63.0,31.0,66.0,70.0,1,9.9,13.7
2.5,0.2,292.5,28.0,13.0,74.0,46.0,0,16.3,17.0
2.1,0.0,0.0,37.0,6.0,65.0,37.0,0,18.8,19.5
0.2,0.0,22.5,41.0,22.0,50.0,30.0,0,20.6,21.2
7.3,0.0,337.5,43.0,24.0,31.0,12.0,0,28.3,28.9
3.6,0.0,337.5,52.0,30.0,25.0,12.0,0,30.2,30.8
16.0,0.0,315.0,63.0,26.0,30.0,66.0,0,14.9,27.1
3.2,0.6,337.5,39.0,19.0,90.0,36.0,0,22.1,23.0
5.4,0.0,225.0,46.0,22.0,74.0,32.0,0,17.0,17.9
0.1,0.0,180.0,22.0,9.0,78.0,39.0,0,16.0,17.4
-2.8,0.0,315.0,35.0,19.0,55.0,27.0,0,19.7,20.5
-0.7,0.0,202.5,30.0,13.0,54.0,26.0,0,21.6,22.4
0.2,0.0,202.5,31.0,13.0,72.0,40.0,0,19.4,20.9
6.8,0.0,22.5,35.0,17.0,75.0,36.0,0,21.6,22.1
10.1,0.0,67.5,39.0,26.0,71.0,38.0,0,21.3,22.0
2.8,0.0,157.5,31.0,4.0,59.0,29.0,0,25.0,25.3
4.9,0.0,337.5,35.0,20.0,58.0,25.0,0,24.7,25.3
5.4,0.0,315.0,57.0,31.0,56.0,53.0,0,17.9,24.1
3.6,0.4,270.0,48.0,28.0,59.0,31.0,0,17.0,17.8
5.9,0.0,292.5,41.0,17.0,53.0,32.0,0,19.8,21.3
5.6,0.0,202.5,57.0,35.0,55.0,55.0,0,15.9,20.1
6.4,0.0,225.0,44.0,26.0,68.0,41.0,0,17.5,18.6
7.6,1.2,180.0,54.0,28.0,60.0,58.0,1,12.9,15.3
6.3,0.0,157.5,35.0,19.0,64.0,58.0,0,14.7,15.8
9.0,0.0,180.0,31.0,17.0,65.0,42.0,0,17.0,18.1
-3.2,0.0,157.5,26.0,9.0,55.0,35.0,0,17.8,18.3
-3.4,0.0,45.0,24.0,15.0,63.0,25.0,0,21.3,22.1
0.8,0.0,0.0,46.0,26.0,38.0,12.0,0,26.6,27.2
6.5,0.0,180.0,39.0,26.0,50.0,51.0,0,19.6,23.4
2.5,0.0,292.5,43.0,22.0,59.0,27.0,0,24.4,25.7
7.7,0.0,292.5,26.0,17.0,54.0,34.0,0,21.3,22.4
8.7,0.0,315.0,54.0,33.0,57.0,26.0,0,25.8,26.8
7.6,3.8,292.5,35.0,19.0,65.0,20.0,1,22.4,22.8
3.9,0.0,270.0,76.0,24.0,48.0,89.0,0,10.2,24.7
7.3,8.0,270.0,52.0,19.0,66.0,45.0,1,17.8,19.5
8.7,0.0,337.5,39.0,22.0,63.0,31.0,0,22.6,23.1
8.4,0.0,315.0,63.0,35.0,49.0,26.0,0,23.1,24.8
5.9,1.2,202.5,33.0,15.0,66.0,55.0,1,13.6,16.2
5.4,0.2,135.0,35.0,11.0,55.0,32.0,0,16.9,18.9
1.9,0.0,22.5,37.0,11.0,51.0,22.0,0,22.4,23.0
6.9,0.0,202.5,41.0,11.0,43.0,25.0,0,25.7,27.6
7.2,0.2,247.5,44.0,17.0,59.0,69.0,0,17.6,23.9
4.9,4.2,247.5,59.0,30.0,62.0,60.0,1,13.0,16.2
4.4,3.6,247.5,48.0,24.0,62.0,32.0,1,17.0,19.0
1.2,0.0,180.0,43.0,20.0,51.0,22.0,0,21.2,21.9
1.7,0.0,135.0,35.0,13.0,54.0,33.0,0,20.1,20.7
7.2,0.0,67.5,44.0,24.0,49.0,34.0,0,20.7,21.3
9.2,0.0,22.5,37.0,20.0,50.0,30.0,0,25.0,26.6
12.1,5.8,180.0,33.0,24.0,78.0,67.0,1,19.1,20.5
13.3,0.0,202.5,37.0,22.0,70.0,77.0,0,16.2,19.0
10.1,0.4,90.0,33.0,7.0,77.0,42.0,0,20.9,22.1
8.5,0.0,202.5,44.0,17.0,46.0,46.0,0,20.6,22.3
5.4,12.4,270.0,33.0,15.0,61.0,27.0,1,25.7,27.1
13.0,0.0,157.5,43.0,24.0,73.0,57.0,0,20.6,22.0
12.4,1.8,157.5,37.0,19.0,60.0,47.0,1,18.9,20.4
7.8,0.0,157.5,31.0,13.0,60.0,27.0,0,23.1,23.4
8.5,0.0,45.0,41.0,15.0,42.0,38.0,0,22.8,25.6
11.4,0.0,337.5,78.0,15.0,55.0,89.0,0,16.9,27.5
9.6,41.8,247.5,65.0,28.0,61.0,78.0,1,16.6,23.1
6.1,1.6,292.5,44.0,20.0,52.0,23.0,1,27.4,28.2
12.7,0.0,135.0,37.0,17.0,67.0,35.0,0,21.1,22.1
9.0,0.0,22.5,44.0,30.0,53.0,25.0,0,27.0,28.2
17.8,0.0,337.5,63.0,26.0,23.0,11.0,0,33.9,35.6
13.4,0.0,270.0,48.0,24.0,61.0,42.0,0,20.9,23.2
9.0,5.4,202.5,44.0,26.0,64.0,49.0,1,16.9,18.9
-0.1,0.0,157.5,39.0,13.0,51.0,24.0,0,21.6,21.9
6.7,0.0,112.5,41.0,17.0,53.0,19.0,0,25.7,26.1
10.6,0.0,135.0,43.0,15.0,44.0,29.0,0,26.6,28.3
13.8,2.4,157.5,43.0,24.0,94.0,92.0,1,14.0,15.4
11.0,3.8,90.0,43.0,22.0,75.0,69.0,1,15.9,17.9
10.8,2.4,67.5,46.0,22.0,90.0,91.0,1,12.8,16.2
11.7,4.8,337.5,39.0,19.0,85.0,50.0,1,25.2,25.4
14.8,10.6,202.5,59.0,30.0,73.0,87.0,1,16.0,26.3
10.2,10.4,202.5,43.0,26.0,82.0,54.0,1,16.6,19.7
4.4,0.0,90.0,39.0,17.0,54.0,36.0,0,19.6,20.7
3.3,0.0,90.0,46.0,20.0,59.0,39.0,0,20.4,21.7
13.0,0.0,90.0,43.0,26.0,59.0,44.0,0,21.2,21.7
11.0,0.0,112.5,39.0,19.0,72.0,37.0,0,24.7,25.6
10.6,0.0,45.0,39.0,17.0,56.0,30.0,0,27.7,28.9
14.9,0.0,337.5,65.0,19.0,42.0,28.0,0,30.5,32.3
17.9,3.6,315.0,70.0,15.0,76.0,49.0,1,25.5,27.3
13.2,7.6,202.5,50.0,17.0,60.0,30.0,1,24.1,25.3
14.2,5.2,292.5,41.0,24.0,73.0,48.0,1,22.2,24.1
10.2,0.2,315.0,56.0,30.0,49.0,22.0,0,25.9,26.4
16.0,0.0,270.0,74.0,37.0,54.0,40.0,0,20.4,24.9
8.9,0.0,225.0,44.0,19.0,43.0,23.0,0,22.7,23.5
4.6,0.0,292.5,43.0,19.0,46.0,19.0,0,27.0,27.4
9.9,0.0,157.5,48.0,26.0,49.0,37.0,0,26.3,27.7
8.4,0.0,202.5,35.0,20.0,50.0,36.0,0,24.2,26.0
7.6,0.0,247.5,43.0,20.0,48.0,25.0,0,28.6,29.7
9.2,0.0,180.0,54.0,22.0,50.0,26.0,0,27.8,28.7
14.0,0.0,157.5,46.0,17.0,57.0,27.0,0,23.5,24.2
11.8,0.0,292.5,46.0,20.0,43.0,18.0,0,32.1,33.4
15.0,0.0,270.0,54.0,31.0,38.0,19.0,0,31.0,31.8
12.6,1.6,180.0,44.0,26.0,53.0,34.0,1,22.6,24.8
5.7,0.0,180.0,41.0,24.0,47.0,30.0,0,21.8,23.3
2.3,0.0,157.5,43.0,11.0,42.0,17.0,0,25.2,26.4
7.3,0.0,180.0,41.0,13.0,43.0,26.0,0,24.9,26.5
7.2,0.0,112.5,48.0,13.0,45.0,22.0,0,26.0,27.1
10.3,0.0,45.0,44.0,13.0,37.0,11.0,0,29.0,30.5
13.1,0.0,45.0,50.0,26.0,31.0,9.0,0,31.8,33.2
16.0,0.0,0.0,46.0,15.0,17.0,8.0,0,37.0,37.6
16.3,0.0,180.0,54.0,33.0,55.0,47.0,0,21.6,26.6
12.8,0.0,180.0,37.0,24.0,55.0,40.0,0,20.5,22.5
11.7,3.8,157.5,39.0,9.0,60.0,35.0,1,22.6,24.0
9.2,0.4,202.5,50.0,31.0,35.0,35.0,0,18.7,20.3
1.6,0.0,135.0,48.0,20.0,37.0,19.0,0,24.1,24.8
8.6,0.0,135.0,48.0,26.0,42.0,20.0,0,25.9,26.9
12.9,0.0,112.5,54.0,19.0,46.0,19.0,0,27.5,28.5
12.2,0.0,112.5,48.0,17.0,45.0,22.0,0,28.2,29.9
13.3,0.0,0.0,57.0,13.0,39.0,14.0,0,32.0,33.5
17.1,0.0,90.0,50.0,19.0,58.0,24.0,0,28.4,29.7
16.7,0.0,135.0,48.0,28.0,49.0,68.0,0,20.6,23.0
14.5,8.8,67.5,57.0,26.0,79.0,61.0,1,21.1,23.6
15.4,7.2,157.5,28.0,15.0,87.0,73.0,1,19.2,19.8
14.6,2.0,90.0,24.0,9.0,75.0,56.0,1,20.4,21.0
14.9,1.4,180.0,43.0,20.0,87.0,57.0,1,22.6,26.2
11.2,1.6,135.0,44.0,9.0,48.0,26.0,1,30.4,30.6
13.9,0.0,157.5,46.0,20.0,57.0,28.0,0,29.0,30.0
14.7,1.4,90.0,46.0,26.0,79.0,72.0,1,19.3,19.8
15.3,0.8,112.5,44.0,20.0,66.0,54.0,0,22.0,22.8
11.3,0.0,45.0,35.0,11.0,60.0,83.0,0,16.7,21.8
14.5,2.8,202.5,44.0,22.0,82.0,57.0,1,21.8,23.2
12.3,0.0,202.5,35.0,19.0,64.0,32.0,0,25.5,27.1
12.1,0.0,202.5,56.0,13.0,38.0,18.0,0,34.6,36.2
14.3,0.0,157.5,39.0,19.0,49.0,33.0,0,26.5,27.7
9.7,0.0,135.0,50.0,17.0,47.0,24.0,0,29.3,30.3
14.5,0.0,112.5,43.0,11.0,45.0,18.0,0,34.6,36.0
14.7,0.0,202.5,46.0,33.0,21.0,28.0,0,34.6,41.0
17.4,0.0,202.5,46.0,30.0,68.0,67.0,0,20.5,25.3
14.5,0.0,157.5,50.0,26.0,65.0,28.0,0,26.1,27.1
6.6,0.0,135.0,48.0,22.0,45.0,29.0,0,25.1,26.7
4.1,0.0,157.5,43.0,20.0,48.0,21.0,0,27.1,28.4
8.7,0.0,135.0,50.0,26.0,44.0,22.0,0,30.5,31.7
14.2,0.0,45.0,46.0,28.0,48.0,15.0,0,33.9,34.3
16.5,0.0,45.0,46.0,22.0,35.0,14.0,0,34.8,36.9
22.5,0.0,0.0,52.0,20.0,22.0,50.0,0,28.7,39.5
19.5,8.2,202.5,65.0,19.0,59.0,27.0,1,35.1,35.5
17.8,10.4,180.0,39.0,26.0,92.0,87.0,1,19.2,22.9
