Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,WindDir9am
0.0,41.75758889852558,36.0,33.0,0.0,0.0,0,22.4,25.4,11.2,0.0
0.0,41.75758889852558,24.0,19.0,1.0,3.0,0,18.4,19.6,9.0,270.0
0.0,41.75758889852558,30.0,23.0,1.0,3.0,0,16.9,17.2,10.8,270.0
0.0,41.75758889852558,39.0,31.0,1.0,3.0,0,19.7,21.4,7.8,270.0
0.0,41.75758889852558,42.0,45.0,1.0,2.0,0,18.8,21.0,11.1,270.0
0.0,41.75758889852558,57.0,34.0,2.0,3.0,0,22.0,25.6,11.0,270.0
0.0,41.75758889852558,21.0,10.0,3.0,1.0,0,32.8,33.1,10.8,315.0
0.0,41.75758889852558,72.0,68.0,7.0,8.0,0,19.4,20.7,0.5,270.0
12.6,41.75758889852558,91.0,89.0,8.0,8.0,1,14.5,15.2,0.0,202.5
38.2,41.75758889852558,88.0,61.0,8.0,7.0,1,16.6,17.0,0.0,90.0
3.4,41.75758889852558,91.0,65.0,7.0,7.0,1,18.4,20.2,2.2,270.0
6.6,41.75758889852558,77.0,64.0,6.0,4.0,1,18.0,19.6,6.4,270.0
7.0,41.75758889852558,51.0,29.0,1.0,5.0,1,18.5,19.3,8.8,270.0
2.2,41.75758889852558,49.0,48.0,6.0,5.0,1,16.9,17.5,7.4,225.0
0.0,41.75758889852558,65.0,76.0,5.0,6.0,0,13.9,17.1,4.7,247.5
24.4,41.75758889852558,84.0,59.0,4.0,7.0,1,17.6,18.6,6.7,270.0
2.2,41.75758889852558,91.0,57.0,7.0,7.0,1,19.2,19.3,6.7,270.0
0.0,41.75758889852558,61.0,63.0,2.0,8.0,0,21.1,22.6,4.7,90.0
0.0,41.75758889852558,38.0,21.0,1.0,2.0,0,24.0,24.5,11.2,270.0
0.0,41.75758889852558,36.0,34.0,1.0,5.0,0,17.8,22.1,8.9,315.0
0.0,41.75758889852558,46.0,28.0,6.0,7.0,0,22.0,23.0,10.0,292.5
0.0,41.75758889852558,42.0,19.0,1.0,2.0,0,20.5,21.2,12.1,270.0
0.0,41.75758889852558,53.0,43.0,1.0,1.0,0,20.3,21.2,12.2,292.5
7.0,41.75758889852558,80.0,61.0,6.0,3.0,1,18.5,18.8,7.9,67.5
1.0,41.75758889852558,71.0,57.0,1.0,1.0,0,20.4,20.8,12.2,270.0
0.0,41.75758889852558,71.0,62.0,0.0,0.0,0,22.0,23.0,12.1,270.0
0.0,41.75758889852558,44.0,28.0,1.0,3.0,0,29.7,34.6,11.6,292.5
0.0,41.75758889852558,67.0,63.0,8.0,7.0,0,20.0,21.3,1.2,112.5
0.0,41.75758889852558,66.0,70.0,3.0,1.0,0,21.6,22.9,11.1,337.5
0.0,41.75758889852558,63.0,56.0,4.0,1.0,0,20.9,22.1,9.2,157.5
0.0,41.75758889852558,72.0,94.0,7.0,8.0,0,16.5,20.9,1.1,90.0
73.2,41.75758889852558,91.0,60.0,8.0,8.0,1,16.6,17.0,0.0,135.0
1.4,41.75758889852558,58.0,56.0,8.0,8.0,1,18.4,18.8,0.0,112.5
0.6,41.75758889852558,76.0,68.0,6.0,2.0,0,21.1,22.8,6.3,270.0
0.2,41.75758889852558,81.0,66.0,7.0,7.0,0,20.8,22.0,6.0,180.0
0.0,41.75758889852558,78.0,60.0,5.0,1.0,0,22.8,23.4,9.8,90.0
0.0,41.75758889852558,80.0,65.0,6.0,1.0,0,22.1,22.8,10.3,67.5
0.0,41.75758889852558,62.0,58.0,1.0,1.0,0,23.4,24.2,10.1,22.5
0.0,41.75758889852558,82.0,68.0,8.0,7.0,0,24.5,26.0,6.9,202.5
0.0,41.75758889852558,73.0,18.0,6.0,6.0,0,36.3,36.9,11.0,112.5
0.0,41.75758889852558,71.0,76.0,8.0,8.0,0,19.1,19.9,0.0,135.0
0.0,41.75758889852558,75.0,68.0,7.0,7.0,0,19.1,19.8,1.1,135.0
1.4,41.75758889852558,66.0,57.0,7.0,7.0,1,20.8,21.3,0.8,112.5
4.2,41.75758889852558,69.0,60.0,6.0,6.0,1,22.5,22.9,6.2,90.0
0.0,41.75758889852558,75.0,89.0,8.0,8.0,0,19.9,21.9,0.7,112.5
0.8,41.75758889852558,77.0,61.0,6.0,1.0,0,22.8,23.2,11.0,67.5
0.0,41.75758889852558,61.0,54.0,1.0,0.0,0,23.2,23.9,12.8,22.5
0.0,41.75758889852558,74.0,64.0,1.0,1.0,0,23.1,23.9,12.4,270.0
0.0,41.75758889852558,70.0,54.0,0.0,6.0,0,26.0,26.7,11.2,337.5
4.0,41.75758889852558,66.0,60.0,6.0,5.0,1,22.5,23.0,9.7,180.0
0.2,41.75758889852558,66.0,56.0,2.0,2.0,0,23.4,24.3,12.6,247.5
0.0,41.75758889852558,74.0,63.0,4.0,5.0,0,23.8,25.1,9.3,180.0
0.0,41.75758889852558,72.0,62.0,5.0,7.0,0,26.6,27.6,10.3,270.0
1.4,41.75758889852558,61.0,59.0,7.0,7.0,1,21.0,23.6,5.0,157.5
0.0,41.75758889852558,72.0,51.0,7.0,2.0,0,23.2,23.8,6.6,90.0
0.0,41.75758889852558,70.0,63.0,3.0,3.0,0,26.0,26.5,10.6,90.0
0.0,41.75758889852558,71.0,52.0,0.0,8.0,0,29.0,33.2,7.6,315.0
0.0,41.75758889852558,56.0,45.0,7.0,7.0,0,30.2,31.5,10.3,247.5
0.0,41.75758889852558,75.0,19.0,6.0,7.0,0,39.8,40.4,6.0,67.5
0.0,41.75758889852558,62.0,68.0,7.0,8.0,0,20.4,22.8,0.3,157.5
0.0,41.75758889852558,84.0,74.0,8.0,8.0,0,20.6,21.5,2.1,157.5
0.2,41.75758889852558,82.0,74.0,2.0,0.0,0,24.0,25.0,12.2,270.0
0.0,41.75758889852558,80.0,67.0,7.0,1.0,0,24.8,26.6,8.4,45.0
1.0,41.75758889852558,50.0,41.0,1.0,1.0,0,28.7,33.2,12.4,292.5
0.0,41.75758889852558,63.0,51.0,0.0,6.0,0,28.2,29.3,9.5,90.0
0.0,41.75758889852558,28.0,20.0,0.0,5.0,0,29.3,30.5,12.4,292.5
0.0,41.75758889852558,55.0,61.0,4.0,7.0,0,19.6,23.1,3.9,202.5
4.4,41.75758889852558,58.0,59.0,2.0,5.0,1,19.4,21.2,9.6,180.0
10.2,41.75758889852558,69.0,44.0,7.0,2.0,1,21.5,22.6,11.2,202.5
0.0,41.75758889852558,58.0,52.0,1.0,1.0,0,22.0,22.6,12.9,292.5
0.0,41.75758889852558,69.0,61.0,0.0,5.0,0,22.5,24.4,12.5,180.0
0.0,41.75758889852558,59.0,64.0,7.0,6.0,0,22.0,23.4,6.5,67.5
0.0,41.75758889852558,61.0,58.0,5.0,1.0,0,23.8,25.6,10.5,67.5
0.0,41.75758889852558,67.0,62.0,1.0,2.0,0,27.3,28.5,11.1,90.0
0.0,41.75758889852558,68.0,70.0,7.0,3.0,0,24.1,27.6,8.8,292.5
0.6,41.75758889852558,76.0,59.0,6.0,5.0,0,22.0,24.0,9.8,180.0
0.0,41.75758889852558,75.0,70.0,8.0,8.0,0,24.8,28.8,1.2,337.5
0.0,41.75758889852558,30.0,30.0,2.0,1.0,0,25.1,28.8,12.9,247.5
0.0,41.75758889852558,57.0,55.0,1.0,1.0,0,24.8,27.1,13.0,337.5
0.0,41.75758889852558,68.0,61.0,3.0,1.0,0,25.9,27.4,11.1,180.0
0.0,41.75758889852558,72.0,69.0,7.0,8.0,0,21.1,24.3,0.0,112.5
0.0,41.75758889852558,59.0,62.0,6.0,7.0,0,23.6,24.5,4.3,45.0
0.0,41.75758889852558,74.0,70.0,4.0,1.0,0,26.0,26.5,10.6,45.0
0.0,41.75758889852558,71.0,51.0,0.0,5.0,0,29.8,32.0,11.6,90.0
5.4,41.75758889852558,87.0,83.0,8.0,8.0,1,18.5,21.4,0.0,45.0
8.0,41.75758889852558,70.0,34.0,0.0,0.0,1,27.4,28.9,10.0,270.0
0.0,41.75758889852558,62.0,59.0,8.0,8.0,0,21.8,22.5,0.0,135.0
0.0,41.75758889852558,65.0,64.0,4.0,6.0,0,23.3,24.9,9.7,45.0
0.0,41.75758889852558,58.0,53.0,3.0,5.0,0,27.1,29.4,12.0,202.5
0.0,41.75758889852558,70.0,68.0,0.0,4.0,0,26.2,23.001974865350093,11.1,202.5
0.0,41.75758889852558,68.22198858516072,69.0,2.0,8.0,0,25.5,23.001974865350093,7.179567307692308,45.0
0.0,41.75758889852558,65.0,85.0,7.0,8.0,0,20.7,28.1,7.179567307692308,202.5
12.0,41.75758889852558,91.0,85.0,8.0,8.0,1,18.6,20.2,0.0,202.5
4.8,41.75758889852558,92.0,80.0,8.0,8.0,1,22.3,22.9,0.0,202.5
16.0,41.75758889852558,97.0,83.0,8.0,7.0,1,22.7,23.1,1.4,135.0
5.4,41.75758889852558,69.0,55.0,4.0,1.0,1,25.9,26.1,11.9,180.0
0.0,41.75758889852558,66.0,57.0,5.0,4.0,0,24.5,25.2,12.8,180.0
0.0,41.75758889852558,92.0,83.0,8.0,8.0,0,23.3,24.8,2.0,270.0
0.4,41.75758889852558,84.0,56.0,8.0,7.0,0,29.0,29.3,1.1,90.0
0.0,41.75758889852558,70.0,79.0,7.0,7.0,0,24.9,30.7,4.8,270.0
8.6,41.75758889852558,80.0,74.0,8.0,8.0,1,20.8,21.5,0.0,270.0
1.0,41.75758889852558,64.0,58.0,7.0,7.0,0,23.2,23.9,2.8,90.0
0.2,41.75758889852558,64.0,60.0,1.0,2.0,0,25.7,26.1,10.4,67.5
0.0,41.75758889852558,83.0,71.0,7.0,5.0,0,24.8,27.6,9.5,180.0
0.0,41.75758889852558,66.0,59.0,8.0,8.0,0,23.4,24.9,0.8,180.0
0.4,41.75758889852558,66.0,59.0,7.0,2.0,0,25.5,25.6,7.7,90.0
0.0,41.75758889852558,76.0,51.0,1.0,3.0,0,30.6,32.4,13.2,247.5
0.0,41.75758889852558,65.0,56.0,1.0,2.0,0,28.9,30.0,12.7,0.0
0.0,41.75758889852558,64.0,60.0,6.0,3.0,0,25.8,25.8,7.8,90.0
0.0,41.75758889852558,77.0,65.0,7.0,1.0,0,28.4,30.3,9.4,0.0
0.2,41.75758889852558,64.0,69.0,1.0,6.0,0,25.4,27.7,8.8,157.5
13.0,41.75758889852558,90.0,75.0,8.0,8.0,1,21.0,22.9,0.2,180.0
0.2,41.75758889852558,83.0,74.0,8.0,7.0,0,24.4,25.1,3.0,202.5
0.2,41.75758889852558,72.0,63.0,6.0,7.0,0,24.5,25.9,4.8,45.0
0.0,41.75758889852558,64.0,68.0,3.0,7.0,0,25.6,27.3,10.3,270.0
0.0,41.75758889852558,55.0,14.0,1.0,2.0,0,25.1,25.7,13.0,270.0
0.0,41.75758889852558,39.0,31.0,1.0,1.0,0,22.9,26.8,13.3,247.5
0.0,41.75758889852558,41.0,34.0,0.0,0.0,0,26.6,28.9,13.0,292.5
0.0,41.75758889852558,74.0,58.0,3.0,2.0,0,27.4,27.4,12.8,270.0
0.0,41.75758889852558,77.0,64.0,3.0,2.0,0,29.2,32.6,9.6,270.0
0.0,41.75758889852558,28.0,17.0,5.0,5.0,0,39.9,41.3,5.6,315.0
6.2,41.75758889852558,92.0,66.0,8.0,8.0,1,22.6,23.0,0.1,202.5
0.4,41.75758889852558,80.0,70.0,8.0,7.0,0,25.7,26.1,2.8,292.5
0.0,41.75758889852558,83.0,69.0,6.0,3.0,0,27.7,29.0,8.6,45.0
0.0,41.75758889852558,78.0,72.0,8.0,8.0,0,25.0,27.1,4.6,180.0
0.0,41.75758889852558,80.0,81.0,8.0,8.0,0,24.6,26.6,1.8,270.0
2.6,41.75758889852558,81.0,53.0,1.0,1.0,1,29.6,30.2,9.5,292.5
2.6,41.75758889852558,82.0,66.0,8.0,7.0,1,26.4,27.3,7.0,180.0
0.0,41.75758889852558,75.0,70.0,6.0,7.0,0,26.0,26.6,9.2,90.0
0.0,41.75758889852558,73.0,66.0,6.0,7.0,0,26.6,27.7,7.9,90.0
0.6,41.75758889852558,61.0,60.0,6.0,7.0,0,25.9,27.7,9.8,112.5
23.4,41.75758889852558,90.0,66.0,7.0,4.0,1,27.2,27.3,7.3,90.0
3.4,41.75758889852558,83.0,76.0,7.0,7.0,1,26.1,27.2,3.9,90.0
4.0,41.75758889852558,79.0,88.0,7.0,7.0,1,24.9,26.5,3.0,45.0
31.2,41.75758889852558,95.0,95.0,7.0,8.0,1,22.2,22.4,0.0,180.0
77.4,41.75758889852558,95.0,86.0,7.0,8.0,1,23.8,25.0,0.2,202.5
3.4,41.75758889852558,76.0,70.0,8.0,7.0,1,26.3,27.6,2.3,112.5
0.0,41.75758889852558,83.0,65.0,6.0,3.0,0,27.3,27.6,9.9,270.0
0.4,41.75758889852558,72.0,61.0,2.0,2.0,0,27.3,27.9,10.1,45.0
0.0,41.75758889852558,71.0,60.0,2.0,2.0,0,27.4,28.2,6.9,90.0
0.0,41.75758889852558,71.0,32.0,6.0,7.0,0,37.4,37.8,9.8,270.0
70.0,41.75758889852558,92.0,80.0,8.0,8.0,1,25.2,25.5,0.3,180.0
10.0,41.75758889852558,91.0,92.0,7.0,8.0,1,23.9,26.4,1.4,270.0
15.2,41.75758889852558,95.0,67.0,6.0,3.0,1,28.5,30.0,9.9,270.0
0.2,41.75758889852558,65.0,57.0,7.0,7.0,0,25.0,26.4,8.7,270.0
0.0,41.75758889852558,64.0,56.0,3.0,2.0,0,25.4,25.6,12.8,225.0
0.0,41.75758889852558,52.0,51.0,5.0,5.0,0,24.9,25.9,12.0,135.0
0.0,41.75758889852558,60.0,51.0,5.0,6.0,0,25.0,25.5,8.0,112.5
0.0,41.75758889852558,76.0,54.0,1.0,2.0,0,26.1,27.3,11.8,270.0
0.0,41.75758889852558,75.0,59.0,1.0,1.0,0,28.6,29.8,11.6,270.0
0.0,41.75758889852558,61.0,46.0,0.0,3.0,0,32.5,35.4,11.9,270.0
0.0,41.75758889852558,54.0,60.0,1.0,7.0,0,23.7,28.6,7.4,180.0
0.0,41.75758889852558,55.0,52.0,8.0,7.0,0,23.8,24.1,1.5,112.5
0.0,41.75758889852558,45.0,46.0,2.0,2.0,0,24.2,24.6,9.3,90.0
0.0,41.75758889852558,73.0,58.0,6.0,7.0,0,24.6,25.1,1.6,270.0
0.2,41.75758889852558,79.0,60.0,5.0,1.0,0,26.5,27.0,11.8,270.0
0.0,41.75758889852558,83.0,72.0,7.0,8.0,0,25.8,26.7,3.8,247.5
4.2,41.75758889852558,68.0,84.0,8.0,8.0,1,19.2,19.7,0.0,202.5
9.0,41.75758889852558,52.0,52.0,7.0,7.0,1,21.8,23.0,1.3,135.0
0.2,41.75758889852558,53.0,53.0,3.0,5.0,0,23.5,24.4,7.5,135.0
0.0,41.75758889852558,73.0,67.0,7.0,5.0,0,24.7,25.2,7.9,270.0
0.0,41.75758889852558,72.0,83.0,7.0,8.0,0,23.5,25.1,1.0,45.0
14.0,41.75758889852558,90.0,77.0,6.0,3.0,1,25.1,26.7,6.2,337.5
0.0,41.75758889852558,71.0,68.0,2.0,7.0,0,25.6,26.4,5.0,67.5
0.0,41.75758889852558,72.0,65.0,6.0,7.0,0,27.4,29.2,6.4,67.5
0.0,41.75758889852558,46.0,35.0,1.0,1.0,0,29.6,30.0,11.7,292.5
0.2,41.75758889852558,85.0,67.0,8.0,8.0,0,20.4,20.8,0.3,180.0
0.0,41.75758889852558,63.0,49.0,2.0,4.0,0,23.6,24.2,9.0,180.0
0.2,41.75758889852558,55.0,54.0,2.0,4.0,0,22.5,24.5,7.9,135.0
0.0,41.75758889852558,68.0,52.0,2.0,6.0,0,22.8,24.7,7.1,157.5
5.6,41.75758889852558,87.0,50.0,2.0,5.0,1,23.0,24.6,6.9,270.0
0.0,41.75758889852558,78.0,57.0,7.0,2.0,0,24.5,25.2,5.9,270.0
0.0,41.75758889852558,82.0,54.0,3.0,1.0,0,25.1,25.5,11.0,270.0
0.0,41.75758889852558,80.0,54.0,0.0,1.0,0,24.4,26.0,11.3,270.0
0.0,41.75758889852558,77.0,51.0,6.0,4.0,0,25.3,26.5,10.2,270.0
0.0,41.75758889852558,82.0,60.0,6.0,3.0,0,26.9,27.4,11.2,270.0
0.0,41.75758889852558,64.0,68.0,3.0,1.0,0,26.5,29.0,11.1,270.0
0.0,41.75758889852558,64.0,56.0,6.0,6.0,0,28.0,30.9,9.0,270.0
0.0,41.75758889852558,64.0,57.0,7.0,5.0,0,24.1,25.0,6.3,112.5
0.0,41.75758889852558,74.0,60.0,0.0,5.0,0,26.1,27.0,10.9,292.5
0.0,41.75758889852558,79.0,58.0,7.0,5.0,0,25.3,26.0,6.1,270.0
0.0,41.75758889852558,75.0,61.0,6.0,1.0,0,24.8,25.5,8.7,270.0
0.0,41.75758889852558,80.0,52.0,0.0,2.0,0,29.5,29.6,8.9,270.0
0.0,41.75758889852558,80.0,66.0,6.0,7.0,0,25.5,26.9,7.2,202.5
0.0,41.75758889852558,82.0,66.0,2.0,7.0,0,26.2,26.4,8.2,270.0
0.0,41.75758889852558,78.0,56.0,7.0,8.0,0,26.7,27.5,0.1,270.0
4.0,41.75758889852558,92.0,88.0,8.0,8.0,1,21.2,21.3,0.0,202.5
14.0,41.75758889852558,68.0,67.0,7.0,6.0,1,22.0,23.1,3.1,180.0
0.2,41.75758889852558,68.0,45.0,2.0,1.0,0,24.8,25.3,10.8,270.0
0.0,41.75758889852558,74.0,46.0,5.0,2.0,0,24.3,24.6,9.4,270.0
0.0,41.75758889852558,72.0,56.0,2.0,3.0,0,22.1,24.0,7.2,292.5
6.8,41.75758889852558,84.0,59.0,6.0,6.0,1,20.7,22.4,6.6,270.0
1.2,41.75758889852558,76.0,64.0,5.0,7.0,1,20.5,21.5,2.5,292.5
0.8,41.75758889852558,74.0,62.0,6.0,7.0,0,22.4,23.3,3.6,270.0
3.8,41.75758889852558,90.0,65.0,8.0,7.0,1,24.5,25.9,1.1,22.5
3.0,41.75758889852558,77.0,71.0,3.0,3.0,1,24.3,28.7,9.4,270.0
4.4,41.75758889852558,68.0,55.0,2.0,6.0,1,22.4,25.0,9.9,292.5
0.0,41.75758889852558,78.0,41.0,6.0,1.0,0,27.6,27.9,7.4,270.0
0.0,41.75758889852558,58.0,33.0,5.0,3.0,0,27.7,27.9,10.1,337.5
0.0,41.75758889852558,33.0,22.0,1.0,2.0,0,24.2,24.5,10.6,270.0
0.0,41.75758889852558,52.0,46.0,1.0,1.0,0,21.3,22.3,10.7,270.0
0.0,41.75758889852558,71.0,49.0,0.0,2.0,0,23.0,25.0,10.7,270.0
0.0,41.75758889852558,77.0,62.0,6.0,3.0,0,23.3,24.9,9.3,270.0
0.0,41.75758889852558,77.0,64.0,7.0,6.0,0,21.8,22.3,1.5,292.5
0.6,41.75758889852558,82.0,63.0,1.0,3.0,0,24.2,25.3,10.8,270.0
0.0,41.75758889852558,84.0,66.0,2.0,2.0,0,23.6,25.0,10.7,292.5
0.0,41.75758889852558,82.0,65.0,2.0,2.0,0,24.2,24.9,9.6,292.5
0.0,41.75758889852558,87.0,57.0,1.0,5.0,0,24.4,24.8,9.3,270.0
0.0,41.75758889852558,95.0,63.0,1.0,1.0,0,23.9,24.2,10.3,270.0
0.0,41.75758889852558,81.0,63.0,1.0,1.0,0,23.9,25.7,10.6,292.5
0.0,41.75758889852558,68.0,50.0,1.0,1.0,0,26.5,30.7,10.6,270.0
0.0,41.75758889852558,57.0,49.0,7.0,7.0,0,26.4,28.6,3.4,315.0
8.8,41.75758889852558,77.0,70.0,7.0,5.0,1,19.2,22.8,3.8,270.0
0.4,41.75758889852558,56.0,46.0,1.0,1.0,0,21.5,21.8,10.5,270.0
0.0,41.75758889852558,65.0,41.0,6.0,7.0,0,20.1,20.4,2.2,270.0
0.0,41.75758889852558,64.0,32.0,0.0,1.0,0,24.5,24.9,10.6,270.0
0.0,41.75758889852558,44.0,35.0,1.0,1.0,0,24.5,24.6,10.7,270.0
0.0,41.75758889852558,79.0,64.0,8.0,7.0,0,19.2,19.4,0.3,270.0
1.8,41.75758889852558,89.0,74.0,7.0,6.0,1,20.6,21.7,4.6,270.0
0.0,41.75758889852558,90.0,30.0,2.0,1.0,0,26.3,26.5,8.2,270.0
0.2,41.75758889852558,75.0,60.0,4.0,6.0,0,22.7,23.1,6.5,270.0
0.0,41.75758889852558,80.0,54.0,7.0,5.0,0,24.2,24.8,4.2,292.5
0.0,41.75758889852558,59.0,41.0,7.0,3.0,0,18.1,21.1,5.9,22.5
2.0,41.75758889852558,48.0,34.0,1.0,1.0,1,21.5,22.3,10.2,270.0
0.0,41.75758889852558,62.0,33.0,1.0,1.0,0,22.9,23.1,10.1,270.0
0.0,41.75758889852558,65.0,46.0,1.0,1.0,0,22.6,24.4,10.1,270.0
0.0,41.75758889852558,68.0,50.0,1.0,1.0,0,22.4,24.6,10.2,270.0
0.0,41.75758889852558,78.0,61.0,1.0,1.0,0,22.0,22.6,10.2,270.0
0.0,41.75758889852558,64.0,19.0,1.0,1.0,0,25.7,27.0,9.7,270.0
0.0,41.75758889852558,40.0,29.0,1.0,1.0,0,18.5,18.9,10.2,247.5
0.0,41.75758889852558,53.0,36.0,1.0,2.0,0,20.7,21.9,9.4,270.0
0.0,41.75758889852558,60.0,35.0,1.0,2.0,0,20.3,21.1,10.1,270.0
0.0,41.75758889852558,62.0,47.0,1.0,3.0,0,20.5,21.7,9.0,270.0
0.0,41.75758889852558,71.0,60.0,2.0,6.0,0,19.7,21.6,7.7,270.0
1.0,41.75758889852558,85.0,68.0,8.0,8.0,0,16.5,17.9,0.2,270.0
13.8,41.75758889852558,94.0,92.0,8.0,8.0,1,14.9,15.4,0.0,270.0
47.8,41.75758889852558,91.0,62.0,7.0,3.0,1,20.0,20.0,6.1,270.0
1.0,41.75758889852558,82.0,55.0,6.0,6.0,0,19.3,19.7,6.1,270.0
0.0,41.75758889852558,83.0,58.0,3.0,6.0,0,18.4,19.5,6.4,292.5
17.2,41.75758889852558,92.0,58.0,7.0,3.0,1,18.4,18.6,4.8,270.0
14.2,41.75758889852558,91.0,93.0,7.0,6.0,1,14.3,14.7,0.4,270.0
5.6,41.75758889852558,86.0,68.0,7.0,7.0,1,17.8,18.0,1.1,270.0
0.8,41.75758889852558,89.0,84.0,7.0,7.0,0,16.8,16.9,0.1,292.5
9.0,41.75758889852558,96.0,94.0,8.0,8.0,1,15.6,17.3,0.0,270.0
33.6,41.75758889852558,82.0,62.0,6.0,7.0,1,18.3,18.7,3.3,135.0
1.6,41.75758889852558,92.0,53.0,7.0,5.0,1,19.8,19.9,4.6,270.0
3.0,41.75758889852558,88.0,87.0,7.0,8.0,1,16.2,17.1,0.0,0.0
3.0,41.75758889852558,78.0,56.0,4.0,6.0,1,18.7,19.1,2.2,292.5
12.8,41.75758889852558,87.0,68.0,7.0,7.0,1,19.1,20.0,3.9,202.5
12.4,41.75758889852558,80.0,60.0,7.0,7.0,1,18.5,19.7,3.6,270.0
0.0,41.75758889852558,81.0,63.0,6.0,5.0,0,19.0,20.1,7.0,270.0
6.0,41.75758889852558,91.0,90.0,7.0,7.0,1,17.1,18.6,0.8,202.5
26.4,41.75758889852558,85.0,94.0,7.0,8.0,1,16.4,17.7,0.0,90.0
61.4,41.75758889852558,80.0,67.0,5.0,7.0,1,17.4,20.5,4.4,270.0
0.4,41.75758889852558,64.0,70.0,1.0,7.0,0,15.2,18.5,6.5,270.0
4.2,41.75758889852558,60.0,77.0,2.0,7.0,1,14.3,15.5,3.9,270.0
0.4,41.75758889852558,78.0,62.0,5.0,4.0,0,16.3,18.5,9.0,270.0
0.0,41.75758889852558,71.0,34.0,5.0,3.0,0,15.7,16.7,7.2,270.0
0.0,41.75758889852558,48.0,30.0,1.0,7.0,0,16.8,17.2,7.2,270.0
0.0,41.75758889852558,64.0,37.0,0.0,1.0,0,16.9,17.4,9.8,270.0
0.0,41.75758889852558,63.0,42.0,1.0,2.0,0,15.8,16.7,9.6,270.0
0.0,41.75758889852558,66.0,50.0,1.0,1.0,0,17.1,17.9,9.5,270.0
0.0,41.75758889852558,75.0,50.0,1.0,7.0,0,17.8,18.3,9.5,270.0
0.0,41.75758889852558,86.0,56.0,1.0,7.0,0,17.6,19.3,9.3,270.0
0.0,41.75758889852558,89.0,59.0,2.0,2.0,0,18.3,18.9,9.6,292.5
0.0,41.75758889852558,67.0,69.0,8.0,5.0,0,16.6,17.3,1.7,337.5
0.6,41.75758889852558,58.0,39.0,1.0,7.0,0,17.8,18.0,9.6,270.0
3.324543002697033,41.75758889852558,59.0,41.0,1.0,7.0,0,18.8,19.5,9.7,270.0
0.0,41.75758889852558,71.0,40.0,1.0,7.0,0,20.0,20.2,9.8,270.0
8.2,41.75758889852558,95.0,80.0,7.0,4.0,1,15.7,16.0,4.2,270.0
3.4,41.75758889852558,84.0,78.0,6.0,7.0,1,14.7,17.2,7.179567307692308,202.5
4.0,41.75758889852558,83.0,90.0,7.0,7.0,1,14.6,15.6,0.2,157.5
18.8,41.75758889852558,96.0,64.0,7.0,2.0,1,17.0,17.0,5.2,270.0
0.0,41.75758889852558,83.0,65.0,6.0,6.0,0,18.4,18.4,2.8,270.0
1.0,41.75758889852558,78.0,50.0,7.0,2.0,0,19.7,20.0,4.0,292.5
0.0,41.75758889852558,72.0,53.0,1.0,6.0,0,13.9,14.9,6.8,270.0
0.0,41.75758889852558,68.0,36.0,1.0,1.0,0,15.3,15.8,9.7,270.0
0.0,41.75758889852558,63.0,36.0,0.0,0.0,0,14.4,14.4,9.9,292.5
0.0,41.75758889852558,70.0,41.0,0.0,1.0,0,15.7,16.1,9.3,270.0
0.0,41.75758889852558,70.0,40.0,4.0,4.0,0,16.9,17.1,8.6,270.0
0.0,41.75758889852558,74.0,65.0,7.0,8.0,0,11.9,12.1,0.0,270.0
0.6,41.75758889852558,68.0,38.0,1.0,2.0,0,15.6,16.3,9.8,270.0
0.0,41.75758889852558,68.0,56.0,2.0,4.0,0,16.9,17.8,8.8,270.0
0.0,41.75758889852558,76.0,83.0,7.0,8.0,0,13.1,13.5,0.1,270.0
4.2,41.75758889852558,95.0,67.0,6.0,7.0,1,15.1,17.2,3.5,270.0
2.6,41.75758889852558,83.0,70.0,7.0,6.0,1,15.3,16.0,2.9,270.0
2.0,41.75758889852558,80.0,92.0,3.0,8.0,1,12.8,14.8,2.3,270.0
32.0,41.75758889852558,96.0,83.0,6.0,7.0,1,13.9,15.6,3.8,292.5
4.6,41.75758889852558,95.0,65.0,6.0,7.0,1,16.6,17.6,4.8,270.0
0.2,41.75758889852558,61.0,76.0,7.0,7.0,0,17.3,19.0,1.0,0.0
0.2,41.75758889852558,87.0,61.0,6.0,7.0,0,16.0,16.9,2.1,270.0
0.0,41.75758889852558,83.0,78.0,7.0,8.0,0,17.7,18.6,0.0,270.0
1.0,41.75758889852558,56.0,33.0,3.0,1.0,0,17.4,18.1,8.0,292.5
0.0,41.75758889852558,50.0,34.0,1.0,3.0,0,17.4,18.2,9.8,270.0
0.0,41.75758889852558,63.0,46.0,2.0,2.0,0,16.2,18.2,9.4,270.0
0.0,41.75758889852558,71.0,39.0,1.0,1.0,0,18.4,18.5,9.9,270.0
0.0,41.75758889852558,81.0,40.0,0.0,1.0,0,18.7,19.4,10.0,270.0
0.0,41.75758889852558,67.0,53.0,6.0,7.0,0,15.0,16.7,0.8,270.0
0.0,41.75758889852558,71.0,53.0,1.0,3.0,0,14.9,16.5,8.5,270.0
6.6,41.75758889852558,73.0,54.0,7.0,4.0,1,15.5,15.7,4.1,270.0
0.4,41.75758889852558,64.0,69.0,1.0,5.0,0,13.6,14.7,5.0,270.0
0.2,41.75758889852558,75.0,62.0,2.0,7.0,0,16.4,18.2,5.8,270.0
