Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,RainToday,Temp3pm,MaxTemp
0.0,50.0,20.0,19.0,66.0,75.0,0,21.2,22.7
0.0,30.0,2.0,7.0,80.0,37.0,0,29.8,30.8
0.0,63.0,7.0,15.0,76.0,69.0,0,25.5,26.7
0.0,59.0,41.0,39.0,69.0,60.0,0,20.7,22.4
0.0,41.0,24.0,28.0,59.0,55.0,0,22.4,23.7
1.4,37.0,22.0,19.0,68.0,55.0,1,23.9,25.1
0.0,52.0,17.0,33.0,68.0,69.0,0,24.8,27.3
0.0,31.0,11.0,20.0,82.0,79.0,0,24.0,25.5
0.0,24.0,7.0,7.0,84.0,81.0,0,24.4,25.4
0.0,19.0,0.0,6.0,81.0,73.0,0,25.1,27.4
0.0,37.0,2.0,17.0,91.0,74.0,0,25.7,26.6
0.0,46.0,11.0,33.0,70.0,72.0,0,26.0,30.1
0.0,59.0,4.0,46.0,77.0,85.0,0,23.0,26.8
0.6,44.0,19.0,28.0,82.0,71.0,0,23.7,24.9
0.0,37.0,6.0,15.0,77.0,69.0,0,25.8,27.9
0.4,33.0,13.0,2.0,89.0,88.0,0,22.9,24.1
0.6,43.0,26.0,19.0,86.0,82.0,0,22.6,23.8
10.2,41.0,24.0,26.0,82.0,82.0,1,23.2,25.6
45.4,52.0,33.0,24.0,95.0,88.0,1,22.7,23.4
47.8,57.0,17.0,20.0,96.0,86.0,1,24.4,27.0
1.8,35.0,0.0,11.0,92.0,82.0,1,25.6,27.1
0.2,26.0,13.0,7.0,69.0,46.0,0,29.9,30.8
0.0,41.0,13.0,11.0,52.0,44.0,0,25.4,27.4
0.0,56.0,11.0,17.0,59.0,54.0,0,24.8,26.1
5.8,57.0,15.0,44.0,90.0,88.0,1,18.6,20.3
6.0,52.0,11.0,28.0,90.0,61.0,1,21.7,22.2
4.6,35.0,6.0,11.0,93.0,76.0,1,21.7,22.9
3.6,39.0,6.0,19.0,86.0,71.0,1,24.3,27.1
0.0,41.0,7.0,20.0,77.0,71.0,0,26.6,28.0
0.0,61.0,48.0,39.0,77.0,78.0,0,20.1,22.3
0.8,39.0,11.0,19.0,81.0,67.0,0,20.3,21.1
0.0,22.0,9.0,9.0,83.0,77.0,0,18.9,19.5
0.0,33.0,6.0,9.0,85.0,80.0,0,18.1,19.6
0.8,57.0,19.0,33.0,74.0,69.0,0,19.3,19.7
5.0,59.0,20.0,35.0,67.0,68.0,1,18.0,18.9
0.6,37.0,13.0,26.0,67.0,66.0,0,17.5,18.2
0.0,26.0,11.0,11.0,68.0,60.0,0,18.9,19.5
0.0,24.0,6.0,7.0,71.0,52.0,0,19.1,19.9
0.0,42.18305084745763,17.0,35.0,69.0,83.0,0,15.9,17.5
3.3872994195971327,54.0,20.0,26.0,72.0,62.0,0,16.3,16.8
0.0,37.0,11.0,13.0,55.0,51.0,0,14.7,16.3
0.0,30.0,11.0,13.0,59.0,36.0,0,15.8,16.7
0.0,28.0,15.0,7.0,65.0,47.0,0,20.1,20.7
0.0,39.0,15.0,17.0,44.0,40.0,0,15.7,16.2
0.0,30.0,11.0,2.0,55.0,53.0,0,16.7,17.3
0.0,24.0,9.0,11.0,62.0,59.0,0,16.5,18.4
0.0,37.0,15.0,19.0,70.0,69.0,0,17.5,17.9
0.0,33.0,11.0,13.0,71.0,74.0,0,18.1,18.6
0.0,28.0,4.0,17.0,90.0,73.0,0,19.1,21.1
0.2,22.0,6.0,11.0,82.0,75.0,0,19.0,20.0
0.0,20.0,7.0,9.0,76.0,67.0,0,19.6,22.1
0.2,43.0,2.0,24.0,70.0,71.0,0,19.5,21.6
4.6,46.0,26.0,17.0,89.0,48.0,1,20.9,22.1
0.0,50.0,7.0,31.0,65.0,73.0,0,16.8,18.9
31.8,65.0,37.0,31.0,91.0,86.0,1,13.4,14.5
23.6,44.0,13.0,11.0,87.0,64.0,1,15.4,15.9
0.6,30.0,6.0,7.0,76.0,57.0,0,15.6,16.4
2.8,39.0,15.0,17.0,73.0,91.0,1,14.0,16.3
31.4,33.0,11.0,9.0,92.0,84.0,1,15.6,16.6
48.4,72.0,22.0,33.0,94.0,90.0,1,15.6,19.2
38.2,81.0,46.0,31.0,84.0,88.0,1,17.2,19.1
13.0,69.0,35.0,19.0,78.0,82.0,1,17.4,19.3
7.0,52.0,43.0,24.0,86.0,72.0,1,18.2,20.1
0.0,22.0,11.0,6.0,85.0,55.0,0,18.5,20.1
0.0,22.0,11.0,13.0,65.0,74.0,0,17.4,20.3
4.0,22.0,9.0,7.0,76.0,53.0,1,17.3,19.2
0.0,31.0,9.0,7.0,61.0,52.0,0,16.9,17.9
0.0,35.0,13.0,13.0,70.0,51.0,0,14.9,16.5
0.0,42.18305084745763,13.0,21.027936721642543,52.0,67.52119784656797,0,20.764211234443323,22.588937457969067
3.3872994195971327,37.0,17.0,15.0,57.0,47.0,0,15.8,16.5
0.0,43.0,9.0,20.0,62.0,62.0,0,14.9,16.6
9.4,57.0,15.0,30.0,93.0,85.0,1,15.3,17.1
69.2,74.0,33.0,48.0,77.0,89.0,1,14.8,17.5
24.4,65.0,31.0,43.0,68.0,61.0,1,17.3,18.7
0.0,87.0,50.0,61.0,71.0,84.0,0,16.8,18.8
17.4,87.0,52.0,57.0,87.0,71.0,1,17.9,18.2
1.2,67.0,41.0,43.0,65.0,81.0,1,16.0,18.4
1.8,41.0,7.0,13.0,70.0,47.0,1,16.8,18.3
0.0,30.0,9.0,9.0,58.0,49.0,0,17.0,17.7
0.0,20.0,11.0,2.0,68.0,44.0,0,16.7,17.9
0.0,26.0,9.0,9.0,66.0,54.0,0,17.1,19.2
0.0,57.0,46.0,24.0,63.0,43.0,0,19.2,19.9
0.4,39.0,11.0,11.0,58.0,44.0,0,15.2,15.7
0.0,28.0,13.0,7.0,65.0,50.0,0,18.4,19.3
0.0,22.0,7.0,17.0,68.0,62.0,0,16.2,18.2
0.0,28.0,15.0,7.0,70.0,65.0,0,16.9,18.9
0.0,26.0,7.0,9.0,78.0,47.0,0,19.5,20.4
0.0,39.0,7.0,22.0,62.0,66.0,0,17.0,18.1
0.0,52.0,13.0,28.0,73.0,90.0,0,14.7,17.2
15.0,56.0,20.0,20.0,72.0,72.0,1,16.3,18.6
0.0,44.0,22.0,7.0,65.0,68.0,0,15.8,17.7
1.4,41.0,13.0,7.0,94.0,94.0,1,13.9,15.6
7.8,24.0,9.0,6.0,94.0,73.0,1,16.7,18.0
0.2,37.0,6.0,20.0,83.0,69.0,0,17.5,19.2
0.0,41.0,20.0,17.0,74.0,58.0,0,19.3,21.1
0.0,56.0,15.0,15.0,54.0,37.0,0,16.1,16.8
0.0,41.0,26.0,17.0,59.0,43.0,0,15.7,16.7
0.0,44.0,15.0,15.0,54.0,36.0,0,16.2,17.9
0.0,33.0,15.0,11.0,61.0,47.0,0,15.7,16.9
0.0,31.0,11.0,11.0,59.0,44.0,0,15.8,16.3
0.0,54.0,15.0,15.0,54.0,41.0,0,15.1,15.7
0.0,30.0,11.0,9.0,55.0,43.0,0,16.2,17.1
0.0,24.0,13.0,11.0,59.0,47.0,0,17.6,18.9
0.0,30.0,6.0,11.0,58.0,50.0,0,13.1,13.5
0.0,50.0,7.0,24.0,63.0,53.0,0,13.8,14.3
5.2,35.0,11.0,4.0,83.0,93.0,1,12.0,12.6
12.6,37.0,9.0,19.0,96.0,76.0,1,14.3,14.8
8.0,22.0,9.0,7.0,94.0,83.0,1,15.8,17.0
0.2,22.0,9.0,7.0,80.0,52.0,0,17.8,18.7
0.0,44.0,9.0,11.0,67.0,51.0,0,15.2,16.2
44.0,111.0,61.0,56.0,94.0,89.0,1,15.5,17.6
55.6,74.0,30.0,19.0,93.0,95.0,1,11.5,16.4
66.2,72.0,41.0,28.0,81.0,90.0,1,13.2,16.6
43.2,46.0,15.0,28.0,92.0,82.0,1,14.1,14.7
7.8,24.0,11.0,9.0,79.0,58.0,1,14.7,15.9
0.0,26.0,9.0,4.0,75.0,53.0,0,18.1,19.1
0.0,20.0,9.0,6.0,64.0,65.0,0,15.4,18.3
0.2,31.0,15.0,9.0,77.0,85.0,0,12.8,14.1
3.8,26.0,11.0,20.0,81.0,68.0,1,16.9,18.9
0.2,17.0,2.0,7.0,74.0,59.0,0,16.1,17.3
0.2,30.0,2.0,22.0,72.0,61.0,0,17.7,18.7
0.0,17.0,6.0,7.0,61.0,65.0,0,18.1,19.9
0.0,31.0,9.0,13.0,67.0,70.0,0,18.8,22.7
0.0,20.0,2.0,9.0,62.0,68.0,0,20.4,21.8
0.2,22.0,15.0,19.0,67.0,64.0,0,20.1,21.6
0.2,42.18305084745763,7.0,22.0,72.0,74.0,0,19.7,21.7
3.3872994195971327,31.0,9.0,15.0,74.0,50.0,0,21.2,23.4
0.0,30.0,17.0,15.0,58.0,49.0,0,21.4,24.0
1.2,37.0,24.0,30.0,92.0,78.0,1,17.6,19.7
7.6,37.0,7.0,9.0,66.0,49.0,1,17.5,17.8
0.0,26.0,9.0,11.0,68.0,55.0,0,14.1,15.2
0.0,28.0,13.0,9.0,58.0,46.0,0,15.3,18.1
0.0,20.0,11.0,11.0,64.0,56.0,0,15.2,17.0
7.6,70.0,50.0,37.0,65.0,63.0,1,16.1,17.2
0.6,26.0,9.0,7.0,78.0,67.0,0,16.6,18.4
2.4,31.0,11.0,19.0,92.0,80.0,1,14.9,15.0
6.6,22.0,7.0,13.0,87.0,74.0,1,16.3,17.1
0.0,22.0,9.0,11.0,86.0,74.0,0,16.6,18.8
0.0,72.0,30.0,22.0,86.0,94.0,0,14.8,17.0
8.6,67.0,20.0,11.0,80.0,39.0,1,17.4,17.7
0.0,87.0,9.0,63.0,67.0,82.0,0,16.2,16.8
11.8,69.0,44.0,41.0,83.0,67.0,1,16.5,17.4
0.6,56.0,33.0,31.0,71.0,80.0,0,15.5,17.8
0.0,52.0,35.0,20.0,67.0,79.0,0,14.9,16.9
4.0,41.0,7.0,9.0,90.0,76.0,1,17.4,18.2
0.0,24.0,7.0,15.0,81.0,69.0,0,17.0,19.7
0.0,37.0,13.0,30.0,77.0,77.0,0,17.7,18.5
0.0,24.0,7.0,9.0,55.0,75.0,0,19.3,21.2
0.4,19.0,13.0,0.0,98.0,92.0,0,15.9,16.3
0.0,43.0,11.0,15.0,81.0,74.0,0,17.9,20.1
0.2,22.0,7.0,19.0,64.0,65.0,0,19.3,23.1
8.6,41.0,24.0,24.0,80.0,72.0,1,17.2,18.2
1.8,24.0,9.0,11.0,84.0,69.0,1,17.8,18.9
0.0,39.0,9.0,15.0,84.0,72.0,0,18.4,20.0
0.0,46.0,37.0,33.0,71.0,71.0,0,15.7,16.8
1.0,46.0,2.0,24.0,76.0,68.0,0,17.7,20.6
0.0,44.0,13.0,28.0,69.0,70.0,0,18.7,19.5
0.0,43.0,11.0,24.0,79.0,76.0,0,18.7,22.5
0.0,44.0,26.0,24.0,69.0,50.0,0,22.3,23.8
0.2,37.0,15.0,26.0,58.0,54.0,0,16.8,17.8
0.0,22.0,11.0,15.0,74.0,72.0,0,17.9,19.4
10.8,43.0,13.0,20.0,94.0,58.0,1,13.7,14.4
5.8,46.0,19.0,17.0,50.0,39.0,1,16.3,17.2
0.2,39.0,11.0,13.0,52.0,53.0,0,16.4,19.0
1.4,56.0,20.0,24.0,64.0,66.0,1,15.8,16.1
0.0,35.0,7.0,19.0,56.0,34.0,0,21.6,22.2
0.0,35.0,13.0,9.0,41.0,21.0,0,25.2,25.5
0.0,41.0,2.0,19.0,72.0,73.0,0,17.9,20.1
0.0,26.0,6.0,15.0,46.0,77.0,0,19.1,23.7
0.0,26.0,15.0,13.0,79.0,78.0,0,19.7,23.2
0.0,52.0,6.0,30.0,51.0,84.0,0,19.0,31.1
0.0,50.0,7.0,35.0,79.0,82.0,0,19.8,23.4
0.0,70.0,39.0,20.0,62.0,33.0,0,23.6,28.2
0.0,26.0,9.0,15.0,44.0,52.0,0,18.1,20.6
0.0,41.0,6.0,28.0,59.0,72.0,0,18.7,24.5
0.0,70.0,11.0,9.0,56.0,20.0,0,29.4,30.1
0.0,37.0,6.0,22.0,77.0,77.0,0,18.1,18.6
42.2,72.0,44.0,31.0,82.0,93.0,1,13.7,17.6
52.4,57.0,33.0,26.0,64.0,66.0,1,17.0,19.2
1.0,50.0,4.0,28.0,64.0,63.0,0,17.9,21.3
0.0,44.0,20.0,17.0,70.0,90.0,0,16.3,18.4
23.6,54.0,28.0,30.0,91.0,36.0,1,18.6,22.3
0.2,39.0,17.0,17.0,52.0,32.0,0,20.1,20.8
0.0,24.0,4.0,9.0,55.0,62.0,0,18.3,20.9
12.0,89.0,52.0,59.0,88.0,67.0,1,15.7,16.0
18.0,63.0,17.0,35.0,82.0,69.0,1,15.7,16.1
0.0,41.0,11.0,30.0,77.0,68.0,0,16.8,17.3
0.0,24.0,7.0,9.0,77.0,56.0,0,18.2,20.2
0.0,13.0,4.0,0.0,72.0,75.0,0,17.1,18.2
2.2,20.0,7.0,15.0,91.0,78.0,1,18.8,20.5
7.6,19.0,4.0,11.0,93.0,75.0,1,20.2,21.3
0.2,31.0,7.0,11.0,81.0,39.0,0,22.6,23.5
0.0,24.0,6.0,20.0,77.0,65.0,0,18.5,20.5
0.0,24.0,11.0,19.0,46.0,49.0,0,19.9,20.8
0.0,41.0,6.0,26.0,64.0,62.0,0,19.5,19.6
0.0,31.0,15.0,20.0,67.0,63.0,0,18.0,19.8
0.0,44.0,28.0,35.0,75.0,79.0,0,18.5,19.2
0.0,39.0,13.0,19.0,84.0,76.0,0,21.4,24.9
0.0,41.0,11.0,20.0,55.0,65.0,0,21.3,21.6
7.6,46.0,30.0,28.0,69.0,60.0,1,17.4,18.0
0.0,30.0,9.0,13.0,70.0,54.0,0,19.1,20.5
0.0,37.0,2.0,22.0,66.0,63.0,0,19.9,22.6
0.0,48.0,11.0,31.0,69.0,70.0,0,21.1,24.3
0.0,28.0,6.0,19.0,79.0,78.0,0,22.6,26.0
0.0,39.0,15.0,11.0,82.0,76.0,0,21.7,23.2
0.2,35.0,2.0,17.0,93.0,75.0,0,22.5,24.1
0.0,52.0,4.0,31.0,75.0,45.0,0,28.8,31.0
0.6,74.0,4.0,33.0,87.0,89.0,0,18.6,21.4
2.8,52.0,33.0,31.0,79.0,67.0,1,17.2,18.4
0.8,39.0,24.0,20.0,68.0,63.0,0,19.1,20.4
0.0,44.0,17.0,26.0,75.0,72.0,0,20.7,24.5
0.0,31.0,24.0,13.0,82.0,73.0,0,25.1,26.1
0.0,63.0,24.0,6.0,91.0,88.0,0,20.5,21.4
4.6,44.0,28.0,31.0,69.0,68.0,1,18.5,18.9
1.4,39.0,7.0,13.0,79.0,64.0,1,19.4,21.0
0.0,46.0,6.0,39.0,77.0,77.0,0,19.4,23.8
6.0,46.0,30.0,17.0,94.0,70.0,1,17.2,19.2
2.0,22.0,7.0,15.0,70.0,59.0,1,20.0,20.7
0.0,41.0,4.0,30.0,74.0,73.0,0,21.7,24.1
0.0,44.0,6.0,26.0,82.0,84.0,0,21.2,25.0
0.0,33.0,15.0,24.0,73.0,73.0,0,24.3,30.2
0.2,46.0,2.0,30.0,86.0,83.0,0,22.6,25.8
2.6,41.0,4.0,20.0,82.0,75.0,1,24.5,26.4
0.0,43.0,7.0,11.0,54.0,50.0,0,28.2,29.6
0.0,35.0,11.0,22.0,64.0,64.0,0,21.4,23.8
0.0,31.0,20.0,11.0,87.0,79.0,0,22.4,23.5
3.6,24.0,11.0,11.0,91.0,83.0,1,21.8,23.8
0.0,63.0,22.0,30.0,93.0,75.0,0,23.5,30.6
0.0,44.0,11.0,7.0,73.0,67.0,0,22.9,24.3
0.0,54.0,4.0,22.0,83.0,89.0,0,19.7,22.1
15.6,28.0,19.0,17.0,95.0,95.0,1,18.1,19.6
4.6,30.0,11.0,13.0,92.0,82.0,1,21.7,22.9
0.2,48.0,11.0,30.0,96.0,85.0,0,22.5,25.0
0.0,48.0,7.0,19.0,95.0,28.0,0,34.5,35.4
2.4,46.0,13.0,17.0,75.0,75.0,1,21.5,25.0
8.0,67.0,2.0,15.0,91.0,87.0,1,20.5,21.5
36.2,69.0,35.0,41.0,93.0,93.0,1,16.4,18.6
13.2,52.0,33.0,35.0,74.0,76.0,1,17.5,18.6
9.4,46.0,28.0,19.0,93.0,95.0,1,18.9,20.5
24.0,57.0,31.0,28.0,98.0,88.0,1,21.5,23.4
0.8,41.0,9.0,24.0,53.0,62.0,0,23.4,30.0
0.0,50.0,9.0,24.0,82.0,81.0,0,22.4,25.4
0.0,56.0,20.0,43.0,84.0,85.0,0,22.6,24.0
0.0,48.0,22.0,9.0,90.0,78.0,0,22.1,28.0
7.4,65.0,44.0,35.0,68.0,63.0,1,17.9,18.6
0.6,54.0,33.0,35.0,70.0,67.0,0,18.7,19.0
0.0,37.0,7.0,19.0,64.0,59.0,0,19.9,20.8
0.0,74.0,6.0,50.0,77.0,82.0,0,17.0,21.0
2.6,63.0,13.0,26.0,77.0,73.0,1,17.4,18.0
1.2,33.0,6.0,24.0,73.0,53.0,1,19.9,20.4
0.0,33.0,20.0,15.0,73.0,92.0,0,16.1,18.7
11.4,28.0,7.0,4.0,93.0,80.0,1,20.6,21.7
0.4,22.0,13.0,17.0,86.0,75.0,0,21.8,23.7
0.0,19.0,11.0,15.0,86.0,70.0,0,22.9,24.2
0.0,31.0,7.0,26.0,78.0,88.0,0,20.6,26.7
27.6,63.0,44.0,33.0,96.0,90.0,1,18.2,18.8
8.0,50.0,28.0,35.0,77.0,68.0,1,19.3,20.1
0.4,48.0,26.0,33.0,85.0,61.0,0,19.1,21.2
0.2,39.0,17.0,19.0,62.0,58.0,0,21.0,22.7
0.0,35.0,9.0,26.0,73.0,54.0,0,20.7,22.2
0.0,28.0,19.0,17.0,59.0,55.0,0,21.9,22.9
0.0,52.0,0.0,26.0,72.0,67.0,0,22.2,25.1
0.0,48.0,17.0,26.0,82.0,92.0,0,19.9,20.9
13.6,46.0,24.0,33.0,80.0,78.0,1,21.4,21.8
0.2,30.0,13.0,20.0,82.0,72.0,0,23.0,23.9
0.0,26.0,17.0,20.0,81.0,91.0,0,19.2,22.7
14.8,30.0,15.0,22.0,88.0,78.0,1,23.8,26.8
0.0,30.0,9.0,15.0,77.0,71.0,0,25.0,26.2
0.0,44.0,15.0,30.0,79.0,75.0,0,25.3,27.0
0.0,44.0,22.0,20.0,76.0,83.0,0,22.5,24.1
3.6,57.0,44.0,41.0,76.0,71.0,1,20.5,21.5
0.0,52.0,26.0,41.0,65.0,72.0,0,21.2,22.0
0.0,50.0,31.0,35.0,63.0,67.0,0,21.9,23.2
0.0,35.0,15.0,20.0,68.0,57.0,0,23.9,24.6
3.0,43.0,15.0,17.0,69.0,57.0,1,22.6,23.4
0.0,39.0,11.0,24.0,63.0,59.0,0,25.3,26.0
0.0,52.0,7.0,30.0,67.0,64.0,0,25.9,27.7
0.0,52.0,24.0,35.0,69.0,73.0,0,24.9,26.0
0.0,52.0,11.0,15.0,75.0,81.0,0,23.5,27.2
0.0,54.0,17.0,7.0,80.0,69.0,0,23.6,25.1
0.0,57.0,48.0,39.0,83.0,71.0,0,20.5,22.4
0.0,46.0,4.0,24.0,63.0,60.0,0,24.3,26.3
0.0,41.0,7.0,31.0,73.0,83.0,0,23.5,28.8
4.0,37.0,24.0,22.0,88.0,72.0,1,25.2,25.9
0.0,24.0,2.0,13.0,64.0,50.0,0,23.9,26.4
0.0,74.0,11.0,15.0,42.0,23.0,0,29.9,30.0
0.0,52.0,19.0,31.0,51.0,58.0,0,20.6,20.9
0.0,41.0,6.0,26.0,61.0,61.0,0,22.4,25.3
49.4,50.0,26.0,19.0,85.0,74.0,1,21.9,22.7
1.2,43.0,26.0,20.0,83.0,71.0,1,22.6,24.4
11.0,39.0,6.0,24.0,88.0,72.0,1,23.5,25.3
31.0,35.0,20.0,20.0,66.0,65.0,1,24.8,28.1
1.2,26.0,6.0,11.0,93.0,75.0,1,25.3,26.1
0.2,35.0,15.0,28.0,83.0,83.0,0,23.7,25.3
0.0,30.0,13.0,15.0,81.0,66.0,0,25.8,26.6
0.0,41.0,11.0,13.0,72.0,78.0,0,23.0,25.3
0.2,57.0,37.0,39.0,68.0,68.0,0,23.7,24.3
1.2,52.0,35.0,26.0,72.0,66.0,1,24.0,24.7
0.6,33.0,19.0,15.0,84.0,79.0,0,23.8,23.9
4.0,50.0,26.0,9.0,87.0,93.0,1,22.2,23.9
25.4,33.0,0.0,13.0,90.0,83.0,1,25.0,26.0
5.6,44.0,19.0,20.0,77.0,91.0,1,21.8,25.9
27.2,37.0,17.0,11.0,80.0,76.0,1,25.4,27.1
0.0,52.0,28.0,31.0,84.0,80.0,0,24.1,27.0
2.2,54.0,22.0,33.0,95.0,70.0,1,27.3,28.2
0.2,41.0,7.0,22.0,77.0,86.0,0,21.7,27.9
12.6,50.0,35.0,37.0,89.0,92.0,1,17.8,19.4
12.4,48.0,30.0,33.0,87.0,89.0,1,17.7,20.1
25.4,37.0,11.0,11.0,93.0,92.0,1,19.8,21.2
2.0,24.0,6.0,15.0,85.0,74.0,1,24.7,25.0
0.2,31.0,0.0,20.0,84.0,77.0,0,24.8,25.5
0.0,54.0,15.0,31.0,86.0,83.0,0,21.7,22.7
0.8,46.0,33.0,28.0,86.0,78.0,0,22.4,23.3
0.0,39.0,19.0,17.0,84.0,68.0,0,23.9,25.5
0.2,44.0,17.0,20.0,77.0,70.0,0,24.6,25.7
0.2,54.0,24.0,37.0,82.0,75.0,0,23.3,24.9
18.0,63.0,2.0,20.0,92.0,79.0,1,21.9,24.4
24.6,30.0,0.0,15.0,76.0,73.0,1,25.1,25.4
0.8,43.0,11.0,9.0,87.0,75.0,0,24.6,25.0
5.8,28.0,17.0,15.0,77.0,63.0,1,25.2,26.1
0.6,31.0,9.0,13.0,89.0,63.0,0,24.1,24.7
0.2,41.0,6.0,22.0,83.0,61.0,0,25.5,27.4
0.0,37.0,6.0,28.0,75.0,73.0,0,24.5,26.6
0.0,26.0,7.0,19.0,83.0,81.0,0,23.6,24.3
0.0,46.0,2.0,15.0,80.0,75.0,0,25.2,27.3
15.0,44.0,13.0,19.0,87.0,78.0,1,24.2,25.9
34.0,59.0,44.0,30.0,94.0,88.0,1,21.8,22.4
17.0,33.0,17.0,20.0,77.0,75.0,1,22.7,23.0
0.0,26.0,4.0,19.0,83.0,69.0,0,25.9,26.6
0.0,33.0,0.0,15.0,84.0,68.0,0,27.5,28.0
0.2,46.0,15.0,26.0,80.0,70.0,0,25.9,27.5
0.0,44.0,26.0,19.0,81.0,81.0,0,23.4,25.6
0.0,28.0,13.0,22.0,85.0,76.0,0,24.1,25.1
0.0,28.0,4.0,13.0,89.0,75.0,0,26.1,28.7
0.0,31.0,20.0,24.0,93.0,82.0,0,22.8,23.9
7.6,63.0,15.0,30.0,94.0,85.0,1,24.4,28.2
13.8,69.0,24.0,48.0,93.0,92.0,1,19.1,20.8
21.8,52.0,26.0,33.0,88.0,74.0,1,21.2,22.9
0.0,50.0,22.0,31.0,82.0,83.0,0,23.6,24.6
1.4,41.0,9.0,31.0,81.0,69.0,1,22.9,23.6
0.2,56.0,28.0,41.0,73.0,73.0,0,21.6,22.3
6.6,81.0,41.0,30.0,78.0,74.0,1,19.8,20.5
17.4,46.0,13.0,13.0,89.0,75.0,1,19.7,22.4
15.4,26.0,9.0,17.0,64.0,70.0,1,23.1,27.5
0.0,41.0,2.0,26.0,80.0,76.0,0,23.2,25.6
0.0,30.0,11.0,15.0,74.0,72.0,0,22.4,23.9
0.0,37.0,13.0,30.0,85.0,71.0,0,23.1,25.2
0.0,39.0,2.0,15.0,78.0,67.0,0,24.1,24.8
0.0,35.0,7.0,13.0,88.0,77.0,0,23.6,25.3
0.0,41.0,6.0,19.0,82.0,72.0,0,25.5,27.5
0.0,41.0,4.0,28.0,88.0,76.0,0,24.6,26.4
6.8,48.0,24.0,33.0,94.0,85.0,1,20.4,20.7
4.4,67.0,13.0,41.0,77.0,80.0,1,20.6,21.4
5.8,56.0,39.0,39.0,73.0,74.0,1,22.0,23.4
0.4,41.0,15.0,9.0,67.0,63.0,0,23.7,24.7
1.0,33.0,19.0,24.0,88.0,83.0,0,22.4,24.1
0.0,65.0,24.0,13.0,87.0,85.0,0,19.5,21.6
0.0,31.0,7.0,9.0,83.0,33.0,0,26.2,26.7
0.0,31.0,9.0,22.0,53.0,49.0,0,21.6,21.8
0.0,30.0,20.0,20.0,78.0,62.0,0,22.1,22.5
6.2,43.0,7.0,28.0,78.0,66.0,1,22.6,24.3
0.0,28.0,4.0,17.0,78.0,67.0,0,23.6,26.5
0.0,43.0,0.0,24.0,84.0,67.0,0,22.8,26.4
0.0,37.0,4.0,17.0,73.0,69.0,0,23.1,24.9
3.4,43.0,7.0,17.0,90.0,68.0,1,22.8,23.6
0.0,19.0,9.0,9.0,87.0,65.0,0,23.9,25.1
0.0,33.0,6.0,11.0,70.0,58.0,0,24.1,24.8
0.2,22.0,7.0,17.0,79.0,71.0,0,23.6,24.3
0.0,30.0,6.0,19.0,74.0,70.0,0,24.0,26.3
0.0,28.0,7.0,20.0,74.0,71.0,0,24.4,26.8
0.0,30.0,7.0,13.0,66.0,63.0,0,24.8,27.2
0.0,43.0,4.0,22.0,65.0,63.0,0,23.9,26.7
0.0,59.0,6.0,50.0,75.0,79.0,0,22.1,28.6
0.0,43.0,24.0,26.0,80.0,81.0,0,23.1,24.4
0.6,67.0,7.0,11.0,51.0,47.0,0,21.4,22.3
0.0,78.0,22.0,44.0,55.0,64.0,0,17.1,17.6
3.6,42.18305084745763,30.0,33.0,72.0,83.0,1,17.1,17.9
3.3872994195971327,24.0,7.0,9.0,86.0,73.0,0,19.4,20.2
0.0,22.0,9.0,15.0,74.0,65.0,0,21.0,22.9
0.0,39.0,4.0,22.0,76.0,73.0,0,22.0,24.2
0.0,15.0,6.0,9.0,81.0,83.0,0,21.2,23.6
0.6,39.0,9.0,28.0,78.0,81.0,0,21.3,21.9
2.8,54.0,11.0,28.0,92.0,92.0,1,18.0,21.0
61.8,69.0,33.0,43.0,93.0,93.0,1,19.6,20.7
73.0,44.0,9.0,22.0,94.0,90.0,1,21.6,23.7
0.8,28.0,6.0,20.0,80.0,76.0,0,23.8,26.3
0.4,31.0,9.0,17.0,91.0,76.0,0,23.1,23.4
0.0,24.0,6.0,19.0,87.0,82.0,0,22.4,23.8
0.8,37.0,9.0,24.0,85.0,92.0,0,18.6,22.1
5.2,52.0,11.0,9.0,75.0,59.0,1,21.6,24.9
0.8,39.0,11.0,17.0,55.0,42.0,0,19.1,20.2
0.0,46.0,9.0,20.0,59.0,64.0,0,19.3,20.2
0.0,24.0,11.0,9.0,73.0,63.0,0,20.5,21.5
0.0,33.0,7.0,20.0,79.0,74.0,0,19.6,20.9
0.0,67.0,13.0,44.0,58.0,64.0,0,18.7,19.9
1.0,26.0,13.0,9.0,76.0,51.0,0,19.9,20.7
0.0,46.0,9.0,24.0,65.0,69.0,0,21.1,22.4
0.0,35.0,2.0,17.0,76.0,70.0,0,20.9,23.2
0.4,20.0,7.0,9.0,86.0,62.0,0,19.9,21.1
0.0,30.0,7.0,13.0,70.0,64.0,0,19.0,19.6
0.0,54.0,13.0,28.0,73.0,68.0,0,18.9,19.5
0.0,22.0,9.0,4.0,62.0,49.0,0,18.7,19.4
0.0,19.0,7.0,0.0,70.0,51.0,0,17.3,18.9
0.0,22.0,7.0,4.0,65.0,50.0,0,20.1,20.8
0.0,20.0,9.0,13.0,54.0,63.0,0,22.3,24.2
0.0,19.0,7.0,9.0,51.0,71.0,0,22.8,25.5
0.0,19.0,11.0,11.0,56.0,65.0,0,23.2,26.4
0.0,35.0,6.0,24.0,64.0,47.0,0,18.1,19.6
