Rainfall,WindGustSpeed,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Pressure3pm,Sunshine,Pressure9am
0.0,44.0,30.0,64.0,39.0,5.0,2.0,0,1025.2,11.6,1028.0
0.0,43.0,22.0,62.0,27.0,0.0,0.0,0,1027.3,11.6,1031.1
0.0,35.0,19.0,63.0,45.0,0.0,7.0,0,1026.6,7.8,1029.6
0.0,39.0,11.0,66.0,38.0,0.0,2.0,0,1024.5,11.2,1028.2
0.0,44.156565656565654,17.0,64.0,33.0,0.0,0.0,0,1025.2,10.6,1028.3
0.0,35.0,17.0,53.0,20.0,0.0,0.0,0,1020.9,11.0,1026.0
0.0,44.0,20.0,44.0,17.0,3.0,1.0,0,1017.4,10.8,1020.5
0.0,26.0,7.0,63.0,20.0,0.0,0.0,0,1017.6,10.3,1022.1
0.0,33.0,19.0,46.0,6.0,1.0,0.0,0,1015.8,9.2,1018.7
0.0,41.0,17.0,47.0,30.0,6.0,6.0,0,1019.8,11.2,1021.8
0.0,44.0,17.0,41.0,21.0,0.0,0.0,0,1024.1,11.1,1027.1
0.0,37.0,9.0,23.0,12.0,3.0,4.0,0,1021.1,11.1,1025.5
0.0,39.0,13.0,15.0,11.0,7.0,6.0,0,1018.3,7.9,1021.5
0.0,41.0,20.0,13.0,11.0,3.0,7.0,0,1017.4,5.5,1021.1
0.0,52.0,30.0,44.0,19.0,7.0,4.0,0,1015.3,4.7,1018.0
0.0,41.0,13.0,38.0,25.0,0.0,0.0,0,1016.2,7.9,1018.4
0.0,41.0,6.0,60.0,19.0,1.0,1.0,0,1017.5,9.7,1021.1
0.0,57.0,22.0,67.0,17.0,7.0,7.0,0,1018.7,9.9,1018.0
0.0,50.0,26.0,51.0,19.0,2.0,2.0,0,1025.4,10.1,1027.2
0.0,39.0,9.0,57.0,24.0,0.0,0.0,0,1024.9,11.6,1028.7
0.0,35.0,7.0,50.0,19.0,0.0,0.0,0,1021.8,11.8,1025.1
0.0,44.0,28.0,32.0,9.0,0.0,0.0,0,1018.8,11.7,1022.6
0.0,52.0,20.0,40.0,18.0,1.0,0.0,0,1015.7,10.3,1019.5
1.2,35.0,28.0,36.0,46.0,7.0,7.0,1,1018.6,8.5,1020.1
0.2,30.0,13.0,97.0,61.0,8.0,8.0,0,1015.6,1.8,1018.7
10.4,52.0,20.0,66.0,60.0,6.0,8.0,1,1004.9,3.1,1010.6
0.0,80.0,50.0,68.0,40.0,3.0,5.0,0,1010.0,2.3,1008.5
0.0,50.0,22.0,68.0,34.0,4.0,5.0,0,1019.5,10.3,1020.2
0.0,30.0,7.0,66.0,33.0,0.0,2.0,0,1020.5,10.7,1023.0
0.0,31.0,9.0,54.0,36.0,0.0,6.0,0,1022.8,12.0,1024.5
0.0,30.0,7.0,56.0,26.0,0.0,0.0,0,1023.8,12.2,1027.3
0.0,30.0,7.0,37.0,18.0,0.0,0.0,0,1020.7,12.6,1025.6
0.0,37.0,19.0,27.0,14.0,0.0,0.0,0,1016.1,12.3,1019.6
0.0,50.0,22.0,24.0,10.0,1.0,4.0,0,1013.8,11.8,1016.6
0.0,41.0,19.0,84.0,60.0,8.0,7.0,0,1021.2,10.6,1020.7
7.8,37.0,6.0,52.0,25.0,0.0,0.0,1,1019.8,6.5,1022.9
0.0,31.0,22.0,38.0,24.0,5.0,1.0,0,1017.7,11.3,1019.7
0.0,43.0,20.0,41.0,24.0,0.0,0.0,0,1018.2,9.5,1020.6
0.0,31.0,11.0,57.0,21.0,0.0,0.0,0,1017.3,11.7,1020.7
0.0,48.0,33.0,31.0,15.0,6.0,6.0,0,1010.2,6.2,1014.4
0.0,67.0,17.0,70.0,96.0,8.0,8.0,0,1007.8,0.6,1008.0
13.6,63.0,35.0,73.0,74.0,6.0,6.0,1,1012.6,7.0,1013.1
3.6,50.0,26.0,60.0,31.0,1.0,7.0,1,1020.9,8.3,1022.6
0.0,41.0,22.0,59.0,36.0,1.0,3.0,0,1021.3,12.5,1023.8
0.0,39.0,19.0,68.0,34.0,0.0,0.0,0,1021.3,12.6,1023.6
0.0,43.0,17.0,67.0,32.0,0.0,0.0,0,1020.8,12.9,1024.1
0.0,43.0,7.0,55.0,24.0,0.0,0.0,0,1019.0,12.9,1023.1
0.0,37.0,13.0,30.0,16.0,0.0,1.0,0,1014.5,12.4,1018.4
0.0,50.0,19.0,16.0,12.0,3.0,6.0,0,1011.1,12.3,1014.2
0.0,41.0,20.0,40.0,15.0,1.0,0.0,0,1010.8,8.8,1013.1
0.0,37.0,17.0,52.0,3.0,0.0,3.0,0,1014.8,11.1,1015.6
0.0,31.0,19.0,38.0,8.0,0.0,0.0,0,1017.5,11.0,1021.4
0.0,41.0,11.0,14.0,8.0,4.0,3.0,0,1013.5,11.9,1017.1
0.0,46.0,22.0,17.0,10.0,3.0,5.0,0,1005.1,8.7,1010.1
0.6,54.0,6.0,63.0,71.0,8.0,8.0,0,1007.2,5.1,1005.7
2.2,37.0,20.0,93.0,51.0,8.0,4.0,1,1012.6,2.6,1012.4
1.0,50.0,17.0,69.0,20.0,0.0,1.0,0,1015.1,9.8,1017.7
0.0,46.0,22.0,54.0,21.0,1.0,3.0,0,1014.2,9.8,1016.9
0.0,44.0,17.0,53.0,20.0,0.0,0.0,0,1014.4,12.4,1017.2
0.0,46.0,15.0,52.0,24.0,0.0,0.0,0,1015.9,13.3,1018.5
0.0,44.0,22.0,56.0,21.0,0.0,0.0,0,1017.6,13.2,1019.6
0.0,44.0,6.0,48.0,26.0,1.0,1.0,0,1018.1,13.2,1021.0
0.0,35.0,6.0,31.0,16.0,0.0,3.0,0,1017.1,11.9,1020.6
0.0,44.0,15.0,19.0,7.0,1.0,0.0,0,1014.6,10.9,1018.5
0.0,43.0,22.0,46.0,13.0,1.0,1.0,0,1012.7,10.8,1016.0
0.0,52.0,9.0,58.0,18.0,0.0,1.0,0,1012.6,11.9,1015.0
0.0,50.0,28.0,50.0,41.0,7.0,6.0,0,1017.5,11.3,1015.8
0.0,35.0,7.0,61.0,24.0,0.0,2.0,0,1014.0,2.0,1017.2
0.0,41.0,9.0,55.0,39.0,8.0,8.0,0,1010.4,8.5,1012.5
0.0,59.0,31.0,76.0,33.0,8.0,3.0,0,1011.2,2.7,1011.5
0.0,65.0,30.0,50.0,22.0,1.0,1.0,0,1018.0,7.6,1019.7
0.0,54.0,30.0,66.0,30.0,8.0,1.0,0,1015.9,13.5,1020.6
0.0,46.0,20.0,57.0,33.0,1.0,5.0,0,1011.4,11.3,1014.4
0.0,39.0,24.0,68.0,33.0,1.0,3.0,0,1008.6,10.1,1011.6
0.0,33.0,7.0,60.0,23.0,0.0,3.0,0,1007.7,12.9,1010.4
0.0,46.0,20.0,25.0,7.0,1.0,3.0,0,1005.2,9.3,1008.8
0.0,57.0,22.0,21.0,9.0,3.0,6.0,0,1002.9,9.0,1006.4
0.0,70.0,31.0,45.0,30.0,8.0,2.0,0,1005.1,5.3,1006.9
8.6,56.0,20.0,66.0,29.0,6.0,5.0,1,1000.4,9.3,1004.4
2.6,135.0,20.605727605727605,68.0,28.40241448692153,4.0,0.0,1,1015.969916527546,5.6,1001.3
15.4,37.0,22.0,73.0,40.0,3.0,2.0,1,1006.6,10.6,1006.7
0.0,52.0,28.0,56.0,27.0,1.0,1.0,0,1011.8,13.3,1013.1
0.0,50.0,24.0,56.0,28.0,1.0,0.0,0,1014.3,13.3,1017.5
0.0,52.0,33.0,48.0,24.0,0.0,0.0,0,1008.2,13.5,1012.9
0.0,44.0,13.0,62.0,34.0,1.0,2.0,0,1010.6,13.0,1012.1
0.0,43.0,13.0,42.0,17.0,1.0,1.0,0,1010.9,13.4,1014.1
0.0,52.0,24.0,26.0,15.0,3.0,0.0,0,1006.5,12.1,1009.7
0.0,52.0,26.0,53.0,23.0,1.0,1.0,0,1007.8,7.7,1009.4
0.0,41.0,17.0,40.0,20.0,3.0,2.0,0,1009.7,10.6,1013.0
0.0,43.0,24.0,36.0,34.0,8.0,8.0,0,1008.6,7.3,1009.2
0.0,41.0,22.0,49.0,35.0,8.0,7.0,0,1007.9,2.4,1010.3
0.0,69.0,35.0,43.0,22.0,4.0,3.0,0,1007.0,9.047932237169906,1007.4
0.0,44.0,15.0,41.0,21.0,0.0,0.0,0,1012.6,13.0,1015.7
0.0,44.0,11.0,55.0,21.0,2.0,0.0,0,1012.4,13.3,1015.5
0.0,37.0,19.0,38.0,12.0,0.0,0.0,0,1013.0,13.5,1015.4
0.0,43.0,15.0,45.0,12.0,0.0,0.0,0,1016.5,9.047932237169906,1018.1
0.0,39.0,7.0,18.0,9.0,0.0,0.0,0,1013.5,9.047932237169906,1017.7
0.0,54.0,19.0,19.0,8.0,0.0,0.0,0,1007.1,9.047932237169906,1010.9
0.0,67.0,35.0,94.0,100.0,0.0,0.0,0,1006.0,9.047932237169906,1008.3
0.0,54.0,26.0,46.0,17.0,0.0,0.0,0,1011.1,9.047932237169906,1014.1
0.0,35.0,6.0,26.0,8.0,0.0,0.0,0,1010.5,13.6,1013.9
0.0,35.0,6.0,17.0,7.0,0.0,0.0,0,1010.9,13.5,1013.6
0.0,44.0,20.0,9.0,6.0,0.0,0.0,0,1010.6,9.047932237169906,1013.2
0.0,46.0,19.0,18.0,11.0,0.0,0.0,0,1008.3,9.047932237169906,1011.4
0.490404546974256,52.0,11.0,50.0,24.0,0.0,0.0,0,1007.7,9.047932237169906,1010.9
0.4,57.0,22.0,50.0,19.0,1.0,1.0,0,1009.6,9.047932237169906,1011.7
0.0,48.0,20.0,61.0,14.0,1.0,1.0,0,1010.1,11.2,1012.0
0.0,41.0,20.0,38.0,23.0,5.0,7.0,0,1009.1,10.0,1010.1
0.0,41.0,15.0,29.0,15.0,0.0,0.0,0,1006.9,4.4,1008.9
0.0,56.0,20.0,21.0,9.0,3.0,3.0,0,1002.9,11.5,1006.5
0.0,50.0,26.0,28.0,15.0,8.0,6.0,0,1003.4,8.2,1005.5
0.0,65.0,15.0,26.0,13.0,8.0,8.0,0,1004.0,2.2,1004.7
0.0,57.0,22.0,60.0,23.0,3.0,3.0,0,1008.0,4.9,1010.2
0.0,56.0,22.0,47.0,19.0,1.0,2.0,0,1004.8,11.5,1008.9
0.0,54.0,31.0,56.0,36.0,1.0,5.0,0,1001.9,13.0,1005.6
0.0,41.0,9.0,68.0,54.0,1.0,5.0,0,1002.5,9.4,1004.8
0.0,44.0,19.0,79.0,28.40241448692153,8.0,5.0,0,998.6,7.0,999.7
0.0,57.0,30.0,48.0,12.0,0.0,1.0,0,1004.3,9.5,1005.4
0.0,41.0,20.0,28.0,5.0,0.0,0.0,0,1006.3,13.4,1008.2
0.0,48.0,15.0,30.0,17.0,1.0,0.0,0,1007.2,13.3,1010.2
0.0,44.0,24.0,61.0,19.0,0.0,0.0,0,1008.9,12.9,1012.0
0.0,41.0,9.0,51.0,22.0,1.0,5.0,0,1008.1,13.3,1009.9
0.0,39.0,6.0,43.0,13.0,0.0,0.0,0,1007.3,13.3,1009.6
0.0,44.0,15.0,22.0,11.0,0.0,0.0,0,1005.4,13.4,1008.4
0.0,43.0,11.0,14.0,9.0,0.0,0.0,0,1007.2,12.7,1008.9
0.0,44.0,24.0,52.0,9.0,1.0,1.0,0,1008.6,13.1,1011.0
0.0,43.0,20.0,41.0,11.0,0.0,0.0,0,1005.1,12.3,1008.6
0.0,41.0,17.0,7.0,4.0,1.0,0.0,0,1004.2,11.7,1006.6
0.0,85.0,43.0,21.0,7.0,3.0,2.0,0,1000.4,12.8,1003.4
0.0,41.0,26.0,48.0,20.0,3.0,1.0,0,1010.6,10.2,1011.5
0.0,48.0,24.0,38.0,16.0,1.0,0.0,0,1013.7,9.047932237169906,1015.0
0.0,46.0,13.0,29.0,12.0,0.0,0.0,0,1014.1,9.047932237169906,1016.9
0.0,43.0,9.0,53.127503337783715,11.0,0.0,0.0,0,1013.0,9.047932237169906,1016.0
0.0,50.0,19.0,11.0,11.0,0.0,0.0,0,1011.2,9.047932237169906,1015.2
0.0,50.0,17.0,22.0,10.0,0.0,1.0,0,1007.8,10.1,1011.6
0.0,52.0,13.0,19.0,10.0,1.0,2.0,0,1004.1,10.9,1006.9
0.0,72.0,22.0,40.0,17.0,5.0,6.0,0,1005.1,6.0,1007.5
0.490404546974256,65.0,7.0,61.0,26.0,0.0,0.0,0,1007.7,0.0,1010.6
0.490404546974256,76.0,19.0,69.0,29.0,0.0,4.0,0,1004.8,0.0,1008.6
0.490404546974256,56.0,17.0,95.0,93.0,8.0,8.0,0,1009.6,0.0,1009.1
0.490404546974256,56.0,37.0,76.0,57.0,7.0,0.0,0,1018.8,0.6,1017.9
53.8,43.0,17.0,94.0,93.0,8.0,8.0,1,1019.5,0.6,1020.6
21.0,33.0,17.0,47.0,28.0,5.0,2.0,1,1015.8,9.7,1018.2
0.0,28.0,6.0,59.0,25.0,6.0,5.0,0,1014.5,11.8,1016.3
0.0,44.0,24.0,50.0,27.0,1.0,4.0,0,1010.8,11.1,1013.2
0.0,54.0,19.0,46.0,24.0,1.0,4.0,0,1010.5,11.1,1012.8
0.0,61.0,33.0,72.0,44.0,2.0,7.0,0,1014.7,7.7,1015.7
5.2,44.0,24.0,72.0,33.0,5.0,3.0,1,1017.9,3.7,1018.9
0.0,33.0,6.0,48.0,26.0,5.0,7.0,0,1016.8,7.6,1018.1
0.0,31.0,13.0,58.0,24.0,2.0,3.0,0,1012.6,11.8,1014.3
0.0,31.0,9.0,55.0,27.0,4.0,4.0,0,1011.0,10.2,1012.7
0.0,35.0,7.0,70.0,33.0,3.0,4.0,0,1010.0,10.1,1012.5
0.0,63.0,33.0,54.0,49.0,6.0,4.0,0,1003.2,2.4,1007.3
9.8,30.0,11.0,84.0,57.0,8.0,1.0,1,1010.1,1.8,1009.8
0.0,61.0,24.0,65.0,33.0,1.0,2.0,0,1014.6,9.6,1015.5
0.0,50.0,20.0,58.0,29.0,4.0,7.0,0,1018.7,10.1,1019.6
0.0,44.0,20.0,51.0,26.0,7.0,3.0,0,1017.7,8.2,1019.7
0.0,33.0,15.0,39.0,23.0,0.0,0.0,0,1014.8,12.5,1018.2
0.0,39.0,13.0,45.0,22.0,0.0,1.0,0,1012.3,12.0,1015.5
0.0,28.0,9.0,43.0,15.0,0.0,0.0,0,1009.2,12.5,1012.1
0.0,35.0,15.0,37.0,13.0,0.0,0.0,0,1006.7,12.0,1009.2
0.0,37.0,17.0,43.0,22.0,0.0,1.0,0,1005.5,12.3,1006.4
0.0,46.0,11.0,65.0,33.0,1.0,0.0,0,1006.6,12.0,1008.5
0.0,54.0,31.0,60.0,35.0,2.0,2.0,0,1013.1,11.8,1012.7
0.0,46.0,20.0,43.0,23.0,1.0,3.0,0,1012.9,8.4,1014.6
0.0,44.0,26.0,52.0,18.0,8.0,5.0,0,1013.2,5.7,1014.8
0.0,46.0,22.0,60.0,26.0,7.0,7.0,0,1012.8,9.047932237169906,1014.1
0.0,48.0,17.0,37.0,13.0,0.0,0.0,0,1014.0,9.047932237169906,1015.5
0.0,54.0,24.0,28.0,23.0,0.0,3.0,0,1010.9,10.4,1014.6
0.0,52.0,26.0,63.0,45.0,5.0,7.0,0,1009.3,9.3,1012.0
0.0,43.0,11.0,90.0,75.0,8.0,8.0,0,1007.4,1.9,1008.7
3.8,41.0,24.0,83.0,48.0,8.0,7.0,1,1011.9,2.9,1012.0
0.2,52.0,24.0,63.0,35.0,0.0,0.0,0,1011.8,6.1,1014.3
0.0,35.0,13.0,72.0,33.0,7.0,4.0,0,1010.8,10.2,1013.1
0.0,28.0,7.0,61.0,43.0,0.0,5.0,0,1011.8,12.2,1013.7
0.0,48.0,11.0,62.0,52.0,1.0,5.0,0,1014.7,5.8,1015.9
0.0,37.0,15.0,78.0,44.0,2.0,3.0,0,1015.0,6.9,1018.0
0.0,44.0,13.0,73.0,32.0,4.0,7.0,0,1014.1,6.5,1016.3
0.0,41.0,20.0,72.0,45.0,6.0,7.0,0,1014.8,2.8,1016.5
0.0,35.0,22.0,56.0,41.0,5.0,7.0,0,1014.6,2.1,1016.2
0.2,44.0,33.0,63.0,81.0,7.0,8.0,0,1009.6,1.2,1013.0
5.0,33.0,15.0,97.0,95.0,8.0,8.0,1,1006.7,0.1,1008.3
7.0,48.0,30.0,99.0,93.0,8.0,8.0,1,1004.5,2.5,1005.6
1.6,46.0,30.0,85.0,63.0,8.0,8.0,1,1009.0,0.0,1008.4
0.0,43.0,24.0,76.0,48.0,7.0,8.0,0,1011.9,1.9,1012.8
0.0,44.0,22.0,90.0,40.0,4.0,0.0,0,1012.6,2.9,1014.6
0.0,41.0,24.0,58.0,37.0,3.0,0.0,0,1016.7,9.3,1017.6
0.0,44.156565656565654,20.605727605727605,69.0,40.0,7.0,1.0,0,1015.969916527546,10.7,1022.7
0.0,44.156565656565654,11.0,74.0,39.0,0.0,0.0,0,1015.969916527546,10.8,1018.6326551034024
0.0,44.156565656565654,7.0,74.0,43.0,0.0,0.0,0,1015.969916527546,11.0,1018.6326551034024
0.0,44.156565656565654,7.0,63.0,30.0,0.0,0.0,0,1015.969916527546,11.3,1018.6326551034024
0.0,44.156565656565654,4.0,57.0,28.0,0.0,2.0,0,1015.969916527546,11.0,1018.6326551034024
0.0,44.156565656565654,20.605727605727605,79.0,38.0,1.0,0.0,0,1015.969916527546,11.0,1018.6326551034024
0.0,44.156565656565654,4.0,61.0,33.0,0.0,2.0,0,1015.969916527546,11.1,1018.6326551034024
0.0,28.0,6.0,85.0,53.0,8.0,8.0,0,1016.0,3.2,1018.2
18.2,24.0,17.0,97.0,93.0,8.0,8.0,1,1016.3,3.4,1018.1
3.4,28.0,11.0,86.0,51.0,0.0,1.0,1,1020.2,10.9,1021.1
0.0,30.0,13.0,87.0,56.0,2.0,1.0,0,1024.0,10.4,1025.6
0.0,28.0,7.0,83.0,53.0,8.0,8.0,0,1024.0,9.8,1027.3
0.0,22.0,9.0,70.0,37.0,1.0,2.0,0,1020.1,2.8,1024.9
0.0,31.0,17.0,75.0,35.0,5.0,6.0,0,1016.5,8.9,1019.9
0.0,26.0,9.0,82.0,46.0,0.0,1.0,0,1015.2,8.8,1018.0
0.0,33.0,20.0,69.0,41.0,0.0,2.0,0,1021.2,7.9,1023.1
0.0,43.0,20.0,72.0,43.0,7.0,2.0,0,1022.3,9.6,1025.9
0.0,46.0,26.0,79.0,49.0,0.0,3.0,0,1021.9,8.7,1024.2
0.0,41.0,20.0,85.0,59.0,2.0,7.0,0,1021.9,7.9,1024.3
0.0,39.0,20.0,68.0,56.0,0.0,8.0,0,1021.3,6.0,1023.8
0.0,37.0,19.0,72.0,42.0,2.0,0.0,0,1027.0,6.1,1028.7
0.0,30.0,13.0,67.0,38.0,0.0,0.0,0,1031.1,10.1,1033.5
0.0,28.0,7.0,55.0,32.0,0.0,0.0,0,1029.3,9.5,1032.9
0.0,43.0,13.0,49.0,40.0,7.0,7.0,0,1025.1,8.9,1028.8
0.0,41.0,26.0,51.0,77.0,4.0,0.0,0,1022.2,0.8,1026.0
0.0,35.0,28.0,59.0,20.0,5.0,2.0,0,1022.1,8.3,1024.6
1.4,35.0,19.0,38.0,27.0,0.0,1.0,1,1017.9,3.3,1021.8
0.0,59.0,33.0,49.0,31.0,7.0,7.0,0,1011.9,9.3,1016.6
3.0,61.0,41.0,86.0,69.0,1.0,8.0,1,1011.2,9.047932237169906,1012.8
0.0,56.0,37.0,92.0,75.0,0.0,8.0,0,1014.8,9.047932237169906,1016.1
1.0,48.0,30.0,86.0,42.0,4.0,7.0,0,1019.9,7.4,1020.3
0.0,37.0,19.0,87.0,53.0,7.0,7.0,0,1023.6,5.6,1025.8
0.0,35.0,15.0,62.0,50.0,7.0,5.0,0,1024.8,1.3,1027.2
0.0,28.0,13.0,74.0,53.0,7.0,7.0,0,1023.5,1.9,1026.3
0.0,17.0,9.0,68.0,43.0,7.0,6.0,0,1023.1,0.8,1025.8
0.0,33.0,19.0,68.0,41.0,7.0,4.0,0,1025.0,0.8,1027.2
0.0,24.0,7.0,100.0,45.0,8.0,1.0,0,1024.4,7.5,1028.1
0.0,33.0,15.0,68.0,33.0,3.0,2.0,0,1022.3,10.2,1025.2
0.0,44.156565656565654,6.0,55.0,28.0,0.0,0.0,0,1023.3,9.5,1025.5
0.0,30.0,20.0,53.0,25.0,0.0,6.0,0,1020.3,10.0,1023.6
0.0,37.0,19.0,55.0,19.0,4.0,5.0,0,1016.0,7.2,1020.0
0.0,31.0,13.0,84.0,39.0,5.0,5.0,0,1018.4,6.9,1019.9
0.0,22.0,13.0,71.0,54.0,7.0,7.0,0,1018.5,6.1,1019.5
0.0,19.0,4.0,85.0,58.0,7.0,7.0,0,1019.5,0.0,1021.8
0.0,30.0,13.0,90.0,43.0,5.0,2.0,0,1021.1,1.3,1023.3
0.0,43.0,26.0,81.0,43.0,1.0,1.0,0,1025.9,7.1,1028.0
0.0,44.0,24.0,53.127503337783715,59.0,1.0,6.0,0,1025.7,6.8,1028.7
0.0,44.156565656565654,19.0,98.0,28.40241448692153,8.0,5.0,0,1026.2,11.1,1027.7
0.0,39.0,19.0,53.127503337783715,28.40241448692153,4.0,4.0,0,1027.4,7.5,1030.0
0.0,35.0,20.0,53.127503337783715,28.40241448692153,0.0,1.0,0,1026.9,6.6,1030.1
0.0,35.0,19.0,80.0,57.0,0.0,1.0,0,1025.2,9.7,1028.2
0.0,26.0,11.0,88.0,42.0,0.0,0.0,0,1025.7,9.0,1028.7
0.0,44.156565656565654,4.0,76.0,34.0,0.0,1.0,0,1023.9,10.8,1027.4
0.0,44.156565656565654,26.0,62.0,29.0,1.0,1.0,0,1019.0,8.9,1022.3
0.0,44.156565656565654,24.0,86.0,43.0,6.0,8.0,0,1022.5,8.4,1023.5
0.0,19.0,9.0,53.127503337783715,28.40241448692153,2.0,8.0,0,1020.9,2.5,1024.8
0.0,44.0,22.0,70.0,37.0,2.0,1.0,0,1016.3,4.2,1019.7
0.0,63.0,39.0,59.0,38.0,1.0,1.0,0,1011.6,8.4,1016.5
0.4,57.0,20.0,70.0,43.0,1.0,1.0,0,1017.3,9.0,1015.8
0.0,26.0,13.0,92.0,52.0,0.0,3.0,0,1022.1,4.9,1023.7
0.0,22.0,11.0,98.0,56.0,7.0,6.0,0,1024.3,5.6,1026.5
0.0,37.0,20.0,53.127503337783715,28.40241448692153,0.0,0.0,0,1025.0,4.0,1027.6
0.0,46.0,19.0,53.127503337783715,28.40241448692153,0.0,0.0,0,1022.9,9.8,1026.5
0.0,24.0,6.0,53.127503337783715,28.40241448692153,0.0,0.0,0,1023.1,9.2,1025.8
0.0,35.0,15.0,88.0,39.0,0.0,0.0,0,1026.1,9.5,1028.6
0.0,31.0,20.605727605727605,65.0,34.0,2.0,0.0,0,1015.969916527546,9.4,1028.7
0.0,35.0,22.0,57.0,46.0,0.0,0.0,0,1015.969916527546,9.6,1027.4
0.0,44.156565656565654,24.0,58.0,31.0,7.0,5.0,0,1024.1,8.6,1018.6326551034024
0.0,46.0,31.0,49.0,33.0,4.0,7.0,0,1018.9,4.7,1023.2
0.0,61.0,20.0,63.0,98.0,6.0,8.0,0,1011.4,3.6,1015.3
9.6,46.0,30.0,87.0,31.0,1.0,1.0,1,1012.9,5.7,1015.0
0.0,56.0,39.0,63.0,39.0,0.0,1.0,0,1018.0,8.9,1018.6
0.2,46.0,28.0,90.0,41.0,1.0,4.0,0,1021.4,8.7,1024.9
0.0,57.0,37.0,82.0,32.0,6.0,1.0,0,1016.2,8.4,1019.9
0.0,37.0,20.0,88.0,47.0,0.0,7.0,0,1025.9,9.2,1024.2
0.0,30.0,11.0,81.0,35.0,0.0,2.0,0,1029.2,6.3,1032.0
0.0,30.0,19.0,71.0,43.0,7.0,7.0,0,1026.9,9.047932237169906,1030.4
0.0,39.0,28.0,90.0,57.0,0.0,7.0,0,1025.8,9.047932237169906,1027.3
0.0,28.0,15.0,95.0,52.0,6.0,4.0,0,1027.9,9.047932237169906,1030.1
0.0,28.0,9.0,75.0,70.0,7.0,7.0,0,1025.1,3.2,1028.9
10.2,33.0,13.0,97.0,89.0,7.0,8.0,1,1023.3,0.0,1025.3
2.4,28.0,13.0,97.0,92.0,7.0,7.0,1,1028.4,0.0,1029.0
2.8,28.0,20.0,77.0,47.0,7.0,2.0,1,1026.3,0.3,1030.5
0.0,26.0,20.0,69.0,49.0,8.0,8.0,0,1020.5,5.5,1024.3
0.0,33.0,20.0,78.0,59.0,7.0,7.0,0,1020.1,1.1,1021.0
0.0,33.0,20.0,85.0,47.0,0.0,1.0,0,1025.1,5.3,1026.6
0.2,31.0,7.0,84.0,44.0,0.0,1.0,0,1025.3,8.2,1027.7
0.0,22.0,4.0,83.0,42.0,7.0,2.0,0,1024.4,9.4,1026.7
0.0,19.0,9.0,75.0,39.0,0.0,0.0,0,1023.2,6.7,1025.9
0.0,26.0,9.0,69.0,30.0,0.0,0.0,0,1022.1,10.1,1024.8
0.0,31.0,22.0,55.0,20.0,0.0,1.0,0,1021.2,10.1,1023.7
0.2,31.0,15.0,52.0,40.0,2.0,2.0,0,1019.8,9.2,1022.0
0.0,44.156565656565654,0.0,87.0,42.0,1.0,3.0,0,1022.0,10.0,1023.4
0.0,44.156565656565654,0.0,80.0,37.0,0.0,0.0,0,1024.2,9.6,1026.5
0.0,44.156565656565654,11.0,54.0,29.0,2.0,0.0,0,1024.0,10.0,1026.8
0.0,44.156565656565654,26.0,45.0,19.0,0.0,0.0,0,1020.0,9.0,1024.6
0.0,57.0,39.0,40.0,18.0,5.0,7.0,0,1014.0,9.1,1018.1
1.0,44.0,28.0,74.0,25.0,3.0,0.0,0,1014.8,7.1,1017.0
0.2,28.0,13.0,52.0,20.0,0.0,0.0,0,1016.6,8.9,1019.8
0.0,41.0,0.0,34.0,22.0,2.0,0.0,0,1014.9,9.3,1017.3
0.0,39.0,24.0,45.0,15.0,1.0,0.0,0,1014.5,10.2,1018.0
0.0,65.0,46.0,36.0,9.0,0.0,0.0,0,1012.1,7.5,1016.3
0.0,48.0,19.0,67.0,32.0,6.0,5.0,0,1013.2,8.2,1016.2
3.2,41.0,24.0,92.0,27.0,4.0,0.0,1,1016.6,9.047932237169906,1019.1
0.2,50.0,31.0,68.0,33.0,0.0,2.0,0,1016.2,8.2,1019.2
0.0,48.0,31.0,83.0,38.0,0.0,6.0,0,1017.8,10.0,1020.3
0.2,37.0,22.0,87.0,38.0,0.0,2.0,0,1017.2,9.2,1020.3
0.0,41.0,20.0,77.0,31.0,0.0,2.0,0,1011.1,10.1,1016.3
0.2,44.0,26.0,79.0,33.0,1.0,2.0,0,1011.3,7.8,1012.8
0.0,33.0,20.0,79.0,50.0,2.0,7.0,0,1016.9,9.3,1018.2
0.0,44.156565656565654,0.0,83.0,42.0,7.0,8.0,0,1018.6,4.0,1018.6326551034024
0.0,44.156565656565654,0.0,57.0,33.0,7.0,8.0,0,1019.3,2.3,1021.9
0.0,44.156565656565654,7.0,52.0,26.0,0.0,1.0,0,1020.0,5.8,1024.4
0.0,44.0,19.0,41.0,25.0,3.0,7.0,0,1016.0,8.7,1020.4
0.0,57.0,30.0,46.0,55.0,7.0,7.0,0,1005.8,2.4,1010.5
2.0,65.0,37.0,71.0,41.0,4.0,3.0,1,1013.2,1.7,1011.6
0.6,37.0,28.0,79.0,45.0,0.0,7.0,0,1023.8,6.6,1024.3
0.0,31.0,0.0,79.0,51.0,8.0,6.0,0,1025.8,8.7,1027.3
0.0,44.156565656565654,0.0,88.0,35.0,0.0,6.0,0,1027.3,7.8,1030.0
0.0,44.156565656565654,0.0,65.0,31.0,0.0,0.0,0,1029.3,8.9,1032.0
0.0,44.156565656565654,20.0,33.0,21.0,0.0,0.0,0,1029.8,11.0,1034.1
