Rainfall,WindGustSpeed,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,Pressure9am,Pressure3pm
0.0,35.0,19.0,56.0,50.0,7.0,7.0,0,17.0,18.1,8.7,1026.3,1026.7
0.0,35.0,20.0,70.0,59.0,7.0,7.0,0,19.5,20.2,9.2,1029.4,1028.0
0.0,35.0,24.0,74.0,65.0,7.0,7.0,0,20.4,21.9,10.6,1026.3,1023.4
0.0,35.0,19.0,79.0,32.0,7.0,7.0,0,26.9,27.7,8.5,1021.4,1019.9
0.0,31.0,17.0,59.0,22.0,7.0,7.0,0,27.8,28.3,11.0,1019.0,1016.6
0.0,43.0,17.0,48.0,15.0,7.0,7.0,0,33.4,34.7,11.8,1015.7,1011.2
0.0,41.0,26.0,83.0,71.0,7.0,7.0,0,19.8,21.0,10.0,1016.0,1017.2
3.4,30.0,19.0,96.0,75.0,7.0,7.0,1,21.6,23.1,7.0,1023.0,1020.9
0.0,31.0,7.0,84.0,87.0,7.0,7.0,0,18.7,21.0,1.2,1018.3,1016.4
0.4,31.0,17.0,87.0,83.0,7.0,7.0,0,17.2,18.2,0.0,1019.6,1021.1
6.6,19.0,13.0,95.0,81.0,7.0,7.0,1,20.6,22.1,4.0,1022.0,1019.5
0.2,54.0,19.0,68.0,21.0,7.0,7.0,0,36.2,36.6,7.8,1014.6,1009.9
0.0,87.0,48.0,39.0,27.0,7.0,7.0,0,24.3,28.8,5.9,998.1,997.1
0.0,63.0,24.0,50.0,37.0,7.0,7.0,0,21.0,23.7,9.9,1009.9,1009.5
0.0,44.0,19.0,43.0,32.0,7.0,7.0,0,21.9,23.2,8.1,1015.0,1014.6
0.0,56.0,26.0,67.0,84.0,7.0,7.0,0,12.0,17.0,3.1,1012.9,1012.4
14.4,57.0,20.0,50.0,52.0,7.0,7.0,1,15.1,17.3,8.8,1020.8,1019.1
0.0,39.0,15.0,60.0,81.0,7.0,7.0,0,15.2,18.3,5.4,1020.3,1020.6
0.4,28.0,22.0,74.0,49.0,7.0,7.0,0,18.7,20.3,9.6,1024.6,1023.1
0.0,46.0,15.0,78.0,27.0,7.0,7.0,0,26.1,27.0,10.9,1022.4,1016.8
0.0,44.0,13.0,74.0,79.0,7.0,7.0,0,19.6,22.8,3.3,1006.6,1000.9
20.2,65.0,37.0,68.0,46.0,7.0,7.0,1,18.0,19.4,8.9,995.6,1003.9
0.0,41.0,19.0,63.0,57.0,7.0,7.0,0,18.6,21.7,6.6,1007.3,1007.6
0.6,81.0,26.0,78.0,34.0,7.0,7.0,0,20.4,20.7,6.7,999.9,1001.4
2.0,35.0,20.0,54.0,44.0,7.0,7.0,1,19.0,21.7,10.7,1017.2,1016.3
0.0,41.0,15.0,66.0,47.0,7.0,7.0,0,21.9,24.3,11.0,1013.2,1009.9
0.0,80.0,31.0,48.0,24.0,7.0,7.0,0,31.2,31.8,4.8,1006.9,1000.7
0.0,56.0,15.0,53.0,49.0,7.0,7.0,0,16.6,18.3,0.6,1008.5,1007.1
0.4,57.0,24.0,59.0,43.0,7.0,7.0,0,20.8,21.1,9.1,1012.9,1011.0
0.0,54.0,19.0,57.0,43.0,7.0,7.0,0,22.1,24.5,10.3,1006.8,1002.8
0.0,89.0,26.0,52.0,29.0,7.0,7.0,0,15.9,16.2,9.1,1006.0,1009.5
0.0,57.0,30.0,54.0,50.0,7.0,7.0,0,17.5,18.8,3.9,1008.8,1005.3
1.4,52.0,26.0,43.0,40.0,7.0,7.0,1,14.7,16.3,8.1,1010.2,1011.3
0.8,41.0,17.0,55.0,37.0,7.0,7.0,0,15.5,16.2,6.9,1024.5,1024.2
0.0,43.0,15.0,68.0,47.0,7.0,7.0,0,17.8,19.5,9.1,1029.8,1028.7
0.0,30.0,17.0,76.0,60.0,7.0,7.0,0,17.3,18.1,8.8,1032.5,1030.3
0.0,30.0,15.0,84.0,48.0,7.0,7.0,0,20.5,22.4,8.4,1029.4,1024.8
0.0,39.0,19.0,65.0,63.0,7.0,7.0,0,18.9,22.9,8.7,1022.3,1021.2
0.0,28.0,19.0,91.0,81.0,7.0,7.0,0,16.6,17.5,1.6,1026.8,1025.8
0.8,20.0,15.0,87.0,68.0,7.0,7.0,0,19.5,20.1,7.8,1027.2,1023.0
0.0,56.0,28.0,62.0,44.0,7.0,7.0,0,21.1,21.7,0.6,1018.3,1013.2
0.4,30.0,11.0,49.0,40.0,7.0,7.0,0,16.8,17.6,10.2,1022.7,1023.0
0.0,30.0,17.0,64.0,52.0,7.0,7.0,0,17.6,19.0,10.3,1023.6,1017.7
0.2,69.0,20.0,69.0,48.0,7.0,7.0,0,21.2,21.2,2.5,1007.2,999.1
0.2,63.0,13.0,53.0,41.0,7.0,7.0,0,15.0,16.1,2.5,1010.4,1009.1
0.0,28.0,11.0,56.0,53.0,7.0,7.0,0,14.3,16.0,7.9,1011.9,1011.8
0.2,31.0,9.0,69.0,38.0,7.0,7.0,0,17.9,19.2,10.3,1018.8,1016.2
0.0,31.0,6.0,64.0,44.0,7.0,7.0,0,18.0,18.6,5.5,1017.3,1014.5
0.8,56.0,26.0,66.0,78.0,7.0,7.0,0,8.7,13.2,4.5,1019.9,1021.4
11.0,57.0,30.0,70.0,54.0,7.0,7.0,1,11.2,12.5,6.9,1030.7,1031.2
2.0,22.0,11.0,85.0,67.0,7.0,7.0,1,11.8,13.1,3.0,1029.1,1024.9
0.0,28.0,17.0,76.0,57.0,7.0,7.0,0,14.6,15.6,8.1,1016.8,1011.2
0.0,37.0,13.0,77.0,62.0,7.0,7.0,0,16.1,19.2,5.6,1006.2,1002.9
0.6,54.0,13.0,46.0,43.0,7.0,7.0,0,14.6,15.6,8.3,1005.7,1006.9
0.2,54.0,28.0,59.0,59.0,7.0,7.0,0,12.9,15.3,4.9,1010.1,1012.6
0.0,96.0,24.0,56.0,52.0,7.0,7.0,0,17.8,18.4,3.0,1008.9,1001.7
0.4,67.0,31.0,54.0,57.0,7.0,7.0,0,17.1,19.1,5.6,1005.7,1006.7
0.0,96.0,43.0,35.0,28.0,7.0,7.0,0,24.1,25.0,6.2,1005.5,996.8
2.2,65.0,31.0,50.0,36.0,7.0,7.0,1,14.9,16.0,8.3,1004.1,1006.3
0.0,46.0,19.0,55.0,48.0,7.0,7.0,0,14.1,16.5,8.0,1018.9,1020.1
0.0,46.0,26.0,58.0,32.0,7.0,7.0,0,16.6,17.7,8.9,1023.1,1019.3
0.2,50.0,30.0,77.0,80.0,7.0,7.0,0,7.7,14.5,3.3,1016.2,1017.6
2.8,43.0,17.0,64.0,47.0,7.0,7.0,1,14.1,14.7,9.2,1025.6,1023.6
0.2,102.0,56.0,38.0,46.0,7.0,7.0,0,19.7,21.5,4.6,1008.4,1000.0
6.2,63.0,19.0,66.0,50.0,7.0,7.0,1,9.9,11.8,7.4,1016.7,1020.5
0.0,31.0,11.0,67.0,54.0,7.0,7.0,0,12.9,14.0,5.0,1026.2,1024.5
0.0,26.0,9.0,75.0,54.0,7.0,7.0,0,13.3,14.8,9.5,1028.8,1026.7
0.0,31.0,11.0,76.0,50.0,7.0,7.0,0,13.9,16.1,8.3,1029.3,1027.1
0.0,52.0,15.0,75.0,45.0,7.0,7.0,0,20.4,20.5,8.2,1027.3,1022.5
0.0,41.0,9.0,79.0,76.0,7.0,7.0,0,14.9,15.2,0.2,1027.2,1028.0
0.0,31.0,11.0,77.0,50.0,7.0,7.0,0,20.4,21.4,8.4,1029.1,1026.6
0.2,39.0,13.0,73.0,46.0,7.0,7.0,0,22.2,22.4,7.6,1025.3,1021.2
0.0,39.0,11.0,82.0,47.0,7.0,7.0,0,20.1,20.6,1.3,1017.8,1012.8
2.4,37.0,13.0,88.0,49.0,7.0,7.0,1,19.4,19.8,4.1,1009.2,1005.4
0.0,37.0,13.0,72.0,50.0,7.0,7.0,0,13.9,15.3,6.9,1005.8,1005.6
0.0,35.0,19.0,70.0,53.0,7.0,7.0,0,13.8,16.0,5.8,1007.3,1003.8
3.4,43.0,22.0,86.0,63.0,7.0,7.0,1,13.3,14.8,0.6,1002.5,1003.1
0.8,43.0,13.0,72.0,87.0,7.0,7.0,0,12.2,13.1,1.5,1009.1,1009.7
4.8,39.0,15.0,67.0,80.0,7.0,7.0,1,8.7,12.0,4.5,1012.7,1010.7
0.8,44.0,15.0,63.0,47.0,7.0,7.0,0,11.4,12.9,6.7,1014.6,1013.9
0.0,31.0,9.0,82.0,55.0,7.0,7.0,0,11.6,13.0,7.6,1015.2,1011.8
0.0,24.0,0.0,78.0,62.0,7.0,7.0,0,12.9,14.6,5.6,1015.8,1014.9
0.0,26.0,15.0,81.0,70.0,7.0,7.0,0,12.8,13.2,3.8,1017.1,1016.2
1.2,31.0,19.0,85.0,44.0,7.0,7.0,1,14.3,14.6,8.3,1023.7,1021.9
0.0,59.0,30.0,63.0,46.0,7.0,7.0,0,16.5,17.3,5.2,1017.5,1015.7
0.0,81.0,20.0,48.0,38.0,7.0,7.0,0,17.0,18.3,6.9,1010.7,1008.9
0.0,72.0,22.0,59.0,48.0,7.0,7.0,0,14.6,15.4,7.2,1016.3,1018.0
0.0,26.0,11.0,64.0,43.0,7.0,7.0,0,12.1,12.4,8.3,1032.1,1030.4
0.0,30.0,4.0,75.0,56.0,7.0,7.0,0,12.2,13.8,7.6,1030.4,1027.0
0.0,30.0,7.0,81.0,62.0,7.0,7.0,0,12.7,14.0,6.9,1024.3,1019.8
0.0,33.0,13.0,61.0,40.0,7.0,7.0,0,19.5,19.7,3.6,1019.1,1017.3
0.0,41.0,13.0,75.0,53.0,7.0,7.0,0,17.4,18.4,4.1,1019.8,1015.0
0.2,43.0,26.0,89.0,58.0,7.0,7.0,0,12.5,16.6,3.0,1009.4,1008.0
0.2,46.0,9.0,63.0,45.0,7.0,7.0,0,13.0,13.8,6.2,1014.1,1014.8
0.0,56.0,7.0,62.0,60.0,7.0,7.0,0,16.0,16.1,2.3,1014.6,1015.8
0.0,54.0,22.0,60.0,45.0,7.0,7.0,0,17.4,18.6,8.1,1020.0,1018.5
0.0,35.0,9.0,78.0,62.0,7.0,7.0,0,12.0,13.9,4.9,1019.3,1015.0
0.0,61.0,30.0,49.0,44.0,7.0,7.0,0,17.3,18.8,6.2,1008.4,1003.7
0.6,50.0,22.0,54.0,38.0,7.0,7.0,0,10.7,12.9,4.4,1011.3,1015.2
0.0,59.0,28.0,58.0,47.0,7.0,7.0,0,14.8,15.9,7.0,1021.8,1019.9
0.0,37.0,15.0,65.0,60.0,7.0,7.0,0,15.7,16.2,0.3,1019.8,1017.5
0.0,56.0,22.0,50.0,41.0,7.0,7.0,0,15.6,16.2,3.0,1013.2,1010.9
0.2,31.0,11.0,80.0,55.0,7.0,7.0,0,15.0,16.4,5.7,1012.3,1012.3
0.0,35.0,22.0,89.0,87.0,7.0,7.0,0,11.4,13.4,2.0,1018.9,1018.3
2.0,43.0,28.0,79.0,80.0,7.0,7.0,1,9.6,10.9,0.0,1019.0,1016.5
0.2,44.0,26.0,67.0,74.0,7.0,7.0,0,10.1,10.4,1.5,1018.0,1017.9
20.2,56.0,26.0,88.0,84.0,7.0,7.0,1,9.1,10.1,0.6,1023.3,1024.4
11.8,57.0,31.0,77.0,74.0,7.0,7.0,1,9.8,10.9,0.1,1024.8,1022.3
5.4,44.0,26.0,87.0,78.0,7.0,7.0,1,10.3,10.6,1.3,1019.0,1017.7
8.0,39.0,20.0,75.0,84.0,7.0,7.0,1,8.7,10.9,1.3,1021.5,1021.8
1.8,35.0,9.0,60.0,83.0,7.0,7.0,1,9.6,10.0,0.5,1028.2,1028.2
0.4,22.0,11.0,77.0,56.0,7.0,7.0,0,9.4,10.1,0.0,1027.8,1024.9
0.0,35.0,13.0,94.0,57.0,7.0,7.0,0,8.7,9.1,7.7,1024.7,1023.4
0.0,31.0,17.0,88.0,61.0,7.0,7.0,0,9.5,9.7,7.7,1029.5,1029.5
0.0,28.0,11.0,82.0,52.0,7.0,7.0,0,10.9,11.1,5.8,1035.7,1034.1
0.0,30.0,9.0,86.0,66.0,7.0,7.0,0,9.4,9.8,6.3,1035.6,1033.6
0.0,30.0,9.0,92.0,74.0,7.0,7.0,0,7.7,7.9,2.0,1033.5,1031.3
0.0,33.0,0.0,92.0,69.0,7.0,7.0,0,10.8,11.0,1.5,1029.1,1026.3
0.0,28.0,15.0,93.0,69.0,7.0,7.0,0,12.1,13.5,5.1,1022.2,1017.9
0.0,30.0,7.0,77.0,61.0,7.0,7.0,0,12.4,14.5,5.0,1021.8,1021.4
0.0,44.0,20.0,85.0,48.0,7.0,7.0,0,14.0,14.1,7.1,1023.6,1020.8
0.0,50.0,26.0,65.0,49.0,7.0,7.0,0,15.1,15.8,1.4,1017.1,1013.0
0.0,98.0,41.0,48.0,40.0,7.0,7.0,0,16.6,18.3,5.6,1004.3,1006.0
2.2,70.0,15.0,78.0,83.0,7.0,7.0,1,10.4,15.3,2.1,1006.0,1008.3
3.4,72.0,39.0,81.0,41.0,7.0,7.0,1,14.8,15.2,3.2,1013.2,1006.1
2.2,91.0,28.0,77.0,60.0,7.0,7.0,1,11.0,11.6,0.0,998.5,995.3
8.0,80.0,24.0,65.0,86.0,7.0,7.0,1,6.0,10.9,4.9,989.2,990.7
25.0,72.0,24.0,49.0,66.0,7.0,7.0,1,6.2,7.9,4.7,999.9,1006.0
4.2,44.0,20.0,80.0,51.0,7.0,7.0,1,10.7,10.8,7.0,1019.9,1019.2
0.0,46.0,20.0,69.0,49.0,7.0,7.0,0,10.7,11.8,6.5,1027.6,1029.3
0.0,33.0,19.0,80.0,47.0,7.0,7.0,0,10.5,10.6,7.8,1035.7,1033.4
0.0,44.0,11.0,81.0,47.0,7.0,7.0,0,11.8,12.1,8.0,1031.3,1029.0
0.2,37.0,11.0,63.0,46.0,7.0,7.0,0,13.2,13.5,1.0,1031.5,1029.7
1.0,52.0,20.0,69.0,47.0,7.0,7.0,0,15.0,15.1,7.9,1026.2,1023.2
0.0,24.0,11.0,85.0,74.0,7.0,7.0,0,11.2,12.2,4.8,1028.1,1027.9
0.0,28.0,15.0,83.0,82.0,7.0,7.0,0,11.9,12.6,0.0,1022.1,1016.8
1.8,31.0,13.0,92.0,79.0,7.0,7.0,1,13.6,14.4,3.2,1015.5,1014.8
1.6,33.0,20.0,89.0,53.0,7.0,7.0,1,15.3,15.8,7.8,1019.9,1017.7
0.0,43.0,13.0,80.0,63.0,7.0,7.0,0,15.0,16.0,2.4,1018.0,1017.1
0.0,43.0,19.0,84.0,65.0,7.0,7.0,0,14.2,16.8,2.4,1016.0,1010.0
0.0,80.0,41.0,52.0,46.0,7.0,7.0,0,16.1,18.3,6.7,993.7,990.6
0.0,37.0,15.0,76.0,56.0,7.0,7.0,0,11.1,11.4,3.1,1001.9,1003.2
7.8,65.0,30.0,90.0,92.0,7.0,7.0,1,10.4,10.9,0.0,1001.4,999.9
43.0,48.0,13.0,80.0,67.0,7.0,7.0,1,10.1,11.2,0.0,1005.9,1007.3
0.8,54.0,9.0,60.0,46.0,7.0,7.0,0,13.2,13.5,4.2,1020.3,1022.3
0.0,31.0,13.0,68.0,51.0,7.0,7.0,0,13.2,14.0,6.2,1026.4,1024.2
0.0,39.0,17.0,83.0,53.0,7.0,7.0,0,12.6,13.1,4.7,1023.3,1018.3
0.2,48.0,20.0,73.0,57.0,7.0,7.0,0,13.8,16.2,4.6,1016.6,1017.7
0.0,44.0,4.0,62.0,63.0,7.0,7.0,0,13.4,13.9,0.0,1022.1,1021.2
0.0,54.0,9.0,63.0,51.0,7.0,7.0,0,15.3,15.5,0.2,1020.0,1015.4
0.0,52.0,26.0,61.0,34.0,7.0,7.0,0,16.9,17.6,7.1,1010.6,1009.2
0.0,39.0,19.0,62.0,45.0,7.0,7.0,0,12.2,14.1,7.9,1016.9,1018.3
0.0,33.0,17.0,70.0,44.0,7.0,7.0,0,13.3,14.1,9.2,1024.2,1022.3
0.0,46.0,22.0,75.0,49.0,7.0,7.0,0,13.2,14.2,9.8,1020.2,1016.4
0.0,57.0,13.0,78.0,84.0,7.0,7.0,0,10.7,13.5,0.7,1005.4,997.8
4.2,54.0,26.0,58.0,73.0,7.0,7.0,1,9.9,12.1,3.8,1001.5,993.6
0.8,59.0,19.0,64.0,56.0,7.0,7.0,0,9.9,12.8,7.8,998.4,1002.4
0.0,37.0,15.0,89.0,51.0,7.0,7.0,0,12.3,13.0,7.4,1006.5,1000.3
1.8,69.0,22.0,61.0,45.0,7.0,7.0,1,10.8,13.0,6.2,993.0,995.2
0.2,33.0,9.0,67.0,75.0,7.0,7.0,0,9.2,11.4,5.0,1006.8,1007.1
0.6,30.0,13.0,78.0,51.0,7.0,7.0,0,9.8,11.3,9.2,1016.6,1014.8
2.6,43.0,20.0,85.0,72.0,7.0,7.0,1,11.6,13.2,0.3,1004.6,997.0
5.4,83.0,33.0,64.0,36.0,7.0,7.0,1,12.3,12.5,4.7,1001.2,1002.8
5.4,56.0,20.0,71.0,46.0,7.0,7.0,1,16.5,17.0,6.9,1006.6,1001.0
1.0,48.0,4.0,75.0,40.0,7.0,7.0,0,12.1,12.6,4.5,991.0,992.1
0.0,96.0,56.0,58.0,45.0,7.0,7.0,0,13.2,13.7,7.2,999.5,991.1
15.0,57.0,6.0,61.0,58.0,7.0,7.0,1,11.6,12.4,2.8,995.2,992.7
10.8,59.0,22.0,56.0,50.0,7.0,7.0,1,14.4,15.1,6.7,1010.0,1010.4
0.0,61.0,30.0,65.0,35.0,7.0,7.0,0,15.2,16.2,5.8,1010.7,1004.6
2.0,50.0,24.0,73.0,38.0,7.0,7.0,1,13.6,14.5,5.4,997.1,999.0
1.8,70.0,28.0,81.0,53.0,7.0,7.0,1,13.1,16.0,4.7,992.1,987.8
2.8,93.0,15.0,58.0,63.0,7.0,7.0,1,10.3,12.4,7.5,988.8,995.7
0.2,46.0,13.0,59.0,49.0,7.0,7.0,0,7.2,9.8,8.3,1006.1,1007.2
0.0,54.0,17.0,64.0,40.0,7.0,7.0,0,13.8,13.8,7.7,1009.9,1004.1
0.0,52.0,20.0,75.0,44.0,7.0,7.0,0,11.6,13.2,5.8,997.0,994.6
1.0,56.0,28.0,70.0,72.0,7.0,7.0,0,9.4,13.5,4.4,995.6,999.9
0.6,52.0,26.0,55.0,47.0,7.0,7.0,0,14.3,16.6,9.2,1011.2,1011.8
0.0,85.0,24.0,53.0,50.0,7.0,7.0,0,14.9,16.6,6.4,1009.4,1010.3
0.6,56.0,30.0,56.0,41.0,7.0,7.0,0,15.2,16.0,8.1,1015.8,1013.6
0.0,56.0,20.0,60.0,46.0,7.0,7.0,0,16.0,17.8,1.8,1015.4,1010.9
4.0,35.0,15.0,44.0,44.0,7.0,7.0,1,10.7,10.9,8.5,1023.9,1022.5
0.0,39.0,9.0,69.0,59.0,7.0,7.0,0,15.5,16.3,4.6,1018.5,1011.0
0.2,56.0,22.0,72.0,52.0,7.0,7.0,0,17.7,19.7,3.1,1000.2,998.6
0.0,50.0,17.0,57.0,32.0,7.0,7.0,0,18.5,19.1,8.1,1014.7,1014.9
0.0,67.0,28.0,64.0,35.0,7.0,7.0,0,23.2,23.4,7.6,1017.8,1012.5
0.8,46.0,20.0,46.0,27.0,7.0,7.0,0,20.2,20.5,10.3,1026.8,1026.7
0.0,41.0,15.0,49.0,30.0,7.0,7.0,0,17.3,18.9,10.4,1033.5,1032.8
0.0,48.0,20.0,54.0,41.0,7.0,7.0,0,20.4,20.9,3.6,1026.2,1020.0
0.0,72.0,26.0,44.0,31.0,7.0,7.0,0,19.1,20.2,6.9,1016.9,1015.8
0.0,70.0,26.0,48.0,35.0,7.0,7.0,0,17.6,18.3,7.9,1015.6,1014.0
2.0,57.0,26.0,66.0,38.0,7.0,7.0,1,12.6,13.6,6.1,1014.1,1017.2
0.0,69.0,22.0,51.0,42.0,7.0,7.0,0,14.7,14.8,10.6,1020.8,1019.5
0.8,65.0,33.0,83.0,69.0,7.0,7.0,0,13.1,13.6,0.3,1008.7,997.9
3.4,80.0,43.0,40.0,40.0,7.0,7.0,1,13.6,16.0,9.6,991.1,992.0
2.8,70.0,24.0,46.0,40.0,7.0,7.0,1,8.5,10.1,8.2,1000.2,1003.4
0.6,48.0,15.0,71.0,42.0,7.0,7.0,0,9.4,11.7,8.1,1019.0,1020.2
0.0,28.0,15.0,64.0,47.0,7.0,7.0,0,9.8,10.6,11.1,1022.8,1020.4
0.0,28.0,20.0,65.0,46.0,7.0,7.0,0,11.6,12.9,9.9,1020.5,1018.4
0.0,30.0,19.0,62.0,53.0,7.0,7.0,0,13.8,16.0,10.2,1020.6,1017.1
0.0,37.0,20.0,60.0,69.0,7.0,7.0,0,13.0,14.8,4.2,1017.5,1014.1
0.2,35.0,24.0,73.0,75.0,7.0,7.0,0,12.6,14.0,0.2,1014.1,1010.7
5.4,31.0,13.0,95.0,93.0,7.0,7.0,1,13.4,13.7,0.0,1001.4,996.2
12.6,28.0,11.0,92.0,74.0,7.0,7.0,1,15.4,16.2,0.0,994.1,993.3
0.4,50.0,20.0,54.0,41.0,7.0,7.0,0,15.9,17.8,6.6,1000.6,1002.1
0.0,41.0,9.0,59.0,42.0,7.0,7.0,0,17.4,20.2,6.3,1009.8,1007.2
2.4,46.0,19.0,90.0,77.0,7.0,7.0,1,10.4,13.9,0.2,1011.1,1012.3
0.6,61.0,37.0,64.0,39.0,7.0,7.0,0,18.7,20.3,9.4,1008.8,1003.1
0.4,57.0,24.0,57.0,32.0,7.0,7.0,0,21.3,22.1,8.8,995.2,995.4
1.0,69.0,30.0,51.0,36.0,7.0,7.0,0,15.4,17.3,7.4,992.5,996.2
0.8,59.0,22.0,70.0,81.0,7.0,7.0,0,8.6,12.3,0.0,995.2,993.7
4.8,50.0,22.0,50.0,31.0,7.0,7.0,1,17.4,18.9,9.9,1010.9,1006.1
0.0,41.0,15.0,61.0,59.0,7.0,7.0,0,12.3,13.4,5.4,999.2,998.7
1.0,72.0,35.0,65.0,36.0,7.0,7.0,0,19.1,20.7,6.2,1006.4,1001.1
0.0,81.0,24.0,40.0,27.0,7.0,7.0,0,19.5,22.6,5.3,995.0,994.1
31.2,81.0,33.0,90.0,49.0,7.0,7.0,1,11.9,15.0,4.2,988.9,993.0
3.0,81.0,35.0,57.0,61.0,7.0,7.0,1,12.8,13.7,3.4,987.1,984.2
11.8,57.0,33.0,45.0,34.0,7.0,7.0,1,13.0,14.0,7.9,1010.3,1013.6
0.4,57.0,20.0,55.0,27.0,7.0,7.0,0,19.9,20.4,2.4,1013.8,1009.5
0.0,102.0,30.0,30.0,33.0,7.0,7.0,0,21.6,22.8,11.4,997.0,996.0
0.0,44.0,22.0,41.0,47.0,7.0,7.0,0,12.2,14.3,5.8,1007.1,1006.4
0.0,31.0,15.0,60.0,40.0,7.0,7.0,0,12.6,13.7,8.6,1013.6,1011.9
0.0,54.0,19.0,66.0,38.0,7.0,7.0,0,18.7,19.9,12.0,1012.9,1010.3
0.2,70.0,33.0,50.0,48.0,7.0,7.0,0,20.3,21.9,6.4,1001.7,996.0
14.4,65.0,35.0,47.0,38.0,7.0,7.0,1,17.1,18.6,9.1,997.6,997.1
0.0,80.0,26.0,69.0,74.0,7.0,7.0,0,15.2,17.2,8.3,999.8,999.1
1.0,87.0,39.0,52.0,44.0,7.0,7.0,0,18.9,20.0,8.3,999.7,995.6
9.2,78.0,39.0,55.0,80.0,7.0,7.0,1,5.8,14.2,7.2,994.9,996.2
3.8,48.0,24.0,58.0,41.0,7.0,7.0,1,14.1,14.2,6.0,1009.7,1010.0
0.0,67.0,24.0,55.0,56.0,7.0,7.0,0,15.0,17.3,4.9,1008.6,1005.4
0.0,96.0,44.0,48.0,40.0,7.0,7.0,0,17.8,22.4,6.1,997.4,990.0
13.0,87.0,31.0,60.0,35.0,7.0,7.0,1,13.5,15.1,10.8,990.4,995.1
0.8,78.0,43.0,99.0,39.0,7.0,7.0,0,17.9,20.3,6.4,1010.4,1009.3
0.0,80.0,35.0,26.0,16.0,7.0,7.0,0,25.4,26.7,10.9,1011.5,1011.1
0.0,46.0,20.0,33.0,67.0,7.0,7.0,0,16.0,20.8,6.0,1007.4,1005.9
4.4,35.0,6.0,81.0,48.0,7.0,7.0,1,14.4,15.2,4.7,1014.1,1013.9
0.0,28.0,20.0,65.0,60.0,7.0,7.0,0,15.1,16.2,6.9,1018.1,1015.0
0.0,39.0,11.0,74.0,51.0,7.0,7.0,0,15.9,16.7,3.4,1005.3,1001.6
8.6,67.0,31.0,64.0,66.0,7.0,7.0,1,8.7,12.9,10.9,1003.4,1007.7
0.8,93.0,39.0,44.0,40.0,7.0,7.0,0,15.8,16.6,8.4,1006.7,1005.0
0.0,83.0,26.0,44.0,42.0,7.0,7.0,0,13.3,14.0,11.9,1011.8,1013.9
0.0,56.0,22.0,46.0,34.0,7.0,7.0,0,16.4,18.2,10.7,1019.7,1019.6
0.0,44.0,31.0,60.0,60.0,7.0,7.0,0,15.7,22.3,10.3,1017.0,1011.6
4.0,46.0,17.0,57.0,41.0,7.0,7.0,1,16.4,19.0,10.5,1013.4,1012.9
0.0,63.0,33.0,52.0,49.0,7.0,7.0,0,14.8,17.9,7.4,1013.9,1013.0
0.0,39.0,6.0,46.0,35.0,7.0,7.0,0,16.9,17.7,5.7,1020.0,1018.9
0.0,35.0,17.0,58.0,56.0,7.0,7.0,0,17.0,18.0,9.3,1019.1,1016.7
0.0,46.0,17.0,69.0,48.0,7.0,7.0,0,17.0,17.8,6.4,1013.6,1009.8
0.0,80.0,28.0,50.0,54.0,7.0,7.0,0,11.9,13.1,5.7,1004.7,1009.7
9.2,52.0,20.0,49.0,40.0,7.0,7.0,1,16.6,17.3,9.5,1024.0,1024.5
0.0,30.0,19.0,56.0,52.0,7.0,7.0,0,15.6,17.0,12.9,1026.9,1023.7
0.0,41.0,11.0,42.0,17.0,7.0,7.0,0,28.4,29.5,9.1,1016.0,1009.0
0.6,46.0,22.0,87.0,91.0,7.0,7.0,0,10.2,12.3,0.2,1012.2,1015.7
5.6,44.0,17.0,64.0,87.0,7.0,7.0,1,9.7,10.6,0.0,1017.4,1013.9
18.2,48.0,24.0,74.0,54.0,7.0,7.0,1,12.4,13.7,9.4,1011.6,1014.2
0.8,35.0,22.0,58.0,74.0,7.0,7.0,0,11.4,15.3,6.1,1022.9,1024.9
0.8,30.0,20.0,60.0,60.0,7.0,7.0,0,13.2,13.9,3.6,1031.9,1031.1
0.0,33.0,17.0,71.0,73.0,7.0,7.0,0,12.8,14.3,0.9,1028.5,1025.1
13.8,48.0,13.0,96.0,80.0,7.0,7.0,1,15.2,16.1,4.3,1012.1,1007.4
8.0,52.0,26.0,86.0,72.0,7.0,7.0,1,14.8,16.5,4.6,1009.8,1011.0
1.0,43.0,22.0,47.0,55.0,7.0,7.0,0,15.5,17.1,9.7,1017.9,1018.2
0.2,35.0,20.0,59.0,51.0,7.0,7.0,0,18.1,18.5,9.8,1021.1,1018.2
0.0,33.0,17.0,63.0,49.0,7.0,7.0,0,18.6,19.3,11.1,1019.0,1017.0
0.0,31.0,17.0,72.0,31.0,7.0,7.0,0,24.2,24.7,10.6,1016.6,1010.4
0.0,57.0,17.0,42.0,82.0,7.0,7.0,0,15.4,22.3,4.2,1006.1,1007.4
3.0,35.0,15.0,51.0,55.0,7.0,7.0,1,12.7,13.1,0.1,1015.7,1016.4
0.2,31.0,13.0,72.0,89.0,7.0,7.0,0,10.6,15.4,0.0,1017.9,1016.8
8.8,37.0,22.0,72.0,75.0,7.0,7.0,1,18.1,19.9,0.9,1009.9,1007.5
2.2,57.0,37.0,92.0,82.0,7.0,7.0,1,12.6,13.9,0.0,1007.5,1007.9
