Rainfall,WindGustSpeed,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,Pressure9am,Pressure3pm
0.0,52.0,13.0,81.0,27.0,7.0,6.0,0,21.3,21.6,1.7,1017.2,1013.0
9.2,35.0,19.0,96.0,95.0,8.0,8.0,1,11.6,12.0,0.0,1009.5,1007.2
5.8,33.0,20.0,91.0,37.0,1.0,1.0,1,17.2,17.6,8.6,1019.2,1019.1
0.0,35.0,20.0,87.0,41.0,0.0,1.0,0,17.3,18.0,9.2,1026.7,1025.2
0.0,22.0,11.0,80.0,55.0,0.0,7.0,0,15.8,16.9,6.0,1029.6,1028.2
0.0,28.0,9.0,96.0,46.0,7.0,6.0,0,17.1,18.8,4.2,1031.6,1028.4
0.0,24.0,11.0,91.0,46.0,7.0,4.0,0,16.6,17.3,7.4,1031.1,1027.8
0.0,24.0,11.0,86.0,47.0,6.0,5.0,0,16.9,18.5,6.4,1028.8,1024.9
0.0,43.0,22.0,83.0,36.0,7.0,7.0,0,21.0,23.2,4.9,1025.7,1021.6
2.0,26.0,13.0,92.0,89.0,8.0,8.0,1,16.0,16.1,0.5,1022.9,1020.7
5.0,33.0,13.0,96.0,73.0,7.0,8.0,1,19.9,20.2,0.0,1022.0,1018.5
16.8,39.0,24.0,94.0,97.0,8.0,8.0,1,14.6,15.9,0.0,1014.7,1010.4
4.4,46.0,19.0,76.0,53.0,0.0,6.0,1,16.6,17.1,8.3,1021.1,1021.9
0.0,26.0,11.0,96.0,65.0,7.0,6.0,0,14.9,16.6,3.4,1027.9,1026.6
0.2,17.0,7.0,95.0,67.0,7.0,8.0,0,13.2,13.4,0.0,1028.5,1025.7
0.0,43.0,13.0,85.0,65.0,7.0,8.0,0,14.5,15.3,0.7,1023.0,1020.2
0.0,24.0,13.0,81.0,58.0,7.0,6.0,0,16.2,17.3,1.0,1019.1,1017.4
0.0,31.0,17.0,85.0,42.0,6.0,4.0,0,17.0,18.2,6.4,1023.6,1024.8
0.0,19.0,7.0,87.0,42.0,1.0,1.0,0,16.7,17.1,8.3,1031.8,1028.0
0.0,19.0,7.0,79.0,40.0,6.0,1.0,0,16.1,16.5,8.2,1026.3,1022.4
0.0,20.0,11.0,79.0,44.0,1.0,1.0,0,19.5,20.2,9.0,1020.3,1017.8
0.0,33.0,20.0,92.0,86.0,5.0,8.0,0,16.9,20.8,3.9,1016.9,1012.3
6.2,33.0,17.0,96.0,92.0,7.0,8.0,1,13.6,15.4,0.1,1008.6,1007.0
4.2,31.0,15.0,96.0,83.0,8.0,7.0,1,13.1,14.6,2.0,1010.0,1009.7
1.2,31.0,17.0,84.0,64.0,7.0,7.0,1,14.3,14.7,1.1,1016.1,1015.9
0.0,35.0,17.0,77.0,43.0,6.0,1.0,0,14.2,14.5,8.7,1022.0,1020.6
0.0,31.0,17.0,89.0,49.0,0.0,2.0,0,14.4,14.8,8.4,1022.3,1018.3
0.0,26.0,15.0,92.0,45.0,4.0,5.0,0,13.2,14.8,6.9,1018.1,1015.4
0.2,20.0,13.0,93.0,53.0,5.0,3.0,0,14.3,14.8,5.4,1019.4,1019.0
0.0,20.0,11.0,92.0,44.0,1.0,2.0,0,14.7,15.0,8.1,1026.2,1024.1
0.0,19.0,11.0,94.0,47.0,7.0,6.0,0,14.5,16.1,5.0,1024.6,1020.9
0.0,37.0,19.0,85.0,40.0,0.0,7.0,0,15.6,16.7,5.9,1019.5,1016.6
1.4,33.0,24.0,78.0,56.0,6.0,7.0,1,13.5,15.4,3.7,1020.7,1020.4
0.2,35.0,20.0,79.0,38.0,6.0,6.0,0,16.9,17.4,6.4,1026.2,1023.9
1.0,20.0,11.0,82.0,36.0,1.0,1.0,0,16.5,16.8,8.3,1027.3,1024.7
0.0,22.0,13.0,92.0,47.0,1.0,1.0,0,16.1,16.5,8.4,1025.6,1022.9
0.0,17.0,6.0,99.0,44.0,1.0,1.0,0,17.8,18.5,8.1,1023.7,1021.5
0.0,19.0,7.0,82.0,42.0,7.0,7.0,0,17.5,18.4,4.6,1021.9,1019.9
0.0,24.0,13.0,89.0,59.0,7.0,7.0,0,17.3,17.9,4.0,1024.4,1022.8
0.0,35.0,16.694813829787233,90.0,35.40232945091514,1.0,7.0,0,23.427726063829788,16.5,7.8,1028.5,1016.2626538077818
0.0,26.0,15.0,95.0,58.0,2.0,6.0,0,16.9,18.4,6.8,1030.9,1028.3
0.0,26.0,11.0,96.0,68.0,7.0,7.0,0,16.8,18.0,1.0,1028.4,1026.0
0.0,31.0,19.0,96.0,46.0,6.0,1.0,0,17.7,18.2,7.7,1028.0,1025.2
0.0,33.0,20.0,86.0,24.0,0.0,0.0,0,18.2,19.0,8.4,1024.5,1019.7
0.0,72.0,24.0,64.0,30.0,1.0,7.0,0,19.2,19.4,5.5,1013.2,1007.7
0.0,44.0,20.0,76.0,41.0,0.0,6.0,0,13.8,15.2,8.6,1016.2,1016.7
0.0,41.0,19.0,78.0,46.0,1.0,6.0,0,15.3,17.0,7.7,1022.3,1021.1
1.0,26.0,13.0,88.0,45.0,6.0,6.0,0,16.6,17.3,9.1,1027.4,1026.9
0.0,22.0,13.0,95.0,51.0,0.0,2.0,0,14.1,15.9,9.2,1034.4,1033.5
0.0,22.0,11.0,97.0,51.0,7.0,7.0,0,12.5,12.7,1.3,1035.9,1032.4
0.0,20.0,6.0,98.0,36.0,0.0,0.0,0,16.2,16.7,8.1,1031.3,1028.5
0.0,20.0,9.0,83.0,50.0,7.0,1.0,0,18.3,19.0,8.0,1031.1,1028.0
0.0,24.0,11.0,99.0,52.0,3.0,1.0,0,20.2,20.3,5.8,1027.5,1024.7
2.6,31.0,20.0,81.0,59.0,8.0,7.0,1,19.1,19.2,0.9,1022.6,1019.0
6.0,44.0,15.0,79.0,60.0,7.0,3.0,1,19.9,20.2,4.3,1017.2,1015.3
0.0,20.0,13.0,95.0,66.0,2.0,7.0,0,16.7,17.6,4.8,1021.3,1019.9
0.0,15.0,4.0,97.0,54.0,6.0,6.0,0,17.7,17.8,2.7,1023.4,1020.7
0.0,35.0,24.0,99.0,55.0,8.0,7.0,0,17.4,18.4,3.6,1018.8,1014.0
0.0,59.0,37.0,58.0,50.0,7.0,4.0,0,20.4,21.2,3.8,1009.2,1004.4
2.0,48.0,28.0,71.0,54.0,4.0,7.0,1,16.3,17.7,6.2,1009.2,1008.9
0.2,57.0,28.0,74.0,45.0,6.0,6.0,0,10.9,11.9,7.3,1009.1,1010.6
0.0,35.0,19.0,86.0,48.0,1.0,7.0,0,12.8,13.9,7.4,1015.7,1013.6
0.0,41.0,19.0,81.0,82.0,1.0,6.0,0,10.6,14.2,5.7,1017.0,1016.7
2.6,35.0,19.0,99.0,48.0,7.0,7.0,1,14.2,14.9,6.8,1028.8,1028.5
0.0,33.0,11.0,81.0,50.0,7.0,0.0,0,14.5,15.0,6.9,1033.7,1030.2
0.0,26.0,13.0,97.0,55.0,7.0,7.0,0,13.2,14.5,6.4,1030.5,1026.6
0.0,19.0,11.0,86.0,40.0,1.0,0.0,0,17.2,18.1,9.0,1027.7,1025.2
0.0,39.0,22.0,75.0,26.0,4.0,7.0,0,18.8,19.1,5.7,1025.5,1020.9
0.0,56.0,30.0,43.0,26.0,7.0,1.0,0,23.0,23.4,5.2,1017.7,1013.0
0.4,31.0,20.0,82.0,48.0,1.0,5.0,0,18.2,19.9,7.2,1019.9,1017.9
0.0,28.0,11.0,99.0,36.0,8.0,1.0,0,15.7,16.8,7.8,1024.1,1022.4
0.0,20.0,9.0,83.0,39.0,6.0,1.0,0,14.4,15.2,7.0,1026.3,1023.0
0.0,24.0,13.0,70.0,33.0,3.0,2.0,0,16.4,17.1,9.0,1023.0,1019.0
0.0,54.0,28.0,54.0,47.0,7.0,5.0,0,16.4,18.6,6.0,1016.4,1015.5
0.0,48.0,26.0,83.0,43.0,2.0,7.0,0,16.4,17.7,6.0,1019.3,1014.5
1.6,31.0,19.0,86.0,44.0,1.0,4.0,1,15.2,16.6,9.4,1019.4,1017.6
0.0,50.0,26.0,76.0,36.0,7.0,1.0,0,21.1,21.4,8.1,1017.9,1012.0
0.0,37.0,11.0,61.0,88.0,4.0,7.0,0,13.3,18.8,2.4,1012.6,1012.1
0.8,59.0,37.0,96.0,37.0,8.0,2.0,0,16.5,17.2,6.6,1013.0,1011.3
0.4,24.0,6.0,85.0,38.0,1.0,1.0,0,15.7,16.1,8.9,1021.1,1018.2
0.2,39.0,19.0,55.0,37.0,7.0,8.0,0,15.1,15.2,0.9,1015.5,1012.4
0.2,24.0,13.0,86.0,42.0,0.0,4.0,0,19.0,19.5,8.1,1019.7,1017.6
0.0,35.0,19.0,73.0,40.0,1.0,3.0,0,21.7,22.7,8.7,1016.4,1010.2
2.4,46.0,20.0,71.0,27.0,1.0,0.0,1,16.6,17.4,10.1,1010.9,1010.8
0.0,35.0,20.0,62.0,36.0,1.0,3.0,0,19.2,19.7,10.0,1016.3,1013.1
0.0,52.0,19.0,45.0,82.0,1.0,8.0,0,11.8,19.4,6.2,1010.5,1012.3
2.0,31.0,20.0,84.0,35.0,0.0,1.0,1,16.0,17.1,9.7,1024.3,1020.9
0.9450615231127371,74.0,41.0,37.0,17.0,0.0,6.0,0,20.0,21.6,7.5,1013.5,1003.6
0.4,43.0,22.0,71.0,28.0,0.0,3.0,0,18.4,18.8,8.3,1012.5,1010.8
0.0,65.0,35.0,33.0,26.0,1.0,4.0,0,21.7,22.6,8.8,1013.0,1009.7
1.0,48.0,22.0,78.0,51.0,3.0,4.0,0,12.1,13.3,9.0,1017.8,1017.3
0.8,39.0,17.0,85.0,47.0,1.0,5.0,0,13.3,14.5,8.6,1022.5,1020.0
0.2,41.0,24.0,90.0,35.0,7.0,7.0,0,14.9,16.9,6.0,1020.4,1015.0
0.2,43.0,22.0,76.0,41.0,6.0,7.0,0,16.3,17.4,5.5,1015.6,1013.9
0.0,43.0,24.0,74.0,55.0,1.0,7.0,0,16.6,18.6,3.1,1017.6,1017.5
0.2,28.0,11.0,91.0,57.0,7.0,7.0,0,16.3,16.7,1.8,1025.9,1024.7
0.0,26.0,13.0,89.0,38.0,7.0,3.0,0,20.3,21.0,9.2,1026.6,1023.2
0.0,26.0,9.0,76.0,36.0,5.0,7.0,0,21.6,22.1,7.2,1025.3,1021.5
0.0,37.0,20.0,56.0,16.0,1.0,1.0,0,25.3,26.4,9.0,1019.4,1015.4
0.0,37.0,13.0,48.0,24.0,4.0,5.0,0,25.2,26.5,9.3,1016.2,1012.9
0.0,63.0,31.0,26.0,13.0,7.0,1.0,0,26.3,27.6,5.0,1006.7,1002.0
0.0,37.0,24.0,63.0,23.0,0.0,1.0,0,22.2,23.0,10.2,1016.1,1013.5
0.0,41.0,22.0,35.0,22.0,6.0,1.0,0,26.3,27.0,10.4,1019.3,1017.0
0.0,39.0,15.0,43.0,18.0,2.0,3.0,0,29.3,29.9,10.8,1023.7,1021.5
0.0,26.0,9.0,50.0,20.0,0.0,0.0,0,30.0,30.6,10.6,1029.0,1026.3
0.0,35.0,17.0,42.0,18.0,0.0,1.0,0,28.9,29.4,10.8,1029.3,1024.9
0.0,46.0,22.0,27.0,12.0,1.0,6.0,0,31.1,32.8,7.4,1024.6,1020.6
0.0,39.0,13.0,40.0,24.0,8.0,6.0,0,29.2,30.0,5.5,1025.0,1022.9
0.0,30.0,13.0,73.0,26.0,7.0,6.0,0,22.4,23.5,6.3,1027.7,1023.9
0.0,28.0,13.0,58.0,33.0,2.0,6.0,0,22.2,23.0,8.5,1026.7,1023.8
0.0,46.0,11.0,49.0,26.0,2.0,6.0,0,25.2,26.2,9.6,1026.1,1020.7
0.0,72.0,43.0,29.0,9.0,7.0,7.0,0,31.9,33.1,9.2,1012.7,1004.5
0.0,39.0,24.0,52.0,32.0,6.0,2.0,0,18.8,20.9,9.4,1013.0,1010.9
0.0,33.0,15.0,58.0,31.0,1.0,4.0,0,18.8,20.7,10.7,1016.1,1014.2
0.0,28.0,9.0,63.0,32.0,6.0,7.0,0,20.8,21.4,6.4,1017.8,1013.8
11.4,33.0,15.0,93.0,62.0,8.0,5.0,1,17.1,18.1,6.0,1015.7,1011.3
4.0,24.0,17.0,85.0,38.0,1.0,3.0,1,21.3,22.3,10.1,1015.3,1012.7
0.0,54.0,31.0,70.0,31.0,7.0,7.0,0,23.2,24.2,5.7,1015.0,1008.6
0.8,57.0,22.0,81.0,29.0,7.0,7.0,0,22.7,24.7,6.2,1004.4,999.2
1.4,46.0,24.0,74.0,55.0,4.0,7.0,1,19.5,19.9,5.1,1006.7,1004.5
0.0,54.0,30.0,62.0,30.0,2.0,3.0,0,19.4,20.3,9.9,1004.3,1004.6
0.0,57.0,20.0,59.0,23.0,1.0,1.0,0,19.4,20.4,10.4,1012.1,1008.4
1.2,43.0,19.0,69.0,29.0,1.0,4.0,1,19.8,20.4,10.8,1015.2,1014.5
0.0,48.0,13.0,49.0,26.0,1.0,7.0,0,23.6,24.6,10.4,1016.9,1012.9
0.0,37.0,20.0,58.0,19.0,0.0,0.0,0,25.1,25.9,11.1,1011.8,1009.2
0.0,65.0,33.0,13.0,6.0,7.0,8.0,0,29.7,31.8,5.1,1004.3,999.2
0.0,46.0,30.0,38.0,17.0,1.0,4.0,0,27.7,30.4,10.9,1006.7,1003.8
0.0,33.0,19.0,51.0,21.0,1.0,1.0,0,27.4,28.6,11.1,1009.3,1006.0
0.0,76.0,19.0,42.0,21.0,3.0,1.0,0,19.7,20.8,11.3,1015.7,1016.5
0.0,48.0,19.0,29.0,9.0,0.0,3.0,0,25.7,26.5,11.3,1017.5,1011.5
0.0,44.0,22.0,52.0,31.0,1.0,3.0,0,22.1,23.4,10.9,1017.2,1014.9
0.0,37.0,22.0,37.0,14.0,2.0,2.0,0,27.0,28.0,10.6,1016.9,1011.9
0.0,65.0,24.0,6.0,7.0,8.0,8.0,0,30.2,32.1,0.7,1007.5,1003.5
6.8,67.0,24.0,55.0,26.0,3.0,3.0,1,17.9,19.9,9.6,1010.4,1013.0
0.0,67.0,35.0,38.0,29.0,5.0,7.0,0,22.3,22.5,5.5,1012.4,1008.9
4.4,44.0,11.0,53.0,29.0,1.0,1.0,1,18.3,19.7,10.8,1023.9,1022.3
0.0,33.0,13.0,52.0,19.0,1.0,0.0,0,23.3,24.8,10.7,1023.9,1018.7
0.0,41.0,20.0,22.0,8.0,6.0,5.0,0,30.1,30.7,10.2,1014.8,1009.4
0.0,41.0,20.0,70.0,37.0,1.0,2.0,0,21.4,23.5,9.6,1012.1,1010.3
0.0,39.0,13.0,78.0,27.0,1.0,1.0,0,22.4,24.2,11.2,1016.0,1013.9
0.0,24.0,6.0,71.0,29.0,0.0,0.0,0,23.0,24.8,11.8,1020.5,1017.5
0.0,56.0,35.0,20.0,4.0,0.0,2.0,0,32.9,34.9,10.3,1015.1,1009.8
0.0,50.0,30.0,11.0,22.0,7.0,7.0,0,27.2,29.4,7.0,1005.0,1008.3
0.6,30.0,13.0,68.0,26.0,0.0,0.0,0,21.3,23.3,11.1,1020.3,1017.6
0.0,35.0,19.0,31.0,10.0,0.0,7.0,0,28.7,29.3,11.9,1014.2,1007.9
0.0,63.0,33.0,64.0,26.0,6.0,5.0,0,19.3,21.1,9.5,1007.7,1008.8
0.0,37.0,15.0,65.0,29.0,3.0,5.0,0,18.1,20.2,9.0,1024.4,1022.9
0.0,35.0,20.0,57.0,19.0,1.0,1.0,0,21.9,24.2,11.2,1026.0,1020.6
0.0,59.0,30.0,18.0,3.0,7.0,5.0,0,29.7,30.5,10.3,1013.5,1006.7
0.2,57.0,26.0,52.0,13.0,4.0,2.0,0,19.3,20.7,11.8,1013.7,1016.5
0.0,35.0,13.0,43.0,8.0,0.0,0.0,0,23.7,25.5,12.2,1026.0,1023.3
0.0,44.0,17.0,14.0,2.0,0.0,0.0,0,29.4,31.3,12.5,1022.6,1017.1
0.0,44.0,19.0,6.0,4.0,1.0,2.0,0,36.8,37.8,11.6,1014.3,1009.8
0.0,46.0,26.0,37.0,22.0,7.0,7.0,0,31.0,31.5,4.4,1010.4,1010.7
0.0,56.0,22.0,46.0,46.0,8.0,8.0,0,24.4,26.7,3.4,1007.7,1006.8
2.0,50.0,24.0,65.0,29.0,5.0,4.0,1,19.5,21.1,9.7,1015.5,1015.7
0.0,44.0,13.0,44.0,23.0,0.0,1.0,0,17.7,20.1,12.5,1024.4,1023.4
0.0,37.0,17.0,53.0,35.40232945091514,0.0,4.0,0,20.0,21.5,12.1,1028.7,1024.8
0.0,43.0,15.0,64.10379241516966,35.40232945091514,0.0,1.0,0,22.2,24.4,12.5,1027.4,1024.1
0.0,43.0,11.0,64.10379241516966,35.40232945091514,7.0,8.0,0,26.2,27.0,6.1,1023.5,1019.2
0.4,57.0,26.0,29.0,28.0,2.0,7.0,0,24.9,25.5,11.0,1010.8,1010.3
0.0,48.0,24.0,48.0,47.0,7.0,1.0,0,21.2,24.0,10.8,1020.0,1018.1
0.0,35.0,15.0,61.0,24.0,2.0,4.0,0,21.0,24.3,12.6,1023.6,1021.0
0.0,30.0,13.0,56.0,24.0,0.0,1.0,0,23.3,25.8,12.6,1025.1,1021.6
0.0,30.0,9.0,49.0,10.0,7.0,2.0,0,29.7,30.9,12.3,1022.1,1018.5
0.0,41.0,20.0,28.0,7.0,5.0,1.0,0,35.4,37.2,11.4,1017.5,1013.5
0.0,48.0,26.0,52.0,18.0,3.0,0.0,0,23.7,25.2,11.6,1022.2,1021.7
0.0,43.0,26.0,65.0,15.0,0.0,0.0,0,21.4,23.8,12.8,1029.7,1026.4
0.0,31.0,11.0,45.0,11.0,0.0,0.0,0,27.3,29.2,12.8,1025.6,1020.3
0.0,37.0,20.0,19.0,8.0,0.0,0.0,0,33.1,34.2,12.9,1017.0,1012.2
0.0,43.0,20.0,25.0,5.0,2.0,6.0,0,36.4,37.7,10.3,1009.8,1007.2
0.0,46.0,24.0,58.0,65.0,7.0,8.0,0,18.4,21.7,4.9,1008.3,1010.6
1.2,41.0,26.0,54.0,32.0,0.0,1.0,1,19.7,21.9,12.5,1018.9,1017.3
0.0,43.0,20.0,56.0,66.0,0.0,1.0,0,20.1,22.1,13.1,1022.7,1019.2
0.0,44.0,31.0,72.0,52.0,3.0,7.0,0,16.8,19.5,7.4,1020.6,1018.5
0.0,35.0,20.0,62.0,31.0,1.0,7.0,0,20.2,22.7,10.6,1018.0,1014.8
0.0,39.0,19.0,66.0,30.0,2.0,7.0,0,20.7,23.4,11.3,1019.3,1017.1
0.0,33.0,13.0,61.0,23.0,1.0,1.0,0,21.9,25.7,13.0,1020.2,1017.0
0.0,35.0,17.0,52.0,22.0,4.0,3.0,0,23.8,25.3,12.9,1019.9,1017.0
0.0,35.0,20.0,56.0,55.0,3.0,3.0,0,23.6,25.9,12.7,1017.8,1014.9
0.0,31.0,13.0,65.0,21.0,0.0,2.0,0,27.4,29.2,12.7,1016.7,1014.0
0.0,37.0,13.0,30.0,13.0,0.0,1.0,0,30.8,32.0,13.4,1015.2,1010.7
0.0,48.0,17.0,22.0,8.0,7.0,2.0,0,34.7,36.0,11.0,1009.9,1006.0
0.0,33.0,13.0,59.0,35.0,7.0,7.0,0,23.5,25.1,7.3,1006.8,1008.7
0.4,41.0,13.0,63.0,25.0,1.0,3.0,0,24.1,25.2,12.1,1012.4,1009.6
0.0,46.0,11.0,61.0,21.0,2.0,1.0,0,23.0,24.8,13.1,1012.5,1009.4
0.0,41.0,19.0,70.0,28.0,8.0,7.0,0,22.5,25.0,8.3,1011.6,1008.8
0.0,35.0,19.0,60.0,28.0,8.0,3.0,0,23.4,25.5,12.1,1013.9,1010.7
0.0,33.0,11.0,54.0,24.0,1.0,1.0,0,26.7,28.7,13.0,1012.8,1009.4
0.0,26.0,13.0,32.0,8.0,1.0,5.0,0,32.5,33.7,12.7,1012.7,1010.8
0.0,35.0,11.0,8.0,9.0,5.0,5.0,0,36.0,37.8,12.0,1012.8,1009.3
0.0,50.0,26.0,31.0,38.0,7.0,7.0,0,23.9,25.9,2.3,1007.2,1008.0
0.8,46.0,22.0,69.0,26.0,2.0,1.0,0,23.7,25.6,12.0,1015.4,1014.4
0.0,35.0,11.0,45.0,19.0,0.0,7.0,0,25.7,28.8,13.0,1020.2,1017.2
0.0,65.0,22.0,17.0,6.0,4.0,7.0,0,33.5,35.9,7.5,1017.6,1014.7
0.0,44.0,20.0,20.0,11.0,1.0,2.0,0,38.5,40.1,11.5,1014.8,1010.9
0.0,59.0,19.0,51.0,12.0,7.0,3.0,0,37.4,39.6,7.8,1011.8,1005.9
25.8,44.0,20.0,97.0,64.0,8.0,7.0,1,18.8,23.2,4.9,1004.6,1004.5
14.4,59.0,33.0,62.0,17.0,3.0,2.0,1,18.6,21.0,11.3,1009.5,1010.5
0.0,31.0,9.0,59.0,34.0,0.0,1.0,0,21.1,24.7,9.8,1020.6,1019.0
0.0,28.0,9.0,61.0,26.0,8.0,3.0,0,27.4,29.0,5.9,1020.6,1017.7
0.0,43.0,20.0,23.0,9.0,6.0,7.0,0,34.6,35.9,5.2,1013.1,1008.6
0.0,46.0,22.0,61.0,52.0,8.0,3.0,0,26.1,27.2,5.5,1006.9,1004.6
0.2,41.0,17.0,59.0,33.0,5.0,7.0,0,21.3,24.6,12.7,1013.0,1011.5
0.0,37.0,20.0,55.0,29.0,3.0,5.0,0,24.3,25.8,12.2,1013.9,1011.9
0.0,46.0,17.0,59.0,24.0,7.0,1.0,0,25.4,28.2,13.5,1015.8,1012.6
0.0,39.0,15.0,60.0,25.0,1.0,3.0,0,26.5,29.7,13.3,1016.4,1014.1
0.0,35.0,13.0,55.0,20.0,1.0,1.0,0,26.1,28.4,13.7,1020.3,1017.5
0.0,33.0,17.0,50.0,12.0,5.0,6.0,0,28.8,30.6,12.1,1020.8,1017.4
0.0,35.0,15.0,50.0,14.0,0.0,1.0,0,30.9,33.7,13.8,1019.3,1016.4
0.0,28.0,15.0,39.0,14.0,1.0,3.0,0,33.6,35.8,13.7,1019.0,1016.4
0.0,24.0,9.0,35.0,10.0,5.0,5.0,0,38.8,39.9,12.8,1017.7,1014.4
0.0,67.0,19.0,24.0,8.0,7.0,4.0,0,41.9,42.6,6.8,1014.2,1011.3
0.0,63.0,19.0,13.0,6.0,5.0,3.0,0,42.4,43.1,11.9,1012.3,1008.6
0.0,39.0,17.0,37.0,18.0,4.0,7.0,0,35.4,36.5,10.2,1009.8,1007.4
0.0,39.0,15.0,44.0,53.0,8.0,8.0,0,26.2,28.2,1.7,1008.5,1009.9
17.4,41.0,19.0,86.0,41.0,7.0,7.0,1,21.7,24.9,8.7,1014.1,1014.4
0.0,30.0,13.0,56.0,32.0,2.0,7.0,0,24.4,25.6,8.4,1020.4,1017.5
0.0,31.0,15.0,48.0,19.0,6.0,1.0,0,29.3,31.0,11.8,1014.8,1011.6
0.0,41.0,20.0,46.0,19.0,0.0,3.0,0,32.7,34.3,12.0,1011.2,1009.3
0.0,28.0,9.0,48.0,13.0,1.0,0.0,0,29.7,32.7,13.6,1013.5,1009.9
0.0,72.0,31.0,15.0,8.0,5.0,6.0,0,41.1,42.0,13.0,1005.6,1001.3
0.0,44.0,24.0,49.0,37.0,1.0,1.0,0,26.4,28.9,13.4,1017.7,1014.6
0.0,31.0,13.0,42.0,12.0,4.0,2.0,0,29.7,32.6,13.7,1015.9,1013.2
0.0,28.0,11.0,31.0,13.0,1.0,1.0,0,31.9,35.0,13.7,1015.1,1013.1
0.0,43.0,13.0,10.0,6.0,7.0,7.0,0,37.0,37.7,3.3,1007.2,1005.9
0.0,43.0,17.0,72.0,46.0,6.0,7.0,0,26.1,28.0,3.2,1008.8,1006.5
0.2,54.0,30.0,67.0,34.0,7.0,1.0,0,24.6,27.6,10.4,1005.2,1005.4
0.0,39.0,19.0,59.0,30.0,8.0,2.0,0,24.4,27.3,11.6,1012.4,1010.0
0.0,61.0,28.0,46.0,22.0,0.0,3.0,0,28.3,29.6,12.2,1011.0,1007.7
0.0,43.0,19.0,50.0,20.0,1.0,0.0,0,24.0,25.5,8.468532684283728,1019.7,1018.7
0.0,48.0,24.0,47.0,25.0,1.0,1.0,0,24.1,26.6,12.8,1024.1,1019.5
0.0,28.0,7.0,51.0,25.0,6.0,3.0,0,26.7,29.2,12.7,1018.9,1015.3
0.0,52.0,9.0,39.0,21.0,1.0,3.0,0,35.7,37.1,13.3,1013.6,1011.6
0.0,24.0,9.0,61.0,29.0,0.0,0.0,0,33.4,35.9,13.4,1017.1,1014.5
0.0,80.0,19.0,35.0,19.0,3.0,5.0,0,37.5,39.3,13.4,1016.7,1014.5
0.0,48.0,11.0,54.0,20.0,0.0,0.0,0,33.1,36.7,13.4,1019.2,1015.3
0.0,28.0,7.0,27.0,11.0,0.0,1.0,0,39.9,42.0,13.4,1014.3,1010.7
0.0,50.0,13.0,16.0,9.0,1.0,3.0,0,43.6,45.2,12.7,1012.3,1009.9
0.0,33.0,7.0,17.0,10.0,1.0,2.0,0,43.0,44.1,13.0,1014.3,1011.9
0.0,39.0,20.0,21.0,10.0,1.0,1.0,0,41.9,44.0,13.2,1014.6,1011.0
0.0,41.0,17.0,19.0,8.0,1.0,4.0,0,42.6,44.1,13.0,1009.8,1006.0
0.0,52.0,24.0,38.0,21.0,4.0,3.0,0,35.9,38.2,9.9,1010.4,1009.1
0.0,43.0,19.0,55.0,13.0,3.0,0.0,0,31.9,34.0,11.1,1011.9,1008.9
0.0,44.0,13.0,54.0,15.0,0.0,0.0,0,32.4,34.9,13.3,1011.0,1008.1
0.0,37.0,24.0,55.0,18.0,3.0,5.0,0,28.2,31.1,12.8,1012.7,1011.5
0.0,33.0,19.0,55.0,25.0,7.0,7.0,0,27.0,29.6,8.7,1018.7,1017.2
0.0,48.0,13.0,43.0,23.0,7.0,4.0,0,35.3,38.9,10.0,1015.8,1011.2
0.4,35.0,19.0,64.0,51.0,8.0,8.0,0,24.3,28.4,3.5,1011.5,1011.6
0.0,44.0,20.0,46.0,14.0,1.0,0.0,0,26.3,29.6,11.5,1019.3,1017.8
0.0,46.0,9.0,43.0,17.0,0.0,0.0,0,31.0,33.7,13.4,1020.4,1016.9
0.0,43.0,19.0,30.0,7.0,0.0,0.0,0,37.4,39.3,13.3,1016.0,1013.6
0.0,41.0,24.0,24.0,9.0,0.0,1.0,0,40.8,42.1,13.2,1013.1,1010.0
0.0,33.0,15.0,49.0,19.0,1.0,1.0,0,35.7,38.9,13.0,1014.1,1012.1
0.0,30.0,7.0,38.0,13.0,1.0,2.0,0,41.7,43.3,12.5,1012.8,1009.9
0.0,24.0,13.0,32.0,10.0,0.0,3.0,0,41.5,43.5,11.8,1010.8,1008.3
0.0,19.0,9.0,39.0,10.0,6.0,7.0,0,39.7,41.9,3.6,1009.0,1007.0
0.0,30.0,15.0,28.0,9.0,1.0,5.0,0,42.3,44.1,10.8,1008.5,1005.9
0.0,50.0,22.0,21.0,16.0,7.0,7.0,0,38.1,40.5,6.0,1007.0,1007.7
0.0,52.0,20.0,43.0,12.0,2.0,1.0,0,29.8,33.2,11.1,1017.5,1014.6
0.0,33.0,13.0,46.0,24.0,1.0,1.0,0,35.7,38.1,12.7,1014.8,1011.5
0.0,31.0,15.0,30.0,13.0,0.0,1.0,0,38.1,40.2,12.6,1011.3,1008.5
0.0,31.0,15.0,52.0,12.0,0.0,1.0,0,38.7,40.4,12.8,1011.3,1009.4
0.0,39.0,20.0,24.0,8.0,0.0,2.0,0,42.4,43.7,12.8,1010.7,1007.9
0.0,48.0,24.0,14.0,21.0,2.0,1.0,0,36.1,40.2,12.8,1010.4,1012.1
0.0,33.0,15.0,41.0,9.0,1.0,1.0,0,31.3,35.4,12.7,1018.5,1014.5
