Rainfall,WindGustSpeed,WindSpeed3pm,Humidity9am,Humidity3pm,RainToday,Temp3pm,MaxTemp,Pressure9am,Pressure3pm
0.0,43.0,11.0,56.0,22.0,0,25.4,28.4,1015.6,1011.9
0.0,37.0,17.0,44.0,26.0,0,25.9,27.7,1005.4,1002.3
0.0,46.0,9.0,61.0,26.0,0,32.2,34.1,1008.2,1007.1
0.0,54.0,17.0,68.0,25.0,0,35.1,37.0,1010.5,1006.0
0.0,41.0,24.0,50.0,40.0,0,26.1,29.1,1007.2,1006.3
0.0,59.0,26.0,67.0,36.0,0,25.5,28.0,1007.2,1004.2
0.0,59.0,37.0,58.0,34.0,0,21.7,22.6,1010.2,1010.7
0.0,44.0,20.0,65.0,28.0,0,20.7,23.5,1017.5,1014.9
0.0,56.0,28.0,61.0,32.0,0,22.8,25.4,1017.3,1014.1
0.0,46.0,26.0,56.0,23.0,0,26.8,28.9,1016.9,1014.7
0.0,52.0,26.0,48.0,27.0,0,25.8,27.2,1018.9,1016.1
0.0,46.0,17.0,59.0,27.0,0,24.0,26.1,1017.1,1013.6
0.0,59.0,30.0,68.0,35.0,0,23.4,25.0,1014.0,1012.1
0.0,56.0,35.0,60.0,37.0,0,22.2,23.6,1015.2,1014.0
0.0,50.0,28.0,58.0,33.0,0,24.8,26.3,1019.7,1019.2
0.0,50.0,17.0,70.0,28.0,0,27.4,29.5,1022.6,1019.2
0.0,48.0,24.0,64.0,35.0,0,23.7,26.3,1020.0,1017.9
0.0,56.0,26.0,65.0,28.0,0,30.2,32.8,1021.0,1018.8
0.0,46.0,17.0,48.0,18.0,0,35.3,37.1,1021.6,1018.3
0.0,41.0,19.0,48.0,57.0,0,24.3,35.7,1019.3,1017.3
7.4,46.0,30.0,87.0,30.0,1,29.2,30.9,1019.2,1019.8
0.0,37.0,13.0,68.0,24.0,0,26.8,30.7,1023.8,1021.2
0.0,37.0,13.0,75.0,14.0,0,32.8,34.8,1021.4,1018.6
0.0,54.0,28.0,48.0,15.0,0,34.4,36.6,1018.8,1017.2
0.0,43.0,13.0,65.0,36.0,0,30.2,33.0,1021.5,1018.4
0.0,63.0,13.0,48.0,26.0,0,33.9,35.2,1017.6,1015.8
3.6,39.0,20.0,91.0,31.0,1,33.7,36.5,1017.1,1015.1
0.0,56.0,20.0,55.0,15.0,0,41.1,42.1,1013.3,1009.0
0.0,46.0,24.0,69.0,37.0,0,27.1,28.8,1016.6,1015.6
0.0,43.0,13.0,73.0,32.0,0,27.7,30.5,1017.4,1015.4
0.0,39.0,7.0,73.0,32.0,0,28.5,30.8,1019.4,1017.1
0.0,31.0,15.0,65.0,25.0,0,32.6,34.6,1017.9,1014.3
0.0,39.0,17.0,46.0,19.0,0,35.6,37.2,1014.0,1012.0
0.0,46.0,15.0,46.0,18.0,0,36.7,39.0,1012.1,1009.5
0.0,37.0,15.0,36.0,20.0,0,37.0,39.4,1011.6,1009.4
0.0,57.0,30.0,57.0,42.0,0,27.7,29.3,1013.2,1012.9
0.0,46.0,28.0,59.0,27.0,0,24.3,25.9,1019.8,1017.9
0.0,39.0,20.0,74.0,31.0,0,26.4,28.8,1015.8,1012.2
0.0,43.0,30.0,76.0,36.0,0,28.7,30.7,1011.2,1009.5
0.0,33.0,7.0,71.0,36.0,0,29.1,31.3,1011.2,1008.0
0.2,87.0,30.0,47.0,22.0,0,35.9,37.0,1004.8,1001.0
1.4,46.0,15.0,84.0,35.0,1,23.8,25.6,1013.4,1014.7
0.0,35.0,9.0,72.0,28.0,0,24.8,26.1,1017.2,1014.5
0.0,37.0,17.0,59.0,22.0,0,26.2,28.3,1016.8,1015.4
0.0,52.0,31.0,71.0,39.0,0,23.4,24.8,1017.2,1014.2
0.0,65.0,26.0,56.0,29.0,0,21.0,23.4,1019.8,1018.4
0.2,52.0,30.0,67.0,50.0,0,21.6,21.9,1015.1,1013.9
0.0,41.0,20.0,90.0,53.0,0,22.1,24.4,1014.2,1012.3
0.0,44.0,28.0,100.0,47.0,0,23.3,26.0,1013.6,1011.3
0.0,43.0,20.0,92.0,46.0,0,24.1,26.4,1014.5,1013.7
0.0,31.0,15.0,79.0,31.0,0,24.4,26.0,1018.8,1016.1
0.0,41.0,20.0,65.0,33.0,0,24.1,26.2,1017.0,1015.6
0.0,44.0,28.0,85.0,45.0,0,22.5,24.1,1020.6,1019.6
0.0,28.0,9.0,77.0,30.0,0,22.8,25.8,1023.5,1019.8
0.0,52.0,31.0,53.0,17.0,0,28.1,30.2,1017.5,1013.2
0.0,44.0,13.0,80.0,29.0,0,22.3,25.4,1017.1,1015.5
0.0,33.0,2.0,70.0,24.0,0,25.2,27.8,1014.4,1010.9
0.0,63.0,33.0,28.0,27.0,0,30.0,32.1,1002.5,999.1
0.0,44.0,22.0,77.0,48.0,0,23.9,26.8,1005.8,1006.1
0.0,69.0,35.0,47.0,36.0,0,31.0,33.3,1003.8,1004.4
0.0,46.0,20.0,71.0,30.0,0,21.2,22.7,1019.1,1020.8
0.0,35.0,15.0,73.0,26.0,0,22.3,24.6,1026.0,1023.3
0.0,43.0,13.0,58.0,29.0,0,29.1,31.5,1019.9,1014.6
0.0,59.0,33.0,78.0,45.0,0,22.6,24.1,1009.5,1011.1
0.0,50.0,24.0,92.0,44.0,0,15.5,18.0,1019.8,1019.6
0.0,59.0,26.0,67.0,35.0,0,19.0,21.0,1019.7,1015.7
1.2,70.0,46.0,84.0,42.0,1,16.5,17.3,1020.8,1021.3
0.0,39.0,22.0,93.0,50.0,0,16.9,17.5,1026.7,1025.3
0.0,22.0,9.0,73.0,51.0,0,18.2,20.0,1026.1,1022.9
0.0,33.0,24.0,77.0,32.0,0,23.7,25.3,1023.0,1020.9
0.0,33.0,9.0,76.0,30.0,0,24.7,26.3,1024.4,1023.2
0.0,28.0,11.0,67.0,24.0,0,28.0,29.7,1025.7,1021.7
0.0,56.0,33.0,34.0,18.0,0,30.3,30.9,1017.4,1013.5
1.0,50.0,28.0,85.0,34.0,0,19.3,20.0,1023.7,1022.9
0.0,31.0,17.0,83.0,29.0,0,19.2,21.0,1025.2,1022.0
0.0,33.0,7.0,82.0,31.0,0,21.9,23.4,1019.8,1015.8
0.0,43.0,20.0,85.0,42.0,0,19.2,20.7,1013.8,1009.8
0.4,30.0,19.0,99.0,100.0,0,11.7,12.9,1007.5,1006.2
8.0,61.0,41.0,89.0,64.0,1,13.0,14.7,1015.5,1018.4
0.0,44.0,28.0,88.0,50.0,0,18.0,20.0,1025.6,1024.6
0.0,33.0,13.0,93.0,43.0,0,18.6,19.9,1027.4,1024.0
0.0,39.0,19.0,81.0,37.0,0,21.7,22.6,1025.9,1022.6
0.0,30.0,6.0,67.0,36.0,0,22.5,23.9,1022.0,1018.4
0.0,33.0,4.0,70.0,42.0,0,21.7,22.2,1021.1,1019.7
0.0,39.0,9.0,63.0,33.0,0,23.7,24.7,1021.9,1017.9
1.4,50.0,20.0,66.0,23.0,1,27.6,29.1,1017.4,1013.4
0.0,50.0,31.0,64.0,45.0,0,24.3,25.2,1018.4,1017.6
0.0,28.0,9.0,99.0,55.0,0,17.0,17.4,1026.7,1024.2
0.0,28.0,22.0,71.0,97.0,0,12.9,13.5,1021.9,1016.9
2.2,57.0,33.0,100.0,56.0,1,19.5,20.6,1016.3,1013.1
0.8,56.0,28.0,90.0,37.0,0,15.6,16.5,1029.8,1031.0
0.0,52.0,26.0,77.0,43.0,0,16.6,16.8,1037.9,1033.9
0.0,41.0,22.0,86.0,40.0,0,19.4,20.2,1033.3,1028.2
0.0,37.0,22.0,82.0,40.0,0,21.1,21.8,1026.3,1021.3
0.0,31.0,15.0,98.0,53.0,0,19.0,19.8,1018.1,1013.1
0.0,63.0,44.0,99.0,96.0,0,12.4,19.5,1007.0,1004.5
2.0,44.0,20.0,100.0,58.0,1,15.7,17.8,1009.5,1010.8
0.2,48.0,28.0,100.0,57.0,0,15.0,15.3,1021.7,1021.6
0.0,35.0,20.0,98.0,48.0,0,16.5,17.3,1025.8,1024.3
0.0,35.0,22.0,100.0,48.0,0,15.5,16.8,1030.0,1027.8
0.0,31.0,13.0,88.0,40.0,0,17.3,18.3,1031.4,1028.1
0.0,37.0,17.0,63.0,34.0,0,21.0,21.7,1030.0,1026.0
0.0,37.0,17.0,70.0,39.0,0,22.9,23.3,1025.4,1021.1
0.0,52.0,35.0,65.0,36.0,0,21.4,22.4,1018.0,1015.4
0.0,28.0,13.0,100.0,54.0,0,16.7,17.8,1021.1,1018.5
0.0,43.0,20.0,74.0,35.0,0,23.0,24.0,1014.3,1008.0
1.4,74.0,46.0,84.0,54.0,1,14.0,14.8,1002.7,1006.0
1.2,56.0,28.0,99.0,83.0,1,14.4,15.9,1015.8,1015.8
1.4,54.0,31.0,98.0,50.0,1,15.0,15.7,1022.5,1021.6
0.2,54.0,30.0,100.0,84.0,0,14.5,16.4,1022.0,1019.2
2.0,59.0,33.0,99.0,69.0,1,16.8,17.2,1016.7,1013.1
3.2,65.0,39.0,98.0,66.0,1,14.6,16.2,1007.7,1009.7
1.2,52.0,28.0,100.0,74.0,1,15.6,17.4,1015.8,1016.3
0.6,69.0,44.0,100.0,53.0,0,13.9,15.0,1015.3,1015.4
0.6,46.0,22.0,87.0,79.0,0,10.5,12.7,1027.8,1029.3
0.0,43.0,20.0,99.0,64.0,0,14.5,15.6,1034.8,1034.2
0.0,35.0,20.0,77.0,60.0,0,15.4,16.0,1037.6,1035.0
0.0,24.0,9.0,100.0,57.0,0,15.6,16.8,1036.2,1032.6
0.2,22.0,13.0,84.0,34.0,0,20.7,21.6,1033.3,1029.7
0.0,33.0,11.0,76.0,40.0,0,21.1,22.2,1027.8,1022.1
8.0,56.0,20.0,100.0,73.0,1,17.9,18.7,1011.8,1008.3
0.2,48.0,31.0,100.0,88.0,0,13.2,15.5,1013.2,1015.7
0.4,35.0,24.0,91.0,63.0,0,12.7,13.7,1025.2,1024.5
0.0,35.0,22.0,98.0,54.0,0,15.3,16.0,1030.0,1029.3
0.2,17.0,6.0,100.0,52.0,0,14.0,14.7,1033.2,1030.2
0.2,20.0,11.0,100.0,53.0,0,14.4,15.4,1030.9,1028.9
0.0,22.0,7.0,93.0,49.0,0,17.2,18.4,1030.9,1027.7
0.0,24.0,13.0,90.0,48.0,0,19.4,19.4,1027.9,1023.0
0.0,39.0,24.0,87.0,48.0,0,19.9,20.3,1020.4,1017.9
0.0,56.0,33.0,80.0,44.0,0,19.3,19.6,1018.0,1015.2
0.4,33.0,19.0,100.0,65.0,0,14.7,15.1,1023.1,1021.9
0.0,46.0,22.0,100.0,100.0,0,12.1,15.9,1022.3,1018.9
1.0,56.0,26.0,99.0,99.0,0,12.3,14.1,1016.5,1014.5
1.6,35.0,22.0,99.0,47.0,1,11.5,12.0,1026.8,1026.6
0.0,20.0,2.0,100.0,57.0,0,10.4,11.4,1030.6,1027.7
0.2,20.0,11.0,78.0,48.0,0,11.2,12.2,1026.0,1022.7
0.4,46.0,24.0,88.0,90.0,0,11.9,13.0,1016.8,1013.2
6.8,43.0,17.0,100.0,88.0,1,14.3,14.9,1022.2,1023.9
0.0,28.0,17.0,100.0,66.0,0,16.5,16.9,1029.7,1027.1
0.0,41.0,17.0,97.0,62.0,0,15.3,16.1,1025.0,1020.7
0.0,54.0,33.0,98.0,64.0,0,16.5,17.5,1019.5,1016.6
0.8,57.0,24.0,100.0,49.0,0,12.6,13.5,1024.5,1026.3
0.0,35.0,22.0,100.0,59.0,0,11.6,12.6,1036.3,1034.8
0.0,31.0,20.0,100.0,52.0,0,14.9,15.2,1036.7,1033.3
0.0,37.0,13.0,96.0,55.0,0,17.7,18.2,1032.5,1029.1
0.0,26.0,11.0,99.0,51.0,0,17.2,18.6,1028.9,1025.6
0.0,20.0,7.0,100.0,60.0,0,15.7,16.6,1026.3,1023.8
0.6,39.0,26.0,100.0,100.0,0,11.0,11.1,1022.8,1019.6
9.6,19.0,9.0,100.0,77.0,1,14.4,15.5,1017.8,1015.2
0.0,31.0,17.0,100.0,86.0,0,13.9,14.1,1015.1,1014.0
2.0,43.0,24.0,100.0,69.0,1,14.6,15.0,1019.6,1019.5
0.0,35.0,17.0,100.0,67.0,0,11.1,12.4,1025.9,1025.1
0.2,24.0,11.0,100.0,59.0,0,11.3,12.0,1029.1,1026.8
0.0,28.0,15.0,99.0,58.0,0,11.2,11.7,1027.9,1024.8
0.0,39.0,20.0,99.0,63.0,0,12.7,13.5,1022.4,1018.5
0.8,31.0,15.0,100.0,94.0,0,11.1,12.1,1017.6,1015.5
1.0,37.0,24.0,100.0,88.0,0,13.0,13.9,1021.0,1022.2
0.2,39.0,22.0,94.0,63.0,0,13.3,14.4,1030.3,1030.3
0.0,28.0,11.0,100.0,64.0,0,12.8,13.6,1034.1,1032.0
0.0,30.0,17.0,95.0,59.0,0,12.7,13.7,1034.4,1032.3
0.0,20.0,9.0,99.0,53.0,0,14.3,14.4,1034.9,1033.3
0.0,26.0,2.0,100.0,63.0,0,12.6,14.1,1033.9,1030.9
0.0,17.0,9.0,100.0,57.0,0,11.4,12.0,1030.3,1028.5
0.0,43.0,28.0,100.0,57.0,0,13.9,14.4,1029.5,1025.5
1.4,46.0,24.0,89.0,48.0,1,12.0,12.9,1025.8,1027.6
0.0,22.0,11.0,100.0,45.0,0,10.9,11.3,1029.8,1026.6
0.0,22.0,13.0,81.0,54.0,0,14.0,14.3,1024.8,1022.1
0.0,31.0,19.0,87.0,46.0,0,16.3,16.7,1021.0,1017.6
0.4,41.0,20.0,99.0,58.0,0,14.5,15.2,1015.5,1014.1
0.2,24.0,9.0,100.0,95.0,0,10.7,10.8,1021.9,1021.9
0.0,22.0,11.0,100.0,81.0,0,13.4,14.2,1025.7,1024.0
0.6,30.0,15.0,99.0,40.0,0,15.6,16.7,1024.3,1020.3
0.2,43.0,24.0,99.0,61.0,0,14.8,16.0,1015.1,1011.0
1.8,57.0,28.0,100.0,78.0,1,7.8,10.9,1006.3,1003.9
3.8,61.0,37.0,99.0,78.0,1,11.6,12.5,1011.4,1011.5
0.6,50.0,31.0,100.0,93.0,0,12.0,13.2,1018.2,1015.2
0.2,70.0,52.0,93.0,92.0,0,8.4,11.0,1014.5,1010.2
1.6,26.0,13.0,100.0,77.0,1,9.2,9.6,1016.9,1017.7
0.2,48.0,28.0,100.0,77.0,0,11.3,11.9,1025.3,1024.1
0.2,44.0,22.0,86.0,84.0,0,10.2,11.4,1026.2,1026.0
0.4,28.0,17.0,100.0,56.0,0,10.0,10.9,1032.4,1031.1
0.0,15.0,11.0,94.0,54.0,0,8.4,9.6,1033.9,1031.8
0.0,35.0,20.0,95.0,48.0,0,12.6,13.1,1031.7,1027.9
0.0,37.0,17.0,86.0,59.0,0,14.1,15.0,1023.6,1017.1
0.0,50.0,28.0,100.0,54.0,0,14.8,15.5,1018.5,1020.1
0.0,35.0,15.0,100.0,46.0,0,15.5,15.7,1024.7,1020.4
0.0,57.0,39.0,100.0,55.0,0,14.6,15.6,1012.5,1009.5
2.8,69.0,44.0,100.0,54.0,1,13.2,14.1,1015.7,1012.7
4.4,65.0,31.0,90.0,62.0,1,9.6,11.2,1017.6,1020.3
0.8,33.0,20.0,100.0,64.0,0,11.5,12.7,1031.7,1031.8
0.2,33.0,11.0,100.0,80.0,0,12.0,13.2,1037.2,1034.3
0.2,39.0,24.0,99.0,55.0,0,11.5,11.9,1032.9,1027.9
0.0,48.0,31.0,82.0,66.0,0,11.6,13.3,1020.8,1015.3
1.2,33.0,19.0,100.0,53.0,1,11.7,12.3,1022.6,1017.0
1.0,46.0,11.0,100.0,73.0,0,9.7,10.1,1015.2,1015.4
1.4,72.0,41.0,100.0,70.0,1,12.9,13.1,1016.5,1014.2
0.4,52.0,24.0,100.0,62.0,0,10.1,11.5,1020.9,1022.4
0.0,43.0,28.0,100.0,79.0,0,10.8,11.8,1025.4,1021.6
1.2,57.0,35.0,100.0,78.0,1,10.2,12.1,1017.2,1017.0
0.6,35.0,20.0,100.0,71.0,0,12.4,13.0,1023.4,1023.3
0.0,28.0,19.0,100.0,96.0,0,12.6,14.1,1027.6,1025.5
0.4,24.0,9.0,100.0,66.0,0,13.3,14.0,1026.7,1022.8
0.2,35.0,17.0,88.0,44.0,0,15.5,16.2,1020.1,1014.9
0.0,65.0,41.0,97.0,58.0,0,13.8,14.5,1010.5,1009.1
1.2,59.0,31.0,100.0,42.0,1,15.0,16.8,1010.7,1004.0
0.8,54.0,30.0,100.0,100.0,0,10.3,13.6,1004.9,1008.9
0.4,35.0,28.0,100.0,83.0,0,13.5,15.1,1020.8,1020.6
0.2,33.0,17.0,100.0,93.0,0,14.2,15.3,1026.7,1026.2
0.4,22.0,13.0,100.0,71.0,0,14.1,15.3,1032.5,1030.4
0.0,37.0,26.0,100.0,61.0,0,14.3,15.2,1028.5,1024.1
0.6,46.0,24.0,99.0,55.0,0,12.6,13.4,1020.8,1019.8
0.0,19.0,2.0,100.0,52.0,0,10.5,10.9,1024.7,1023.4
0.0,31.0,13.0,75.0,45.0,0,13.3,14.6,1026.1,1023.0
0.0,50.0,24.0,74.0,30.0,0,22.1,22.6,1022.0,1016.5
0.2,41.0,19.0,46.0,42.0,0,17.7,19.9,1014.5,1009.9
0.2,35.0,20.0,100.0,54.0,0,16.8,17.9,1017.0,1015.9
0.0,41.0,15.0,100.0,45.0,0,16.2,17.0,1020.7,1018.6
0.2,61.0,39.0,63.0,45.0,0,12.7,13.7,1022.4,1020.8
0.0,43.0,15.0,66.0,40.0,0,15.7,16.7,1026.0,1024.0
0.0,30.0,7.0,93.0,59.0,0,14.7,15.9,1025.2,1022.1
0.0,39.0,22.0,100.0,46.0,0,15.4,16.5,1023.7,1021.6
0.0,39.0,20.0,100.0,49.0,0,14.1,15.2,1028.6,1026.0
0.0,39.0,20.0,71.0,35.0,0,13.4,14.0,1029.4,1026.7
0.0,30.0,15.0,98.0,51.0,0,14.2,15.3,1027.4,1023.6
0.0,26.0,9.0,100.0,43.0,0,14.5,15.0,1022.7,1018.8
0.0,33.0,13.0,81.0,29.0,0,20.6,21.5,1016.3,1011.1
3.2,37.0,17.0,100.0,100.0,1,10.1,10.8,1008.6,1004.3
11.2,43.0,26.0,100.0,75.0,1,15.4,16.4,1015.8,1018.5
0.4,28.0,19.0,100.0,52.0,0,14.1,14.7,1027.7,1024.5
0.2,20.0,6.0,100.0,54.0,0,13.9,15.0,1026.5,1022.1
0.0,67.0,33.0,94.0,88.0,0,13.5,18.0,1018.2,1010.9
4.2,63.0,31.0,91.0,52.0,1,12.8,13.7,1020.9,1020.6
2.0,43.0,26.0,100.0,64.0,1,16.3,17.6,1023.0,1022.4
0.4,35.0,19.0,100.0,86.0,0,13.2,14.2,1029.7,1029.3
0.0,22.0,7.0,100.0,46.0,0,16.3,17.3,1034.3,1030.9
0.2,35.0,20.0,80.0,35.0,0,22.1,22.3,1028.3,1024.4
0.0,30.0,15.0,60.0,30.0,0,24.3,25.9,1025.1,1022.3
0.0,33.0,19.0,57.0,24.0,0,27.1,27.7,1024.6,1019.2
0.0,59.0,31.0,40.0,23.0,0,27.4,30.2,1015.2,1010.1
2.6,41.0,20.0,88.0,43.0,1,16.1,16.7,1018.1,1017.9
0.2,26.0,15.0,91.0,46.0,0,15.0,16.1,1020.2,1018.5
0.2,41.0,28.0,100.0,54.0,0,14.8,16.0,1025.7,1026.1
0.0,24.0,15.0,100.0,68.0,0,14.1,14.9,1030.4,1027.6
0.0,24.0,7.0,89.0,45.0,0,17.4,18.2,1025.5,1021.3
0.0,39.0,15.0,65.0,26.0,0,22.8,23.8,1020.0,1015.8
0.0,52.0,26.0,100.0,49.0,0,13.5,15.0,1019.6,1020.6
0.4,50.0,24.0,76.0,36.0,0,14.9,15.9,1029.4,1029.6
0.0,44.0,20.0,66.0,38.0,0,15.3,16.4,1036.8,1033.6
0.0,43.0,19.0,66.0,35.0,0,17.1,17.8,1034.9,1030.7
0.0,43.0,20.0,56.0,32.0,0,18.9,19.8,1033.8,1029.2
0.0,26.0,9.0,65.0,31.0,0,21.3,22.4,1030.6,1026.0
0.0,35.0,17.0,53.0,22.0,0,24.0,24.8,1024.9,1020.5
0.0,44.0,31.0,64.0,37.0,0,19.6,20.8,1019.0,1016.3
0.0,43.0,22.0,70.0,47.0,0,15.9,18.0,1019.9,1018.4
0.0,26.0,7.0,72.0,32.0,0,18.7,19.8,1025.0,1021.7
0.0,39.0,20.0,46.0,22.0,0,24.9,25.6,1028.1,1026.7
0.0,35.0,17.0,57.0,22.0,0,29.8,29.9,1032.9,1028.5
0.0,59.0,39.0,21.0,11.0,0,32.7,34.2,1027.1,1020.9
0.0,41.0,20.0,47.0,18.0,0,30.6,31.8,1022.5,1020.6
0.0,65.0,35.0,55.0,8.0,0,36.8,37.6,1021.0,1015.9
0.0,63.0,39.0,17.0,32.0,0,25.8,30.6,1013.5,1016.9
0.0,44.0,17.0,66.0,31.0,0,19.2,21.8,1034.6,1033.2
0.0,33.0,11.0,63.0,26.0,0,25.6,27.4,1034.0,1029.9
0.0,37.0,20.0,55.0,24.0,0,30.8,32.8,1028.6,1025.5
0.0,48.0,24.0,50.0,28.0,0,28.5,30.9,1025.0,1022.2
0.0,46.0,20.0,54.0,29.0,0,27.8,28.0,1018.3,1015.5
0.0,46.0,26.0,83.0,37.0,0,19.4,20.1,1020.6,1019.7
0.0,30.0,15.0,72.0,31.0,0,19.7,22.4,1025.5,1022.1
0.0,37.0,7.0,71.0,17.0,0,27.3,29.5,1022.7,1019.0
0.0,46.0,19.0,23.0,10.0,0,33.3,35.4,1016.6,1013.8
0.0,33.0,17.0,94.0,36.0,0,22.5,23.7,1019.0,1020.8
0.0,39.0,19.0,89.0,18.0,0,23.0,24.8,1026.1,1025.3
0.0,24.0,7.0,89.0,22.0,0,25.3,26.8,1029.1,1025.4
0.0,44.0,17.0,47.0,17.0,0,30.8,33.3,1023.0,1018.3
0.0,78.0,19.0,22.0,32.0,0,28.0,31.6,1014.3,1010.1
5.0,42.542437779195915,24.0,100.0,69.0,1,18.3,20.1,1014.7,1015.2
0.9348629700446144,46.0,28.0,56.0,34.0,0,19.1,20.4,1021.7,1020.3
0.2,30.0,17.0,59.0,29.0,0,20.1,22.3,1023.7,1020.5
0.0,28.0,9.0,55.0,22.0,0,24.1,27.0,1021.5,1018.2
0.0,57.0,20.0,25.0,29.0,0,28.9,32.4,1013.1,1010.8
0.0,48.0,28.0,72.0,41.0,0,19.8,21.3,1020.8,1022.0
0.0,43.0,17.0,56.0,29.0,0,25.0,26.9,1024.4,1020.9
0.0,33.0,11.0,46.0,28.0,0,25.5,26.6,1021.0,1018.6
0.0,37.0,9.0,34.0,14.0,0,29.6,31.0,1020.8,1017.5
0.0,52.0,30.0,43.0,18.0,0,31.2,32.6,1016.4,1013.1
0.0,46.0,22.0,51.0,16.0,0,29.5,31.3,1012.1,1008.6
0.0,48.0,31.0,74.0,42.0,0,22.6,25.3,1009.6,1007.4
0.0,43.0,11.0,81.0,44.0,0,22.0,23.4,1013.1,1012.5
0.0,41.0,19.0,56.0,32.0,0,23.8,25.0,1017.8,1014.5
0.0,43.0,22.0,52.0,94.0,0,17.0,19.6,1011.1,1008.2
18.6,44.0,35.0,88.0,88.0,1,18.3,21.3,1005.5,1004.1
0.4,46.0,28.0,88.0,62.0,0,19.6,21.4,1012.4,1012.5
0.0,35.0,17.0,66.0,25.0,0,22.3,24.9,1019.6,1019.0
0.0,31.0,6.0,53.0,17.0,0,29.5,32.5,1021.3,1018.9
0.0,43.0,22.0,18.0,12.0,0,35.8,36.7,1017.6,1013.4
0.0,41.0,24.0,67.0,58.0,0,19.7,21.9,1017.1,1017.4
0.0,26.0,13.0,59.0,17.0,0,23.4,26.3,1020.1,1016.8
0.0,44.0,24.0,49.0,27.0,0,28.8,30.2,1014.8,1012.5
0.0,56.0,24.0,67.0,35.0,0,21.6,23.4,1018.1,1016.3
0.0,46.0,31.0,63.0,40.0,0,20.5,23.7,1020.0,1017.7
0.0,39.0,19.0,57.0,27.0,0,23.7,26.0,1021.1,1017.6
0.0,35.0,9.0,53.0,21.0,0,29.0,31.0,1017.5,1013.6
0.0,61.0,35.0,32.0,15.0,0,32.1,34.2,1013.3,1010.4
0.0,63.0,22.0,28.0,11.0,0,37.2,40.1,1013.1,1009.3
0.0,67.0,26.0,47.0,25.0,0,33.7,34.9,1013.5,1012.5
0.0,52.0,33.0,55.0,60.0,0,17.0,21.5,1013.4,1014.9
0.0,43.0,20.0,67.0,31.0,0,21.2,23.2,1024.1,1022.0
0.0,52.0,22.0,55.0,34.0,0,22.1,23.1,1020.9,1017.0
0.0,46.0,24.0,55.0,35.0,0,22.1,24.6,1018.6,1017.2
0.0,54.0,30.0,57.0,29.0,0,24.6,27.2,1018.2,1013.7
0.0,83.0,57.0,33.0,9.0,0,34.0,36.0,1004.9,997.2
0.0,67.0,41.0,40.0,32.0,0,16.9,19.3,1011.4,1013.4
0.0,44.0,20.0,53.0,41.0,0,17.5,19.9,1019.6,1018.1
0.0,43.0,15.0,51.0,30.0,0,22.5,24.2,1018.6,1015.2
0.0,35.0,17.0,74.0,29.0,0,21.8,24.5,1016.4,1013.1
0.0,120.0,52.0,32.0,18.0,0,33.2,35.8,1007.4,999.4
0.0,69.0,54.0,59.0,57.0,0,15.1,20.9,1009.4,1012.0
0.0,50.0,24.0,47.0,25.0,0,20.4,22.0,1023.5,1023.6
0.0,31.0,11.0,54.0,24.0,0,26.0,29.5,1027.9,1023.9
0.0,31.0,9.0,39.0,12.0,0,32.1,34.6,1022.0,1018.2
0.0,43.0,9.0,18.0,8.0,0,36.9,38.7,1017.7,1013.9
0.0,65.0,15.0,26.0,11.0,0,38.3,40.4,1014.0,1010.3
0.0,59.0,44.0,26.0,22.0,0,34.8,35.0,1011.1,1006.6
5.4,63.0,41.0,72.0,39.0,1,29.7,30.6,1009.1,1007.6
0.0,46.0,22.0,68.0,38.0,0,24.2,26.8,1015.7,1014.9
0.0,52.0,28.0,56.0,32.0,0,23.8,26.6,1015.6,1011.9
0.0,61.0,41.0,55.0,36.0,0,19.1,21.5,1012.6,1013.0
0.2,33.0,13.0,46.0,23.0,0,21.8,24.0,1019.9,1017.0
0.0,46.0,20.0,34.0,10.0,0,29.5,30.5,1015.3,1012.1
0.0,33.0,15.0,38.0,11.0,0,32.0,34.4,1013.9,1012.2
0.0,43.0,9.0,30.0,17.0,0,33.7,36.0,1013.9,1012.0
0.0,48.0,7.0,24.0,16.0,0,35.2,37.5,1014.6,1011.9
0.0,46.0,9.0,43.0,12.0,0,38.1,39.5,1012.6,1009.9
0.0,63.0,35.0,17.0,10.0,0,40.7,42.6,1009.5,1006.0
0.0,63.0,35.0,17.0,10.0,0,40.7,42.7,1005.8,1003.0
0.0,56.0,26.0,46.0,64.0,0,20.9,29.0,1004.4,1009.1
0.4,43.0,20.0,55.0,30.0,0,23.8,26.1,1020.5,1020.2
0.0,35.0,11.0,49.0,15.0,0,26.7,30.5,1021.5,1018.2
0.0,39.0,17.0,47.0,9.0,0,30.2,33.0,1017.2,1014.1
0.0,41.0,24.0,35.0,13.0,0,35.2,37.5,1013.7,1010.1
0.0,59.0,19.0,26.0,15.0,0,36.1,37.9,1007.4,1002.0
4.2,57.0,31.0,72.0,28.0,1,22.1,23.1,1010.0,1011.8
0.0,56.0,22.0,56.0,31.0,0,22.0,24.0,1024.0,1022.8
0.0,35.0,17.0,55.0,20.0,0,26.2,29.6,1025.3,1022.2
0.0,31.0,13.0,37.0,13.0,0,31.3,34.2,1021.8,1018.7
0.0,46.0,9.0,31.0,10.0,0,34.9,36.5,1015.7,1012.7
0.0,46.0,9.0,16.0,8.0,0,37.7,40.7,1012.7,1009.9
0.0,54.0,28.0,30.0,12.0,0,36.4,37.9,1012.5,1010.4
