Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,Pressure9am,Pressure3pm
0.6,30.0,17.0,20.0,65.0,45.0,4.0,1.0,0,13.9,15.0,7.9,1030.5,1028.0
0.0,33.0,20.0,15.0,71.0,57.0,7.0,7.0,0,13.1,13.9,6.6,1026.8,1023.5
0.0,65.0,26.0,31.0,79.0,50.0,3.0,7.0,0,14.4,15.6,6.5,1018.9,1016.6
0.0,59.0,39.0,20.0,77.0,70.0,7.0,7.0,0,14.2,14.8,0.0,1018.2,1016.1
0.8,26.0,9.0,15.0,96.0,97.0,8.0,8.0,0,11.9,12.1,0.0,1012.4,1008.5
9.6,48.0,20.0,20.0,95.0,94.0,8.0,8.0,1,11.3,11.9,0.0,1009.3,1009.4
21.0,44.0,17.0,24.0,86.0,65.0,7.0,7.0,1,11.6,12.9,0.2,1013.4,1014.9
0.0,41.0,9.0,17.0,87.0,81.0,7.0,7.0,0,10.7,13.1,2.0,1020.8,1021.2
1.0,41.0,11.0,17.0,95.0,68.0,3.0,7.0,0,11.4,12.9,5.9,1021.9,1018.9
0.4,26.0,13.0,17.0,90.0,86.0,7.0,7.0,0,10.3,10.6,0.1,1016.5,1014.5
3.8,30.0,11.0,20.0,96.0,71.0,7.0,4.0,1,12.5,13.3,5.1,1018.8,1019.2
0.0,30.0,9.0,17.0,91.0,53.0,1.0,2.0,0,12.4,12.9,8.0,1027.3,1025.7
0.0,31.0,15.0,15.0,81.0,45.0,1.0,6.0,0,13.8,14.3,8.6,1025.9,1022.2
0.0,31.0,20.0,15.0,81.0,51.0,3.0,2.0,0,13.3,13.7,9.0,1021.5,1019.7
0.0,26.0,17.0,13.0,71.0,47.0,1.0,1.0,0,13.0,13.5,9.0,1025.4,1025.2
0.0,24.0,13.0,9.0,79.0,49.0,1.0,1.0,0,12.7,12.9,9.0,1031.5,1029.1
0.0,19.0,11.0,9.0,100.0,79.0,8.0,7.0,0,10.4,11.0,1.3,1029.1,1026.9
0.0,22.0,11.0,9.0,95.0,47.0,7.0,1.0,0,15.1,15.4,7.2,1026.6,1023.4
0.0,30.0,17.0,13.0,79.0,44.0,1.0,0.0,0,16.9,17.3,8.5,1024.1,1021.2
0.0,31.0,19.0,13.0,58.0,49.0,6.0,7.0,0,16.3,16.8,4.6,1022.7,1020.7
0.0,24.0,13.0,9.0,76.0,51.0,3.0,4.0,0,15.8,16.3,7.5,1025.0,1023.3
0.0,26.0,9.0,11.0,87.0,78.0,7.0,3.0,0,12.4,12.8,3.2,1028.1,1027.0
0.0,35.0,15.0,17.0,81.0,55.0,2.0,7.0,0,16.6,17.7,6.1,1027.3,1024.6
0.2,48.0,24.0,17.0,72.0,60.0,7.0,7.0,0,16.1,18.2,0.9,1023.8,1021.7
1.0,43.0,22.0,26.0,70.0,45.0,6.0,7.0,0,16.7,17.9,8.2,1023.1,1021.0
0.0,69.0,24.0,35.0,86.0,51.0,1.0,1.0,0,14.9,16.1,9.1,1022.6,1018.4
0.0,78.0,48.0,43.0,72.0,50.0,5.0,2.0,0,14.9,15.4,4.3,1008.9,1003.0
0.0,63.0,33.0,30.0,52.0,43.0,1.0,7.0,0,12.1,12.9,7.3,1008.1,1009.5
0.0,48.0,31.0,20.0,79.0,46.0,2.0,6.0,0,13.7,14.7,4.6,1016.7,1016.7
2.0,35.0,30.0,28.0,83.0,75.0,1.0,6.0,1,10.7,12.3,4.0,1025.3,1024.6
0.0,26.0,17.0,9.0,73.0,61.0,1.0,6.0,0,11.7,14.0,7.6,1032.9,1032.7
0.0,24.0,17.0,11.0,83.0,47.0,1.0,4.0,0,12.9,13.1,8.2,1037.4,1033.3
0.0,43.0,15.0,22.0,71.0,43.0,1.0,1.0,0,14.0,14.4,9.5,1032.7,1030.3
0.0,43.0,17.0,30.0,79.0,57.0,8.0,7.0,0,14.3,14.7,3.3,1034.0,1030.4
0.0,39.0,20.0,17.0,79.0,59.0,1.0,7.0,0,15.6,16.5,6.1,1029.8,1027.1
0.0,43.0,19.0,15.0,81.0,87.0,7.0,8.0,0,12.8,14.0,0.0,1026.8,1023.8
4.8,70.0,35.0,41.0,83.0,84.0,7.0,8.0,1,13.7,14.9,0.0,1020.2,1016.5
1.0,43.0,20.0,9.0,79.0,64.0,3.0,7.0,0,16.0,17.5,5.7,1019.7,1019.0
0.0,37.0,17.0,24.0,83.0,69.0,2.0,7.0,0,15.0,16.1,4.9,1023.0,1021.1
0.0,63.0,22.0,26.0,81.0,66.0,7.0,6.0,0,15.3,16.8,3.8,1020.5,1016.9
0.0,80.0,28.0,37.0,71.0,61.0,6.0,7.0,0,19.5,21.3,5.5,1012.0,1005.9
7.4,59.0,39.0,35.0,70.0,71.0,4.0,7.0,1,13.9,15.7,7.4,1003.5,1002.5
4.2,28.0,15.0,17.0,85.0,88.0,7.0,7.0,1,6.2,8.4,0.0,1003.6,1002.9
6.6,57.0,37.0,35.0,76.0,76.0,1.0,5.0,1,8.0,9.9,8.4,1011.3,1011.2
0.0,46.0,11.0,19.0,76.0,53.0,6.0,6.0,0,11.7,13.0,4.9,1015.0,1015.5
1.2,39.0,20.0,26.0,89.0,71.0,7.0,7.0,1,12.0,12.1,0.9,1024.5,1026.2
0.2,26.0,7.0,19.0,82.0,66.0,7.0,7.0,0,11.9,13.3,0.8,1032.8,1030.6
0.0,70.0,31.0,31.0,75.0,73.0,7.0,7.0,0,9.9,11.6,3.3,1028.4,1024.9
0.6,54.0,33.0,22.0,88.0,60.0,7.0,3.0,0,14.8,15.0,6.3,1025.3,1024.9
0.0,67.0,22.0,37.0,71.0,61.0,5.0,7.0,0,12.7,13.3,4.0,1027.0,1023.6
0.0,70.0,37.0,37.0,51.0,53.0,7.0,7.0,0,15.2,16.4,1.6,1020.7,1016.6
5.8,43.0,26.0,24.0,81.0,49.0,1.0,1.0,1,17.9,18.2,9.6,1018.0,1015.5
0.0,35.0,17.0,13.0,83.0,47.0,4.0,3.0,0,12.7,14.7,7.6,1022.2,1022.3
0.0,20.0,9.0,6.0,79.0,46.0,3.0,6.0,0,13.5,14.3,8.8,1025.9,1023.2
0.0,41.0,20.0,24.0,79.0,45.0,3.0,5.0,0,12.8,13.9,8.2,1023.2,1019.1
0.0,67.0,50.0,30.0,61.0,56.0,6.0,4.0,0,12.3,13.1,5.0,1011.5,1009.2
2.4,67.0,33.0,44.0,73.0,70.0,7.0,7.0,1,11.7,12.3,2.3,1013.3,1006.9
2.2,39.0,17.0,22.0,69.0,60.0,7.0,7.0,1,12.7,13.3,5.7,1013.7,1012.8
0.2,69.0,28.0,35.0,68.0,60.0,6.0,7.0,0,14.1,14.9,2.7,1012.8,1008.3
5.6,69.0,26.0,26.0,65.0,40.0,1.0,5.0,1,14.4,14.8,6.1,1007.9,1008.4
0.0,41.0,24.0,24.0,69.0,63.0,7.0,7.0,0,11.9,13.3,2.5,1011.5,1007.9
12.0,44.0,20.0,11.0,85.0,60.0,1.0,5.0,1,11.5,13.0,7.1,1017.8,1016.9
5.6,87.0,57.0,56.0,84.0,75.0,8.0,7.0,1,10.3,11.1,0.4,1011.5,1008.9
0.2,44.0,15.0,22.0,68.0,45.0,1.0,3.0,0,15.6,16.3,9.5,1016.8,1016.0
0.0,59.0,31.0,31.0,80.0,59.0,7.0,3.0,0,14.7,15.5,8.1,1015.6,1011.0
0.0,87.0,30.0,48.0,58.0,39.0,4.0,3.0,0,12.7,14.8,9.2,1000.5,1004.9
0.4,59.0,22.0,30.0,63.0,45.0,1.0,5.0,0,15.3,15.6,10.1,1012.1,1009.6
0.0,80.0,35.0,33.0,56.0,82.0,7.0,7.0,0,8.4,13.8,2.6,1003.9,1005.5
2.6,54.0,20.0,26.0,66.0,55.0,1.0,6.0,1,14.7,16.6,7.8,1020.7,1018.6
0.0,93.0,46.0,50.0,73.0,44.0,6.0,1.0,0,15.1,15.7,8.0,1015.3,1004.5
1.0,59.0,19.0,31.0,66.0,45.0,3.0,7.0,0,12.6,15.6,6.3,1007.7,1006.8
0.4,74.0,44.0,39.0,64.0,54.0,6.0,3.0,0,16.3,17.0,6.9,1005.8,1002.3
0.0,59.0,17.0,41.0,54.0,52.0,3.0,7.0,0,9.6,11.7,8.3,1009.9,1010.4
0.0,52.0,31.0,30.0,65.0,66.0,4.0,7.0,0,10.2,12.2,6.7,1016.3,1015.0
1.0,50.0,19.0,26.0,70.0,50.0,3.0,6.0,0,12.6,13.8,7.2,1016.0,1011.8
0.0,48.0,28.0,19.0,65.0,48.0,6.0,7.0,0,14.2,15.0,3.8,1009.5,1006.7
0.6,63.0,31.0,35.0,74.0,72.0,8.0,7.0,0,13.5,14.9,0.2,1008.9,1010.9
0.0,31.0,15.0,17.0,78.0,60.0,7.0,7.0,0,15.3,15.4,1.7,1022.7,1022.4
0.0,37.0,15.0,17.0,56.0,47.0,3.0,7.0,0,16.3,16.7,3.2,1024.3,1022.4
0.0,39.0,19.0,22.0,73.0,47.0,6.0,7.0,0,17.8,18.5,6.9,1024.2,1022.2
0.0,52.0,33.0,31.0,71.0,54.0,8.0,6.0,0,18.4,19.8,8.1,1020.8,1016.9
0.0,44.0,11.0,28.0,71.0,47.0,7.0,5.0,0,21.0,21.3,7.4,1019.4,1015.9
0.0,76.0,26.0,52.0,63.0,38.0,7.0,7.0,0,21.0,22.8,3.4,1012.2,1005.2
3.0,52.0,28.0,26.0,62.0,54.0,5.0,7.0,1,17.4,19.1,3.8,1011.7,1011.8
1.0,52.0,24.0,35.0,75.0,45.0,1.0,1.0,0,21.0,21.4,9.9,1019.7,1018.4
0.0,69.0,44.0,50.0,44.0,48.0,3.0,7.0,0,21.3,21.9,10.2,1024.2,1021.8
0.0,46.0,9.0,15.0,80.0,59.0,1.0,1.0,0,20.1,20.9,10.3,1031.2,1029.5
0.0,35.0,7.0,13.0,75.0,51.0,1.0,7.0,0,24.1,24.6,9.1,1032.1,1028.8
0.0,83.0,54.0,33.0,57.0,49.0,5.0,7.0,0,22.5,23.2,4.9,1025.2,1022.5
0.0,72.0,31.0,9.0,63.0,94.0,8.0,8.0,0,14.4,18.2,0.0,1023.2,1024.3
2.2,31.0,7.0,9.0,89.0,60.0,8.0,7.0,1,14.0,14.2,0.0,1027.3,1025.2
0.0,46.0,22.0,26.0,69.0,74.0,7.0,7.0,0,13.7,18.4,5.8,1025.3,1024.7
0.0,43.0,7.0,9.0,80.0,52.0,6.0,3.0,0,16.8,17.3,8.3,1027.9,1024.5
0.2,81.0,56.0,50.0,38.0,45.0,7.0,5.0,0,20.4,22.3,4.7,1012.1,1003.2
0.0,52.0,35.0,28.0,70.0,48.0,7.0,7.0,0,14.5,16.3,5.5,1007.9,1006.9
0.0,46.0,31.0,30.0,56.0,37.0,1.0,7.0,0,15.0,15.8,6.4,1011.1,1011.3
0.6,48.0,22.0,20.0,84.0,43.0,7.0,1.0,0,12.5,13.3,8.4,1017.7,1017.8
0.2,57.0,9.0,30.0,55.0,40.0,7.0,7.0,0,14.0,15.2,2.4,1017.8,1014.8
0.0,24.0,2.0,7.0,60.0,49.0,7.0,7.0,0,16.3,17.7,3.0,1015.4,1013.3
0.0,44.0,22.0,26.0,61.0,46.0,5.0,7.0,0,20.1,21.3,8.3,1016.5,1013.0
1.6,48.0,24.0,30.0,71.0,88.0,7.0,7.0,1,13.3,17.0,0.8,1008.4,1004.7
29.6,26.0,9.0,7.0,90.0,64.0,7.0,5.0,1,18.3,18.9,4.2,1003.7,1000.9
0.0,63.0,13.0,39.0,71.0,82.0,7.0,7.0,0,13.3,19.1,2.9,1000.1,996.3
8.4,59.0,26.0,15.0,71.0,52.0,7.0,7.0,1,14.5,16.4,2.0,1006.6,1005.5
0.2,54.0,28.0,30.0,74.0,70.0,7.0,7.0,0,14.7,17.0,3.7,1007.9,1010.2
1.2,48.0,11.0,24.0,75.0,47.0,7.0,7.0,1,18.1,19.1,7.8,1016.1,1012.0
1.8,56.0,20.0,22.0,74.0,45.0,7.0,2.0,1,20.5,21.4,8.9,1012.2,1009.5
0.0,81.0,43.0,46.0,61.0,48.0,2.0,7.0,0,20.2,22.3,6.2,1006.8,1001.4
0.0,54.0,22.0,26.0,38.0,40.0,6.0,7.0,0,21.5,23.7,8.9,1003.4,1002.4
0.0,54.0,24.0,28.0,44.0,34.0,1.0,4.0,0,21.0,23.2,10.1,1004.6,1005.0
18.6,83.0,50.0,50.0,56.0,34.0,6.0,6.0,1,13.9,15.0,8.3,1003.8,1011.2
0.2,65.0,33.0,37.0,59.0,37.0,1.0,7.0,0,18.6,19.5,10.6,1017.4,1011.2
1.2,70.0,39.0,30.0,54.0,60.0,7.0,7.0,1,12.5,15.0,6.2,1009.5,1013.2
0.0,72.0,35.0,37.0,57.0,45.0,7.0,7.0,0,20.5,20.9,9.3,1015.2,1011.2
0.0,96.0,48.0,35.0,50.0,40.0,7.0,7.0,0,21.4,22.8,0.6,1006.2,1002.8
3.2,96.0,39.0,37.0,65.0,54.0,3.0,5.0,1,13.0,15.8,8.3,1001.5,1007.3
0.0,89.0,39.0,28.0,59.0,82.0,7.0,7.0,0,14.2,16.9,4.7,1006.1,1001.3
1.6,52.0,30.0,20.0,67.0,54.0,6.0,6.0,1,13.0,14.4,8.2,1018.6,1020.9
0.0,54.0,13.0,33.0,58.0,41.0,3.0,6.0,0,19.7,20.3,11.2,1022.9,1017.3
0.0,80.0,52.0,41.0,56.0,30.0,7.0,1.0,0,24.4,24.9,5.8,1010.6,1006.6
0.0,46.0,7.0,30.0,63.0,62.0,7.0,7.0,0,15.6,17.4,3.2,1009.3,1008.1
3.2,28.0,15.0,13.0,83.0,45.0,7.0,2.0,1,15.9,16.9,7.5,1015.3,1013.4
0.2,28.0,17.0,7.0,71.0,50.0,1.0,1.0,0,19.0,20.6,10.3,1017.8,1016.7
0.0,81.0,54.0,48.0,55.0,39.0,4.0,7.0,0,23.3,25.8,8.0,1012.6,1008.2
0.0,56.0,9.0,7.0,75.0,96.0,7.0,8.0,0,13.4,16.8,0.9,1003.5,1007.7
4.6,43.0,22.0,26.0,64.0,37.0,3.0,4.0,1,18.7,19.5,10.3,1015.8,1014.8
0.0,59.0,33.0,31.0,60.0,29.0,0.0,1.0,0,23.6,24.4,12.2,1012.8,1007.4
0.0,67.0,6.0,35.0,79.0,53.0,7.0,6.0,0,15.5,16.4,2.9,1002.5,1003.8
2.2,48.0,30.0,11.0,70.0,81.0,5.0,7.0,1,10.7,14.2,8.1,1019.2,1019.9
2.2,48.0,19.0,28.0,63.0,40.0,1.0,6.0,1,16.6,19.0,11.8,1021.8,1018.4
0.0,74.0,52.0,50.0,47.0,12.0,7.0,7.0,0,26.1,26.9,5.3,1009.0,1002.5
1.6,94.0,35.0,50.0,55.0,44.0,1.0,3.0,1,12.0,14.8,10.8,1005.5,1011.6
0.8,61.0,26.0,39.0,58.0,28.0,1.0,1.0,0,19.9,21.2,12.7,1023.3,1022.0
0.0,63.0,39.0,33.0,30.0,19.0,2.0,2.0,0,24.5,25.3,12.6,1023.1,1019.6
0.0,80.0,35.0,39.0,34.0,11.0,5.0,6.0,0,30.2,32.7,7.8,1013.0,1010.0
0.0,46.0,15.0,26.0,89.0,91.0,8.0,8.0,0,13.9,17.0,0.0,1015.1,1015.5
0.2,39.0,2.0,13.0,85.0,86.0,8.0,8.0,0,14.7,16.7,0.0,1014.1,1008.7
15.4,69.0,44.0,15.0,96.0,94.0,7.0,8.0,1,12.2,15.2,3.2,1006.6,1011.6
4.0,67.0,43.0,28.0,66.0,45.0,1.0,6.0,1,12.8,14.7,9.5,1018.4,1020.5
0.2,44.0,20.0,24.0,65.0,56.0,7.0,7.0,0,14.1,15.5,3.6,1024.5,1022.4
1.0,39.0,19.0,24.0,68.0,51.0,7.0,7.0,0,15.7,16.4,3.9,1024.5,1023.7
0.0,24.0,9.0,9.0,75.0,52.0,7.0,7.0,0,15.8,16.7,3.6,1024.6,1022.5
0.0,37.0,2.0,9.0,87.0,70.0,7.0,7.0,0,16.7,17.8,3.6,1016.0,1013.3
2.0,56.0,22.0,30.0,69.0,55.0,7.0,5.0,1,14.3,16.2,5.7,1017.5,1018.6
0.0,35.0,19.0,17.0,62.0,49.0,7.0,6.0,0,16.3,17.6,2.3,1022.4,1021.3
0.2,33.0,19.0,19.0,89.0,47.0,7.0,1.0,0,16.1,16.9,6.9,1024.5,1023.5
0.0,30.0,7.0,9.0,72.0,39.0,5.0,7.0,0,22.9,23.5,11.1,1022.0,1018.2
0.0,35.0,11.0,11.0,52.0,30.0,1.0,3.0,0,25.9,27.1,11.4,1016.2,1013.0
0.4,61.0,35.0,35.0,54.0,78.0,7.0,7.0,0,12.4,16.4,9.0,1017.5,1021.2
2.8,46.0,20.0,28.0,61.0,42.0,4.0,4.0,1,15.2,16.9,12.0,1028.9,1029.4
0.0,31.0,9.0,15.0,70.0,30.0,1.0,1.0,0,23.8,25.2,12.4,1028.0,1023.2
0.0,57.0,31.0,37.0,31.0,17.0,0.0,0.0,0,29.0,29.6,11.2,1018.5,1014.1
0.0,56.0,41.0,28.0,26.0,72.0,7.0,7.0,0,18.1,23.8,0.4,1009.9,1011.3
0.0,54.0,7.0,22.0,89.0,93.0,8.0,7.0,0,15.2,18.3,0.9,1007.2,1005.1
2.8,50.0,30.0,30.0,70.0,55.0,6.0,7.0,1,13.7,15.1,4.2,1014.6,1017.2
8.4,50.0,13.0,30.0,90.0,55.0,7.0,7.0,1,14.6,16.3,6.9,1022.5,1021.4
0.0,52.0,17.0,33.0,59.0,49.0,3.0,7.0,0,16.8,17.7,5.3,1023.9,1021.3
1.0,48.0,30.0,19.0,71.0,94.0,7.0,8.0,0,13.8,16.2,0.3,1017.4,1015.3
20.6,48.0,28.0,26.0,87.0,87.0,8.0,8.0,1,12.0,14.1,0.0,1013.5,1013.7
5.2,43.0,26.0,19.0,72.0,56.0,7.0,7.0,1,14.9,17.4,3.1,1017.5,1017.6
0.0,44.0,17.0,28.0,75.0,49.0,7.0,5.0,0,17.4,17.5,7.6,1020.0,1019.3
0.0,37.0,19.0,24.0,68.0,62.0,7.0,5.0,0,17.1,17.7,3.6,1019.4,1018.1
0.0,31.0,17.0,17.0,81.0,56.0,4.0,2.0,0,19.1,19.6,13.1,1019.5,1018.2
0.0,33.0,11.0,9.0,78.0,36.0,1.0,1.0,0,25.6,26.7,11.4,1016.4,1011.7
0.0,61.0,43.0,20.0,37.0,23.0,7.0,7.0,0,29.6,30.3,12.2,1008.7,1007.0
0.0,39.0,26.0,24.0,71.0,62.0,8.0,8.0,0,15.7,17.4,0.5,1012.9,1010.8
0.2,52.0,9.0,20.0,78.0,32.0,7.0,3.0,0,22.8,24.1,10.3,1008.5,1006.8
0.0,41.0,19.0,24.0,67.0,43.0,7.0,4.0,0,20.6,21.0,9.5,1009.0,1007.0
0.0,54.0,19.0,24.0,79.0,74.0,7.0,7.0,0,14.9,19.0,5.3,1007.4,1006.7
5.8,50.0,24.0,28.0,94.0,60.0,7.0,7.0,1,17.2,18.9,4.8,1010.3,1011.0
0.2,44.0,13.0,26.0,68.0,42.0,7.0,1.0,0,21.2,21.7,12.0,1014.8,1012.8
0.0,44.0,30.0,9.0,44.0,28.0,7.0,7.0,0,27.0,27.7,10.8,1015.1,1013.1
0.0,48.0,19.0,22.0,37.0,23.0,7.0,7.0,0,31.4,32.3,9.5,1014.0,1011.2
0.0,61.0,26.0,7.0,24.0,74.0,7.0,8.0,0,17.6,24.5,0.0,1005.0,1007.5
8.4,50.0,24.0,28.0,80.0,49.0,7.0,7.0,1,14.5,16.1,2.4,1013.9,1016.7
1.0,35.0,24.0,17.0,74.0,49.0,7.0,1.0,0,18.6,20.0,10.3,1021.8,1020.6
0.0,56.0,30.0,26.0,46.0,24.0,7.0,7.0,0,29.1,30.7,10.3,1020.3,1017.3
0.0,57.0,39.0,33.0,26.0,16.0,1.0,5.0,0,34.3,35.5,10.1,1016.3,1012.1
0.0,37.0,11.0,19.0,67.0,61.0,1.0,5.0,0,22.5,26.9,7.1,1010.0,1008.2
6.0,50.0,17.0,26.0,77.0,76.0,8.0,8.0,1,14.9,20.5,1.7,1000.8,1001.9
5.2,59.0,31.0,22.0,58.0,82.0,7.0,7.0,1,9.7,15.8,4.9,1001.5,1004.3
14.0,39.0,22.0,19.0,58.0,44.0,3.0,7.0,1,17.0,17.7,8.9,1017.2,1017.9
0.0,35.0,9.0,15.0,55.0,33.0,2.0,2.0,0,23.2,26.0,12.6,1021.1,1018.2
0.0,74.0,56.0,24.0,35.0,35.0,7.0,7.0,0,24.9,27.9,2.6,1011.3,1007.7
0.0,43.0,9.0,20.0,88.0,93.0,8.0,8.0,0,14.0,19.6,1.7,1006.0,1003.9
7.4,61.0,31.0,37.0,49.0,38.0,5.0,5.0,1,18.5,20.2,8.9,1007.4,1007.7
0.0,61.0,31.0,28.0,52.0,82.0,6.0,5.0,0,15.2,21.4,7.3,1009.3,1009.8
2.2,39.0,19.0,19.0,59.0,35.0,7.0,2.0,1,21.9,24.1,12.8,1013.0,1010.8
0.0,39.0,17.0,20.0,67.0,42.0,7.0,7.0,0,24.2,24.4,5.2,1013.8,1013.0
0.0,44.0,17.0,22.0,60.0,42.0,8.0,5.0,0,18.4,18.9,8.9,1020.1,1019.3
0.0,48.0,9.0,20.0,68.0,50.0,6.0,7.0,0,19.8,20.7,8.4,1021.2,1019.8
0.0,35.0,13.0,15.0,74.0,55.0,7.0,6.0,0,20.1,21.1,8.9,1021.8,1020.1
0.0,33.0,9.0,13.0,80.0,54.0,7.0,2.0,0,21.2,22.7,9.5,1021.8,1020.6
0.0,30.0,7.0,19.0,88.0,47.0,8.0,1.0,0,25.9,29.8,9.8,1022.5,1018.8
0.0,54.0,43.0,22.0,30.0,15.0,7.0,7.0,0,37.1,39.3,11.5,1013.7,1011.8
0.0,56.0,13.0,31.0,55.0,59.0,2.0,6.0,0,22.5,26.7,11.1,1012.8,1014.0
0.0,30.0,17.0,15.0,81.0,69.0,8.0,8.0,0,19.2,20.3,0.0,1017.0,1013.1
0.2,54.0,9.0,19.0,88.0,51.0,8.0,8.0,0,26.3,28.6,0.0,1008.3,1005.7
0.0,37.0,19.0,20.0,97.0,73.0,8.0,8.0,0,15.8,16.9,0.5,1011.4,1014.0
0.8,33.0,15.0,13.0,53.0,39.0,4.0,1.0,0,21.0,23.0,12.4,1020.1,1017.8
0.0,43.0,4.0,20.0,60.0,16.0,7.0,3.0,0,30.0,31.6,12.7,1015.0,1011.2
0.0,54.0,31.0,13.0,29.0,28.0,7.0,3.0,0,26.7,28.5,9.2,1009.6,1008.9
0.0,35.0,17.0,15.0,76.0,50.0,8.0,5.0,0,20.8,24.4,9.1,1014.5,1012.3
0.0,72.0,46.0,39.0,41.0,13.0,1.0,6.0,0,34.1,37.2,12.4,1004.8,999.5
0.0,52.0,22.0,30.0,48.0,37.0,6.0,2.0,0,18.9,19.9,13.2,1017.0,1017.3
0.0,37.0,7.0,19.0,64.0,36.0,1.0,1.0,0,19.5,21.2,13.7,1016.7,1014.7
0.0,31.0,15.0,15.0,59.0,38.0,3.0,5.0,0,22.1,25.6,13.5,1016.3,1015.2
0.0,80.0,43.0,35.0,30.0,33.0,8.0,8.0,0,23.0,25.1,0.0,1010.3,1003.7
1.6,39.0,26.0,17.0,63.0,43.0,7.0,7.0,1,22.9,23.6,8.9,1009.0,1007.5
0.0,56.0,9.0,33.0,66.0,54.0,5.0,1.0,0,20.2,23.6,10.5,1003.8,1002.4
0.0,50.0,33.0,26.0,60.0,38.0,7.0,7.0,0,18.7,21.1,3.8,1007.0,1007.2
0.0,78.0,26.0,46.0,48.0,24.0,1.0,4.0,0,24.2,27.2,12.0,1006.6,1001.9
0.4,57.0,33.0,37.0,51.0,30.0,7.0,6.0,0,18.3,19.9,5.3,1015.4,1017.7
0.0,54.0,28.0,35.0,54.0,52.0,7.0,7.0,0,16.4,19.1,7.0,1024.0,1023.1
0.0,48.0,6.0,24.0,65.0,30.0,4.0,6.0,0,25.2,27.3,12.5,1022.6,1018.7
0.0,48.0,4.0,30.0,64.0,23.0,4.0,3.0,0,31.8,32.4,11.3,1020.4,1016.6
0.0,61.0,43.0,26.0,47.0,22.0,3.0,3.0,0,33.4,34.9,10.8,1018.0,1015.5
0.0,35.0,13.0,17.0,79.0,56.0,8.0,2.0,0,21.4,23.1,6.7,1019.5,1018.9
0.0,35.0,19.0,19.0,69.0,42.0,7.0,1.0,0,23.4,24.6,8.5,1022.2,1020.2
0.0,31.0,9.0,17.0,77.0,33.0,1.0,0.0,0,31.7,34.6,11.6,1018.3,1014.4
0.0,72.0,52.0,31.0,23.0,14.0,0.0,1.0,0,41.7,43.5,12.4,1013.2,1010.8
0.0,70.0,26.0,11.0,22.0,14.0,7.0,6.0,0,41.4,42.9,8.6,1014.5,1013.6
0.0,39.0,19.0,11.0,26.0,12.0,2.0,4.0,0,42.0,43.1,9.1,1015.1,1011.6
0.0,61.0,44.0,24.0,11.0,9.0,1.0,1.0,0,42.6,43.9,10.2,1009.1,1005.8
0.0,41.0,13.0,31.0,69.0,59.0,7.0,7.0,0,22.5,25.7,3.4,1012.4,1013.5
0.0,46.0,26.0,30.0,56.0,48.0,7.0,4.0,0,21.5,23.1,8.9,1014.9,1012.6
0.0,46.0,24.0,31.0,72.0,53.0,7.0,4.0,0,23.2,24.7,4.7,1011.6,1010.4
0.0,48.0,20.0,24.0,68.0,44.0,8.0,5.0,0,20.8,22.6,6.3,1013.2,1013.5
0.2,41.0,31.0,24.0,59.0,36.0,6.0,0.0,0,22.4,23.4,11.5,1020.9,1020.4
0.0,46.0,9.0,26.0,66.0,28.0,0.0,1.0,0,31.4,33.7,12.5,1020.3,1014.0
1.8,43.0,13.0,24.0,88.0,67.0,8.0,5.0,1,21.6,22.8,4.1,1009.7,1009.5
4.4,50.0,20.0,28.0,56.0,37.0,7.0,6.0,1,18.7,20.3,9.2,1019.2,1020.2
0.0,30.0,17.0,17.0,60.0,30.0,1.0,0.0,0,26.0,28.2,13.5,1023.5,1019.6
0.0,69.0,52.0,26.0,40.0,20.0,1.0,1.0,0,34.4,35.5,13.4,1018.3,1015.9
0.0,70.0,46.0,31.0,25.0,13.0,0.0,1.0,0,39.7,42.1,12.9,1013.4,1008.6
0.0,46.0,26.0,30.0,70.0,46.0,7.0,1.0,0,22.2,23.7,7.7,1018.3,1017.6
0.0,31.0,9.0,17.0,76.0,34.0,8.0,1.0,0,30.2,31.1,10.5,1016.3,1013.1
0.0,35.0,13.0,19.0,76.0,51.0,7.0,0.0,0,26.5,28.1,10.8,1014.3,1013.0
0.0,28.0,7.0,17.0,78.0,34.0,8.0,0.0,0,32.7,33.7,10.8,1011.7,1009.0
0.0,31.0,7.0,13.0,51.0,16.0,0.0,1.0,0,38.4,40.5,12.4,1010.9,1007.5
0.0,57.0,30.0,35.0,22.0,60.0,7.0,7.0,0,23.9,37.5,1.6,1007.0,1012.1
0.6,59.0,33.0,41.0,55.0,44.0,3.0,1.0,0,22.9,25.0,12.0,1022.2,1019.9
0.0,39.0,7.0,28.0,56.0,25.0,0.0,1.0,0,29.1,30.9,12.8,1021.2,1017.1
0.0,67.0,50.0,31.0,33.0,19.0,6.0,3.0,0,33.9,35.3,11.9,1015.1,1011.4
0.0,65.0,46.0,31.0,29.0,36.0,4.0,7.0,0,30.4,37.9,10.5,1010.3,1009.5
0.0,44.0,7.0,26.0,76.0,7.0,4.0,1.0,0,40.1,42.2,12.5,1012.9,1008.3
0.0,81.0,39.0,37.0,15.0,32.0,5.0,3.0,0,28.5,41.2,11.8,1007.3,1011.8
0.0,41.0,28.0,30.0,57.0,42.0,3.0,1.0,0,22.6,23.7,12.7,1020.5,1018.3
