MinTemp,Rainfall,WindGustSpeed,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,Sunshine,Pressure9am,Pressure3pm
8.7,0.0,56.0,62.0,7.0,3.0,0,15.9,6.7,1025.6,1023.4
10.2,0.0,44.0,61.0,6.0,6.0,0,14.2,1.9,1026.7,1027.2
4.0,0.0,46.0,50.0,4.0,4.0,0,15.2,6.9,1026.9,1024.1
9.1,0.0,48.0,56.0,7.0,3.0,0,15.3,5.4,1025.7,1022.6
4.9,0.0,43.0,53.0,7.0,2.0,0,16.3,6.9,1022.4,1017.3
4.9,0.0,52.0,44.0,5.0,5.0,0,18.9,8.2,1013.5,1011.5
4.7,0.0,35.0,55.0,3.0,1.0,0,17.5,10.7,1019.5,1015.3
5.0,0.0,59.0,51.0,7.0,6.0,0,17.0,5.4,1008.2,1006.7
6.1,0.4,70.0,44.0,2.0,2.0,0,13.1,9.6,1012.5,1011.9
3.8,0.2,56.0,70.0,2.0,4.0,0,9.6,9.5,1021.2,1021.2
0.8,1.8,43.0,41.0,6.0,3.0,1,14.2,8.5,1025.4,1023.4
4.2,0.0,33.0,37.0,6.0,2.0,0,15.8,9.5,1027.7,1025.9
4.1,0.0,31.0,50.0,8.0,1.0,0,18.0,8.2,1030.1,1026.4
5.3,0.2,33.0,42.0,8.0,1.0,0,22.3,8.3,1029.0,1024.6
5.3,0.0,33.0,41.0,1.0,4.0,0,23.4,9.7,1022.6,1018.1
12.2,0.2,30.0,64.0,7.0,7.0,0,16.6,0.0,1023.0,1021.6
9.6,0.0,76.0,45.0,1.0,6.0,0,26.1,5.6,1017.8,1011.4
7.4,6.6,67.0,49.0,5.0,4.0,1,13.9,9.1,1020.8,1020.4
8.4,0.6,52.0,53.0,5.0,6.0,0,16.7,9.7,1024.2,1023.7
1.7,0.0,35.0,55.0,1.0,3.0,0,17.1,9.1,1026.8,1025.1
6.8,0.0,56.0,55.0,1.0,1.0,0,18.4,10.9,1031.8,1029.7
5.0,0.0,37.0,25.0,1.0,1.0,0,24.6,10.3,1030.2,1025.5
8.8,0.0,39.0,46.0,7.0,7.0,0,23.5,4.0,1023.8,1019.9
13.4,1.2,31.0,91.0,8.0,8.0,1,16.2,0.1,1016.7,1013.7
10.6,9.2,31.0,68.0,7.0,5.0,1,17.2,2.9,1012.0,1007.7
11.7,5.6,54.0,91.0,8.0,8.0,1,12.2,0.0,992.1,987.1
4.5,22.2,76.0,44.0,5.0,6.0,1,12.5,7.6,1002.4,1005.0
6.1,1.0,72.0,62.0,6.0,7.0,0,14.5,6.1,1012.1,1012.7
9.2,0.0,70.0,47.0,4.0,2.0,0,15.9,8.5,1017.2,1017.2
4.9,1.0,28.0,46.0,5.0,5.0,0,15.4,10.2,1028.1,1027.1
2.7,0.0,30.0,56.0,0.0,4.0,0,16.8,12.1,1029.0,1025.8
5.0,0.0,31.0,56.0,2.0,3.0,0,19.9,10.9,1024.1,1019.8
5.9,0.2,39.0,30.0,2.0,3.0,0,27.7,11.5,1018.4,1013.0
13.6,6.0,56.0,62.0,8.0,5.0,1,16.4,6.6,1015.7,1017.4
3.4,0.4,31.0,53.0,1.0,3.0,0,15.6,10.5,1023.9,1022.1
9.3,0.0,31.0,62.0,4.0,2.0,0,19.2,12.0,1022.9,1018.6
6.3,0.0,56.0,35.0,7.0,6.0,0,22.1,7.6,1015.3,1012.3
9.0,1.6,35.0,56.0,2.0,4.0,1,17.9,10.5,1019.3,1018.6
8.3,0.0,46.0,49.0,1.0,1.0,0,18.6,12.7,1021.3,1017.8
6.7,0.0,39.0,38.0,3.0,3.0,0,25.3,11.9,1015.1,1010.0
11.3,0.4,50.0,82.0,8.0,8.0,0,20.2,0.0,1007.3,1005.1
14.7,4.0,59.0,64.0,3.0,7.0,1,15.8,5.4,1004.0,1009.5
8.4,1.2,30.0,66.0,7.0,8.0,1,13.1,0.8,1018.7,1017.0
5.0,0.4,52.0,64.0,3.0,5.0,0,16.9,11.1,1016.7,1014.9
9.5,0.0,42.47977684797768,66.0,6.0,6.0,0,12.9,5.5,1020.7,1020.3
5.1,0.4,48.0,45.0,7.0,3.0,0,16.0,7.3,1025.1,1023.8
10.4,0.0,50.0,38.0,5.0,2.0,0,18.1,10.4,1027.3,1024.5
4.9,0.0,54.0,49.0,1.0,1.0,0,18.7,13.0,1024.4,1020.3
5.3,1.4,56.0,35.0,5.0,6.0,1,25.4,9.4,1015.3,1010.6
10.7,0.0,37.0,52.0,5.0,4.0,0,21.9,9.8,1012.4,1012.8
9.4,0.0,43.0,35.0,1.0,1.0,0,25.0,12.9,1024.2,1020.3
10.0,0.0,46.0,58.0,7.0,7.0,0,25.0,2.0,1015.3,1013.0
10.3,0.2,37.0,57.0,7.0,5.0,0,20.4,7.6,1014.8,1010.3
13.4,0.0,56.0,26.0,7.0,4.0,0,33.1,5.5,1006.1,1004.5
15.0,0.0,42.47977684797768,81.0,6.0,8.0,0,17.6,0.0,1013.7,1014.5
8.567420212765958,11.0,42.47977684797768,77.0,8.0,7.0,1,21.8,2.7,1012.4,1011.6
13.6,2.6,42.47977684797768,73.0,8.0,6.0,1,16.2,1.2,1015.5,1012.8
11.4,0.2,39.0,44.0,5.0,6.0,0,17.5,2.7,1016.0,1014.9
5.2,0.0,37.0,29.0,1.0,1.0,0,21.8,12.5,1017.3,1013.4
7.6,0.0,57.0,67.0,5.0,8.0,0,15.7,7.2,1013.8,1015.0
4.9,0.6,39.0,42.0,2.0,3.0,0,17.9,11.8,1026.0,1024.9
5.5,0.0,41.0,54.0,1.0,1.0,0,20.6,12.8,1025.6,1022.7
9.1,0.0,39.0,63.0,8.0,5.0,0,18.8,6.1,1025.0,1022.9
12.9,0.0,39.0,31.0,1.0,2.0,0,29.6,12.7,1021.6,1017.8
12.1,0.0,44.0,20.0,1.0,3.0,0,33.4,11.0,1019.6,1016.5
14.6,0.0,41.0,25.0,6.0,7.0,0,32.7,8.6,1018.3,1015.7
15.7,0.0,33.0,85.0,7.0,8.0,0,22.1,1.5,1015.3,1015.0
15.8,2.4,37.0,78.0,7.0,7.0,1,19.5,0.0,1018.0,1015.6
15.7,0.2,44.0,63.0,5.0,6.0,0,24.0,6.5,1011.5,1005.6
13.0,40.4,52.0,64.0,8.0,8.0,1,16.2,0.0,1009.9,1012.4
12.0,0.4,42.47977684797768,59.0,8.0,7.0,0,17.7,1.0,1020.2,1020.2
13.2,2.6,50.0,70.0,8.0,8.0,1,17.5,0.0,1021.1,1019.5
14.5,2.2,52.0,71.0,8.0,7.0,1,21.6,1.8,1018.1,1015.6
15.9,0.2,48.0,67.0,8.0,6.0,0,23.6,5.4,1016.0,1012.4
15.3,3.8,69.0,43.0,3.0,4.0,1,27.5,9.4,1013.4,1009.9
15.3,16.8,37.0,49.0,3.0,5.0,1,26.7,12.4,1009.9,1008.8
16.8,0.4,52.0,81.0,8.0,8.0,0,19.5,0.0,1014.9,1014.1
17.3,0.0,61.0,70.0,8.0,3.0,0,21.9,4.1,1015.1,1013.2
17.3,0.0,56.0,58.0,5.0,7.0,0,25.7,8.7,1010.5,1007.0
20.1,2.6,52.0,56.0,7.0,8.0,1,28.0,1.1,1005.2,1002.7
15.8,36.4,31.0,69.0,8.0,8.0,1,19.5,1.3,1010.1,1007.7
13.3,0.6,72.0,36.0,3.0,2.0,0,19.0,11.3,1008.1,1006.2
11.6,0.0,52.0,39.0,5.0,6.0,0,20.8,5.6,1004.6,1001.0
12.4,0.0,61.0,49.0,3.0,2.0,0,19.6,10.3,1002.7,1004.2
11.4,1.4,35.0,37.0,1.0,5.0,1,21.6,11.1,1014.7,1013.8
11.3,0.0,35.0,57.0,6.0,4.0,0,22.3,11.0,1016.4,1011.8
13.2,0.0,44.0,58.0,5.0,8.0,0,23.6,5.5,1004.8,1003.3
13.2,2.8,35.0,45.0,5.0,5.0,1,18.8,5.9,1008.3,1006.0
7.1,0.0,63.0,33.0,2.0,6.0,0,22.6,8.0,1002.8,998.9
9.5,1.0,56.0,51.0,5.0,5.0,0,17.8,8.1,1000.1,1000.9
10.9,1.4,72.0,37.0,7.0,5.0,1,21.6,3.1,997.3,991.8
10.1,12.0,67.0,49.0,5.0,4.0,1,18.4,8.3,999.3,1001.0
10.3,0.2,57.0,54.0,5.0,7.0,0,16.3,7.3,1017.8154924874791,1010.5
5.4,0.8,35.0,48.0,1.0,1.0,0,19.6,13.2,1019.8,1016.6
9.8,0.0,48.0,45.0,5.0,4.0,0,20.4,10.6,1020.3,1022.4
5.4,0.0,35.0,33.0,1.0,3.0,0,21.5,13.2,1026.2,1020.8
11.9,0.0,24.0,66.0,8.0,8.0,0,21.6,1.4,1012.6,1009.3
14.2,0.0,41.0,59.0,5.0,7.0,0,18.8,5.4,1007.4,1005.1
9.2,0.0,54.0,34.0,5.0,4.0,0,16.3,8.8,1009.0,1011.8
3.0,0.4,41.0,39.0,1.0,3.0,0,18.4,13.3,1019.6,1017.1
7.9,0.0,52.0,19.0,1.0,2.0,0,29.6,13.2,1013.6,1010.9
11.3,0.0,37.0,61.0,5.0,4.0,0,19.6,11.0,1018.0,1016.5
11.2,0.0,52.0,41.0,1.0,4.0,0,31.3,11.7,1012.8,1006.6
18.8,0.0,48.0,56.0,4.0,7.0,0,22.1,7.6,1009.9,1010.4
15.1,0.0,39.0,42.0,8.0,3.0,0,21.3,6.6,1015.8,1015.2
12.8,0.0,35.0,41.0,3.0,5.0,0,20.2,10.4,1017.4,1015.8
6.8,0.0,37.0,53.0,3.0,2.0,0,21.5,13.1,1014.6,1010.7
14.6,0.0,35.0,53.0,8.0,4.0,0,22.3,4.6,1008.2,1008.4
11.9,0.0,41.0,55.0,4.0,4.0,0,23.6,12.4,1012.0,1009.7
12.8,0.0,35.0,30.0,6.0,6.0,0,32.2,5.5,1010.4,1008.4
14.5,0.0,48.0,27.0,1.0,5.0,0,32.7,10.8,1009.1,1007.2
18.5,0.0,46.0,58.0,7.0,7.0,0,24.0,1.9,1019.6,1018.6
18.4,4.0,59.0,72.0,8.0,6.0,1,23.5,2.8,1017.6,1014.1
18.8,0.0,31.0,67.0,7.0,8.0,0,26.1,1.7,1012.3,1009.6
19.9,3.2,46.0,93.0,6.0,8.0,1,21.1,0.4,1007.3,1007.3
20.0,12.0,33.0,78.0,8.0,8.0,1,26.5,0.1,1009.0,1007.3
21.5,6.2,41.0,92.0,8.0,8.0,1,20.6,0.5,1001.9,1003.4
16.2,4.2,33.0,64.0,3.0,1.0,1,25.2,12.7,1008.6,1007.9
15.5,0.0,33.0,69.0,8.0,3.0,0,24.7,5.4,1008.9,1006.0
15.6,2.8,57.0,50.0,2.0,5.0,1,19.9,8.9,1006.5,1005.7
13.2,0.0,35.0,45.0,7.0,5.0,0,20.9,3.8,1010.2,1009.1
14.3,0.0,31.0,45.0,7.0,4.0,0,21.6,7.3,1011.8,1012.3
12.5,0.0,31.0,64.0,7.0,3.0,0,23.1,6.6,1014.1,1010.9
14.3,0.0,54.0,25.0,5.0,5.0,0,31.7,8.7,1009.5,1008.8
16.5,0.4,50.0,81.0,8.0,8.0,0,20.5,0.1,1017.0,1014.7
17.8,0.6,35.0,58.0,8.0,4.0,0,27.0,9.3,1010.3,1006.4
15.9,1.2,56.0,60.0,8.0,6.0,1,21.8,8.7,1003.0,1003.6
10.5,2.0,37.0,48.0,3.0,3.0,1,23.3,11.4,1008.3,1006.3
16.2,2.6,26.0,72.0,8.0,8.0,1,20.0,0.0,1013.9,1015.5
16.6,0.2,48.0,36.0,8.0,3.0,0,26.7,10.6,1016.2,1015.1
12.3,0.0,43.0,44.0,1.0,1.0,0,21.9,12.9,1022.1,1020.6
9.6,0.0,33.0,52.0,2.0,3.0,0,24.5,11.9,1020.5,1017.6
13.5,0.0,43.0,21.0,3.0,1.0,0,37.6,13.5,1014.9,1011.2
17.0,0.0,37.0,42.0,3.0,3.0,0,29.6,12.1,1013.9,1011.0
18.2,0.0,76.0,14.0,1.0,3.0,0,39.3,11.8,1003.1,1000.2
17.9,0.0,33.0,59.0,5.0,5.0,0,26.8,8.9,1012.1,1008.7
18.9,0.0,37.0,55.0,8.0,3.0,0,25.9,6.683663366336633,1013.4,1013.5
17.4,1.2,39.0,78.0,8.0,8.0,1,24.6,0.3,1011.4,1009.2
19.1,35.0,33.0,84.0,7.0,8.0,1,18.9,0.0,1003.2,1006.0
12.4,14.6,61.0,50.0,6.0,5.0,1,17.6,10.4,1018.4,1022.3
6.9,1.6,39.0,39.0,1.0,1.0,1,21.5,13.1,1025.6,1022.2
12.4,0.0,35.0,47.0,7.0,4.0,0,20.1,9.0,1022.6,1021.8
10.0,0.0,43.0,58.0,8.0,6.0,0,22.5,10.4,1024.3,1021.4
15.3,0.0,30.0,46.0,5.0,6.0,0,28.7,3.5,1018.5,1013.8
18.6,2.4,56.0,64.0,7.0,7.0,1,27.5,4.9,1009.7,1006.8
14.4,0.0,33.0,51.0,7.0,7.0,0,19.0,0.9,1019.9,1018.9
9.7,0.0,28.0,47.0,5.0,4.0,0,21.3,9.2,1023.4,1022.2
13.5,0.4,46.0,52.0,3.0,1.0,0,22.0,11.9,1025.6,1024.3
11.7,0.0,48.0,62.0,4.0,5.0,0,23.7,11.0,1024.1,1020.5
14.1,0.0,28.0,42.0,4.0,7.0,0,28.2,6.7,1018.0,1014.1
17.3,0.0,28.0,84.0,7.0,8.0,0,20.6,0.9,1012.9,1013.3
18.7,4.0,52.0,77.0,8.0,8.0,1,20.1,0.0,1017.4,1015.5
19.0,17.0,74.0,53.0,8.0,4.0,1,27.5,10.1,1000.0,998.5
16.5,0.0,76.0,59.0,3.0,5.0,0,19.1,12.0,1006.7,1009.4
10.6,0.0,54.0,49.0,4.0,6.0,0,18.1,7.5,1015.5,1018.2
9.1,0.8,28.0,45.0,7.0,4.0,0,20.4,8.2,1025.6,1024.4
10.8,0.0,30.0,58.0,7.0,2.0,0,22.1,8.2,1025.9,1021.7
11.0,0.0,33.0,53.0,8.0,3.0,0,23.3,8.8,1019.5,1015.5
12.4,0.0,31.0,48.0,6.0,3.0,0,23.7,6.5,1015.7,1013.2
12.1,0.0,35.0,52.0,4.0,5.0,0,26.7,8.9,1009.6,1006.6
16.5,8.0,24.0,94.0,8.0,8.0,1,18.0,0.7,1008.8,1010.1
15.7,11.8,24.0,78.0,8.0,8.0,1,20.0,0.0,1010.1,1006.8
13.3,0.6,65.0,52.0,8.0,6.0,0,17.4,8.2,1006.1,1010.8
6.9,0.6,33.0,47.0,2.0,4.0,0,18.8,10.5,1017.8,1014.1
9.5,0.2,65.0,69.0,6.0,5.0,0,16.6,6.4,1010.4,1011.2
12.6,0.0,52.0,60.0,5.0,6.0,0,16.1,4.2,1013.8,1015.5
7.2,0.4,52.0,53.0,2.0,4.0,0,17.9,11.5,1025.2,1025.1
6.7,0.0,33.0,43.0,1.0,0.0,0,21.5,11.8,1027.0,1024.0
8.0,0.0,35.0,30.0,1.0,1.0,0,28.2,10.6,1021.1,1016.9
9.9,0.0,28.0,37.0,7.0,7.0,0,28.9,3.0,1013.0,1010.3
14.6,0.0,35.0,65.0,7.0,7.0,0,24.4,4.6,1012.9,1010.4
16.5,14.6,28.0,91.0,8.0,8.0,1,17.7,0.0,1013.9,1014.4
16.5,3.4,41.0,69.0,8.0,8.0,1,21.5,2.1,1018.9,1017.6
17.8,0.0,28.0,60.0,8.0,3.0,0,27.1,8.3,1018.5,1015.6
16.5,0.0,42.47977684797768,33.0,3.0,5.0,0,32.0,8.5,1017.0,1013.8
13.3,11.8,30.0,62.0,2.0,8.0,1,18.5,4.7,1025.7,1024.6
10.0,0.2,43.0,39.0,1.0,7.0,0,25.7,9.8,1020.1,1015.9
13.1,0.0,33.0,49.0,5.0,7.0,0,19.9,5.3,1021.0,1020.3
12.3,0.0,24.0,55.0,7.0,4.0,0,17.5,1.6,1022.6,1020.7
9.7,0.0,30.0,51.0,7.0,1.0,0,18.4,6.8,1019.5,1017.1
9.8,0.0,52.0,64.0,8.0,6.0,0,20.1,3.1,1017.2,1016.6
12.0,0.0,43.0,63.0,4.0,2.0,0,23.6,10.0,1014.1,1009.8
14.6,0.0,52.0,76.0,7.0,8.0,0,22.3,2.5,1007.1,1004.6
16.9,7.8,70.0,89.0,8.0,8.0,1,20.3,0.1,1002.7,1000.7
15.3,10.0,52.0,79.0,6.0,8.0,1,18.6,2.0,1003.0,1002.7
13.2,17.6,57.0,66.0,7.0,7.0,1,19.1,1.3,1001.7,1000.8
14.3,0.8,61.0,72.0,7.0,7.0,0,16.4,1.1,1011.2,1014.9
10.9,0.0,20.0,60.0,5.0,7.0,0,18.7,0.7,1023.4,1022.7
7.5,0.0,26.0,56.0,3.0,2.0,0,19.4,9.2,1027.0,1025.0
12.9,0.0,24.0,63.0,8.0,2.0,0,20.5,4.7,1027.8,1025.3
11.0,0.0,24.0,48.0,8.0,1.0,0,23.9,8.4,1023.5,1018.7
11.9,0.0,67.0,51.0,3.0,2.0,0,20.5,8.8,1015.0,1014.9
7.8,0.0,28.0,47.0,1.0,5.0,0,16.3,6.4,1026.9,1026.2
7.6,0.2,22.0,61.0,7.0,5.0,0,19.7,2.4,1018.2,1016.0
12.4,2.8,17.0,81.0,7.0,7.0,1,16.0,0.0,1017.7,1016.7
11.3,6.2,30.0,71.0,7.0,6.0,1,16.2,1.9,1019.0,1017.1
7.5,2.0,44.0,75.0,6.0,6.0,1,14.4,3.8,1019.7,1018.0
9.8,0.0,26.0,57.0,7.0,7.0,0,13.1,0.2,1026.7,1025.4
9.3,0.0,19.0,55.0,7.0,6.0,0,14.6,4.1,1025.6,1022.4
3.3,0.0,15.0,62.0,6.0,7.0,0,13.6,2.8,1019.5,1015.0
5.8,0.0,41.0,84.0,5.0,8.0,0,13.2,4.5,1014.3,1012.9
3.5,2.0,30.0,59.0,3.0,4.0,1,12.6,8.3,1021.3,1020.7
1.1,0.0,42.47977684797768,47.0,1.0,3.0,0,14.1,8.8,1019.3,1014.3
4.8,3.8,57.0,86.0,6.0,6.0,1,6.8,3.6,1007.0,1006.9
4.2,2.2,33.0,83.0,6.0,7.0,1,12.3,2.0,1011.1,1008.3
8.1,2.0,42.47977684797768,65.0,6.0,8.0,1,14.7,5.7,1009.4,1005.8
6.3,4.2,52.0,60.0,2.0,5.0,1,12.7,7.9,1019.6,1021.8
6.9,0.4,48.0,71.0,4.0,7.0,0,12.5,3.6,1029.1,1028.3
8.2,0.0,56.0,61.0,7.0,7.0,0,13.5,1.7,1029.5,1027.9
6.3,0.0,28.0,58.0,3.0,5.0,0,17.7,4.9,1031.1,1028.4
2.3,0.2,17.0,52.0,6.0,5.0,0,16.2,4.8,1030.1,1027.5
4.9,0.2,11.0,67.0,6.0,7.0,0,15.6,1.7,1028.6,1026.3
6.6,0.0,17.0,73.0,7.0,7.0,0,14.7,0.1,1027.0,1023.9
4.7,0.0,20.0,39.0,2.0,2.0,0,22.3,7.7,1021.6,1017.6
5.8,0.0,37.0,70.0,7.0,7.0,0,17.9,1.8,1013.4,1007.6
7.1,0.4,41.0,72.0,7.0,8.0,0,15.9,1.0,1000.8,998.6
8.5,1.0,39.0,90.0,7.0,8.0,0,10.8,0.8,1008.1,1011.0
4.7,4.4,22.0,66.0,4.0,6.0,1,12.5,4.4,1019.8,1018.4
7.6,0.0,31.0,64.0,7.0,6.0,0,13.5,1.1,1019.9,1017.0
8.6,0.2,46.0,76.0,6.0,6.0,0,13.5,6.7,1019.4,1018.5
7.3,1.0,20.0,72.0,8.0,6.0,0,13.8,1.4,1024.5,1023.2
6.1,0.0,19.0,60.0,8.0,6.0,0,13.3,3.6,1026.7,1024.8
2.1,0.0,19.0,53.0,2.0,3.0,0,14.7,8.8,1028.4,1025.9
2.1,0.2,39.0,73.0,3.0,1.0,0,15.2,7.3,1027.2,1023.6
3.3,0.2,17.0,73.0,6.0,1.0,0,15.1,5.6,1027.7,1026.1
2.6,0.4,15.0,60.0,6.0,1.0,0,17.1,6.7,1026.3,1022.5
1.9,0.2,19.0,81.0,6.0,7.0,0,15.9,3.2,1016.1,1012.4
5.5,0.4,52.0,50.0,6.0,2.0,0,14.6,6.1,1013.0,1013.3
2.1,0.0,59.0,36.0,1.0,1.0,0,14.2,9.3,1014.3,1009.0
4.7,1.2,44.0,71.0,2.0,6.0,1,9.8,7.1,1017.2,1017.1
-1.1,0.2,63.0,86.0,6.0,7.0,0,6.9,1.9,1012.1,1010.9
3.7,4.0,72.0,64.0,6.0,6.0,1,12.3,4.7,1013.0,1012.2
7.5,4.2,48.0,64.0,6.0,5.0,1,12.0,6.0,1018.0,1017.4
5.2,0.4,28.0,66.0,4.0,5.0,0,12.6,3.9,1022.4,1023.3
2.0,0.0,26.0,64.0,7.0,1.0,0,13.9,4.9,1029.5,1028.8
1.3,0.0,19.0,82.0,6.0,7.0,0,12.4,2.7,1031.3,1029.2
2.3,0.4,17.0,72.0,6.0,6.0,0,12.8,1.9,1029.8,1027.3
5.5,0.0,26.0,70.0,7.0,5.0,0,13.5,5.9,1028.8,1027.1
2.2,0.4,31.0,70.0,6.0,1.0,0,14.1,4.6,1029.6,1026.3
1.6,0.2,19.0,77.0,8.0,6.0,0,13.0,3.9,1022.5,1017.2
0.8,0.4,57.0,71.0,8.0,7.0,0,11.5,1.1,1006.1,1007.0
7.8,0.8,59.0,59.0,6.0,2.0,0,14.8,6.1,1009.4,1010.5
3.1,0.4,44.0,55.0,3.0,6.0,0,15.7,4.6,1012.6,1008.6
8.3,0.2,69.0,46.0,6.0,7.0,0,15.4,5.3,1008.2,1004.2
6.2,6.4,80.0,67.0,7.0,3.0,1,9.5,4.6,997.0,999.8
5.7,2.0,69.0,52.0,6.0,7.0,1,12.2,2.1,1007.6,1006.3
8.2,0.2,67.0,63.0,6.0,4.0,0,14.0,7.1,1017.1,1017.8
5.0,0.0,41.0,61.0,6.0,7.0,0,15.3,3.2,1024.3,1024.6
3.8,0.0,19.0,54.0,2.0,2.0,0,17.4,6.8,1028.4,1025.4
0.9,0.0,50.0,40.0,0.0,1.0,0,16.1,9.2,1021.8,1020.1
7.1,0.0,43.0,54.0,1.0,1.0,0,14.7,9.0,1028.2,1028.3
0.9,0.0,19.0,53.0,3.0,2.0,0,13.8,7.8,1035.8,1034.0
0.1,0.2,15.0,61.0,8.0,0.0,0,13.1,5.7,1037.7,1035.6
-1.0,0.2,13.0,62.0,2.0,1.0,0,16.1,8.3,1037.4,1033.5
-0.1,0.2,17.0,64.0,5.0,5.0,0,13.6,7.5,1031.5,1027.6
0.1,0.4,19.0,47.0,6.0,4.0,0,14.7,7.2,1022.8,1018.0
1.2,0.0,17.0,80.0,5.0,7.0,0,12.5,0.6,1013.2,1009.8
1.5,1.2,76.0,42.0,1.0,5.0,1,14.2,7.1,1006.8,1002.3
8.7,0.2,98.0,65.0,6.0,7.0,0,10.5,1.5,999.7,1000.0
6.4,1.2,57.0,46.0,7.0,6.0,1,14.5,2.9,1003.3,999.5
3.4,2.2,56.0,77.0,5.0,5.0,1,9.2,6.2,1012.2,1016.6
6.0,0.0,87.0,52.0,5.0,5.0,0,11.8,2.4,1019.4,1016.9
8.1,0.0,81.0,48.0,2.0,2.0,0,13.2,8.7,1015.5,1013.8
6.2,0.0,85.0,91.0,7.0,8.0,0,9.7,0.8,1005.1,1005.7
6.9,2.4,59.0,69.0,3.0,5.0,1,11.4,5.2,1018.6,1019.2
8.6,0.0,70.0,53.0,6.0,6.0,0,12.8,5.3,1019.8,1016.4
8.9,0.0,72.0,84.0,5.0,6.0,0,9.3,4.8,1015.7,1016.2
4.4,1.8,31.0,48.0,3.0,4.0,1,13.0,6.8,1028.3,1030.1
1.9,0.0,19.0,48.0,2.0,1.0,0,12.1,9.1,1036.6,1033.7
-3.6,0.0,20.0,45.0,4.0,4.0,0,12.1,6.7,1031.7,1026.5
-1.4,0.0,20.0,64.0,7.0,7.0,0,13.3,3.0,1022.0,1018.0
4.4,5.2,31.0,95.0,7.0,8.0,1,9.1,0.1,1016.3,1016.6
8.4,3.8,48.0,96.0,3.0,8.0,1,11.5,0.1,1020.2,1020.4
9.7,3.6,57.0,73.0,8.0,8.0,1,11.4,0.0,1026.4,1026.3
9.7,2.0,52.0,95.0,8.0,8.0,1,10.3,0.0,1024.8,1024.3
8.5,40.6,39.0,67.0,7.0,3.0,1,12.3,4.8,1026.9,1025.1
0.9,0.2,17.0,57.0,5.0,5.0,0,12.5,6.5,1024.8,1021.7
2.2,0.4,15.0,86.0,8.0,8.0,0,9.5,0.0,1019.1,1016.7
5.3,0.6,17.0,73.0,7.0,7.0,0,12.5,0.1,1015.5,1014.2
7.2,0.0,50.0,77.0,3.0,5.0,0,11.6,4.8,1020.6,1022.1
0.7,3.2,20.0,55.0,2.0,1.0,1,13.1,8.8,1028.7,1026.5
-1.5,0.2,30.0,46.0,2.0,0.0,0,15.9,8.7,1026.6,1022.7
2.6,0.0,22.0,49.0,4.0,4.0,0,15.2,9.7,1024.5,1021.6
1.0,0.0,28.0,46.0,5.0,5.0,0,17.1,4.1,1018.9,1016.3
3.5,0.8,31.0,48.0,3.0,3.0,0,18.1,7.9,1017.7,1015.2
2.9,0.0,35.0,39.0,4.0,6.0,0,19.4,6.7,1017.2,1013.5
5.1,0.0,31.0,43.0,4.0,6.0,0,21.3,8.4,1017.0,1013.4
4.7,0.0,33.0,52.0,5.0,6.0,0,20.6,7.0,1017.9,1015.5
9.7,0.0,39.0,26.0,3.0,2.0,0,24.0,9.3,1018.1,1017.1
3.0,0.0,31.0,38.0,1.0,4.0,0,22.6,7.7,1017.6,1014.6
8.6,3.4,19.0,91.0,7.0,8.0,1,12.3,0.0,1017.2,1015.0
0.8,3.0,19.0,55.0,7.0,5.0,1,14.4,4.2,1015.0,1011.5
4.3,0.2,20.0,74.0,7.0,7.0,0,11.4,1.2,1011.3,1009.3
2.9,1.6,41.0,79.0,7.0,7.0,1,11.3,0.1,1008.0,1004.7
7.7,6.8,63.0,95.0,8.0,8.0,1,11.7,0.0,1006.7,1005.0
9.6,23.2,54.0,75.0,7.0,6.0,1,12.4,4.0,1016.3,1017.1
6.9,0.2,30.0,68.0,5.0,4.0,0,12.8,3.0,1021.2,1020.4
4.3,0.0,19.0,57.0,5.0,6.0,0,12.6,4.4,1024.8,1023.1
4.2,0.0,30.0,59.0,8.0,3.0,0,14.0,5.9,1027.3,1024.5
2.2,0.2,35.0,84.0,8.0,8.0,0,11.7,0.0,1024.7,1021.0
6.5,0.6,31.0,55.0,5.0,1.0,0,17.4,6.9,1018.9,1015.3
6.4,0.8,50.0,86.0,7.0,7.0,0,12.3,0.0,1009.2,1004.0
9.2,5.2,35.0,74.0,7.0,7.0,1,12.2,0.0,1006.9,1007.3
3.5,1.0,24.0,81.0,7.0,6.0,0,14.8,2.9,1022.9,1024.7
6.6,0.4,31.0,54.0,5.0,2.0,0,15.4,7.2,1033.4,1032.0
1.4,0.0,20.0,64.0,3.0,1.0,0,16.5,10.8,1036.7,1034.7
1.6,0.2,28.0,46.0,2.0,1.0,0,17.3,10.8,1039.2,1036.4
1.4,0.2,22.0,52.0,2.0,0.0,0,16.7,9.2,1034.2,1030.6
1.3,0.2,28.0,42.0,0.0,0.0,0,18.3,9.7,1028.9,1023.9
0.6,0.0,78.0,30.0,1.0,2.0,0,21.3,9.1,1019.8,1014.0
5.0,0.4,28.0,53.0,3.0,3.0,0,13.4,8.9,1025.4,1022.5
2.5,0.0,35.0,45.0,3.0,4.0,0,15.2,10.5,1022.1,1019.4
0.1,0.0,28.0,44.0,0.0,1.0,0,16.8,10.5,1020.4,1014.8
7.0,0.0,52.0,54.0,7.0,5.0,0,13.1,6.0,1016.0,1018.2
1.0,0.2,39.0,53.0,2.0,3.0,0,13.7,10.5,1024.6,1022.3
