Rainfall,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp
0.0,97.0,98.0,8.0,8.0,0,15.2,18.6
31.2,87.0,96.0,8.0,7.0,1,16.4,19.3
6.0,66.0,68.0,7.0,7.0,1,19.5,21.2
4.0,87.0,66.0,6.0,4.0,1,18.6,20.2
0.4,87.0,62.0,2.0,2.0,0,18.5,20.2
0.0,71.0,70.0,1.0,7.0,0,18.1,20.4
3.0,70.0,52.0,1.0,4.0,1,17.7,18.8
0.0,72.0,52.0,0.0,5.0,0,16.9,19.5
0.0,79.0,33.0,5.0,3.0,0,16.2,16.7
0.0,50.0,28.0,1.0,1.0,0,14.0,15.2
0.0,63.0,43.0,1.0,1.0,0,14.8,15.6
0.0,63.0,48.0,1.0,5.0,0,16.0,17.2
4.0,94.0,73.0,8.0,7.0,1,16.4,17.0
36.4,97.0,57.362684435982864,8.0,1.0,1,22.32553393450403,18.3
35.6,98.0,57.362684435982864,6.0,1.0,1,22.32553393450403,18.5
26.5,75.0,62.0,7.0,8.0,1,18.0,18.7
12.4,66.0,57.362684435982864,8.0,1.0,1,22.32553393450403,18.5
21.8,76.0,80.0,6.0,7.0,1,16.4,18.6
0.4,79.0,52.0,1.0,2.0,0,16.6,18.5
0.0,62.0,50.0,0.0,0.0,0,16.5,17.7
0.0,72.0,49.0,1.0,0.0,0,16.2,18.1
0.0,71.0,51.0,0.0,5.0,0,17.6,18.8
0.0,64.0,37.0,1.0,1.0,0,19.4,19.9
0.8,68.0,44.0,0.0,1.0,0,14.5,15.7
0.0,64.0,55.0,0.0,1.0,0,17.0,18.2
0.0,78.0,50.0,0.0,0.0,0,16.6,18.2
0.0,91.0,59.0,0.0,3.0,0,17.6,18.8
0.0,85.0,57.362684435982864,0.0,1.0,0,22.32553393450403,20.0
0.0,70.0,58.0,0.0,5.0,0,18.8,20.0
0.4,72.0,75.0,6.0,7.0,0,15.4,18.0
0.0,61.0,70.0,7.0,8.0,0,16.8,19.6
0.6,87.0,65.0,7.0,6.0,0,16.3,17.2
0.6,87.0,84.0,5.0,5.0,0,15.4,17.0
2.4,99.0,69.0,8.0,4.0,1,16.5,18.4
0.2,100.0,64.0,5.0,4.0,0,17.2,18.4
0.0,78.0,49.0,2.0,3.0,0,20.5,21.6
0.0,55.0,31.0,1.0,1.0,0,16.2,17.2
0.0,51.0,36.0,5.0,5.0,0,15.5,17.2
0.0,55.0,39.0,1.0,2.0,0,16.9,18.9
0.0,67.0,57.362684435982864,0.0,1.0,0,22.32553393450403,15.2
0.0,60.0,45.0,0.0,0.0,0,14.0,15.3
0.0,54.0,39.0,0.0,0.0,0,14.4,15.5
0.0,58.0,43.0,0.0,0.0,0,16.2,17.8
0.0,62.0,44.0,0.0,0.0,0,16.3,17.7
0.0,59.0,41.0,8.0,8.0,0,12.9,14.8
0.0,70.0,43.0,1.0,3.0,0,14.5,16.0
1.2,92.0,85.0,7.0,7.0,1,12.5,13.8
4.9,97.0,73.0,7.0,7.0,1,15.1,16.8
0.0,96.0,75.0,7.0,6.0,0,16.4,17.0
0.2,94.0,58.0,1.0,5.0,0,18.0,19.7
0.1,70.0,45.0,1.0,4.0,0,14.3,24.10106990014265
49.0,74.06142857142858,91.0,8.0,8.0,1,14.8,17.2
43.8,96.0,99.0,8.0,8.0,1,11.4,15.2
56.8,91.0,96.0,7.0,8.0,1,12.5,15.7
33.9,92.0,92.0,7.0,7.0,1,12.6,14.2
9.2,83.0,55.0,4.0,5.0,1,16.0,17.5
0.7,67.0,46.0,7.0,3.0,0,19.0,19.3
0.0,74.0,54.0,0.0,6.0,0,17.2,18.2
0.6,86.0,62.0,5.0,5.0,0,15.8,17.2
0.2,87.0,51.0,1.0,1.0,0,17.9,18.9
0.1,81.0,47.0,0.0,1.0,0,19.4,19.8
0.0,78.0,42.0,0.0,0.0,0,19.0,19.9
0.0,73.0,57.362684435982864,1.0,1.0,0,22.32553393450403,21.5
0.0,70.0,57.362684435982864,1.0,1.0,0,22.32553393450403,22.5
0.0,72.0,35.0,1.0,1.0,0,23.2,23.7
0.0,70.0,42.0,7.0,3.0,0,21.5,22.5
0.4,75.0,41.0,0.0,0.0,0,24.0,24.6
0.0,86.0,41.0,0.0,0.0,0,22.6,23.2
0.0,71.0,40.0,1.0,1.0,0,22.9,23.7
0.2,74.06142857142858,75.0,8.0,7.0,0,17.4,17.8
2.0,65.0,57.362684435982864,0.0,1.0,1,22.32553393450403,17.7
0.0,82.0,55.0,7.0,6.0,0,15.2,16.4
0.2,73.0,47.0,1.0,6.0,0,15.9,17.2
0.0,70.0,47.0,1.0,5.0,0,16.4,18.2
3.0,93.0,54.0,6.0,4.0,1,17.0,18.2
0.6,88.0,69.0,1.0,7.0,0,16.5,18.2
0.0,91.0,74.0,7.0,6.0,0,15.5,17.2
2.6,96.0,57.362684435982864,6.0,1.0,1,22.32553393450403,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,19.2
0.0,93.0,82.0,6.0,8.0,0,15.5,16.5
5.4,76.0,42.0,6.0,6.0,1,17.2,17.8
0.0,71.0,92.0,5.0,7.0,0,12.5,16.6
11.2,64.0,64.0,5.0,4.0,1,17.5,18.4
0.0,68.0,57.362684435982864,7.0,1.0,0,22.32553393450403,17.5
8.0,64.0,70.0,6.0,6.0,1,16.4,17.2
7.0,89.0,63.0,3.0,2.0,1,18.5,19.5
0.2,89.0,54.0,8.0,1.0,0,19.0,20.0
0.0,79.0,52.0,1.0,0.0,0,21.2,22.0
0.0,63.0,63.0,0.0,0.0,0,21.2,22.5
0.0,96.0,81.0,7.0,8.0,0,15.8,16.3
0.0,91.0,54.0,7.0,1.0,0,20.8,21.4
0.0,64.0,39.0,1.0,5.0,0,24.0,24.5
0.0,78.0,62.0,6.0,4.0,0,18.5,19.2
0.0,85.0,66.0,1.0,1.0,0,18.4,20.0
0.0,90.0,66.0,1.0,6.0,0,18.9,20.2
0.0,66.0,47.0,2.0,5.0,0,17.6,18.4
0.0,85.0,62.0,3.0,5.0,0,18.5,20.1
0.0,78.0,44.0,8.0,1.0,0,22.5,23.2
3.183891708967851,71.0,57.362684435982864,0.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,25.5
21.0,51.0,57.362684435982864,0.0,1.0,1,22.32553393450403,18.2
0.0,17.0,56.0,0.0,5.0,0,14.1,19.8
0.0,63.0,75.0,2.0,1.0,0,14.8,17.2
0.2,59.0,29.0,0.0,0.0,0,21.6,22.0
0.0,38.0,28.0,0.0,0.0,0,24.5,25.0
0.0,75.0,61.0,5.0,0.0,0,20.4,21.6
0.0,49.0,62.0,1.0,7.0,0,20.8,28.2
0.0,44.0,62.0,0.0,1.0,0,22.5,25.7
0.0,40.0,33.0,1.0,1.0,0,26.6,32.5
0.0,72.0,63.0,2.0,0.0,0,24.5,25.7
0.0,72.0,32.0,5.0,4.0,0,27.6,29.4
0.0,42.0,41.0,0.0,0.0,0,20.5,22.2
0.0,62.0,55.0,0.0,0.0,0,21.5,23.8
0.0,55.0,25.0,0.0,1.0,0,29.6,30.2
1.4,90.0,71.0,7.0,8.0,1,19.8,21.5
28.4,74.06142857142858,86.0,8.0,8.0,1,15.8,16.8
39.2,72.0,58.0,6.0,6.0,1,19.0,19.4
0.6,80.0,51.0,3.0,6.0,0,19.4,20.7
0.0,76.0,74.0,7.0,8.0,0,18.5,21.8
19.4,83.0,63.0,8.0,6.0,1,17.4,22.0
6.4,55.0,33.0,6.0,3.0,1,20.8,21.0
0.0,76.0,88.0,6.0,8.0,0,13.2,20.0
43.0,97.0,88.0,8.0,8.0,1,13.6,16.2
32.4,85.0,60.0,6.0,4.0,1,17.0,17.7
0.6,76.0,63.0,6.0,6.0,0,17.0,18.3
0.0,82.0,57.0,6.0,6.0,0,18.0,18.8
0.0,78.0,74.0,8.0,8.0,0,17.4,18.3
1.2,90.0,63.0,6.0,5.0,1,21.5,22.0
7.0,94.0,75.0,7.0,4.0,1,20.2,21.2
0.0,81.0,33.0,8.0,5.0,0,24.8,25.2
0.0,64.0,48.0,3.0,5.0,0,21.8,23.0
0.0,47.0,44.0,3.0,6.0,0,19.8,22.8
0.0,71.0,52.0,1.0,4.0,0,20.0,20.2
0.0,60.0,56.0,5.0,8.0,0,19.3,20.5
0.0,75.0,67.0,7.0,8.0,0,20.5,21.8
0.0,91.0,60.0,8.0,6.0,0,23.5,25.0
0.0,56.0,55.0,0.0,1.0,0,22.5,24.6
0.2,89.0,53.0,8.0,6.0,0,17.6,19.0
0.2,88.0,46.0,7.0,1.0,0,20.0,21.0
0.0,74.0,52.0,1.0,1.0,0,22.2,22.8
0.0,78.0,46.0,0.0,1.0,0,26.5,26.8
0.0,64.0,36.0,0.0,2.0,0,29.4,29.9
0.0,71.0,58.0,1.0,3.0,0,25.6,26.5
0.0,85.0,65.0,8.0,7.0,0,24.0,27.5
0.0,58.0,26.0,0.0,3.0,0,30.5,30.8
0.0,66.0,78.0,7.0,8.0,0,19.7,29.4
13.4,79.0,57.362684435982864,8.0,1.0,1,22.32553393450403,19.5
3.0,70.0,61.0,8.0,7.0,1,20.5,21.8
0.0,66.0,56.0,5.0,5.0,0,24.0,24.4
0.0,76.0,60.0,3.0,8.0,0,28.0,28.3
0.0,74.0,92.0,4.0,8.0,0,19.8,24.8
11.6,63.0,58.0,3.0,5.0,1,20.8,21.2
3.0,80.0,65.0,6.0,6.0,1,19.4,20.0
0.0,77.0,82.0,1.0,2.0,0,22.6,25.8
0.0,90.0,97.0,8.0,8.0,0,14.8,19.4
0.6,79.0,56.0,1.0,2.0,0,21.4,22.3
0.0,71.0,57.362684435982864,4.0,1.0,0,22.32553393450403,26.2
0.0,69.0,92.0,1.0,5.0,0,22.5,32.4
0.0,63.0,41.0,4.0,4.0,0,32.0,32.3
28.6,84.0,59.0,2.0,5.0,1,31.5,32.7
1.8,76.0,36.0,5.0,4.0,1,34.0,35.2
0.0,54.0,55.0,8.0,8.0,0,28.2,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,29.8
0.0,70.0,61.0,7.0,4.0,0,25.0,26.4
0.0,78.0,71.0,8.0,8.0,0,25.2,26.2
0.0,95.0,35.0,5.0,6.0,0,35.5,35.9
0.0,61.0,55.0,0.0,0.0,0,25.5,25.7
0.0,78.0,78.0,8.0,8.0,0,22.0,25.0
0.0,95.0,97.0,8.0,8.0,0,18.7,20.0
0.2,91.0,70.0,8.0,6.0,0,24.0,25.0
13.2,95.0,60.0,8.0,1.0,1,29.7,31.8
0.2,55.0,26.0,6.0,4.0,0,35.0,35.2
0.6,74.0,71.0,8.0,8.0,0,21.8,23.9
37.6,95.0,82.0,8.0,7.0,1,22.2,25.7
4.2,98.0,57.362684435982864,8.0,1.0,1,22.32553393450403,17.8
35.0,86.0,80.0,8.0,8.0,1,17.4,18.5
34.8,97.0,96.0,8.0,8.0,1,19.8,21.0
30.7,97.0,71.0,8.0,6.0,1,26.2,27.2
5.3,55.0,36.0,0.0,5.0,1,29.9,30.2
0.0,78.0,59.0,2.0,3.0,0,27.7,29.2
0.0,69.0,63.0,1.0,4.0,0,30.8,31.8
0.0,66.0,39.0,4.0,6.0,0,32.9,33.2
4.8,71.0,52.0,8.0,6.0,1,19.2,20.4
3.6,93.0,59.0,8.0,6.0,1,19.5,20.0
0.0,62.0,52.0,4.0,3.0,0,22.3,22.5
0.0,69.0,87.0,3.0,8.0,0,19.0,26.2
7.0,68.0,56.0,5.0,4.0,1,19.2,20.0
1.6,70.0,48.0,7.0,7.0,1,19.4,20.4
0.6,77.0,83.0,8.0,8.0,0,18.2,18.8
14.6,88.0,75.0,8.0,7.0,1,21.4,23.0
0.6,71.0,63.0,5.0,7.0,0,22.5,24.4
0.0,75.0,70.0,7.0,6.0,0,23.2,25.2
0.0,75.0,67.0,1.0,8.0,0,23.8,29.0
4.8,95.0,96.0,8.0,8.0,1,18.0,20.0
21.4,81.0,58.0,8.0,7.0,1,20.2,21.4
0.8,71.0,52.0,4.0,5.0,0,20.3,21.0
0.0,71.0,54.0,6.0,6.0,0,22.0,22.7
0.0,69.0,54.0,3.0,6.0,0,20.4,22.2
0.0,57.0,48.0,6.0,3.0,0,22.5,22.8
0.0,63.0,59.0,0.0,7.0,0,24.7,25.4
0.0,75.0,78.0,8.0,8.0,0,23.0,24.5
15.0,82.0,67.0,8.0,6.0,1,23.5,23.8
0.0,73.0,61.0,7.0,6.0,0,24.0,24.5
0.0,76.0,92.0,8.0,8.0,0,19.4,23.6
1.4,79.0,60.0,6.0,4.0,1,27.0,27.5
0.0,69.0,59.0,5.0,4.0,0,26.5,28.5
0.0,70.0,57.362684435982864,2.0,1.0,0,22.32553393450403,28.2
6.0,64.0,57.362684435982864,1.0,1.0,1,22.32553393450403,29.2
0.0,75.0,65.0,6.0,8.0,0,21.2,23.2
0.8,47.0,59.0,5.0,5.0,0,23.0,24.0
1.0,53.0,55.0,3.0,4.0,0,22.5,23.8
0.0,54.0,53.0,5.0,3.0,0,24.0,24.6
0.6,60.0,50.0,6.0,1.0,0,24.5,24.8
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,27.0
0.0,69.0,50.0,1.0,1.0,0,27.5,28.7
0.0,64.0,53.0,0.0,0.0,0,30.0,30.2
0.0,70.0,50.0,1.0,5.0,0,31.5,36.1
6.4,72.0,69.0,8.0,7.0,1,25.2,26.0
0.2,85.0,77.0,8.0,6.0,0,20.0,23.2
0.0,72.0,90.0,4.0,1.0,0,20.5,26.2
0.0,75.0,57.362684435982864,2.0,1.0,0,22.32553393450403,31.2
0.0,84.0,57.362684435982864,4.0,1.0,0,22.32553393450403,28.5
0.4,74.0,45.0,6.0,6.0,0,26.7,27.8
0.0,53.0,18.0,5.0,1.0,0,31.1,31.8
0.0,47.0,47.0,1.0,1.0,0,22.0,22.5
0.0,61.0,51.0,1.0,5.0,0,25.5,26.2
0.0,82.0,66.0,8.0,5.0,0,24.6,26.0
10.0,78.0,65.0,6.0,7.0,1,24.9,25.8
3.0,68.0,88.0,6.0,5.0,1,26.4,27.0
0.0,62.0,57.0,1.0,6.0,0,25.0,28.0
1.0,86.0,61.0,8.0,1.0,0,27.5,28.0
2.0,79.0,57.362684435982864,6.0,1.0,1,22.32553393450403,28.0
0.0,79.0,60.0,8.0,5.0,0,27.5,27.5
0.0,83.0,64.0,6.0,7.0,0,25.1,27.8
0.0,54.0,62.0,6.0,7.0,0,24.3,25.8
3.0,96.0,62.0,8.0,6.0,1,25.2,25.8
10.7,83.0,79.0,7.0,8.0,1,23.5,24.8
1.8,85.0,95.0,8.0,8.0,1,22.0,24.5
30.8,85.0,57.362684435982864,8.0,1.0,1,22.32553393450403,26.0
0.0,74.0,67.0,5.0,5.0,0,26.9,28.2
9.0,82.0,68.0,7.0,7.0,1,26.7,27.4
0.0,80.0,72.0,7.0,7.0,0,26.0,28.7
1.6,87.0,59.0,6.0,7.0,1,30.1,32.7
0.0,75.0,79.0,7.0,8.0,0,25.0,30.5
32.4,98.0,94.0,8.0,8.0,1,18.5,20.2
35.8,98.0,96.0,8.0,8.0,1,17.0,20.4
27.6,96.0,83.0,8.0,8.0,1,22.8,23.2
1.4,85.0,71.0,8.0,5.0,1,25.0,25.6
0.0,90.0,60.0,1.0,1.0,0,28.4,28.6
0.0,80.0,69.0,0.0,7.0,0,24.9,27.4
1.2,97.0,88.0,8.0,8.0,1,21.6,22.8
8.4,80.0,70.0,6.0,6.0,1,23.4,25.2
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,27.2
0.0,69.0,71.0,2.0,6.0,0,24.0,26.7
20.4,94.0,67.0,6.0,4.0,1,24.0,26.2
2.4,77.0,59.0,1.0,1.0,1,26.0,26.2
0.0,81.0,57.362684435982864,2.0,1.0,0,22.32553393450403,25.8
3.4,96.0,55.0,6.0,3.0,1,25.4,25.8
64.1,98.0,56.0,7.0,3.0,1,25.5,26.2
0.0,76.0,53.0,1.0,2.0,0,26.7,27.1
0.0,74.06142857142858,51.0,8.0,3.0,0,26.8,28.8
0.0,82.0,70.0,2.0,4.0,0,25.6,26.2
0.0,81.0,64.0,1.0,3.0,0,27.5,28.0
7.6,85.0,59.0,2.0,6.0,1,26.5,28.0
20.0,92.0,74.0,8.0,5.0,1,22.2,23.8
6.8,80.0,71.0,6.0,8.0,1,23.3,24.5
0.0,74.06142857142858,63.0,8.0,2.0,0,27.0,27.5
0.0,86.0,60.0,1.0,1.0,0,28.0,28.4
0.0,73.0,56.0,4.0,5.0,0,27.6,28.5
0.0,67.0,63.0,5.0,8.0,0,27.0,28.2
0.0,75.0,57.362684435982864,7.0,1.0,0,22.32553393450403,29.9
0.0,86.0,47.0,7.0,8.0,0,32.0,32.6
0.0,81.0,76.0,8.0,8.0,0,23.8,25.0
0.8,87.0,38.0,5.0,6.0,0,33.4,24.10106990014265
3.183891708967851,74.06142857142858,92.0,8.0,8.0,0,20.0,20.8
20.0,95.0,57.362684435982864,8.0,1.0,1,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.0,8.0,1.0,0,30.2,31.2
4.0,83.0,58.0,8.0,3.0,1,24.8,25.1
0.0,66.0,63.0,3.0,5.0,0,23.0,24.0
50.4,90.0,74.0,8.0,6.0,1,20.0,21.5
20.4,87.0,56.0,7.0,7.0,1,22.3,22.4
3.183891708967851,74.06142857142858,47.0,8.0,4.0,0,27.5,28.2
0.0,80.0,59.0,0.0,3.0,0,24.0,27.4
0.0,73.0,59.0,1.0,1.0,0,24.8,25.2
0.0,82.0,57.0,7.0,7.0,0,25.0,26.1
3.183891708967851,72.0,61.0,1.0,2.0,0,26.0,26.8
0.0,82.0,71.0,2.0,7.0,0,24.8,26.7
0.0,79.0,64.0,7.0,3.0,0,27.2,27.7
0.0,91.0,54.0,4.0,2.0,0,29.8,31.0
6.0,97.0,82.0,8.0,7.0,1,21.0,21.8
1.0,75.0,67.0,7.0,6.0,0,23.0,23.4
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,28.4
0.0,64.0,55.0,1.0,4.0,0,22.4,23.4
0.0,82.0,72.0,6.0,6.0,0,22.0,23.8
3.183891708967851,84.0,55.0,6.0,5.0,0,26.0,26.8
0.0,82.0,59.0,6.0,6.0,0,25.3,26.7
0.0,82.0,57.0,1.0,2.0,0,26.5,27.2
0.0,85.0,62.0,6.0,6.0,0,23.5,24.0
0.8,93.0,61.0,1.0,4.0,0,24.5,25.8
0.0,73.0,43.0,0.0,1.0,0,27.0,27.9
0.2,78.0,58.0,8.0,3.0,0,24.5,26.1
0.0,81.0,65.0,5.0,2.0,0,24.8,28.0
0.0,78.0,58.0,0.0,1.0,0,26.0,27.5
0.0,60.0,55.0,1.0,1.0,0,24.8,26.5
0.0,74.06142857142858,57.0,8.0,1.0,0,25.0,26.5
0.0,71.0,57.362684435982864,7.0,1.0,0,22.32553393450403,30.0
0.0,79.0,68.0,7.0,7.0,0,27.0,27.5
8.2,53.0,43.0,1.0,1.0,1,22.6,23.6
0.0,58.0,79.0,1.0,8.0,0,15.2,24.10106990014265
0.0,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,19.8
28.6,87.0,66.0,5.0,7.0,1,20.0,21.8
0.0,82.0,62.0,1.0,2.0,0,22.6,23.8
0.0,83.0,64.0,2.0,6.0,0,24.4,24.10106990014265
0.0,74.06142857142858,79.0,8.0,8.0,0,22.4,22.8
10.2,89.0,72.0,8.0,6.0,1,23.0,23.7
7.8,90.0,95.0,7.0,8.0,1,19.0,19.8
45.5,94.0,99.0,7.0,8.0,1,18.5,21.0
19.0,89.0,90.0,6.0,8.0,1,21.5,23.2
6.2,82.0,77.0,5.0,5.0,1,24.8,27.7
0.2,93.0,73.0,4.0,5.0,0,23.4,25.0
0.0,98.0,76.0,7.0,7.0,0,22.8,23.5
0.6,96.0,96.0,8.0,8.0,0,18.2,20.3
6.9,87.0,53.0,4.0,5.0,1,23.4,24.5
0.4,52.0,46.0,1.0,0.0,0,18.6,19.3
0.0,63.0,54.0,1.0,5.0,0,20.8,22.5
0.0,83.0,65.0,6.0,6.0,0,21.4,22.4
0.0,93.0,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
0.0,68.0,80.0,1.0,8.0,0,17.0,21.7
1.0,84.0,63.0,7.0,6.0,0,19.5,20.1
0.0,83.0,87.0,1.0,8.0,0,15.6,22.5
0.0,85.0,53.0,8.0,1.0,0,23.4,24.0
1.8,96.0,57.362684435982864,7.0,1.0,1,22.32553393450403,22.5
0.2,81.0,57.362684435982864,6.0,1.0,0,22.32553393450403,21.4
0.0,60.0,57.362684435982864,7.0,1.0,0,22.32553393450403,21.7
0.0,61.0,36.0,0.0,1.0,0,20.4,21.0
0.0,60.0,57.362684435982864,7.0,1.0,0,22.32553393450403,18.8
0.0,79.0,46.0,0.0,0.0,0,22.0,22.6
0.0,53.0,40.0,0.0,0.0,0,24.5,25.5
0.0,64.0,40.0,0.0,0.0,0,26.4,27.4
0.0,62.0,28.0,1.0,3.0,0,27.2,27.8
0.0,68.0,53.0,1.0,1.0,0,19.2,22.2
0.0,56.0,35.0,0.0,4.0,0,17.4,19.2
0.0,55.0,36.0,0.0,2.0,0,17.5,18.4
0.0,72.0,50.0,1.0,2.0,0,18.5,19.8
0.0,74.0,54.0,8.0,5.0,0,18.7,19.8
0.0,81.0,75.0,1.0,3.0,0,18.2,21.2
0.0,84.0,39.0,1.0,1.0,0,21.0,21.8
0.0,49.0,33.0,4.0,5.0,0,20.2,20.8
0.0,66.0,64.0,2.0,6.0,0,17.5,19.2
0.0,87.0,57.0,8.0,1.0,0,18.6,24.10106990014265
0.2,74.06142857142858,28.0,8.0,0.0,0,19.8,21.2
0.0,58.0,24.0,0.0,0.0,0,20.8,21.8
0.0,76.0,69.0,7.0,7.0,0,13.8,15.2
1.8,84.0,41.0,8.0,6.0,1,15.0,17.1
0.0,47.0,41.0,0.0,2.0,0,16.0,17.8
0.0,63.0,43.0,1.0,5.0,0,17.4,19.0
1.8,61.0,49.0,1.0,2.0,1,17.4,18.8
5.4,87.0,66.0,7.0,6.0,1,17.4,18.7
4.2,82.0,55.0,6.0,6.0,1,17.7,19.2
0.0,72.0,53.0,8.0,5.0,0,18.0,20.5
0.0,83.0,57.362684435982864,8.0,1.0,0,22.32553393450403,17.5
4.4,85.0,58.0,8.0,8.0,1,18.0,18.8
12.0,74.06142857142858,98.0,8.0,8.0,1,15.2,16.0
14.4,97.0,72.0,6.0,6.0,1,17.6,20.3
0.0,60.0,44.0,4.0,7.0,0,14.8,16.2
30.0,76.0,61.0,6.0,7.0,1,15.6,16.6
19.4,83.0,61.0,8.0,7.0,1,15.0,15.2
1.6,84.0,37.0,0.0,1.0,1,15.9,17.2
0.0,80.0,48.0,1.0,1.0,0,16.0,18.2
0.0,80.0,78.0,6.0,5.0,0,15.1,16.8
21.4,97.0,83.0,8.0,8.0,1,13.5,17.5
35.6,67.0,62.0,7.0,6.0,1,18.6,19.0
10.4,96.0,85.0,6.0,6.0,1,16.4,17.9
9.6,88.0,80.0,7.0,5.0,1,16.4,18.3
0.2,84.0,64.0,6.0,8.0,0,19.5,21.0
0.0,73.0,57.362684435982864,7.0,1.0,0,22.32553393450403,15.5
0.0,69.0,48.0,0.0,2.0,0,17.5,18.2
0.0,60.0,22.0,0.0,1.0,0,18.5,19.4
0.0,60.0,57.362684435982864,0.0,1.0,0,22.32553393450403,18.4
0.0,70.0,43.0,0.0,1.0,0,16.0,17.2
0.0,45.0,25.0,1.0,6.0,0,17.6,19.2
0.0,75.0,54.0,6.0,8.0,0,13.9,19.1
0.0,78.0,41.0,1.0,1.0,0,15.0,16.8
0.0,54.0,57.362684435982864,0.0,0.0,0,14.4,15.4
0.0,44.0,37.0,0.0,1.0,0,16.6,18.0
4.0,99.0,79.0,8.0,8.0,1,12.8,14.8
13.4,73.0,89.0,7.0,8.0,1,14.0,16.5
0.0,88.0,94.0,7.0,8.0,0,15.0,18.6
0.2,87.0,79.0,7.0,6.0,0,16.5,17.0
0.2,76.0,38.0,1.0,1.0,0,18.8,20.2
0.0,69.0,35.0,8.0,5.0,0,14.6,16.3
0.0,56.0,47.0,1.0,4.0,0,14.2,17.0
0.0,73.0,38.0,0.0,2.0,0,15.2,16.8
0.0,39.0,48.0,5.0,6.0,0,14.8,16.2
1.0,64.0,45.0,2.0,6.0,0,14.8,16.0
18.0,78.0,80.0,6.0,7.0,1,13.8,15.2
10.0,84.0,71.0,5.0,6.0,1,15.8,16.6
0.4,97.0,70.0,1.0,3.0,0,15.5,18.5
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,24.10106990014265
3.183891708967851,74.06142857142858,57.362684435982864,8.0,1.0,0,22.32553393450403,20.5
13.0,74.0,53.0,0.0,0.0,1,16.2,17.2
0.0,57.0,57.362684435982864,0.0,1.0,0,22.32553393450403,18.6
0.0,89.0,55.0,0.0,0.0,0,17.0,24.10106990014265
0.0,74.06142857142858,54.0,8.0,0.0,0,18.5,20.0
0.2,79.0,50.0,4.0,4.0,0,19.2,20.0
0.0,74.0,65.0,2.0,6.0,0,14.2,16.3
1.2,74.0,59.0,1.0,6.0,1,15.5,17.2
0.8,83.0,57.362684435982864,7.0,1.0,0,22.32553393450403,17.6
5.4,94.0,83.0,7.0,7.0,1,14.0,16.9
9.2,88.0,71.0,7.0,6.0,1,15.3,16.2
3.2,96.0,84.0,7.0,6.0,1,15.5,16.2
0.0,100.0,58.0,8.0,0.0,0,18.0,18.8
0.0,92.0,57.0,2.0,7.0,0,17.3,18.0
0.0,83.0,47.0,0.0,5.0,0,16.9,17.2
0.0,75.0,44.0,1.0,4.0,0,17.4,18.2
0.0,70.0,52.0,0.0,6.0,0,15.5,18.2
0.0,55.0,40.0,1.0,2.0,0,14.6,15.5
4.6,67.0,54.0,5.0,7.0,1,15.0,16.0
0.0,72.0,54.0,1.0,6.0,0,13.6,16.3
0.0,67.0,37.0,1.0,1.0,0,16.4,17.2
0.0,64.0,42.0,6.0,6.0,0,16.6,18.2
0.0,56.0,40.0,0.0,1.0,0,20.0,20.3
0.0,56.0,57.362684435982864,0.0,1.0,0,22.32553393450403,21.2
0.0,51.0,22.0,1.0,0.0,0,20.0,20.5
0.0,57.0,37.0,0.0,0.0,0,16.6,17.2
0.0,58.0,28.0,0.0,0.0,0,19.5,20.2
0.0,48.0,41.0,8.0,5.0,0,18.8,19.8
0.0,45.0,89.0,7.0,7.0,0,11.4,15.7
