Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,RainToday,Temp3pm,MaxTemp,Pressure9am,Pressure3pm
0.0,37.0,13.0,17.0,72.0,78.0,8.0,0,14.1,16.5,1019.6,1018.5
1.6,41.0,15.0,24.0,99.0,62.0,8.0,1,16.9,18.4,1021.1,1019.3
0.2,48.0,20.0,30.0,88.0,58.0,8.0,0,18.5,19.4,1022.6,1021.7
0.0,69.0,31.0,46.0,83.0,30.0,8.0,0,22.4,23.6,1019.0,1012.6
0.0,37.0,15.0,24.0,98.0,54.0,8.0,0,15.8,17.0,1015.7,1016.4
0.0,35.0,7.0,13.0,97.0,47.0,8.0,0,15.3,15.9,1023.9,1024.3
0.0,22.0,0.0,11.0,90.0,53.0,8.0,0,13.9,15.5,1026.1,1023.2
0.0,50.0,11.0,26.0,98.0,71.0,1.0,0,11.4,13.2,1022.7,1022.4
0.6,39.0,4.0,13.0,99.0,34.0,8.0,0,15.7,16.2,1027.7,1025.7
0.2,61.0,43.0,44.0,56.0,32.0,8.0,0,15.3,16.4,1021.9,1017.0
1.2,52.0,15.0,24.0,75.0,54.0,7.0,1,11.4,12.0,1025.7,1025.7
0.0,41.0,26.0,24.0,68.0,57.0,1.0,0,11.9,13.8,1027.1,1024.8
0.0,39.0,24.0,15.0,65.0,36.0,8.0,0,15.3,16.3,1025.9,1023.2
1.4,46.0,24.0,26.0,77.0,58.0,8.0,1,14.6,16.7,1026.4,1024.8
3.4,43.0,22.0,28.0,64.0,37.0,8.0,1,20.3,21.2,1028.6,1025.9
0.0,35.0,26.0,20.0,71.0,44.0,8.0,0,21.4,21.9,1029.6,1028.6
0.0,43.0,15.0,24.0,76.0,42.0,8.0,0,20.5,21.5,1030.8,1027.9
0.0,50.0,20.0,35.0,66.0,36.0,8.0,0,20.3,21.7,1027.5,1022.9
0.0,48.0,33.0,22.0,53.0,87.0,3.0,0,11.6,16.6,1019.6,1016.9
3.4,56.0,24.0,24.0,96.0,87.0,8.0,1,8.1,12.3,1013.5,1012.5
2.6,44.0,26.0,26.0,100.0,76.0,8.0,1,8.8,9.9,1011.4,1009.3
3.4,65.0,26.0,48.0,100.0,82.0,7.0,1,11.4,12.4,1007.3,1003.6
4.8,48.0,22.0,17.0,99.0,96.0,7.0,1,9.7,11.9,1009.4,1010.2
5.4,33.0,19.0,19.0,99.0,79.0,8.0,1,10.7,11.4,1016.8,1016.2
0.8,31.0,11.0,17.0,100.0,73.0,8.0,0,10.9,11.2,1018.6,1017.0
0.0,31.0,2.0,17.0,100.0,56.0,3.0,0,12.7,13.8,1019.9,1016.8
0.8,37.0,26.0,19.0,98.0,98.0,8.0,0,11.4,12.5,1016.2,1014.1
2.8,24.0,2.0,13.0,99.0,52.0,8.0,1,12.8,13.5,1017.6,1015.5
0.0,28.0,2.0,6.0,89.0,59.0,8.0,0,11.9,12.1,1013.0,1011.0
0.0,46.0,26.0,28.0,93.0,63.0,8.0,0,12.1,13.9,1020.3,1021.1
0.2,28.0,9.0,17.0,100.0,63.0,3.0,0,13.2,14.7,1025.8,1024.3
0.0,41.0,15.0,24.0,100.0,65.0,8.0,0,13.6,15.5,1027.0,1025.5
0.2,30.0,11.0,13.0,99.0,75.0,8.0,0,11.8,12.4,1029.4,1027.7
0.0,31.0,13.0,17.0,99.0,67.0,8.0,0,13.1,13.5,1031.1,1028.8
0.2,46.0,22.0,30.0,85.0,62.0,8.0,0,13.5,14.2,1028.8,1025.9
0.0,41.0,19.0,26.0,98.0,59.0,8.0,0,13.5,13.6,1025.4,1022.9
3.4,39.0,20.0,20.0,91.0,100.0,8.0,1,10.8,11.9,1023.3,1021.6
6.6,48.0,26.0,22.0,81.81782047035442,59.03099241674909,7.0,1,16.788365194462752,13.1,1022.8,1020.7
19.4,39.0,9.0,11.0,81.81782047035442,99.0,8.0,1,12.6,13.1,1014.3,1011.7
1.4,46.0,24.0,24.0,99.0,82.0,8.0,1,11.6,13.0,1019.2,1021.1
0.0,37.0,15.0,17.0,98.0,98.0,8.0,0,10.8,11.1,1025.9,1025.0
0.6,22.0,7.0,13.0,100.0,98.0,7.0,0,10.1,11.2,1027.6,1025.4
0.0,48.0,22.0,31.0,99.0,80.0,8.0,0,10.3,11.5,1022.9,1019.3
0.2,54.0,30.0,24.0,99.0,95.0,8.0,0,10.5,10.7,1017.3,1015.1
9.6,50.0,28.0,19.0,94.0,69.0,8.0,1,9.4,10.9,1019.9,1024.0
0.8,35.0,7.0,19.0,99.0,69.0,8.0,0,9.7,11.2,1030.7,1028.3
0.0,28.0,17.0,19.0,95.0,72.0,8.0,0,8.8,9.5,1026.9,1023.5
0.2,46.0,20.0,33.0,99.0,67.0,8.0,0,11.8,12.3,1019.4,1017.1
0.0,39.0,24.0,20.0,98.0,84.0,8.0,0,11.7,12.8,1019.1,1016.5
0.8,50.0,30.0,26.0,98.0,98.0,8.0,0,9.4,9.8,1012.2,1008.8
7.2,54.0,30.0,31.0,98.0,90.0,8.0,1,9.9,10.6,1010.0,1010.0
5.6,41.0,20.0,22.0,100.0,99.0,8.0,1,7.6,9.8,1014.4,1015.7
1.8,37.0,20.0,24.0,99.0,72.0,8.0,1,10.4,11.1,1021.0,1021.4
0.0,35.0,13.0,20.0,99.0,69.0,7.0,0,10.2,10.8,1021.5,1019.0
0.2,28.0,13.0,15.0,99.0,85.0,8.0,0,8.1,9.0,1016.6,1014.4
0.2,33.0,13.0,17.0,100.0,70.0,8.0,0,10.8,12.0,1019.2,1019.3
0.4,41.0,7.0,19.0,99.0,59.0,8.0,0,10.5,11.4,1027.0,1025.9
0.0,30.0,0.0,17.0,99.0,59.0,8.0,0,9.6,10.2,1025.4,1022.2
0.2,39.0,19.0,22.0,97.0,62.0,6.0,0,9.5,10.9,1020.5,1019.1
0.0,28.0,13.0,9.0,85.0,48.0,8.0,0,12.8,13.1,1024.5,1024.6
0.0,28.0,0.0,19.0,90.0,49.0,8.0,0,11.8,13.5,1030.7,1028.6
0.2,46.0,13.0,22.0,98.0,74.0,8.0,0,9.9,11.1,1028.5,1026.5
0.0,44.0,28.0,22.0,93.0,67.0,2.0,0,10.8,12.5,1026.0,1024.0
0.0,28.0,6.0,19.0,99.0,54.0,8.0,0,12.5,13.5,1024.0,1021.9
0.0,33.0,9.0,20.0,94.0,58.0,8.0,0,13.1,13.6,1023.1,1021.1
0.0,20.0,0.0,9.0,99.0,47.0,8.0,0,15.2,15.7,1025.0,1023.8
0.2,26.0,0.0,15.0,100.0,73.0,8.0,0,10.9,12.4,1028.4,1027.3
0.0,31.0,9.0,17.0,100.0,95.0,8.0,0,12.0,13.5,1028.2,1025.8
0.4,44.0,20.0,17.0,100.0,99.0,8.0,0,11.4,14.3,1024.8,1022.9
2.0,43.0,20.0,26.0,100.0,65.0,5.0,1,13.7,14.3,1024.2,1021.8
0.0,52.0,24.0,37.0,100.0,60.0,8.0,0,12.4,13.1,1022.6,1018.2
0.0,74.0,33.0,35.0,87.0,88.0,7.0,0,8.5,10.5,1008.6,1003.9
2.6,65.0,20.0,24.0,77.0,71.0,8.0,1,8.0,9.7,1008.9,1010.5
0.4,43.0,28.0,28.0,99.0,72.0,8.0,0,9.6,11.0,1017.3,1017.5
1.6,33.0,9.0,22.0,100.0,100.0,8.0,1,7.0,8.0,1025.3,1025.1
0.2,28.0,6.0,15.0,99.0,64.0,8.0,0,9.3,11.3,1033.0,1033.0
1.0,20.0,0.0,9.0,99.0,47.0,8.0,0,11.0,11.4,1037.1,1033.0
0.0,37.0,15.0,22.0,89.0,56.0,8.0,0,10.8,11.3,1032.3,1030.6
0.0,41.0,0.0,30.0,99.0,62.0,8.0,0,11.9,12.9,1033.4,1030.4
0.0,31.0,6.0,19.0,99.0,74.0,8.0,0,12.2,12.6,1030.1,1027.7
1.8,56.0,22.0,26.0,99.0,99.0,7.0,1,10.8,11.6,1026.7,1022.4
9.4,63.0,37.0,37.0,100.0,100.0,8.0,1,10.4,11.2,1018.9,1015.9
9.2,30.0,20.0,17.0,81.81782047035442,89.0,7.0,1,12.3,13.5,1020.5,1019.9
0.0,30.0,11.0,17.0,81.81782047035442,88.0,8.0,0,11.4,12.7,1023.6,1021.5
0.0,54.0,15.0,26.0,100.0,78.0,7.0,0,12.4,14.1,1020.8,1016.6
0.0,85.0,44.0,43.0,80.0,99.0,5.0,0,12.9,16.6,1009.8,1005.4
9.8,56.0,33.0,37.0,100.0,99.0,8.0,1,11.0,12.9,1003.8,1002.3
15.0,37.0,9.0,24.0,99.0,98.0,8.0,1,4.7,6.8,1003.2,1003.3
5.0,44.0,28.0,28.0,99.0,98.0,7.0,1,4.3,5.6,1011.1,1011.0
0.0,35.0,22.0,17.0,100.0,80.0,8.0,0,8.1,9.2,1015.2,1016.3
1.6,44.0,15.0,24.0,99.0,76.0,8.0,1,9.3,10.0,1025.4,1027.1
0.0,39.0,20.0,17.0,80.0,66.0,7.0,0,10.7,11.1,1033.0,1030.7
0.0,48.0,26.0,28.0,99.0,85.0,6.0,0,7.6,8.6,1028.9,1025.5
0.2,39.0,20.0,22.0,99.0,90.0,8.0,0,9.7,10.6,1026.2,1025.2
0.0,59.0,30.0,41.0,98.0,77.0,7.0,0,8.9,10.0,1026.2,1022.9
0.0,57.0,33.0,20.0,71.0,98.0,8.0,0,8.2,11.1,1019.9,1017.6
10.0,44.0,22.0,28.0,100.0,71.0,8.0,1,13.5,13.8,1019.3,1016.8
2.8,30.0,7.0,17.0,99.0,58.0,8.0,1,10.0,11.5,1023.1,1022.9
0.0,20.0,0.0,15.0,71.0,51.0,8.0,0,10.4,11.2,1026.1,1023.3
0.0,35.0,15.0,20.0,78.0,61.0,8.0,0,9.4,11.1,1022.5,1018.8
0.0,54.0,37.0,19.0,94.0,80.0,8.0,0,9.1,9.6,1012.0,1009.7
4.0,54.0,33.0,41.0,100.0,99.0,7.0,1,7.9,9.0,1013.4,1006.9
6.8,41.0,15.0,24.0,98.0,98.0,8.0,1,8.8,10.7,1014.3,1013.4
1.2,61.0,26.0,35.0,99.0,98.0,8.0,1,10.4,12.1,1013.4,1009.7
6.6,57.0,20.0,28.0,83.0,64.0,3.0,1,10.6,11.1,1008.2,1009.1
0.6,35.0,15.0,9.0,99.0,98.0,7.0,0,6.1,9.1,1011.6,1008.6
11.6,35.0,11.0,13.0,99.0,60.0,8.0,1,10.1,10.9,1018.2,1016.9
4.6,65.0,44.0,33.0,99.0,100.0,8.0,1,6.9,7.7,1012.5,1010.5
3.8,39.0,13.0,26.0,99.0,57.0,8.0,1,12.7,13.2,1017.2,1016.8
0.0,46.0,26.0,31.0,98.0,80.0,8.0,0,11.9,13.2,1015.4,1010.8
0.6,74.0,35.0,41.0,93.0,52.0,8.0,0,10.5,11.0,1002.9,1005.7
1.8,57.0,26.0,43.0,98.0,73.0,8.0,1,11.6,12.4,1011.7,1009.0
0.0,69.0,30.0,39.0,87.0,69.0,8.0,0,9.5,10.9,1004.6,1006.1
4.0,48.0,9.0,26.0,88.0,60.0,8.0,1,11.6,13.4,1021.1,1019.2
0.0,93.0,35.0,65.0,86.0,49.0,8.0,0,11.8,13.2,1014.0,1003.6
5.0,69.0,28.0,41.0,98.0,74.0,8.0,1,8.5,10.7,1006.6,1006.6
1.4,70.0,39.0,43.0,98.0,78.0,8.0,1,11.5,12.5,1005.7,1003.1
0.8,57.0,28.0,30.0,81.0,76.0,8.0,0,5.9,7.6,1010.4,1011.2
1.2,44.0,22.0,30.0,99.0,87.0,8.0,1,7.9,8.7,1016.9,1015.4
3.2,44.0,20.0,30.0,99.0,95.0,8.0,1,8.7,10.2,1016.0,1011.3
2.2,46.0,20.0,26.0,99.0,81.0,8.0,1,10.1,11.6,1009.8,1007.4
4.8,52.0,31.0,28.0,99.0,95.0,8.0,1,10.8,11.2,1010.4,1012.6
7.4,35.0,17.0,19.0,100.0,74.0,8.0,1,12.7,13.7,1023.3,1023.1
0.0,39.0,26.0,20.0,79.0,69.0,8.0,0,12.5,13.4,1024.3,1023.0
0.0,35.0,19.0,11.0,100.0,64.0,8.0,0,13.8,14.5,1024.8,1023.0
0.0,41.0,24.0,24.0,97.0,70.0,8.0,0,14.7,16.9,1021.2,1017.8
0.0,46.0,13.0,31.0,83.0,47.0,2.0,0,19.3,19.6,1018.4,1015.6
0.0,65.0,26.0,41.0,68.0,59.0,4.0,0,16.0,18.7,1012.3,1004.6
1.8,52.0,26.0,33.0,86.0,75.0,5.0,1,14.1,15.4,1011.7,1012.3
0.2,43.0,24.0,30.0,99.0,57.0,1.0,0,17.4,18.1,1020.3,1019.5
0.0,54.0,33.0,41.0,75.0,70.0,8.0,0,18.2,18.6,1024.4,1022.3
0.0,22.0,11.0,7.0,99.0,48.0,8.0,0,21.1,21.5,1031.2,1029.8
0.0,26.0,13.0,19.0,84.0,60.0,8.0,0,21.5,22.2,1032.6,1029.9
0.0,59.0,31.0,35.0,67.0,66.0,8.0,0,18.6,19.4,1026.6,1022.9
0.0,44.0,11.0,13.0,78.0,99.0,8.0,0,13.6,15.3,1024.5,1025.2
1.4,24.0,0.0,13.0,100.0,75.0,7.0,1,11.1,11.3,1027.3,1024.6
0.0,43.0,15.0,17.0,98.0,85.0,8.0,0,11.7,15.4,1025.7,1025.2
0.0,43.0,4.0,11.0,99.0,62.0,8.0,0,14.6,15.1,1027.5,1024.4
0.0,63.0,41.0,0.0,62.0,79.0,8.0,0,15.7,19.2,1012.9,1003.9
1.74002642007926,50.0,24.0,35.0,98.0,52.0,8.0,0,12.5,13.1,1008.5,1007.5
1.8,48.0,24.0,24.0,91.0,51.0,8.0,1,11.9,13.5,1011.8,1012.1
0.4,41.0,26.0,19.0,83.0,50.0,7.0,0,10.4,10.8,1017.5,1016.8
0.2,50.0,35.0,28.0,59.0,69.0,8.0,0,8.1,10.2,1016.4,1013.8
1.8,28.0,11.0,7.0,91.0,69.0,7.0,1,13.2,13.4,1015.0,1013.5
0.6,44.0,24.0,31.0,85.0,55.0,8.0,0,17.0,17.8,1016.5,1012.6
4.2,69.0,33.0,31.0,76.0,99.0,1.0,1,10.8,15.0,1006.5,1003.6
9.6,30.0,6.0,15.0,81.81782047035442,76.0,8.0,1,15.5,16.5,1003.7,1001.8
1.2,65.0,26.0,35.0,81.81782047035442,99.0,8.0,1,8.4,13.7,1000.6,997.6
10.0,56.0,28.0,20.0,79.0,57.0,7.0,1,12.6,13.6,1007.1,1005.6
1.2,50.0,26.0,31.0,99.0,83.0,8.0,1,11.9,12.4,1008.7,1011.7
2.0,41.0,17.0,26.0,98.0,64.0,8.0,1,15.5,16.0,1016.3,1013.0
4.2,33.0,7.0,7.0,73.0,56.0,8.0,1,18.2,18.8,1011.9,1010.0
0.0,65.0,31.0,30.0,81.0,50.0,8.0,0,20.1,21.0,1007.6,1001.2
0.0,57.0,28.0,33.0,71.0,70.0,3.0,0,16.6,19.0,1004.1,1003.6
0.0,46.0,26.0,28.0,90.0,43.0,5.0,0,18.0,18.8,1005.9,1006.0
18.0,83.0,50.0,31.0,84.0,64.0,8.0,1,10.1,12.3,1005.4,1012.4
1.4,59.0,28.0,37.0,86.0,52.0,8.0,1,15.7,16.5,1017.2,1011.3
1.6,67.0,39.0,33.0,80.0,52.0,4.0,1,11.7,13.0,1010.9,1012.8
0.6,50.0,24.0,39.0,95.0,57.0,8.0,0,17.0,18.3,1015.6,1011.6
0.0,81.0,35.0,19.0,55.0,79.0,6.0,0,15.6,17.3,1006.5,1004.2
9.0,81.0,44.0,33.0,90.0,68.0,8.0,1,9.9,12.2,1002.7,1008.0
1.2,81.0,43.0,43.0,97.0,68.0,8.0,1,12.8,13.4,1005.1,1001.8
6.6,46.0,22.0,19.0,91.0,62.0,8.0,1,10.7,12.6,1018.7,1021.0
0.2,43.0,24.0,30.0,86.0,56.0,8.0,0,16.1,16.2,1022.5,1017.9
0.0,59.0,30.0,39.0,63.0,37.0,3.0,0,21.9,22.3,1012.3,1007.9
0.0,41.0,13.0,22.0,92.0,67.0,7.0,0,12.1,13.8,1009.4,1008.9
0.4,30.0,6.0,15.0,100.0,65.0,2.0,0,13.6,14.2,1014.2,1013.8
0.8,28.0,9.0,15.0,98.0,58.0,8.0,0,16.2,17.6,1017.9,1017.2
0.0,59.0,37.0,35.0,65.0,47.0,8.0,0,22.0,23.3,1014.5,1009.8
0.0,39.0,6.0,19.0,97.0,81.0,8.0,0,11.6,13.2,1003.4,1008.6
0.2,43.0,19.0,24.0,87.0,55.0,8.0,0,15.2,16.5,1015.8,1015.4
0.0,52.0,26.0,35.0,85.0,41.0,8.0,0,20.4,21.1,1012.9,1007.7
0.2,63.0,17.0,20.0,98.0,92.0,8.0,0,10.2,14.1,1003.2,1005.0
5.6,54.0,19.0,22.0,98.0,78.0,8.0,1,9.6,12.1,1019.3,1019.7
1.8,50.0,19.0,35.0,88.0,58.0,8.0,1,13.7,16.0,1021.4,1018.2
0.0,72.0,39.0,48.0,58.0,26.0,8.0,0,22.4,23.6,1009.0,1002.4
2.8,83.0,35.0,44.0,75.0,57.0,8.0,1,9.1,11.5,1005.8,1011.8
0.8,59.0,28.0,39.0,91.0,41.0,8.0,0,17.2,18.5,1023.1,1021.9
0.0,56.0,31.0,35.0,43.0,25.0,8.0,0,21.9,22.5,1023.9,1019.0
0.0,50.0,33.0,22.0,41.0,30.0,8.0,0,24.4,26.2,1014.1,1011.9
0.0,39.0,9.0,24.0,80.0,98.0,5.0,0,14.1,19.6,1013.8,1014.3
2.0,52.0,15.0,11.0,99.0,98.0,8.0,1,14.7,18.0,1012.6,1009.1
21.6,54.0,28.0,28.0,98.0,93.0,8.0,1,10.2,12.8,1008.7,1012.6
5.2,57.0,22.0,28.0,95.0,60.0,7.0,1,9.6,11.1,1018.6,1021.0
0.4,46.0,19.0,30.0,95.0,91.0,8.0,0,10.2,12.4,1024.4,1022.9
2.4,39.0,19.0,22.0,88.0,68.0,8.0,1,12.0,13.1,1024.5,1024.2
0.0,26.0,11.0,11.0,91.0,55.0,7.0,0,15.3,16.5,1024.0,1022.0
2.4,44.0,9.0,11.0,98.0,75.0,7.0,1,16.9,17.6,1015.2,1012.5
7.2,48.0,31.0,26.0,79.0,67.0,7.0,1,12.3,14.2,1017.4,1018.8
0.0,35.0,15.0,17.0,87.0,67.0,8.0,0,12.9,14.1,1022.2,1021.7
0.0,35.0,22.0,22.0,92.0,71.0,8.0,0,14.8,15.9,1024.1,1023.3
0.2,31.0,6.0,13.0,67.0,42.0,8.0,0,20.8,21.8,1020.6,1019.2
0.0,39.0,2.0,24.0,82.0,43.0,8.0,0,22.5,23.6,1017.0,1015.1
0.0,57.0,22.0,30.0,92.0,65.0,7.0,0,11.2,13.6,1018.1,1021.2
0.4,44.0,24.0,26.0,74.0,56.0,8.0,0,14.5,15.2,1028.7,1028.5
0.0,39.0,7.0,13.0,70.0,40.0,8.0,0,20.5,22.0,1026.6,1023.8
0.0,54.0,30.0,30.0,43.0,31.0,8.0,0,25.7,26.3,1018.3,1014.5
0.0,46.0,22.0,13.0,45.0,62.0,8.0,0,21.9,24.7,1011.1,1010.7
0.0,57.0,9.0,19.0,78.0,98.0,7.0,0,11.7,14.5,1006.6,1006.2
5.4,52.0,24.0,28.0,93.0,59.0,8.0,1,12.5,14.1,1015.0,1016.9
0.0,52.0,33.0,30.0,74.0,58.0,2.0,0,12.4,14.3,1021.3,1020.9
0.2,59.0,35.0,37.0,75.0,63.0,5.0,0,13.8,16.0,1022.8,1020.7
0.0,57.0,30.0,24.0,94.0,99.0,8.0,0,11.3,11.9,1016.9,1015.2
9.2,44.0,28.0,24.0,98.0,98.0,6.0,1,10.3,11.5,1014.1,1013.9
4.6,37.0,20.0,20.0,85.0,68.0,8.0,1,12.8,14.2,1017.9,1017.9
0.2,39.0,24.0,22.0,79.0,67.0,8.0,0,13.5,14.2,1019.4,1019.1
0.0,48.0,24.0,22.0,79.0,62.0,8.0,0,14.3,16.2,1018.7,1017.5
0.0,43.0,24.0,22.0,69.0,55.0,1.0,0,19.4,20.1,1018.6,1017.1
0.0,39.0,7.0,9.0,64.0,42.0,8.0,0,24.0,25.1,1016.1,1012.4
0.0,48.0,26.0,19.0,40.0,22.0,8.0,0,28.6,28.8,1009.2,1007.1
0.0,63.0,37.0,35.0,91.0,69.0,7.0,0,13.5,15.0,1010.9,1010.5
0.4,35.0,17.0,19.0,100.0,55.0,7.0,0,16.9,18.2,1009.1,1008.1
1.2,35.0,20.0,24.0,99.0,77.0,8.0,1,13.9,15.5,1009.1,1008.2
6.2,44.0,19.0,20.0,99.0,95.0,8.0,1,13.4,15.0,1007.7,1007.1
4.0,41.0,22.0,19.0,99.0,98.0,7.0,1,11.6,14.5,1011.0,1012.1
1.6,50.0,28.0,26.0,90.0,61.0,7.0,1,18.0,18.8,1014.2,1012.7
0.0,37.0,26.0,11.0,60.0,36.0,8.0,0,23.1,25.0,1015.5,1014.4
0.0,52.0,22.0,13.0,50.0,29.0,8.0,0,27.9,29.3,1015.2,1012.3
0.0,50.0,15.0,22.0,75.0,95.0,6.0,0,13.8,17.9,1006.5,1008.4
2.0,44.0,26.0,26.0,84.0,52.0,8.0,1,13.6,15.4,1014.2,1016.3
0.2,39.0,26.0,19.0,76.0,54.0,7.0,0,17.7,19.6,1020.8,1019.8
0.0,54.0,31.0,35.0,47.0,28.0,8.0,0,25.8,27.8,1019.6,1017.0
0.0,48.0,26.0,24.0,36.0,23.0,8.0,0,31.2,31.9,1016.8,1013.2
0.0,50.0,15.0,20.0,66.0,31.0,8.0,0,28.8,29.6,1010.9,1007.8
5.8,67.0,22.0,19.0,98.0,69.0,7.0,1,14.8,16.7,1002.2,1001.7
0.2,57.0,31.0,26.0,97.0,97.0,8.0,0,7.6,10.9,1001.4,1005.2
5.8,37.0,17.0,17.0,89.0,60.0,8.0,1,14.1,15.0,1016.8,1017.8
0.0,33.0,4.0,15.0,61.0,39.0,8.0,0,21.7,23.5,1020.3,1018.1
0.0,61.0,31.0,22.0,53.0,31.0,2.0,0,23.6,26.0,1012.4,1008.9
0.0,41.0,7.0,17.0,99.0,100.0,7.0,0,12.7,17.6,1004.3,1003.6
11.8,65.0,30.0,31.0,68.0,47.0,8.0,1,14.9,17.1,1006.9,1007.5
0.2,59.0,30.0,33.0,79.0,51.0,8.0,0,17.4,18.6,1008.7,1009.6
1.6,44.0,19.0,22.0,84.0,41.0,8.0,1,20.0,21.0,1012.5,1011.0
0.0,41.0,19.0,22.0,92.0,58.0,7.0,0,19.2,21.3,1013.7,1013.6
0.0,39.0,28.0,22.0,65.0,47.0,7.0,0,17.2,18.6,1019.7,1018.6
0.2,33.0,24.0,19.0,75.0,53.0,8.0,0,20.7,22.0,1020.5,1019.2
0.0,37.0,22.0,17.0,91.0,43.0,8.0,0,22.2,23.3,1020.5,1018.9
0.0,35.0,19.0,20.0,68.0,46.0,8.0,0,24.4,26.0,1020.5,1019.7
0.0,39.0,17.0,13.0,40.0,20.0,8.0,0,31.5,32.2,1020.4,1018.0
0.0,50.0,28.0,33.0,37.0,13.0,8.0,0,35.9,36.9,1015.4,1013.3
0.0,57.0,22.0,31.0,32.0,37.0,8.0,0,28.9,33.1,1012.4,1013.2
0.0,61.0,31.0,19.0,93.0,70.0,4.0,0,18.8,19.8,1014.9,1012.7
0.2,48.0,13.0,30.0,81.0,53.0,5.0,0,25.6,26.3,1007.6,1006.4
0.2,43.0,17.0,24.0,98.0,64.0,8.0,0,14.8,15.9,1011.4,1013.9
0.0,28.0,22.0,7.0,66.0,36.0,1.0,0,20.9,23.8,1019.3,1017.3
0.0,35.0,17.0,19.0,39.0,24.0,8.0,0,26.6,28.1,1014.9,1012.1
0.0,41.0,22.0,24.0,35.0,53.0,2.0,0,22.4,24.9,1010.6,1010.6
0.0,41.0,22.0,20.0,72.0,41.0,5.0,0,23.0,24.0,1013.9,1011.3
0.0,89.0,30.0,41.0,33.0,13.0,8.0,0,33.0,35.1,1006.1,1001.2
0.0,46.0,31.0,26.0,61.0,35.0,2.0,0,18.8,20.0,1016.7,1016.1
0.0,37.0,19.0,19.0,63.0,29.0,8.0,0,20.9,21.8,1015.6,1014.2
0.0,37.0,22.0,15.0,76.0,33.0,8.0,0,23.7,25.5,1015.8,1014.6
0.0,56.0,28.0,24.0,33.0,84.0,8.0,0,15.4,22.0,1009.5,1005.6
5.8,39.0,20.0,11.0,86.0,46.0,1.0,1,20.9,22.6,1008.7,1007.4
0.0,52.0,7.0,26.0,80.0,40.0,8.0,0,20.0,20.8,1002.8,1002.5
0.2,52.0,24.0,26.0,98.0,48.0,8.0,0,16.5,19.2,1006.4,1007.0
0.0,74.0,26.0,50.0,67.0,39.0,8.0,0,19.1,21.6,1006.1,1002.4
2.8,54.0,24.0,30.0,73.0,51.0,8.0,1,15.1,16.1,1015.0,1018.1
0.0,52.0,28.0,33.0,69.0,45.0,8.0,0,16.4,18.8,1023.1,1021.5
0.0,52.0,22.0,11.0,70.0,31.0,8.0,0,24.4,26.6,1020.8,1017.6
0.0,50.0,30.0,26.0,46.0,33.0,8.0,0,28.5,30.4,1019.1,1016.8
0.0,48.0,31.0,20.0,66.0,31.0,8.0,0,30.2,31.9,1018.8,1016.3
0.0,41.0,15.0,19.0,84.0,32.0,8.0,0,26.1,27.4,1018.6,1017.8
0.0,44.0,28.0,26.0,80.0,30.0,1.0,0,26.7,28.6,1020.7,1019.0
0.0,43.0,9.0,15.0,21.0,15.0,8.0,0,35.4,36.3,1017.2,1014.3
0.0,54.0,26.0,26.0,27.0,10.0,8.0,0,38.9,41.3,1014.5,1012.1
0.0,52.0,22.0,13.0,25.0,17.0,8.0,0,38.6,39.0,1016.5,1015.3
4.6,39.0,19.0,22.0,28.0,18.0,8.0,1,35.7,38.0,1016.3,1014.5
0.2,67.0,33.0,28.0,22.0,12.0,8.0,0,38.4,40.6,1010.7,1007.3
0.0,44.0,13.0,28.0,55.0,55.0,8.0,0,24.5,28.2,1011.7,1012.0
0.0,54.0,33.0,30.0,70.0,37.0,4.0,0,21.4,23.3,1013.6,1011.6
0.0,54.0,28.0,26.0,83.0,48.0,8.0,0,22.6,23.9,1011.6,1010.1
0.0,46.0,24.0,19.0,71.0,38.0,8.0,0,22.0,23.2,1012.9,1012.9
0.0,59.0,33.0,24.0,73.0,28.0,6.0,0,22.2,24.2,1019.5,1019.4
0.0,56.0,15.0,30.0,42.0,23.0,8.0,0,30.6,32.1,1018.6,1014.7
6.8,46.0,11.0,20.0,99.0,56.0,8.0,1,21.5,23.4,1009.0,1009.5
0.2,50.0,31.0,28.0,63.0,33.0,1.0,0,19.9,21.0,1018.7,1019.0
0.0,41.0,20.0,19.0,68.0,25.0,8.0,0,27.5,29.2,1021.6,1018.7
0.0,46.0,31.0,20.0,41.0,23.0,8.0,0,31.4,33.5,1018.6,1016.3
0.0,67.0,39.0,39.0,31.0,13.0,8.0,0,37.9,38.8,1013.6,1009.5
0.0,50.0,26.0,30.0,90.0,45.0,7.0,0,22.5,23.6,1016.9,1016.3
0.0,46.0,15.0,15.0,70.0,23.0,8.0,0,32.8,34.9,1015.2,1013.3
0.0,44.0,20.0,15.0,75.0,27.0,8.0,0,32.0,32.6,1012.9,1012.2
0.0,39.0,7.0,17.0,80.0,9.0,8.0,0,36.4,37.6,1011.3,1009.7
0.0,43.0,13.0,11.0,9.0,11.0,8.0,0,39.2,40.1,1010.9,1008.4
0.0,61.0,0.0,28.0,30.0,53.0,8.0,0,23.7,28.0,1008.7,1012.5
0.2,78.0,48.0,44.0,60.0,41.0,8.0,0,20.9,21.9,1018.9,1019.3
0.2,70.0,20.0,19.0,50.0,32.0,8.0,0,27.8,30.0,1019.5,1016.8
0.0,48.0,35.0,28.0,40.0,28.0,2.0,0,30.8,32.2,1015.5,1011.9
