Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,RainToday,Temp3pm,MaxTemp,Evaporation,Sunshine,Pressure9am,Pressure3pm,Temp9am
0.4,74.0,20.0,28.0,41.0,37.0,0,29.1,29.8,21.0,7.747993216506501,1006.1,1003.5,27.2
8.0,31.0,17.0,15.0,64.0,46.0,1,21.0,22.8,3.2,7.747993216506501,1011.9,1011.6,17.7
0.2,44.0,9.0,20.0,64.0,38.0,0,22.3,23.3,5.0,7.747993216506501,1012.5,1011.2,16.7
3.8,39.0,17.0,20.0,66.0,37.0,1,19.7,20.2,5.2,7.747993216506501,1016.5,1016.5,15.6
0.2,44.0,22.0,22.0,43.0,43.0,0,19.7,20.2,5.8,7.747993216506501,1025.0,1023.6,15.9
0.0,24.0,13.0,11.0,44.0,24.0,0,24.6,26.7,5.770363849765259,7.747993216506501,1026.0,1021.9,15.9
0.0,46.0,22.0,22.0,12.0,5.0,0,32.6,33.7,5.770363849765259,7.747993216506501,1019.3,1013.4,24.8
0.0,48.0,19.0,24.0,60.0,39.0,0,21.3,22.4,22.2,7.747993216506501,1020.9,1021.4,17.4
0.0,31.0,9.0,19.0,46.0,35.0,0,21.3,22.8,6.6,7.747993216506501,1024.8,1021.2,16.4
0.0,31.0,0.0,17.0,44.0,23.0,0,25.9,26.9,5.8,7.747993216506501,1019.3,1015.9,18.5
0.0,44.0,7.0,7.0,35.0,32.0,0,22.8,23.3,7.0,7.747993216506501,1016.4,1014.1,17.6
0.0,43.0,13.0,19.0,51.0,31.0,0,21.6,22.7,3.8,7.747993216506501,1018.2,1016.7,15.4
0.0,33.0,4.0,17.0,53.0,43.0,0,21.3,21.9,5.770363849765259,7.747993216506501,1019.4,1016.4,15.6
0.0,39.0,9.0,19.0,57.0,40.0,0,20.5,23.8,5.770363849765259,7.747993216506501,1018.8,1017.6,16.0
0.0,41.0,17.0,11.0,34.0,13.0,0,29.9,30.9,13.6,7.747993216506501,1018.0,1015.5,20.8
0.0,57.0,20.0,28.0,9.0,8.0,0,34.3,36.5,9.4,7.747993216506501,1013.2,1009.5,27.1
0.0,46.0,15.0,26.0,47.0,39.0,0,21.2,22.2,8.4,7.747993216506501,1019.1,1018.7,17.8
0.0,30.0,7.0,19.0,51.0,40.0,0,23.8,27.4,6.4,7.747993216506501,1021.4,1018.2,16.8
0.0,33.0,13.0,15.0,28.0,11.0,0,32.6,34.0,6.4,7.747993216506501,1016.0,1012.5,24.8
0.0,33.0,9.0,17.0,22.0,28.0,0,32.9,33.0,5.770363849765259,7.747993216506501,1012.3,1011.7,27.5
0.0,26.0,7.0,15.0,39.0,31.0,0,30.9,32.4,5.770363849765259,7.747993216506501,1016.2,1014.0,21.5
0.0,54.0,7.0,15.0,51.0,29.0,0,32.4,33.4,21.6,7.747993216506501,1012.5,1009.3,23.6
0.0,35.0,11.0,15.0,54.0,32.0,0,31.1,31.9,8.0,7.747993216506501,1011.8,1010.5,23.6
0.0,44.0,2.0,15.0,49.0,31.0,0,32.8,35.4,8.6,7.747993216506501,1011.3,1008.9,26.1
0.0,57.0,13.0,11.0,20.0,27.0,0,33.4,38.0,7.8,7.747993216506501,1005.4,1005.8,34.7
4.2,31.0,7.0,13.0,63.0,47.0,1,30.7,32.1,5.0,7.747993216506501,1009.8,1007.6,22.1
0.0,37.0,6.0,22.0,28.0,30.0,0,28.5,30.8,5.770363849765259,13.9,1016.4,1015.6,23.7
0.0,28.0,6.0,17.0,53.0,33.0,0,31.5,32.2,15.6,13.5,1017.6,1014.7,21.0
0.0,37.0,17.0,13.0,14.0,11.0,0,39.2,40.6,9.8,13.8,1013.6,1009.0,29.9
0.0,39.0,17.0,22.0,7.0,5.0,0,44.3,45.0,11.4,13.2,1004.8,1002.8,37.3
0.0,41.0,6.0,15.0,37.0,22.0,0,31.5,32.2,5.770363849765259,13.1,1013.3,1014.9,25.2
0.0,46.0,13.0,17.0,34.0,16.0,0,33.8,34.8,5.770363849765259,13.3,1020.2,1017.8,24.7
0.0,56.0,11.0,7.0,20.0,14.0,0,38.8,41.2,33.6,13.8,1015.6,1011.0,29.2
0.0,50.0,9.0,24.0,61.0,32.0,0,27.8,29.0,9.6,12.9,1009.3,1007.4,23.8
0.0,43.0,20.0,17.0,41.0,28.0,0,24.2,25.7,10.8,13.1,1010.9,1008.9,18.1
0.0,33.0,9.0,13.0,37.0,15.0,0,31.7,33.9,5.8,13.0,1009.0,1004.0,20.3
0.0,31.0,13.0,17.0,19.0,28.0,0,30.9,33.6,8.0,12.3,1003.6,1005.9,29.0
0.0,35.0,11.0,19.0,59.0,48.0,0,23.4,24.2,5.770363849765259,0.2,1013.8,1014.8,19.5
1.4,35.0,11.0,11.0,82.0,66.0,1,18.4,22.1,5.770363849765259,3.2,1016.9,1018.2,15.8
7.8,26.0,9.0,13.0,54.0,36.0,1,23.1,24.9,15.0,8.2,1021.3,1018.8,15.6
0.0,35.0,11.0,15.0,44.0,21.0,0,29.7,30.4,4.0,13.2,1016.3,1013.6,21.1
0.0,30.0,9.0,15.0,40.0,18.0,0,34.3,36.9,7.8,13.0,1013.6,1010.8,24.3
0.0,50.0,7.0,24.0,29.0,7.0,0,42.1,43.1,8.6,13.4,1005.2,1002.1,29.6
0.0,46.0,24.0,26.0,71.0,41.0,0,25.5,26.8,11.6,11.4,1008.3,1009.9,21.9
0.0,41.0,13.0,17.0,48.0,34.0,0,23.8,25.6,5.770363849765259,10.2,1017.5,1015.9,19.6
0.0,33.0,9.0,17.0,44.0,22.0,0,30.1,31.3,5.770363849765259,13.1,1015.9,1012.5,20.8
0.0,31.0,0.0,17.0,48.0,36.0,0,29.0,30.4,23.0,13.2,1012.4,1010.2,22.0
0.0,43.0,4.0,24.0,59.0,40.0,0,27.0,29.1,7.6,13.1,1014.8,1013.5,19.4
0.0,35.0,9.0,9.0,46.0,21.0,0,29.5,30.6,7.0,13.2,1017.9,1014.0,20.5
0.0,35.0,6.0,17.0,38.0,13.0,0,35.5,38.5,7.6,11.9,1011.0,1006.3,23.9
0.0,48.0,24.0,19.0,51.0,27.0,0,23.9,24.8,10.2,12.3,1014.0,1015.6,19.6
1.5663539307667422,46.0,13.0,26.0,53.0,35.0,0,23.1,25.1,5.770363849765259,12.8,1018.3,1015.9,18.9
1.5663539307667422,39.0,7.0,17.0,59.0,37.0,0,23.9,26.2,5.770363849765259,13.1,1016.3,1013.7,19.1
1.5663539307667422,48.0,11.0,26.0,58.0,61.0,0,18.4,23.1,5.770363849765259,6.4,1013.5,1014.5,20.0
0.0,41.0,11.0,19.0,57.0,31.0,0,22.8,23.2,26.4,9.1,1018.2,1017.1,16.4
0.0,31.0,11.0,19.0,52.0,39.0,0,24.5,25.4,5.2,11.6,1017.8,1015.6,17.6
2.4,46.0,13.0,24.0,96.0,46.0,1,19.9,22.4,5.0,4.9,1013.5,1014.0,15.5
0.0,48.0,20.0,19.0,51.0,28.0,0,25.9,26.9,6.2,11.7,1022.1,1018.7,16.1
0.0,35.0,15.0,17.0,48.0,21.0,0,29.6,30.8,5.770363849765259,11.5,1020.4,1017.2,19.0
0.0,33.0,11.0,9.0,41.0,29.0,0,31.0,32.5,5.770363849765259,12.0,1017.2,1013.5,23.0
0.0,37.0,15.0,17.0,42.0,25.0,0,34.5,35.0,20.0,10.7,1014.9,1011.9,26.7
0.0,28.0,11.0,15.0,39.0,30.0,0,32.8,34.9,7.2,7.7,1013.8,1011.5,29.1
0.0,31.0,13.0,13.0,48.0,47.0,0,30.0,34.1,5.6,8.8,1014.1,1011.9,27.7
0.0,43.0,7.0,7.0,53.0,29.0,0,35.5,36.5,5.4,4.3,1014.3,1012.2,27.2
0.0,31.0,6.0,9.0,45.0,25.0,0,35.4,36.2,6.0,7.0,1014.5,1012.0,28.3
1.5663539307667422,26.0,9.0,6.0,52.0,38.0,0,31.3,33.7,5.770363849765259,3.7,1013.8,1012.7,26.1
0.4,24.0,6.0,9.0,70.0,37.0,0,32.8,34.5,5.770363849765259,11.6,1015.3,1013.8,24.5
0.0,30.0,0.0,13.0,63.0,23.0,0,37.7,38.4,5.770363849765259,11.3,1014.1,1012.1,26.3
0.0,50.0,13.0,30.0,25.0,18.0,0,37.2,38.2,24.0,11.3,1011.6,1008.0,31.6
0.0,48.0,22.0,22.0,52.0,38.0,0,22.7,23.7,10.2,9.4,1014.2,1014.9,19.8
0.0,43.0,13.0,20.0,47.0,43.0,0,22.6,24.6,6.2,9.2,1018.4,1017.1,18.7
0.0,30.0,9.0,11.0,68.0,40.0,0,24.8,25.6,4.6,10.7,1019.7,1017.8,18.4
1.5663539307667422,46.0,9.0,19.0,63.0,57.0,0,20.7,23.8,5.770363849765259,9.7,1019.9,1020.5,19.1
0.2,48.0,17.0,22.0,49.0,26.0,0,21.4,21.9,5.770363849765259,7.747993216506501,1027.6,1025.3,14.6
0.0,44.0,15.0,15.0,47.0,34.0,0,21.7,22.6,15.4,11.0,1025.0,1022.2,15.2
0.0,33.0,17.0,13.0,44.0,19.0,0,26.9,28.9,4.6,11.0,1021.7,1018.8,19.3
0.0,52.0,13.0,13.0,18.0,9.0,0,31.1,32.9,6.2,8.8,1016.2,1010.9,23.4
0.2,63.0,26.0,33.0,47.0,56.0,0,20.3,22.1,6.8,4.2,1007.1,1009.1,19.0
1.2,46.0,13.0,19.0,64.0,59.0,1,19.0,19.8,4.6,1.7,1015.2,1015.0,16.6
2.0,35.0,7.0,22.0,86.0,47.0,1,23.6,25.1,5.770363849765259,8.7,1018.5,1016.4,15.3
0.0,43.0,9.0,20.0,78.0,47.0,0,25.0,26.2,5.770363849765259,8.6,1016.7,1016.6,17.5
0.0,24.0,6.0,11.0,79.0,51.0,0,22.7,25.0,8.4,1.9,1019.2,1017.3,17.1
0.0,48.0,11.0,24.0,47.0,13.0,0,35.0,35.9,2.2,10.3,1012.4,1007.7,23.6
0.0,44.0,17.0,19.0,45.0,76.0,0,21.2,26.7,9.0,0.2,1007.6,1009.4,26.7
1.4,44.0,9.0,15.0,87.0,45.0,1,20.6,21.6,2.6,8.6,1020.6,1022.2,15.4
0.2,24.0,0.0,9.0,70.0,48.0,0,20.6,21.6,5.770363849765259,1.7,1024.6,1021.6,14.5
1.5663539307667422,31.0,0.0,15.0,82.0,54.0,0,19.9,20.5,5.770363849765259,7.747993216506501,1018.0,1015.5,15.2
14.0,31.0,6.0,17.0,89.0,70.0,1,19.6,21.0,5.770363849765259,6.0,1017.9,1018.1,15.2
2.0,35.0,6.0,15.0,75.0,56.0,1,19.9,21.7,5.770363849765259,1.3,1021.6,1020.6,16.5
0.4,31.0,7.0,15.0,77.0,66.0,0,20.8,22.1,10.8,2.7,1022.1,1021.2,17.1
0.6,39.0,9.0,19.0,61.0,33.0,0,20.8,22.0,2.4,10.0,1026.8,1024.4,15.1
0.0,39.0,19.0,11.0,51.0,37.0,0,22.1,23.1,4.8,11.0,1027.3,1025.4,14.7
0.0,24.0,0.0,13.0,68.0,26.0,0,25.8,26.9,3.6,10.9,1026.0,1022.6,14.3
0.0,28.0,7.0,17.0,56.0,20.0,0,29.0,30.3,5.770363849765259,10.9,1021.8,1018.3,15.5
0.0,30.0,0.0,19.0,34.0,29.0,0,27.3,29.4,5.770363849765259,9.8,1021.8,1019.8,22.3
0.0,28.0,13.0,15.0,53.0,31.0,0,26.5,27.0,14.0,10.2,1025.4,1022.6,19.1
0.0,30.0,4.0,13.0,60.0,43.0,0,25.8,26.7,3.2,10.7,1025.7,1022.0,20.0
0.0,24.0,0.0,17.0,41.0,26.0,0,26.3,27.6,4.0,10.8,1023.3,1020.5,20.2
0.0,35.0,11.0,7.0,32.0,16.0,0,30.1,30.2,4.2,10.4,1023.3,1020.5,24.2
0.0,30.0,11.0,9.0,28.0,15.0,0,31.2,32.1,5.0,8.0,1020.7,1016.8,25.6
0.0,31.0,9.0,9.0,35.0,26.0,0,26.3,27.8,5.770363849765259,2.2,1014.8,1011.8,23.6
0.0,35.0,7.0,17.0,67.0,45.0,0,22.5,23.3,5.770363849765259,8.4,1013.1,1011.5,20.1
0.0,35.0,11.0,13.0,64.0,50.0,0,19.7,23.1,11.0,6.2,1015.5,1014.1,18.0
0.0,35.0,13.0,17.0,44.0,41.0,0,20.3,21.8,3.4,8.4,1019.2,1016.3,17.5
0.0,35.0,2.0,22.0,43.0,39.0,0,22.0,22.6,3.0,10.6,1018.7,1016.2,17.7
0.0,33.0,11.0,11.0,61.0,38.0,0,22.0,22.3,3.4,7.9,1022.0,1020.7,17.3
0.0,46.0,20.0,13.0,45.0,20.0,0,19.8,20.4,4.0,8.5,1026.7,1022.7,13.5
1.5663539307667422,33.0,17.0,9.0,38.0,22.0,0,20.4,21.8,5.770363849765259,9.7,1021.3,1015.9,14.4
7.8,50.0,17.0,20.0,94.0,96.0,1,15.1,17.4,5.770363849765259,1.3,1008.7,1003.4,11.2
13.4,52.0,9.0,28.0,81.0,61.0,1,20.2,21.0,8.4,6.1,1010.9,1010.1,15.2
5.4,26.0,0.0,11.0,70.0,44.0,1,18.1,18.3,1.6,0.1,1019.3,1018.8,15.2
0.0,33.0,11.0,19.0,76.0,65.0,0,19.4,20.9,1.2,6.5,1022.3,1021.0,15.4
1.6,37.0,9.0,20.0,88.0,58.0,1,21.4,21.9,5.770363849765259,7.4,1024.9,1023.3,16.1
0.0,24.0,11.0,9.0,89.0,41.0,0,23.0,23.5,2.6,8.1,1026.2,1022.7,16.1
1.5663539307667422,48.0,19.0,20.0,33.0,26.0,0,24.6,27.0,5.770363849765259,5.5,1017.7,1013.3,20.1
1.5663539307667422,24.0,6.0,13.0,72.0,56.0,0,21.5,21.8,5.770363849765259,8.1,1018.2,1017.6,18.5
2.0,31.0,0.0,9.0,90.0,63.0,1,18.5,18.8,8.6,0.8,1024.6,1024.2,15.9
0.0,28.0,6.0,11.0,70.0,69.0,0,19.0,20.3,1.2,3.9,1024.4,1022.2,17.0
0.0,35.0,6.0,15.0,75.0,40.0,0,19.7,20.4,1.2,8.0,1026.0,1024.0,13.8
0.0,35.0,22.0,19.0,45.0,22.0,0,20.8,21.2,2.8,9.9,1026.4,1021.9,14.1
0.0,35.0,13.0,17.0,25.0,24.0,0,24.3,25.5,4.4,3.6,1018.8,1016.7,20.5
0.2,31.0,9.0,11.0,64.0,30.0,0,18.4,19.5,5.770363849765259,6.8,1025.1,1023.5,15.8
1.5663539307667422,39.0,19.0,19.0,40.0,32.0,0,19.2,20.2,5.770363849765259,4.8,1024.7,1021.0,14.3
0.2,30.0,4.0,13.0,56.0,38.0,0,20.7,21.6,10.0,1.7,1022.4,1017.9,15.1
0.4,24.0,9.0,7.0,44.0,30.0,0,26.6,27.3,1.4,9.9,1021.0,1018.8,20.5
0.0,28.0,9.0,9.0,22.0,16.0,0,30.2,31.1,2.8,9.7,1023.0,1020.1,24.5
0.0,48.0,19.0,15.0,35.0,24.0,0,28.9,29.8,4.2,6.8,1023.3,1021.4,25.0
0.0,39.0,13.0,22.0,32.0,24.0,0,27.1,28.9,5.8,8.4,1024.6,1021.2,22.7
1.5663539307667422,37.0,15.0,17.0,29.0,28.0,0,24.7,25.2,5.770363849765259,7.747993216506501,1021.1,1017.2,22.9
8.6,52.0,7.0,24.0,91.0,50.0,1,18.4,20.2,5.770363849765259,5.6,1018.1,1015.7,16.8
5.4,43.0,7.0,15.0,91.0,56.0,1,14.9,15.8,10.2,6.6,1019.7,1018.3,10.4
16.2,37.0,7.0,17.0,94.0,65.0,1,15.3,16.1,0.6,5.5,1015.3,1014.0,12.3
4.6,39.0,11.0,17.0,83.0,66.0,1,16.5,18.2,0.8,5.3,1013.9,1012.1,14.6
7.0,35.0,6.0,19.0,88.0,54.0,1,16.9,17.5,1.4,7.1,1016.3,1015.9,13.1
0.0,28.0,7.0,4.0,88.0,64.0,0,15.3,17.3,1.8,7.1,1021.4,1019.2,12.7
0.2,17.0,6.0,4.0,75.0,55.0,0,16.6,17.5,5.770363849765259,4.7,1021.6,1019.0,12.3
1.5663539307667422,26.0,11.0,11.0,65.0,45.0,0,19.6,19.7,5.770363849765259,2.3,1019.5,1016.1,14.2
0.0,26.0,11.0,13.0,56.0,34.0,0,21.2,21.8,2.8,6.7,1018.1,1015.1,15.6
0.0,37.0,11.0,13.0,52.0,54.0,0,18.4,19.5,2.0,2.1,1014.4,1011.2,17.1
6.4,30.0,11.0,17.0,73.0,81.0,1,14.2,15.2,1.8,0.4,1008.1,1008.5,13.6
2.4,35.0,9.0,15.0,72.0,43.0,1,17.6,18.7,1.2,9.8,1021.9,1021.1,13.9
0.0,35.0,0.0,11.0,80.0,71.0,0,16.1,16.2,2.4,2.4,1028.4,1027.4,12.0
1.5663539307667422,20.0,2.0,11.0,73.0,63.0,0,16.8,17.5,5.770363849765259,7.747993216506501,1030.5,1029.1,13.9
0.6,24.0,7.0,13.0,95.0,62.0,0,18.0,18.5,5.770363849765259,6.0,1032.3,1028.8,12.2
0.0,31.0,11.0,6.0,56.0,52.0,0,16.7,18.0,2.6,5.2,1029.8,1026.6,14.3
0.0,28.0,11.0,15.0,57.0,38.0,0,17.8,18.6,1.6,8.9,1026.3,1022.5,14.0
0.0,33.0,11.0,17.0,50.0,35.0,0,21.9,22.1,1.8,4.6,1021.9,1018.8,16.0
0.0,35.0,15.0,15.0,57.0,44.0,0,22.9,23.3,1.8,5.3,1018.7,1015.8,18.4
2.6,31.0,15.0,13.0,83.0,94.0,1,16.0,17.3,2.8,0.0,1018.5,1016.9,17.1
38.8,43.0,20.0,13.0,96.0,86.0,1,15.1,16.0,0.4,0.0,1011.0,1010.6,14.9
6.8,39.0,4.0,13.0,78.0,58.0,1,15.9,16.5,5.770363849765259,2.4,1024.4,1025.1,13.0
0.0,20.0,7.0,13.0,82.0,73.0,0,16.4,17.1,5.0,5.7,1029.3,1027.7,14.2
0.0,22.0,6.0,11.0,77.0,60.0,0,15.6,16.2,0.8,0.1,1027.4,1024.1,13.7
0.0,31.0,9.0,13.0,66.0,68.0,0,13.7,15.1,1.0,0.5,1020.5,1016.7,12.5
0.0,44.0,13.0,24.0,84.0,66.0,0,16.9,18.4,1.0,3.4,1017.0,1015.3,13.2
4.0,33.0,7.0,11.0,75.0,51.0,1,15.7,16.1,1.0,6.3,1024.9,1025.5,13.4
0.0,26.0,7.0,13.0,77.0,50.0,0,17.8,18.1,5.770363849765259,3.8,1029.8,1026.0,11.3
0.0,28.0,0.0,13.0,75.0,46.0,0,17.6,17.8,5.770363849765259,3.8,1024.3,1019.8,12.5
0.0,35.0,13.0,17.0,64.0,59.0,0,19.5,20.0,5.770363849765259,7.1,1018.3,1016.2,14.8
0.0,31.0,11.0,7.0,72.0,74.0,0,15.3,16.1,6.0,0.0,1013.8,1010.1,14.6
7.2,48.0,20.0,20.0,81.0,64.0,1,14.9,16.0,0.4,1.7,1009.8,1011.4,13.1
1.0,33.0,11.0,13.0,86.0,73.0,0,15.1,15.3,1.8,2.3,1015.9,1015.1,12.9
2.6,35.0,9.0,19.0,85.0,69.0,1,13.3,15.5,0.6,9.2,1020.7,1020.6,11.5
1.5663539307667422,20.0,0.0,15.0,83.0,72.0,0,14.3,15.0,5.770363849765259,7.747993216506501,1025.4,1023.0,10.7
1.5663539307667422,22.0,0.0,11.0,87.0,40.0,0,14.9,15.3,5.770363849765259,7.747993216506501,1023.8,1020.1,9.5
0.4,22.0,6.0,13.0,84.0,57.0,0,15.0,15.2,3.0,8.0,1019.4,1016.8,9.6
0.0,19.0,7.0,11.0,88.0,62.0,0,14.6,15.8,1.0,8.9,1021.3,1020.4,7.8
0.0,22.0,0.0,2.0,86.0,45.0,0,16.2,17.0,1.0,8.0,1026.2,1024.0,8.8
0.0,30.0,0.0,13.0,78.0,52.0,0,15.4,16.2,1.0,7.1,1023.3,1018.9,8.5
1.6,44.0,11.0,15.0,92.0,68.0,1,13.2,14.4,1.4,2.2,1014.7,1013.3,9.8
12.8,48.0,17.0,22.0,88.0,63.0,1,13.5,13.7,5.770363849765259,1.8,1015.6,1015.3,10.1
1.2,59.0,17.0,22.0,62.0,55.0,1,14.3,15.0,5.770363849765259,4.2,1022.7,1021.3,12.6
0.0,31.0,13.0,13.0,55.0,47.0,0,16.3,17.2,4.4,7.7,1024.7,1023.1,12.8
0.0,30.0,4.0,15.0,73.0,44.0,0,17.2,18.1,1.4,8.0,1025.4,1022.3,10.8
0.0,31.0,11.0,13.0,48.0,44.0,0,17.8,18.0,1.4,8.9,1022.3,1019.6,12.7
0.0,24.0,11.0,13.0,60.0,56.0,0,16.8,17.5,1.2,9.0,1021.3,1020.0,12.5
0.0,24.0,0.0,13.0,87.0,58.0,0,15.8,16.7,1.0,7.7,1025.2,1024.5,12.3
0.0,26.0,0.0,17.0,85.0,63.0,0,15.7,16.3,5.770363849765259,8.0,1031.2,1030.4,8.5
0.0,31.0,6.0,17.0,99.0,63.0,0,17.2,17.8,2.4,3.1,1032.0,1029.4,11.8
0.0,48.0,15.0,24.0,83.0,65.0,0,17.6,18.4,0.6,7.0,1028.7,1026.4,15.1
0.0,35.0,11.0,19.0,90.0,63.0,0,17.1,17.4,2.0,7.1,1027.4,1025.0,10.5
0.0,44.0,15.0,22.0,80.0,39.0,0,17.1,17.6,1.2,9.1,1022.4,1017.1,12.7
0.0,59.0,20.0,26.0,58.0,82.0,0,12.3,15.0,2.8,0.8,1008.8,1005.2,12.5
8.6,59.0,19.0,17.0,68.0,63.0,1,14.0,14.9,1.2,6.6,1016.2,1016.4,10.9
2.6,39.0,15.0,7.0,92.0,94.0,1,10.5,15.3,5.770363849765259,1.9,1021.2,1020.9,9.7
24.0,26.0,7.0,13.0,95.0,79.0,1,12.7,14.0,5.770363849765259,2.7,1026.8,1026.9,9.3
0.8,22.0,0.0,11.0,90.0,50.0,0,14.7,15.2,2.4,9.0,1034.5,1033.4,8.4
0.0,30.0,7.0,17.0,79.0,41.0,0,15.0,15.7,1.0,6.2,1034.4,1030.4,8.5
0.0,24.0,11.0,9.0,60.0,43.0,0,15.7,16.1,1.8,9.3,1029.5,1027.2,10.6
0.0,22.0,6.0,11.0,71.0,35.0,0,18.3,19.3,1.2,6.5,1029.1,1026.0,8.6
0.0,31.0,2.0,9.0,67.0,88.0,0,15.5,16.4,0.6,0.0,1025.6,1022.2,14.3
19.0,37.0,15.0,15.0,76.0,75.0,1,17.3,18.9,5.770363849765259,0.3,1017.0,1015.3,16.0
1.6,43.0,15.0,19.0,89.0,72.0,1,16.5,18.1,5.770363849765259,4.1,1015.0,1014.7,14.4
3.8,30.0,9.0,15.0,94.0,88.0,1,14.6,16.8,2.4,2.9,1021.3,1020.9,13.8
1.6,28.0,9.0,19.0,92.0,62.0,1,16.5,17.3,0.8,4.9,1023.4,1019.2,12.5
0.0,57.0,15.0,22.0,60.0,48.0,0,19.3,19.7,1.2,5.0,1013.5,1007.2,15.1
14.2,76.0,22.0,35.0,63.0,66.0,1,15.2,15.4,2.2,1.2,1001.4,999.9,13.6
2.0,61.0,17.0,24.0,81.0,63.0,1,13.7,13.9,1.4,1.6,1008.6,1009.8,12.8
11.6,65.0,22.0,20.0,67.0,70.0,1,8.7,11.9,5.770363849765259,7.747993216506501,1012.5,1012.7,8.3
7.4,44.0,9.0,24.0,89.0,60.0,1,11.6,12.7,5.770363849765259,7.747993216506501,1014.1,1012.0,8.0
13.0,48.0,15.0,11.0,85.0,89.0,1,11.1,12.9,4.4,0.8,1018.0,1020.7,10.8
6.0,24.0,0.0,13.0,93.0,66.0,1,14.0,15.1,0.4,6.0,1030.9,1031.0,8.3
0.2,26.0,6.0,13.0,70.0,57.0,0,13.9,15.3,0.8,9.1,1034.5,1031.2,10.8
0.0,35.0,9.0,17.0,73.0,55.0,0,14.9,15.6,1.6,4.1,1028.4,1025.1,9.5
0.0,24.0,9.0,11.0,59.0,43.0,0,17.9,18.2,0.8,9.6,1026.7,1023.0,12.2
0.0,43.0,19.0,17.0,32.0,42.0,0,16.8,19.3,5.770363849765259,1.2,1019.6,1015.5,14.4
0.0,56.0,13.0,22.0,49.0,52.0,0,18.3,20.8,5.770363849765259,7.3,1011.1,1012.6,17.4
1.0,41.0,9.0,17.0,95.0,67.0,0,15.5,16.5,7.4,4.6,1019.2,1019.4,12.4
1.8,24.0,7.0,13.0,59.0,51.0,1,13.4,14.2,1.0,1.0,1025.9,1023.9,12.4
0.0,22.0,6.0,13.0,63.0,52.0,0,13.8,14.8,2.0,3.7,1024.9,1022.1,11.6
0.0,35.0,11.0,19.0,57.0,32.0,0,17.9,18.5,1.0,9.2,1020.9,1017.2,12.5
4.2,46.0,26.0,26.0,91.0,71.0,1,13.6,14.4,2.0,3.3,1016.8,1017.5,10.7
2.4,50.0,17.0,19.0,90.0,96.0,1,13.0,14.0,5.770363849765259,0.2,1018.0,1014.0,10.0
6.4,35.0,9.0,20.0,94.0,62.0,1,14.9,16.1,5.770363849765259,4.1,1019.6,1017.6,10.6
0.0,61.0,15.0,28.0,75.0,54.0,0,19.1,20.6,2.6,6.7,1015.0,1009.0,13.8
1.4,31.0,13.0,11.0,93.0,72.0,1,14.1,15.5,1.6,1.1,1013.4,1012.8,13.2
4.4,48.0,20.0,24.0,73.0,49.0,1,14.8,15.1,1.0,9.0,1014.8,1016.0,13.1
0.0,31.0,6.0,15.0,64.0,41.0,0,16.5,16.9,2.4,5.4,1021.5,1016.3,10.0
0.8,31.0,15.0,19.0,42.0,49.0,0,16.4,17.0,1.8,1.7,1012.8,1012.0,15.0
1.5663539307667422,22.0,6.0,7.0,96.0,52.0,0,16.8,17.9,5.770363849765259,3.9,1019.9,1018.0,11.5
1.5663539307667422,39.0,11.0,20.0,62.0,42.0,0,18.7,20.3,5.770363849765259,8.0,1014.0,1010.1,14.0
1.6,46.0,17.0,24.0,48.0,44.0,1,15.6,15.9,4.6,8.7,1012.6,1011.7,13.2
4.6,46.0,15.0,24.0,93.0,60.0,1,16.8,17.6,3.0,8.2,1014.9,1011.5,12.3
5.0,56.0,17.0,24.0,94.0,50.0,1,14.5,14.8,2.2,6.7,1010.8,1015.5,12.0
0.4,41.0,11.0,19.0,64.0,30.0,0,17.0,17.6,2.2,10.2,1023.4,1017.9,10.5
0.0,69.0,19.0,9.0,32.0,80.0,0,12.9,17.7,3.2,2.9,1003.9,999.4,15.1
9.8,56.0,24.0,26.0,83.0,63.0,1,15.5,16.0,5.770363849765259,4.8,1010.9,1009.7,9.4
3.2,59.0,17.0,26.0,91.0,88.0,1,12.4,16.0,5.770363849765259,1.9,1011.0,1011.7,11.9
9.2,52.0,24.0,22.0,51.0,74.0,1,9.6,13.1,4.0,9.4,1019.7,1020.3,10.7
0.4,33.0,7.0,17.0,75.0,61.0,0,12.6,14.4,1.6,8.9,1023.6,1021.1,9.8
1.8,43.0,15.0,19.0,93.0,92.0,1,11.0,12.5,1.4,0.8,1018.7,1014.4,9.2
9.8,41.0,17.0,20.0,90.0,92.0,1,12.5,14.5,1.0,1.9,1016.5,1015.7,11.5
9.0,37.0,19.0,19.0,95.0,83.0,1,13.5,15.1,0.0,0.6,1019.5,1020.8,12.4
3.8,22.0,6.0,13.0,94.0,61.0,1,15.2,15.7,5.770363849765259,1.4,1026.4,1025.0,12.2
0.0,20.0,11.0,6.0,71.0,55.0,0,15.3,16.5,5.770363849765259,2.2,1026.2,1023.9,11.8
0.0,30.0,9.0,7.0,66.0,51.0,0,18.8,19.6,3.2,3.1,1023.9,1020.9,13.8
0.0,39.0,13.0,19.0,40.0,28.0,0,22.9,24.0,2.6,6.9,1017.0,1012.4,18.4
0.2,54.0,13.0,13.0,70.0,57.0,0,19.3,21.6,1.6,9.9,1016.4,1012.9,15.6
3.2,59.0,24.0,35.0,64.0,77.0,1,14.7,17.5,3.0,1.6,1003.3,1003.7,16.2
