Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,Pressure9am,Pressure3pm
0.0,24.0,9.0,11.0,37.0,7.0,7.0,0,24.7,24.9,9.4,1030.1,1026.8
0.0,35.0,0.0,13.0,31.0,7.0,6.0,0,24.2,24.7,8.2,1026.8,1022.4
0.0,50.0,17.0,17.0,41.0,7.0,7.0,0,21.4,22.6,3.5,1019.3,1015.7
0.4,44.0,13.0,17.0,46.0,7.0,7.0,0,16.4,17.0,4.5,1013.2,1010.6
0.8,50.0,22.0,19.0,62.0,2.0,7.0,0,11.6,13.5,5.2,1011.7,1009.7
1.4,57.0,20.0,24.0,67.0,3.0,7.0,1,13.9,14.9,3.6,1007.6,1003.4
7.8,44.0,17.0,17.0,85.0,4.0,8.0,1,11.5,14.8,2.1,1007.2,1008.9
8.0,33.0,11.0,17.0,66.0,7.0,7.0,1,14.5,14.9,3.5,1015.7,1015.2
0.8,31.0,9.0,13.0,72.0,7.0,6.0,0,12.2,13.7,0.8,1017.9,1016.4
0.6,22.0,7.0,2.0,60.0,1.0,5.0,0,14.5,15.7,8.1,1019.4,1016.8
0.4,33.0,9.0,9.0,85.0,7.0,7.0,0,12.7,14.5,0.7,1016.3,1013.7
2.2,17.0,4.0,2.0,55.0,7.0,3.0,1,15.0,16.0,7.2,1018.0,1015.7
0.0,15.0,4.0,7.0,69.0,7.0,7.0,0,13.3,13.5,1.1,1013.4,1011.6
0.0,31.0,2.0,13.0,65.0,1.0,4.0,0,15.3,15.8,8.8,1020.4,1020.2
0.2,13.0,4.0,0.0,61.0,7.0,4.0,0,14.4,15.3,6.7,1026.0,1024.0
0.0,28.0,4.0,13.0,56.0,2.0,4.0,0,17.2,18.8,8.3,1026.3,1024.0
0.0,30.0,7.0,9.0,64.0,7.0,7.0,0,15.0,15.6,0.0,1028.4,1026.7
0.0,20.0,0.0,9.0,69.0,7.0,7.0,0,14.3,16.5,1.3,1031.2,1028.9
0.2,31.0,2.0,19.0,55.0,7.0,6.0,0,16.9,18.6,7.1,1029.5,1026.1
0.0,46.0,9.0,13.0,50.0,7.0,7.0,0,17.4,19.1,2.7,1026.1,1023.3
0.0,37.0,11.0,4.0,100.0,8.0,8.0,0,14.4,16.0,0.0,1023.3,1022.0
12.6,39.0,11.0,7.0,74.0,3.0,7.0,1,18.2,19.1,3.7,1022.8,1019.3
87.4,22.0,0.0,9.0,100.0,8.0,7.0,1,14.4,14.7,0.0,1013.4,1010.9
2.6,44.0,11.0,17.0,72.0,7.0,7.0,1,14.8,15.7,3.6,1018.0,1019.6
0.0,30.0,0.0,7.0,70.0,7.0,6.0,0,13.7,14.0,0.5,1025.1,1024.3
0.6,13.0,0.0,4.0,74.0,7.0,7.0,0,14.1,14.4,0.0,1026.8,1024.9
0.0,35.0,9.0,15.0,67.0,7.0,7.0,0,13.9,14.9,0.2,1023.3,1019.4
0.0,46.0,22.0,20.0,60.0,7.0,7.0,0,16.3,16.6,3.2,1017.3,1014.1
17.4,44.0,13.0,11.0,58.0,2.0,7.0,1,12.8,14.0,3.1,1018.8,1023.0
0.4,24.0,7.0,7.0,56.0,4.0,1.0,0,14.2,14.9,7.9,1030.9,1027.9
0.0,31.0,7.0,15.0,58.0,7.0,7.0,0,13.0,13.7,6.6,1027.1,1023.6
0.0,43.0,17.0,17.0,57.0,3.0,7.0,0,14.8,15.7,6.5,1019.1,1016.8
0.0,31.0,17.0,7.0,84.0,7.0,7.0,0,13.9,14.0,0.0,1018.8,1016.6
0.8,19.0,0.0,9.0,100.0,8.0,8.0,0,12.4,12.6,0.0,1012.2,1008.1
8.4,37.0,13.0,15.0,100.0,8.0,8.0,1,11.8,11.9,0.0,1008.9,1008.8
7.6,46.0,11.0,19.0,70.0,7.0,7.0,1,12.2,13.1,0.2,1013.1,1014.2
0.2,30.0,2.0,7.0,75.0,7.0,7.0,0,11.5,13.7,2.0,1020.5,1020.9
0.0,28.0,6.0,11.0,67.0,3.0,7.0,0,12.1,13.2,5.9,1021.6,1018.7
0.2,20.0,9.0,11.0,89.0,7.0,7.0,0,11.4,11.5,0.1,1016.2,1014.2
2.2,26.0,6.0,15.0,72.0,7.0,4.0,1,12.7,14.5,5.1,1018.6,1019.2
0.2,20.0,7.0,9.0,56.0,1.0,2.0,0,13.1,13.9,8.0,1027.6,1025.5
0.0,20.0,6.0,7.0,52.0,1.0,6.0,0,14.1,14.6,8.6,1026.1,1022.2
0.2,17.0,6.0,7.0,42.0,3.0,2.0,0,14.2,14.5,9.0,1021.9,1019.8
0.2,17.0,2.0,0.0,46.0,1.0,1.0,0,14.3,15.3,9.0,1025.7,1025.1
0.0,15.0,6.0,9.0,58.0,1.0,1.0,0,13.5,13.8,9.0,1031.7,1028.9
0.2,48.0,4.0,0.0,98.0,8.0,7.0,0,9.2,10.0,1.3,1029.4,1026.8
0.0,17.0,0.0,6.0,57.0,7.0,1.0,0,15.8,16.4,7.2,1026.4,1023.1
0.2,15.0,0.0,9.0,51.0,1.0,0.0,0,16.3,17.0,8.5,1024.3,1021.2
0.0,24.0,7.0,11.0,52.0,6.0,7.0,0,17.0,17.8,4.6,1022.9,1020.8
0.0,17.0,7.0,4.0,56.0,3.0,4.0,0,16.3,16.7,7.5,1025.2,1023.1
0.2,13.0,0.0,6.0,89.0,7.0,3.0,0,12.1,13.2,3.2,1028.1,1027.0
0.2,28.0,9.0,7.0,61.0,2.0,7.0,0,16.4,18.4,6.1,1027.7,1024.4
0.0,39.0,15.0,13.0,59.0,7.0,7.0,0,16.9,16.9,0.9,1023.7,1021.3
1.4,44.0,15.0,22.0,48.0,6.0,7.0,1,17.5,18.2,8.2,1023.0,1020.8
0.0,52.0,19.0,26.0,56.0,1.0,1.0,0,14.6,15.4,9.1,1022.4,1018.2
0.0,69.0,26.0,31.0,49.0,5.0,2.0,0,15.8,16.2,4.3,1009.2,1003.1
0.0,54.0,15.0,17.0,51.0,1.0,7.0,0,12.0,12.7,7.3,1008.3,1009.7
0.0,44.0,19.0,17.0,53.0,2.0,6.0,0,13.4,14.4,4.6,1016.8,1016.7
1.4,35.0,4.0,17.0,69.0,1.0,6.0,1,12.7,12.8,4.0,1025.4,1024.4
4.4,19.0,2.0,6.0,65.0,1.0,6.0,1,12.4,14.1,7.6,1033.0,1032.7
0.0,13.0,6.0,6.0,54.0,1.0,4.0,0,13.3,13.6,8.2,1037.4,1033.1
0.0,44.0,7.0,6.0,46.0,1.0,1.0,0,15.3,15.6,9.5,1033.1,1030.2
0.2,19.0,6.0,6.0,59.0,8.0,7.0,0,14.8,15.3,3.3,1034.1,1030.5
0.0,17.0,9.0,7.0,60.0,1.0,7.0,0,15.9,17.3,6.1,1030.2,1027.0
0.0,20.0,9.0,7.0,88.0,7.0,8.0,0,13.7,14.9,0.0,1026.8,1023.8
10.0,43.0,7.0,20.0,78.0,7.0,8.0,1,15.0,15.9,0.0,1020.0,1016.5
0.4,33.0,9.0,9.0,61.0,3.0,7.0,0,16.9,18.5,5.7,1019.7,1018.7
0.0,30.0,0.0,13.0,61.0,2.0,7.0,0,16.5,17.0,4.9,1023.0,1021.0
0.0,24.0,7.0,11.0,61.0,7.0,6.0,0,16.5,18.2,3.8,1020.6,1016.9
0.0,80.0,17.0,13.0,53.0,6.0,7.0,0,21.3,22.1,5.5,1011.6,1005.4
5.0,57.0,20.0,31.0,72.0,4.0,7.0,1,14.3,15.8,7.4,1004.2,1002.8
9.2,35.0,4.0,7.0,99.0,7.0,7.0,1,6.7,9.6,0.0,1003.8,1002.8
8.2,54.0,19.0,24.0,72.0,1.0,5.0,1,8.4,9.3,8.4,1011.6,1011.3
0.0,39.0,15.0,20.0,55.0,6.0,6.0,0,12.5,13.3,4.9,1015.2,1015.5
4.0,43.0,11.0,19.0,66.0,7.0,7.0,1,12.0,12.7,0.9,1024.1,1025.8
0.0,24.0,13.0,13.0,68.0,7.0,7.0,0,12.2,13.3,0.8,1032.6,1030.6
0.0,48.0,7.0,19.0,64.0,7.0,7.0,0,11.6,12.0,3.3,1028.6,1024.7
2.0,39.0,9.0,17.0,70.0,7.0,3.0,1,13.2,14.1,6.3,1025.6,1025.0
0.0,33.0,6.0,15.0,59.0,5.0,7.0,0,13.5,14.5,4.0,1027.0,1023.7
0.0,39.0,17.0,19.0,42.0,7.0,7.0,0,18.6,18.8,1.6,1020.7,1015.7
2.0,44.0,17.0,19.0,59.0,1.0,1.0,1,17.1,17.7,9.6,1018.0,1015.5
1.6,28.0,6.0,11.0,50.0,4.0,3.0,1,13.7,14.3,7.6,1022.1,1022.1
0.0,15.0,7.0,6.0,53.0,3.0,6.0,0,14.0,14.6,8.8,1026.1,1023.0
0.0,31.0,7.0,17.0,50.0,3.0,5.0,0,13.0,13.4,8.2,1023.2,1019.2
0.0,56.0,26.0,19.0,77.0,6.0,4.0,0,11.4,14.0,5.0,1011.8,1009.2
2.2,56.0,26.0,28.0,73.0,7.0,7.0,1,11.9,11.9,2.3,1013.4,1007.1
5.4,35.0,11.0,6.0,69.0,7.0,7.0,1,12.1,13.3,5.7,1013.6,1012.9
1.0,69.0,17.0,13.0,69.0,6.0,7.0,0,13.6,15.1,2.7,1012.8,1008.8
4.4,56.0,17.0,22.0,45.0,1.0,5.0,1,14.8,15.4,6.1,1007.6,1008.2
0.0,37.0,7.0,15.0,56.0,7.0,7.0,0,13.1,13.6,2.5,1011.5,1007.8
13.6,30.0,9.0,13.0,56.0,1.0,5.0,1,12.9,13.7,7.1,1017.6,1016.7
6.0,65.0,9.0,28.0,71.0,8.0,7.0,1,10.8,11.7,0.4,1013.2,1009.3
0.0,35.0,11.0,15.0,48.0,1.0,3.0,0,15.9,17.1,9.5,1016.7,1015.8
0.0,46.0,19.0,20.0,61.0,7.0,3.0,0,15.2,15.7,8.1,1015.7,1011.2
0.0,91.0,19.0,37.0,46.0,4.0,3.0,0,12.7,13.8,9.2,1000.5,1004.7
0.8,54.0,15.0,24.0,56.0,1.0,5.0,0,14.1,15.1,10.1,1012.2,1009.7
0.0,76.0,17.0,33.0,88.0,7.0,7.0,0,8.4,13.5,2.6,1004.1,1005.8
3.0,39.0,9.0,15.0,52.0,1.0,6.0,1,15.6,16.7,7.8,1020.7,1018.7
0.0,76.0,17.0,28.0,37.0,6.0,1.0,0,16.0,16.4,8.0,1015.1,1004.8
0.4,59.0,15.0,22.0,56.0,3.0,7.0,0,13.4,15.0,6.3,1007.8,1006.8
0.4,61.0,28.0,30.0,56.0,6.0,3.0,0,16.4,17.2,6.9,1005.7,1002.6
0.0,56.0,13.0,28.0,55.0,3.0,7.0,0,11.0,12.0,8.3,1010.1,1009.8
0.6,50.0,15.0,19.0,67.0,4.0,7.0,0,10.9,11.7,6.7,1016.2,1014.9
0.8,43.0,11.0,19.0,60.0,3.0,6.0,0,12.0,13.8,7.2,1016.1,1012.1
0.0,43.0,17.0,19.0,55.0,6.0,7.0,0,14.1,14.7,3.8,1009.3,1006.9
4.2,52.0,15.0,20.0,82.0,8.0,7.0,1,13.4,14.0,0.2,1008.6,1010.5
0.6,28.0,4.0,7.0,68.0,7.0,7.0,0,15.5,16.3,1.7,1022.6,1022.1
0.0,35.0,17.0,17.0,55.0,3.0,7.0,0,15.9,16.1,3.2,1024.2,1022.3
0.0,35.0,13.0,13.0,62.0,6.0,7.0,0,16.5,18.5,6.9,1024.1,1022.0
0.0,33.0,6.0,15.0,53.0,8.0,6.0,0,19.7,19.8,8.1,1021.2,1017.0
0.0,30.0,11.0,13.0,48.0,7.0,5.0,0,21.1,21.4,7.4,1019.8,1016.0
0.0,57.0,15.0,17.0,39.0,7.0,7.0,0,22.0,22.7,3.4,1012.0,1005.6
2.2,43.0,19.0,20.0,56.0,5.0,7.0,1,17.7,18.2,3.8,1011.6,1011.6
3.4,44.0,9.0,20.0,41.0,1.0,1.0,1,20.7,21.6,9.9,1019.9,1018.6
0.0,48.0,15.0,28.0,42.0,3.0,7.0,0,22.9,23.5,10.2,1024.3,1021.4
0.0,30.0,7.0,15.0,63.0,1.0,1.0,0,21.0,22.5,10.3,1031.0,1029.2
0.0,17.0,6.0,7.0,51.0,1.0,7.0,0,24.5,24.9,9.1,1032.2,1028.7
0.0,48.0,17.0,19.0,41.0,5.0,7.0,0,23.4,25.2,4.9,1026.0,1022.6
0.0,43.0,15.0,0.0,100.0,8.0,8.0,0,14.4,19.5,0.0,1023.4,1024.1
3.4,20.0,0.0,7.0,57.0,8.0,7.0,1,14.3,14.6,0.0,1027.4,1025.1
0.0,39.0,9.0,15.0,97.0,7.0,7.0,0,12.6,18.6,5.8,1025.2,1024.8
0.0,24.0,4.0,11.0,52.0,6.0,3.0,0,16.4,18.3,8.3,1027.9,1024.4
0.0,65.0,22.0,22.0,40.0,7.0,5.0,0,23.0,24.4,4.7,1011.8,1003.4
0.0,54.0,20.0,24.0,54.0,7.0,7.0,0,14.3,16.3,5.5,1007.5,1006.7
0.0,43.0,19.0,22.0,45.0,1.0,7.0,0,15.1,17.0,6.4,1010.9,1011.0
1.2,43.0,13.0,9.0,43.0,7.0,1.0,1,12.4,13.8,8.4,1017.6,1017.7
4.6,28.0,6.0,11.0,39.0,7.0,7.0,1,14.5,15.4,2.4,1018.1,1015.0
0.0,19.0,0.0,6.0,48.0,7.0,7.0,0,16.9,18.6,3.0,1015.4,1013.0
0.0,33.0,6.0,15.0,44.0,5.0,7.0,0,20.7,21.3,8.3,1016.8,1013.0
2.0,52.0,13.0,13.0,86.0,7.0,7.0,1,14.4,16.2,0.8,1008.7,1004.6
24.4,22.0,7.0,6.0,75.0,7.0,5.0,1,17.1,18.7,4.2,1003.5,1000.8
0.0,52.0,11.0,20.0,59.0,7.0,7.0,0,17.3,18.7,2.9,999.9,995.8
10.6,46.0,19.0,11.0,54.0,7.0,7.0,1,14.3,16.4,2.0,1006.3,1005.5
2.8,43.0,13.0,17.0,67.0,7.0,7.0,1,15.1,17.1,3.7,1007.7,1010.0
2.2,37.0,7.0,17.0,59.0,7.0,7.0,1,17.9,18.2,7.8,1016.3,1012.3
0.6,22.0,4.0,4.0,54.0,7.0,2.0,0,20.3,21.6,8.9,1012.4,1009.3
0.2,43.0,7.0,13.0,43.0,2.0,7.0,0,20.8,23.2,6.2,1006.9,1001.6
0.0,46.0,7.0,22.0,40.0,6.0,7.0,0,22.9,23.6,8.9,1003.5,1002.1
0.0,41.0,20.0,17.0,36.0,1.0,4.0,0,23.0,23.5,10.1,1004.6,1004.6
20.6,93.0,41.0,28.0,45.0,6.0,6.0,1,14.6,15.3,8.3,1002.6,1010.7
0.4,50.0,19.0,26.0,45.0,1.0,7.0,0,18.0,19.0,10.6,1017.6,1011.4
2.8,70.0,26.0,22.0,63.0,7.0,7.0,1,12.2,15.3,6.2,1009.5,1012.9
0.2,50.0,20.0,26.0,51.0,7.0,7.0,0,19.6,20.3,9.3,1015.1,1011.4
0.0,69.0,24.0,28.0,30.0,7.0,7.0,0,23.9,24.0,0.6,1005.8,1002.6
3.2,87.0,19.0,28.0,49.0,3.0,5.0,1,13.9,15.7,8.3,1001.8,1006.8
1.0,78.0,30.0,28.0,84.0,7.0,7.0,0,13.8,16.4,4.7,1007.1,1001.2
2.2,41.0,11.0,20.0,60.0,6.0,6.0,1,12.9,14.7,8.2,1018.7,1020.8
0.8,41.0,7.0,22.0,46.0,3.0,6.0,0,18.4,19.8,11.2,1022.9,1017.6
0.0,57.0,15.0,26.0,36.0,7.0,1.0,0,23.3,24.0,5.8,1011.8,1007.3
0.0,44.0,9.0,15.0,68.0,7.0,7.0,0,14.9,16.7,3.2,1009.3,1008.1
2.6,24.0,6.0,13.0,54.0,7.0,2.0,1,15.1,16.8,7.5,1015.3,1013.4
0.6,24.0,13.0,7.0,50.0,1.0,1.0,0,18.8,20.5,10.3,1017.8,1016.8
0.2,63.0,24.0,30.0,39.0,4.0,7.0,0,23.6,26.4,8.0,1013.1,1008.9
0.0,56.0,13.0,11.0,100.0,7.0,8.0,0,13.3,16.6,0.9,1002.8,1007.2
6.6,37.0,11.0,13.0,43.0,3.0,4.0,1,18.5,20.4,10.3,1015.8,1014.5
0.0,52.0,19.0,24.0,37.0,0.0,1.0,0,22.9,24.1,12.2,1012.9,1007.5
0.0,70.0,6.0,19.0,64.0,7.0,6.0,0,14.8,16.1,2.9,1002.3,1003.8
8.8,50.0,13.0,7.0,88.0,5.0,7.0,1,11.0,14.2,8.1,1019.1,1020.0
3.8,41.0,15.0,20.0,47.0,1.0,6.0,1,17.7,18.6,11.8,1021.7,1018.2
0.0,69.0,31.0,37.0,21.0,7.0,7.0,0,25.5,26.2,5.3,1009.3,1002.6
1.6,78.0,24.0,20.0,55.0,1.0,3.0,1,12.7,15.1,10.8,1005.2,1011.0
2.8,57.0,19.0,28.0,33.0,1.0,1.0,1,18.9,21.0,12.7,1023.5,1022.2
0.2,50.0,15.0,22.0,22.0,2.0,2.0,0,25.2,25.7,12.6,1023.2,1019.2
0.0,61.0,22.0,30.0,24.0,5.0,6.0,0,30.2,31.9,7.8,1013.4,1010.0
0.0,46.0,13.0,19.0,97.0,8.0,8.0,0,14.5,18.4,0.0,1015.0,1015.5
0.4,39.0,9.0,13.0,91.0,8.0,8.0,0,14.4,18.1,0.0,1013.5,1008.8
23.2,59.0,31.0,20.0,99.0,7.0,8.0,1,12.0,15.9,3.2,1004.9,1011.5
5.0,61.0,24.0,24.0,47.0,1.0,6.0,1,14.1,14.7,9.5,1018.3,1020.2
0.0,37.0,13.0,11.0,60.0,7.0,7.0,0,14.2,15.4,3.6,1024.6,1022.3
0.6,33.0,9.0,13.0,60.0,7.0,7.0,0,15.2,16.0,3.9,1024.6,1023.6
1.2,24.0,6.0,7.0,63.0,7.0,7.0,1,16.8,17.1,3.6,1024.8,1022.4
0.0,31.0,6.0,6.0,65.0,7.0,7.0,0,18.3,19.7,3.6,1015.7,1013.2
1.6,44.0,19.0,22.0,57.0,7.0,5.0,1,15.1,16.5,5.7,1017.3,1018.3
0.0,30.0,7.0,11.0,58.0,7.0,6.0,0,16.6,18.5,2.3,1022.1,1021.3
0.0,35.0,7.0,20.0,57.0,7.0,1.0,0,16.1,18.2,6.9,1024.4,1023.2
0.2,28.0,7.0,9.0,39.0,5.0,7.0,0,24.0,24.6,11.1,1022.0,1017.9
0.0,30.0,0.0,11.0,32.0,1.0,3.0,0,27.2,27.5,11.4,1016.2,1012.7
0.0,61.0,28.0,33.0,56.0,7.0,7.0,0,14.6,16.3,9.0,1017.2,1020.7
1.8,41.0,19.0,22.0,52.0,4.0,4.0,1,14.4,16.4,12.0,1028.7,1029.4
0.0,20.0,7.0,9.0,23.0,1.0,1.0,0,24.2,26.0,12.4,1028.2,1023.3
0.0,44.0,6.0,20.0,23.0,0.0,0.0,0,28.4,29.2,11.2,1018.7,1014.0
0.0,35.0,11.0,17.0,76.0,7.0,7.0,0,17.9,26.7,0.4,1009.7,1011.1
0.0,50.0,15.0,6.0,99.0,8.0,7.0,0,16.0,19.1,0.9,1007.3,1006.4
4.4,52.0,20.0,30.0,64.0,6.0,7.0,1,13.9,16.1,4.2,1014.4,1016.9
1.4,41.0,15.0,17.0,56.0,7.0,7.0,1,16.6,17.9,6.9,1022.2,1021.0
0.0,43.0,11.0,20.0,57.0,3.0,7.0,0,16.0,19.7,5.3,1023.6,1021.8
0.2,33.0,13.0,15.0,98.0,7.0,8.0,0,14.5,16.1,0.3,1017.3,1014.9
17.2,44.0,15.0,17.0,96.0,8.0,8.0,1,12.0,13.9,0.0,1013.2,1013.5
9.6,35.0,17.0,15.0,70.0,7.0,7.0,1,14.0,16.6,3.1,1017.3,1017.8
0.8,41.0,9.0,22.0,68.0,7.0,5.0,0,15.2,17.1,7.6,1019.8,1019.2
0.0,39.0,13.0,19.0,71.0,7.0,5.0,0,18.6,19.5,3.6,1019.3,1017.3
0.2,33.0,4.0,13.0,56.0,4.0,2.0,0,19.7,21.5,13.1,1019.4,1017.6
0.0,24.0,6.0,7.0,38.0,1.0,1.0,0,26.4,26.9,11.4,1016.4,1011.8
0.0,50.0,20.0,19.0,30.0,7.0,7.0,0,30.3,30.8,12.2,1008.7,1006.5
0.0,35.0,11.0,19.0,61.0,8.0,8.0,0,18.0,19.5,0.5,1012.7,1009.9
0.0,37.0,6.0,9.0,53.0,7.0,3.0,0,22.6,24.6,10.3,1008.6,1006.6
0.0,39.0,11.0,17.0,45.0,7.0,4.0,0,20.0,22.6,9.5,1009.0,1006.8
3.8,35.0,7.0,20.0,81.0,7.0,7.0,1,16.5,19.5,5.3,1007.3,1006.4
5.0,41.0,9.0,24.0,78.0,7.0,7.0,1,15.7,18.5,4.8,1010.2,1010.8
0.6,37.0,11.0,15.0,51.0,7.0,1.0,0,21.2,22.5,12.0,1014.2,1012.5
0.0,31.0,7.0,7.0,32.0,7.0,7.0,0,27.7,28.7,10.8,1015.7,1013.2
0.0,31.0,9.0,15.0,24.0,7.0,7.0,0,31.3,32.4,9.5,1014.2,1011.1
0.0,52.0,13.0,4.0,84.0,7.0,8.0,0,17.3,23.5,0.0,1004.4,1007.5
9.6,48.0,17.0,24.0,45.0,7.0,7.0,1,15.8,18.0,2.4,1013.5,1016.2
0.4,35.0,9.0,13.0,45.0,7.0,1.0,0,20.1,21.0,10.3,1021.6,1020.2
0.2,44.0,2.0,17.0,27.0,7.0,7.0,0,28.6,30.8,10.3,1020.7,1017.5
0.0,50.0,24.0,22.0,20.0,1.0,5.0,0,33.7,34.9,10.1,1016.3,1012.1
0.0,31.0,4.0,15.0,52.0,1.0,5.0,0,25.8,27.7,7.1,1010.0,1007.8
11.0,44.0,15.0,13.0,100.0,8.0,8.0,1,13.4,20.9,1.7,1000.8,1002.1
10.4,61.0,20.0,26.0,77.0,7.0,7.0,1,12.6,15.2,4.9,1001.5,1003.5
7.8,35.0,9.0,15.0,42.0,3.0,7.0,1,17.1,19.1,8.9,1017.4,1018.0
0.0,26.0,6.0,9.0,33.0,2.0,2.0,0,23.0,25.5,12.6,1021.4,1018.6
0.0,54.0,17.0,11.0,35.0,7.0,7.0,0,25.3,28.5,2.6,1012.1,1008.1
0.6,43.0,7.0,17.0,100.0,8.0,8.0,0,15.0,18.3,1.7,1006.3,1003.3
8.8,44.0,17.0,20.0,46.0,5.0,5.0,1,18.1,20.9,8.9,1007.3,1007.9
0.8,46.0,17.0,19.0,75.0,6.0,5.0,0,15.9,20.4,7.3,1009.4,1009.6
1.8,31.0,13.0,15.0,39.0,7.0,2.0,1,22.7,24.0,12.8,1013.0,1010.7
0.0,41.0,7.0,7.0,56.0,7.0,7.0,0,22.2,24.0,5.2,1013.9,1013.1
0.0,39.0,11.0,20.0,47.0,8.0,5.0,0,20.1,20.3,8.9,1020.1,1019.1
0.0,31.0,7.0,15.0,49.0,6.0,7.0,0,21.8,22.6,8.4,1021.4,1019.5
0.0,33.0,9.0,15.0,56.0,7.0,6.0,0,22.1,23.1,8.9,1021.9,1019.9
0.0,35.0,6.0,19.0,54.0,7.0,2.0,0,22.5,23.5,9.5,1021.9,1020.4
0.0,48.0,6.0,15.0,46.0,8.0,1.0,0,28.2,28.8,9.8,1022.6,1018.4
0.0,43.0,7.0,17.0,14.0,7.0,7.0,0,38.3,39.9,11.5,1014.0,1011.3
0.0,56.0,13.0,26.0,66.0,2.0,6.0,0,22.6,26.3,11.1,1012.3,1013.5
0.0,31.0,13.0,15.0,66.0,8.0,8.0,0,20.0,20.7,0.0,1016.6,1013.0
0.2,30.0,7.0,13.0,53.0,8.0,8.0,0,26.4,28.1,0.0,1008.9,1005.7
1.2,39.0,15.0,19.0,76.0,8.0,8.0,1,15.2,17.1,0.5,1011.2,1014.0
2.0,24.0,11.0,11.0,42.0,4.0,1.0,1,21.3,23.4,12.4,1020.3,1018.0
0.0,33.0,6.0,9.0,23.0,7.0,3.0,0,29.3,31.5,12.7,1015.3,1011.3
0.0,43.0,2.0,13.0,32.0,7.0,3.0,0,27.6,29.6,9.2,1010.4,1009.0
0.0,37.0,9.0,15.0,51.0,8.0,5.0,0,21.9,23.3,9.1,1014.5,1012.0
0.0,76.0,6.0,28.0,17.0,1.0,6.0,0,34.5,36.8,12.4,1005.2,999.9
0.0,44.0,20.0,24.0,32.0,6.0,2.0,0,19.6,21.4,13.2,1017.0,1017.3
0.0,31.0,7.0,19.0,32.0,1.0,1.0,0,21.4,22.5,13.7,1016.6,1014.8
0.0,31.0,7.0,13.0,31.0,3.0,5.0,0,23.5,25.7,13.5,1016.3,1015.5
0.0,52.0,7.0,9.0,45.0,8.0,8.0,0,21.9,26.1,0.0,1010.1,1003.6
6.8,31.0,17.0,15.0,43.0,7.0,7.0,1,22.8,24.2,8.9,1009.0,1007.7
0.0,50.0,7.0,24.0,52.0,5.0,1.0,0,20.6,24.1,10.5,1004.1,1002.2
0.0,46.0,19.0,17.0,56.0,7.0,7.0,0,18.5,21.2,3.8,1006.7,1007.2
0.2,81.0,22.0,33.0,27.0,1.0,4.0,0,25.8,27.3,12.0,1007.0,1001.6
0.4,54.0,20.0,24.0,51.0,7.0,6.0,0,16.6,20.0,5.3,1015.1,1018.0
0.0,39.0,17.0,22.0,45.0,7.0,7.0,0,17.7,19.7,7.0,1023.9,1022.7
0.0,35.0,7.0,19.0,32.0,4.0,6.0,0,26.4,27.8,12.5,1022.7,1018.6
0.0,28.0,7.0,11.0,28.0,4.0,3.0,0,32.1,32.8,11.3,1020.7,1016.6
0.0,43.0,13.0,13.0,26.0,3.0,3.0,0,32.8,34.7,10.8,1018.4,1015.5
0.0,33.0,13.0,9.0,53.0,8.0,2.0,0,22.3,25.2,6.7,1019.6,1018.8
0.0,31.0,9.0,19.0,55.0,7.0,1.0,0,22.6,24.3,8.5,1022.1,1019.9
0.0,26.0,6.0,9.0,25.0,1.0,0.0,0,35.5,37.6,11.6,1018.4,1013.7
0.0,56.0,7.0,22.0,16.0,0.0,1.0,0,41.2,43.1,12.4,1013.3,1010.7
0.0,50.0,19.0,13.0,16.0,7.0,6.0,0,40.1,42.8,8.6,1014.9,1013.1
0.2,35.0,6.0,9.0,11.0,2.0,4.0,0,42.9,43.9,9.1,1015.3,1011.4
0.0,52.0,13.0,17.0,10.0,1.0,1.0,0,42.0,43.8,10.2,1009.3,1005.6
0.0,37.0,7.0,22.0,65.0,7.0,7.0,0,21.8,26.4,3.4,1012.3,1013.1
0.0,43.0,11.0,22.0,54.0,7.0,4.0,0,21.9,23.4,8.9,1014.8,1012.2
0.0,46.0,15.0,26.0,55.0,7.0,4.0,0,23.6,26.3,4.7,1011.3,1009.6
0.0,41.0,15.0,20.0,42.0,8.0,5.0,0,22.1,23.6,6.3,1013.0,1013.5
0.0,39.0,13.0,13.0,33.0,6.0,0.0,0,24.5,26.1,11.5,1020.9,1019.9
0.0,31.0,6.0,15.0,24.0,0.0,1.0,0,32.8,35.4,12.5,1020.4,1014.1
0.6,44.0,7.0,19.0,70.0,8.0,5.0,0,20.2,23.3,4.1,1009.6,1009.6
6.0,44.0,22.0,20.0,38.0,7.0,6.0,1,19.5,21.3,9.2,1018.9,1020.0
0.0,26.0,6.0,9.0,30.0,1.0,0.0,0,26.8,30.3,13.5,1023.4,1019.6
0.0,52.0,13.0,15.0,22.0,1.0,1.0,0,33.5,35.0,13.4,1018.6,1015.9
0.0,59.0,26.0,24.0,19.0,0.0,1.0,0,38.6,41.8,12.9,1013.3,1008.8
0.2,37.0,7.0,15.0,44.0,7.0,1.0,0,24.9,25.8,7.7,1018.5,1017.2
0.0,31.0,7.0,19.0,31.0,8.0,1.0,0,32.8,33.4,10.5,1016.4,1012.7
0.0,35.0,9.0,19.0,50.0,7.0,0.0,0,28.2,30.0,10.8,1013.9,1012.2
