Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,RainToday,Temp3pm,MaxTemp,Pressure9am,Pressure3pm
15.0,39.0,78.0,72.0,1,23.0,23.7,1014.8,1013.5
3.0,63.0,86.0,97.0,1,19.1,22.2,1002.3,999.6
21.0,41.0,78.0,68.0,1,23.8,24.5,1002.8,1003.4
0.0,48.0,76.0,59.0,0,21.8,23.0,1007.3,1003.2
0.0,52.0,65.0,43.0,0,20.3,21.9,1000.3,999.6
0.0,30.0,63.0,41.0,0,23.4,23.9,1006.9,1005.5
0.0,30.0,74.0,40.0,0,23.4,25.6,1009.2,1009.5
0.0,35.0,66.0,51.0,0,24.0,24.4,1015.4,1012.9
0.0,44.0,85.0,58.0,0,25.2,28.6,1008.4,1008.7
0.0,39.0,57.0,35.0,0,24.0,25.8,1020.8,1018.3
0.0,26.0,61.0,53.0,0,22.6,25.1,1014.4,1008.9
11.0,59.0,79.0,36.0,1,22.4,23.6,996.0,999.8
0.0,41.0,63.0,57.0,0,19.6,20.1,1006.4,1004.6
1.0,39.0,78.0,55.0,0,22.3,22.7,1012.4,1013.2
0.0,43.0,69.0,55.0,0,22.1,24.0,1013.8,1011.1
0.0,28.0,62.0,36.0,0,22.6,23.6,1020.2,1019.2
0.0,46.0,79.0,46.0,0,22.6,23.1,1019.4,1016.5
0.0,41.0,72.0,54.0,0,25.9,28.2,1011.7,1008.9
0.0,33.0,74.0,85.0,0,19.7,21.3,1015.0,1013.1
5.6,46.0,91.0,56.0,1,28.9,30.2,999.8,998.5
0.8,33.0,76.0,70.0,0,22.1,22.6,1014.6,1011.6
0.0,37.0,83.0,53.0,0,25.3,26.8,1010.9,1010.6
0.0,31.0,79.0,82.0,0,17.9,20.8,1010.9,1008.7
0.0,44.0,86.0,69.0,0,19.3,21.4,1001.1,1000.9
2.8,26.0,64.0,32.0,1,18.5,20.8,1015.2,1018.8
0.0,41.0,66.0,61.0,0,19.7,22.0,1020.5,1016.8
0.0,37.0,47.0,31.0,0,21.3,23.7,1021.3,1021.1
0.0,31.0,68.0,49.0,0,22.2,22.7,1025.9,1023.4
0.0,15.0,75.0,60.0,0,22.7,23.1,1021.7,1016.6
8.2,30.0,95.0,84.0,1,21.1,24.0,1009.1,1005.7
0.0,41.0,48.0,48.0,0,18.1,20.5,1019.7,1017.7
0.0,24.0,73.0,40.0,0,23.1,24.6,1019.0,1018.4
0.0,35.0,80.0,57.0,0,25.1,25.4,1026.6,1025.0
0.0,28.0,79.0,54.0,0,23.8,25.3,1027.7,1024.5
0.0,33.0,77.0,66.0,0,24.0,25.7,1021.5,1017.1
0.0,37.0,87.0,56.0,0,25.2,28.1,1012.7,1011.9
0.2,30.0,63.0,55.0,0,22.5,23.1,1021.2,1018.1
19.0,56.0,95.0,85.0,1,21.0,21.8,1003.4,993.8
5.0,59.0,85.0,43.0,1,16.7,18.7,997.8,1002.8
1.2,37.0,50.0,37.0,1,17.9,18.6,1010.3,1013.6
0.0,19.0,77.0,42.0,0,22.2,24.3,1022.6,1021.0
0.0,30.0,76.0,49.0,0,23.9,24.4,1023.9,1019.4
0.0,28.0,89.0,52.0,0,21.1,22.3,1016.7,1013.4
0.0,30.0,83.0,55.0,0,21.8,22.7,1016.2,1014.2
0.2,28.0,89.0,56.0,0,21.5,23.6,1009.8,1007.0
0.2,33.0,75.0,37.0,0,25.4,25.8,1007.7,1007.8
0.0,37.0,79.0,62.0,0,22.2,22.6,1009.7,1005.3
0.0,54.0,70.0,29.0,0,16.4,18.3,999.4,1004.8
0.0,48.0,68.0,65.0,0,17.4,18.5,1012.6,1007.6
0.0,43.0,58.0,35.0,0,17.0,18.2,1003.8,1004.5
0.0,39.0,62.0,33.0,0,15.1,17.0,1010.3,1013.3
0.6,31.0,64.0,31.0,0,18.4,19.3,1027.9,1027.0
0.0,30.0,75.0,42.0,0,20.3,21.4,1030.4,1026.6
0.0,24.0,80.0,52.0,0,23.8,25.6,1022.8,1018.4
0.0,31.0,86.0,91.0,0,18.6,22.6,1012.0,1009.4
11.0,31.0,96.0,58.0,1,24.2,24.4,1011.2,1010.0
0.0,31.0,85.0,41.0,0,23.8,26.1,1015.6,1015.1
0.0,30.0,77.0,56.0,0,22.6,23.6,1021.6,1019.2
0.0,22.0,81.0,69.0,0,22.8,24.0,1020.1,1017.3
0.0,37.0,96.0,62.0,0,25.3,26.4,1016.1,1013.2
0.0,30.0,72.0,42.0,0,22.0,23.0,1025.2,1024.2
0.0,24.0,84.0,54.0,0,20.0,21.1,1022.9,1018.6
0.0,33.0,75.0,37.0,0,22.3,22.6,1019.2,1017.9
0.0,30.0,74.0,34.0,0,21.5,22.3,1020.3,1017.3
0.0,30.0,80.0,31.0,0,22.8,23.5,1018.0,1015.4
0.0,26.0,76.0,46.0,0,20.8,22.4,1021.0,1018.7
0.0,35.0,83.0,57.0,0,20.6,22.2,1019.0,1015.6
0.0,33.0,85.0,57.0,0,24.5,26.4,1013.7,1010.5
7.4,44.0,75.0,63.0,1,20.1,20.3,1011.9,1011.3
5.0,54.0,77.0,80.0,1,20.6,22.3,1004.9,1003.6
38.0,28.0,99.0,98.0,1,15.8,16.6,995.8,994.8
26.2,44.0,77.0,44.0,1,19.3,20.1,1009.4,1013.8
0.0,24.0,71.0,53.0,0,19.1,19.8,1023.8,1021.6
0.0,28.0,88.0,69.0,0,19.0,20.8,1026.2,1024.3
0.0,28.0,80.0,65.0,0,20.4,21.0,1025.5,1023.5
0.0,30.0,73.0,70.0,0,20.2,21.2,1022.3,1018.7
0.0,50.0,80.0,37.0,0,17.9,19.4,1009.9,1009.7
0.0,26.0,83.0,48.0,0,17.1,17.3,1025.4,1023.1
0.0,19.0,98.0,91.0,0,14.8,14.9,1017.8,1016.3
6.6,13.0,100.0,78.0,1,14.9,15.6,1019.5,1018.2
0.0,19.0,95.0,84.0,0,13.9,15.2,1020.0,1017.7
0.2,35.0,95.0,60.0,0,16.0,17.4,1014.4,1013.6
0.0,13.0,81.0,50.0,0,13.1,13.9,1025.3,1023.5
0.2,11.0,88.0,58.0,0,14.2,14.4,1024.8,1020.8
0.0,15.0,95.0,63.0,0,14.1,15.0,1019.2,1014.7
0.0,43.0,99.0,47.0,0,13.5,15.1,1012.3,1013.4
0.0,37.0,67.0,57.0,0,11.6,12.3,1023.6,1022.5
0.0,35.0,98.0,70.0,0,11.2,13.4,1018.7,1011.9
10.0,33.0,99.0,49.0,1,12.8,13.5,1003.3,1002.9
1.4,9.0,96.0,89.0,1,8.9,9.6,1007.4,1004.8
2.2,54.0,100.0,49.0,1,11.7,15.7,1000.9,1000.2
0.0,35.0,88.0,43.0,0,13.1,13.4,1016.1,1018.6
0.0,26.0,98.0,75.0,0,13.4,13.6,1023.5,1022.0
0.0,31.0,80.0,54.0,0,17.4,17.9,1022.5,1020.6
0.0,19.0,99.0,47.0,0,17.4,18.9,1028.9,1027.6
0.0,17.0,98.0,79.0,0,14.6,14.9,1029.5,1027.0
0.0,28.0,99.0,68.0,0,16.2,16.7,1027.4,1024.5
0.4,26.0,99.0,78.0,0,16.4,18.0,1025.1,1022.6
0.0,24.0,100.0,66.0,0,16.3,18.3,1020.5,1016.6
0.0,31.0,98.0,69.0,0,17.8,19.2,1012.5,1007.2
15.8,31.0,99.0,86.0,1,15.6,16.1,999.2,995.2
1.2,48.0,75.0,59.0,1,11.1,12.2,1010.6,1013.7
0.0,9.0,97.0,52.0,0,13.3,13.9,1019.9,1017.3
0.0,13.0,96.0,55.0,0,13.4,14.0,1016.8,1014.4
0.0,20.0,96.0,43.0,0,14.5,15.3,1015.4,1016.0
0.0,17.0,93.0,55.0,0,11.4,11.8,1023.7,1021.7
0.0,13.0,100.0,71.0,0,12.5,13.4,1025.7,1023.8
0.0,9.0,100.0,69.0,0,12.3,13.5,1028.4,1026.3
0.3,19.0,99.0,63.0,0,13.8,13.9,1028.3,1026.2
0.8,15.0,98.0,85.0,0,15.5,16.7,1028.8,1026.9
0.0,31.0,100.0,71.0,0,16.5,16.7,1026.9,1022.9
0.0,44.0,79.0,80.0,0,15.0,15.2,1012.5,1007.9
6.5,39.0,90.0,66.0,1,13.5,14.4,1006.1,1006.6
3.2,69.0,85.0,85.0,1,12.1,13.1,1005.2,998.9
13.6,22.0,94.0,61.0,1,10.3,11.0,1013.5,1012.8
10.6,50.0,89.0,57.0,1,10.2,10.9,1002.3,998.9
23.6,56.0,88.0,96.0,1,6.6,10.2,1010.3,1012.4
22.6,56.0,71.0,68.0,1,11.8,13.0,1019.9,1019.0
0.0,41.0,75.0,57.0,0,12.4,12.6,1023.8,1023.2
0.0,9.0,99.0,58.0,0,15.0,15.5,1029.5,1029.3
0.0,17.0,100.0,58.0,0,12.5,12.6,1032.5,1030.3
0.0,13.0,98.0,81.0,0,8.9,9.2,1031.1,1028.7
0.0,13.0,100.0,81.0,0,9.0,9.2,1030.7,1028.7
0.6,9.0,100.0,86.0,0,7.9,8.2,1031.5,1029.1
0.0,28.0,96.0,75.0,0,13.5,14.0,1021.9,1016.2
3.6,30.0,97.0,68.0,1,14.1,14.9,1001.7,1001.7
0.0,31.0,97.0,41.0,0,14.0,14.4,1004.4,1006.9
0.0,46.0,98.0,92.0,0,12.3,12.5,1008.9,1003.1
9.6,67.0,87.0,87.0,1,12.8,14.3,1001.9,997.0
17.5,74.0,97.0,65.0,1,10.9,11.3,991.2,992.7
2.0,30.0,98.0,75.0,1,10.3,11.2,1000.8,999.1
0.1,30.0,85.0,66.0,0,11.6,12.9,1011.7,1013.1
0.0,33.0,86.0,74.0,0,15.9,16.4,1017.8,1018.7
0.0,31.0,99.0,82.0,0,14.1,15.2,1025.4,1022.7
0.2,41.0,80.0,85.0,0,13.6,13.9,1015.7,1014.9
1.0,28.0,90.0,63.0,0,15.1,15.9,1022.4,1024.3
0.0,13.0,97.0,62.0,0,12.3,12.7,1036.2,1035.0
0.0,11.0,97.0,79.0,0,12.6,13.1,1040.3,1038.4
0.0,11.0,96.0,61.0,0,15.8,16.2,1038.2,1034.5
0.0,9.0,99.0,78.0,0,11.8,12.7,1032.3,1028.5
0.0,30.0,100.0,65.0,0,13.4,14.5,1022.6,1017.5
5.6,44.0,97.0,96.0,1,11.6,12.4,1011.3,1008.3
12.0,63.0,91.0,81.0,1,11.3,12.9,1002.0,994.5
18.6,48.0,87.0,60.0,1,8.4,8.7,987.9,991.5
0.2,31.0,85.0,60.0,0,10.9,12.6,995.5,993.0
0.0,24.0,79.0,47.0,0,13.0,13.6,1007.0,1010.6
0.0,52.0,68.0,60.0,0,13.1,13.5,1008.8,1006.5
0.0,61.0,62.0,50.0,0,12.3,13.7,1004.6,1002.9
0.6,69.0,55.0,55.0,0,8.8,10.0,994.1,998.0
0.0,50.0,74.0,45.0,0,12.8,13.4,1011.2,1010.4
0.0,50.0,78.0,52.0,0,14.3,14.4,1010.7,1006.5
0.0,44.0,74.0,41.0,0,11.1,12.5,1009.1,1011.0
0.0,11.0,95.0,47.0,0,11.6,12.3,1027.0,1029.2
0.0,15.0,97.0,54.0,0,12.2,12.7,1036.4,1034.0
0.0,9.0,98.0,68.0,0,11.7,13.1,1032.7,1028.2
0.0,9.0,98.0,82.0,0,11.6,11.7,1023.0,1019.8
0.0,24.0,95.0,67.0,0,13.3,14.3,1018.4,1016.8
0.2,48.0,76.0,55.0,0,12.9,13.4,1023.0,1024.7
0.0,57.0,71.0,64.0,0,9.7,10.5,1033.3,1032.1
0.0,52.0,74.0,55.0,0,12.1,12.3,1033.2,1032.1
0.1,31.0,80.0,55.0,0,11.6,12.3,1031.6,1028.8
0.1,15.0,96.0,50.0,0,10.6,10.9,1026.8,1023.3
0.0,13.0,97.0,55.0,0,10.6,10.7,1021.7,1018.9
0.0,7.0,98.0,65.0,0,10.3,11.2,1017.7,1014.7
0.0,17.0,99.0,50.0,0,13.3,14.0,1021.0,1020.9
0.2,35.0,99.0,71.0,0,11.0,11.4,1025.6,1023.3
0.0,37.0,84.0,79.0,0,12.0,13.0,1021.9,1019.1
0.0,30.0,87.0,72.0,0,15.1,16.9,1022.4,1021.2
0.2,31.0,99.0,80.0,0,11.6,14.0,1018.6,1014.7
0.2,35.0,93.0,84.0,0,13.4,14.0,1014.1,1012.5
1.8,37.0,99.0,79.0,1,13.6,15.0,1014.7,1009.9
3.2,50.0,99.0,66.0,1,16.4,16.5,1016.6,1011.8
5.8,33.0,99.0,77.0,1,14.6,15.4,1016.2,1015.7
0.7,35.634852011972065,99.0,94.0,0,13.2,13.8,1014.6,1016.9
6.2,20.0,99.0,68.0,1,16.4,17.0,1018.9,1015.8
0.7,37.0,99.0,66.0,0,14.4,15.1,1018.6,1016.4
0.0,52.0,81.0,76.0,0,9.3,10.2,1016.6,1013.9
1.2,43.0,98.0,91.0,1,10.5,12.9,1013.7,1009.6
38.0,52.0,81.0,77.0,1,13.3,14.1,1011.7,1009.8
0.4,54.0,80.0,69.0,0,12.8,13.6,1013.8,1014.5
0.0,37.0,81.0,59.0,0,12.4,13.0,1020.7,1019.5
0.0,11.0,87.0,56.0,0,13.8,14.1,1021.1,1019.7
0.0,15.0,94.0,75.0,0,11.0,11.4,1024.7,1024.7
0.0,26.0,78.0,79.0,0,10.6,12.0,1030.5,1027.9
0.0,31.0,92.0,68.0,0,13.6,14.0,1027.1,1022.9
3.8,22.0,97.0,75.0,1,14.9,16.0,1019.7,1017.3
0.0,56.0,65.0,66.0,0,16.3,16.9,1012.8,1009.3
11.8,19.0,98.0,88.0,1,15.4,15.9,1007.6,1009.7
3.8,20.0,95.0,73.0,1,17.5,18.5,1026.0,1027.2
1.0,19.0,96.0,74.0,0,15.9,16.8,1035.5,1033.8
0.0,28.0,99.0,46.0,0,15.9,16.5,1038.1,1036.0
0.0,20.0,99.0,68.0,0,15.0,16.2,1039.1,1036.2
0.0,46.0,90.0,73.0,0,14.5,15.9,1031.7,1027.0
1.8,35.0,97.0,73.0,1,15.8,16.8,1026.2,1022.0
2.2,35.634852011972065,81.0,86.0,1,10.4,15.8,1014.1,1009.2
0.8,31.0,88.0,63.0,0,13.6,14.2,1022.1,1020.1
0.0,39.0,94.0,84.0,0,13.0,13.8,1017.9,1015.5
5.2,61.0,90.0,83.0,1,13.4,14.1,1014.5,1010.1
3.0,72.0,57.0,42.0,1,13.2,13.8,1011.5,1015.0
0.0,41.0,81.0,69.0,0,14.4,14.9,1018.8,1015.2
0.0,22.0,96.0,60.0,0,14.4,14.6,1020.5,1019.6
0.2,35.0,100.0,45.0,0,15.3,16.7,1023.1,1024.6
0.0,26.0,76.0,53.0,0,13.9,14.8,1030.5,1027.8
0.0,31.0,82.0,56.0,0,17.5,18.3,1024.1,1020.5
0.2,39.0,86.0,79.0,0,15.5,17.4,1015.1,1014.4
0.0,39.0,93.0,79.0,0,14.3,15.7,1021.1,1018.8
0.4,57.0,60.0,87.0,0,10.4,16.4,1005.3,1005.0
3.0,26.0,99.0,39.0,1,14.1,14.7,1013.9,1015.5
0.0,33.0,84.0,56.0,0,13.1,14.2,1018.3,1013.6
0.0,35.0,66.0,38.0,0,13.0,13.6,1010.9,1010.0
0.0,26.0,63.0,44.0,0,15.5,15.9,1011.3,1010.1
0.0,50.0,68.0,37.0,0,13.4,14.0,1012.0,1014.8
0.8,31.0,78.0,61.0,0,13.5,14.8,1019.6,1017.7
0.0,46.0,82.0,70.0,0,14.0,16.1,1016.5,1012.2
1.2,48.0,64.0,42.0,1,15.0,16.0,1011.2,1011.7
0.1,39.0,67.0,55.0,0,15.0,16.0,1016.5,1013.7
0.1,37.0,88.0,38.0,0,18.2,18.3,1009.1,1006.8
0.0,39.0,84.0,70.0,0,14.1,16.1,1011.4,1007.0
1.2,24.0,61.0,47.0,1,17.4,18.1,1014.8,1015.5
0.0,54.0,96.0,66.0,0,19.3,20.1,1014.8,1004.8
8.0,48.0,83.0,45.0,1,17.0,17.8,1000.9,1002.5
1.4,43.0,73.0,70.0,1,16.8,17.6,1008.6,1009.1
0.0,39.0,85.0,72.0,0,15.9,17.8,1016.6,1010.4
6.4,63.0,51.0,40.0,1,13.8,15.6,1010.3,1015.1
0.0,30.0,62.0,37.0,0,14.7,15.2,1025.0,1023.9
0.0,28.0,81.0,55.0,0,13.9,14.9,1028.6,1026.6
0.0,31.0,78.0,54.0,0,15.1,16.2,1025.5,1020.4
0.0,28.0,75.0,39.0,0,18.6,20.4,1018.5,1014.4
0.0,41.0,61.0,50.0,0,20.3,22.5,1006.2,1000.2
3.8,41.0,93.0,89.0,1,12.7,16.2,989.7,988.9
4.4,37.0,58.0,41.0,1,16.3,16.9,998.4,997.8
0.0,37.0,54.0,37.0,0,15.2,15.7,1012.3,1014.1
0.0,33.0,70.0,29.0,0,16.9,17.3,1024.8,1023.3
0.0,28.0,77.0,39.0,0,17.0,18.2,1026.9,1024.1
0.0,31.0,81.0,56.0,0,16.9,17.4,1026.6,1023.6
0.0,22.0,75.0,51.0,0,17.3,18.6,1022.2,1018.2
0.0,15.0,83.0,64.0,0,15.6,16.8,1018.7,1016.3
5.8,17.0,94.0,44.0,1,17.8,18.5,1016.7,1013.9
0.0,31.0,83.0,94.0,0,14.0,18.6,1014.8,1010.5
2.6,37.0,86.0,39.0,1,15.7,16.4,1002.1,1002.4
0.6,35.634852011972065,82.0,83.0,0,11.1,11.9,1005.5,999.5
1.0,35.0,70.0,42.0,0,15.4,16.3,1006.0,1006.4
0.0,24.0,73.0,41.0,0,17.1,18.1,1016.5,1016.2
0.0,28.0,74.0,54.0,0,18.7,19.2,1022.2,1019.9
0.0,30.0,85.0,49.0,0,19.6,20.9,1020.1,1014.4
4.4,54.0,93.0,62.0,1,16.3,16.9,1003.5,1000.4
3.8,54.0,65.0,46.0,1,13.9,14.9,1006.6,1010.1
0.0,35.0,65.0,39.0,0,17.8,18.1,1029.0,1030.2
0.0,33.0,98.0,38.0,0,18.9,19.7,1032.4,1028.9
0.0,41.0,97.0,39.0,0,22.8,23.6,1026.4,1022.3
0.0,56.0,69.0,49.0,0,21.6,23.5,1018.7,1015.1
0.0,35.0,82.0,73.0,0,18.4,20.2,1021.8,1020.8
0.0,33.0,72.0,55.0,0,19.5,20.0,1023.1,1020.1
0.0,39.0,80.0,49.0,0,20.0,20.7,1018.8,1013.0
16.0,54.0,94.0,72.0,1,11.1,13.1,1006.8,1011.3
2.2,28.0,72.0,44.0,1,16.1,17.8,1018.9,1017.5
0.0,28.0,66.0,57.0,0,17.3,18.2,1025.7,1024.2
0.0,31.0,74.0,55.0,0,18.5,19.1,1024.9,1020.9
2.0,37.0,91.0,65.0,1,20.6,21.7,1011.4,1005.8
3.8,50.0,90.0,80.0,1,14.9,16.0,1008.6,1010.8
0.6,44.0,72.0,50.0,0,16.3,17.4,1017.2,1017.2
0.0,26.0,54.0,56.0,0,16.0,18.5,1022.5,1019.8
0.0,43.0,77.0,71.0,0,17.2,19.6,1015.6,1010.6
0.0,33.0,47.0,30.0,0,18.1,19.5,1010.9,1008.9
0.0,33.0,62.0,34.0,0,19.0,20.5,1011.4,1009.7
0.0,35.0,63.0,47.0,0,20.9,22.1,1017.5,1015.2
0.0,39.0,81.0,66.0,0,19.2,19.6,1014.4,1010.9
0.0,48.0,89.0,52.0,0,22.1,27.7,1008.2,1004.3
0.0,44.0,79.0,48.0,0,20.7,22.3,1011.0,1009.6
7.2,35.0,93.0,80.0,1,19.9,20.1,1010.0,1008.4
4.4,33.0,94.0,88.0,1,19.2,21.3,1009.7,1006.1
20.6,48.0,71.0,54.0,1,17.3,20.5,1004.6,1007.5
0.0,43.0,67.0,64.0,0,18.0,19.0,1021.3,1019.3
0.0,37.0,67.0,40.0,0,20.0,20.7,1014.8,1014.1
0.0,31.0,88.0,64.0,0,19.6,20.9,1014.5,1010.6
18.0,41.0,81.0,53.0,1,17.8,19.9,1001.1,1003.0
2.4,52.0,77.0,63.0,1,17.2,18.0,1013.7,1010.2
0.2,48.0,62.0,52.0,0,17.4,20.0,1017.2,1015.0
0.0,30.0,68.0,53.0,0,18.4,19.3,1020.4,1017.2
0.2,31.0,65.0,85.0,0,16.6,18.2,1014.1,1011.5
11.0,33.0,97.0,66.0,1,20.1,20.8,1007.4,1006.6
0.0,52.0,67.0,69.0,0,15.6,16.2,1009.0,1004.8
3.4,48.0,62.0,65.0,1,16.7,17.4,1011.6,1009.6
0.4,41.0,81.0,62.0,0,17.1,19.9,1006.7,1005.2
0.3,31.0,56.0,35.0,0,20.2,21.4,1020.2,1021.7
0.0,31.0,68.0,52.0,0,21.9,22.8,1030.0,1027.0
0.0,39.0,70.0,57.0,0,24.1,25.8,1024.7,1019.9
4.2,39.0,94.0,92.0,1,16.8,17.8,1013.5,1007.0
35.4,30.0,81.0,40.0,1,23.9,25.0,1002.2,1004.6
0.9,35.0,74.0,60.0,0,21.2,22.4,1014.5,1013.9
1.6,33.0,82.0,61.0,1,24.9,26.2,1009.6,1003.6
13.2,50.0,91.0,43.0,1,19.2,20.2,999.7,1003.7
0.2,37.0,57.0,34.0,0,17.0,18.2,1017.8,1021.1
0.0,33.0,67.0,60.0,0,17.4,18.4,1025.9,1021.5
0.0,44.0,74.0,44.0,0,20.9,21.2,1015.3,1010.9
0.0,43.0,43.0,42.0,0,16.3,18.0,1020.6,1021.7
0.0,30.0,59.0,44.0,0,17.4,19.2,1027.2,1024.8
0.0,33.0,54.0,58.0,0,17.9,20.3,1022.9,1019.9
0.0,30.0,58.0,42.0,0,21.5,22.2,1017.7,1014.1
0.0,30.0,56.0,47.0,0,24.7,25.3,1014.4,1011.7
0.0,33.0,73.0,43.0,0,27.1,27.6,1013.6,1011.9
0.0,37.0,63.0,64.0,0,20.9,23.4,1010.8,1006.3
10.0,31.0,89.0,40.0,1,21.3,23.1,1000.2,1000.2
0.0,37.0,64.0,51.0,0,20.7,21.7,1006.1,1004.3
0.0,37.0,44.0,32.0,0,19.8,23.4,1013.4,1013.0
2.0,31.0,55.0,41.0,1,20.2,22.0,1018.3,1016.3
0.0,31.0,73.0,51.0,0,21.7,22.2,1020.4,1018.3
0.0,28.0,64.0,48.0,0,22.6,23.5,1023.2,1021.4
0.0,31.0,70.0,47.0,0,23.3,24.6,1024.3,1020.8
0.0,43.0,60.0,45.0,0,22.4,23.6,1018.8,1013.4
10.4,39.0,97.0,75.0,1,21.0,21.8,1005.1,1003.2
2.4,31.0,64.0,38.0,1,25.9,26.8,1013.5,1014.6
0.0,35.0,52.0,27.0,0,23.2,24.9,1022.4,1020.2
0.0,28.0,65.0,50.0,0,23.6,24.0,1021.5,1017.2
0.4,35.0,85.0,62.0,0,23.3,25.2,1015.5,1012.7
0.0,37.0,71.0,56.0,0,25.7,26.6,1014.5,1011.3
0.0,35.0,73.0,84.0,0,20.9,24.0,1009.3,1005.7
1.0,43.0,82.0,28.0,0,25.3,26.6,1002.6,1000.7
0.0,31.0,60.0,38.0,0,23.4,25.6,1011.1,1009.5
0.0,43.0,65.0,40.0,0,24.4,25.5,1014.1,1010.6
0.0,39.0,44.0,48.0,0,22.7,25.3,1016.9,1016.5
0.0,37.0,87.0,54.0,0,24.1,24.9,1022.3,1020.1
0.0,30.0,71.0,50.0,0,25.5,26.6,1019.9,1015.5
0.0,33.0,71.0,55.0,0,26.4,27.9,1017.0,1014.6
0.0,24.0,78.0,54.0,0,26.4,28.6,1015.9,1012.7
0.0,39.0,66.0,56.0,0,26.9,29.4,1009.1,1009.6
1.0,41.0,81.0,30.0,0,22.4,25.1,1006.4,1011.7
0.0,33.0,51.0,31.0,0,23.0,23.5,1015.9,1011.5
0.0,39.0,47.0,37.0,0,21.5,22.5,1018.1,1014.8
0.0,35.0,60.0,45.0,0,22.7,23.7,1011.9,1007.8
7.3,54.0,96.0,68.0,1,21.3,22.8,998.4,995.0
0.0,46.0,64.0,58.0,0,19.2,21.8,999.2,999.7
0.0,48.0,54.0,36.0,0,17.9,18.4,1004.3,1001.8
0.0,39.0,65.0,32.0,0,18.6,20.4,1002.9,1006.4
0.0,30.0,64.0,33.0,0,24.1,25.2,1014.1,1012.3
0.0,35.0,49.0,34.0,0,23.3,24.8,1014.4,1012.1
0.0,26.0,44.0,27.0,0,22.8,25.3,1017.8,1016.1
0.0,35.0,53.0,47.0,0,23.4,23.9,1021.7,1019.4
0.0,39.0,64.0,49.0,0,26.2,27.0,1020.8,1016.8
0.0,37.0,73.0,44.0,0,27.4,28.3,1016.7,1014.4
3.1,59.0,77.0,47.0,1,27.0,29.4,1010.3,1008.8
0.0,35.0,61.0,52.0,0,25.1,25.6,1018.6,1016.9
0.0,37.0,84.0,50.0,0,24.6,26.3,1018.4,1015.4
0.0,33.0,71.0,48.0,0,25.8,27.8,1020.2,1018.9
0.0,37.0,58.0,39.0,0,25.2,25.9,1027.7,1025.5
0.0,33.0,61.0,41.0,0,25.6,26.4,1025.8,1021.0
0.0,35.0,73.0,39.0,0,28.8,29.7,1017.6,1013.6
0.0,35.0,67.0,51.0,0,26.9,27.7,1015.3,1011.5
0.0,33.0,45.0,28.0,0,28.4,29.7,1015.4,1015.3
0.0,33.0,70.0,46.0,0,25.2,25.8,1021.4,1017.1
0.0,35.0,71.0,40.0,0,27.5,28.4,1015.5,1011.0
0.0,41.0,69.0,36.0,0,30.5,31.2,1010.3,1003.6
0.0,59.0,86.0,94.0,0,21.3,22.7,990.6,985.8
10.8,54.0,61.0,35.0,1,18.6,19.2,1009.5,1014.0
0.0,24.0,62.0,39.0,0,20.5,22.3,1020.5,1018.2
0.0,28.0,60.0,32.0,0,22.5,24.8,1016.7,1013.1
0.0,30.0,66.0,33.0,0,25.5,26.3,1011.7,1008.4
0.0,37.0,68.0,37.0,0,27.3,28.3,1008.0,1003.2
0.0,61.0,78.0,64.0,0,23.4,28.8,997.6,992.9
20.2,56.0,62.0,53.0,1,18.9,19.9,999.9,1001.3
0.0,31.0,66.0,41.0,0,19.6,21.4,1007.2,1007.4
0.6,33.0,68.0,34.0,0,20.2,22.9,1015.4,1014.8
0.0,19.0,75.0,39.0,0,22.6,23.4,1018.5,1016.3
0.0,28.0,58.0,44.0,0,19.2,19.7,1018.4,1017.0
5.0,39.0,66.0,38.0,1,22.9,23.7,1018.1,1015.6
0.0,33.0,68.0,33.0,0,24.1,26.1,1019.6,1017.4
0.0,35.0,73.0,44.0,0,25.1,25.9,1020.9,1018.7
11.0,33.0,88.0,50.0,1,24.3,25.2,1023.6,1021.2
0.0,31.0,76.0,45.0,0,24.7,26.9,1021.1,1017.1
0.0,44.0,86.0,44.0,0,27.8,29.1,1012.9,1009.9
0.0,33.0,64.0,48.0,0,23.9,24.5,1017.0,1016.4
9.8,20.0,87.0,80.0,1,18.2,20.8,1020.7,1020.3
0.0,22.0,73.0,65.0,0,23.1,23.6,1017.1,1014.3
0.0,31.0,68.0,39.0,0,24.6,26.1,1015.2,1014.3
0.0,31.0,72.0,53.0,0,21.9,23.8,1017.4,1015.4
0.2,39.0,82.0,60.0,0,22.0,23.8,1017.7,1015.0
0.0,41.0,71.0,42.0,0,24.9,25.6,1014.5,1013.8
0.0,35.0,77.0,54.0,0,23.4,24.4,1021.2,1019.2
0.0,39.0,73.0,35.0,0,31.0,31.4,1018.5,1015.7
0.0,50.0,79.0,50.0,0,28.2,29.5,1013.3,1010.2
0.2,33.0,94.0,72.0,0,23.7,24.2,1009.2,1009.9
0.0,35.0,78.0,27.0,0,24.1,25.6,1014.1,1014.7
0.9,35.0,56.0,30.0,0,23.2,24.9,1021.8,1018.5
0.2,56.0,66.0,33.0,0,21.8,23.1,1017.0,1014.1
0.0,50.0,54.0,37.0,0,18.6,20.1,1022.3,1022.3
0.0,33.0,65.0,54.0,0,19.2,19.6,1024.0,1020.0
6.0,44.0,98.0,84.0,1,19.9,21.4,1003.1,1001.9
