MinTemp,Rainfall,Humidity9am,Humidity3pm,RainToday,Temp3pm,MaxTemp
16.3,0.2,78.0,47.0,0,28.7,29.6
18.5,0.0,76.0,55.0,0,27.5,27.6
18.6,1.8,67.0,56.0,1,23.8,24.4
17.1,0.0,55.0,46.0,0,24.1,26.1
16.1,0.0,62.0,42.0,0,24.9,26.4
14.6,0.0,68.0,38.0,0,25.2,26.1
13.2,0.0,75.0,58.0,0,23.4,25.2
12.4,0.8,76.0,39.0,0,29.6,30.5
14.0,0.0,75.0,36.0,0,30.0,31.0
16.0,0.0,76.0,33.0,0,32.0,33.5
18.4,0.0,73.0,34.0,0,33.6,36.2
19.4,0.0,60.0,55.0,0,26.5,27.4
18.5,3.0,77.0,62.0,1,20.7,21.3
12.5,0.0,68.0,45.0,0,27.7,29.0
17.7,0.0,78.0,56.0,0,30.3,33.4
20.5,25.0,53.0,29.0,1,29.9,30.7
15.6,0.0,48.0,30.0,0,29.0,30.0
17.1,0.0,37.0,27.0,0,26.1,27.2
8.6,0.0,39.0,35.0,0,23.1,24.3
11.0,0.0,62.0,36.0,0,27.0,28.8
17.8,0.0,83.0,64.0,0,22.4,22.7
17.5,11.6,84.0,70.0,1,22.0,23.2
17.1,13.0,93.0,69.0,1,23.5,26.7
15.6,7.4,83.0,47.0,1,27.4,28.0
17.3,0.0,73.0,49.0,0,29.2,30.8
18.5,0.0,86.0,53.0,0,27.9,29.3
19.6,0.0,70.0,55.0,0,27.0,28.7
20.0,0.0,83.0,72.0,0,23.7,24.2
19.1,0.8,70.0,47.0,0,25.8,26.5
17.8,0.2,68.0,56.0,0,23.2,24.5
15.3,0.0,84.0,72.0,0,22.7,23.2
19.4,19.0,99.0,98.0,1,20.8,22.8
19.7,50.6,98.0,73.0,1,25.0,25.4
20.0,3.2,88.0,86.0,1,22.5,23.0
18.3,15.6,80.0,74.0,1,24.5,26.0
19.1,0.4,89.0,60.0,0,26.8,28.2
21.2,1.6,77.0,57.0,1,30.2,31.9
22.4,0.2,66.0,67.0,0,25.9,28.7
16.0,8.0,99.0,95.0,1,17.8,18.8
16.2,9.4,99.0,98.0,1,17.6,18.1
15.6,35.6,99.0,90.0,1,19.4,21.2
17.2,10.6,81.0,62.0,1,25.7,27.6
18.0,0.2,99.0,54.0,0,29.6,31.3
18.6,0.0,77.0,67.0,0,23.8,27.3
17.7,1.0,99.0,93.0,0,20.1,20.4
18.2,2.0,85.0,72.0,1,22.5,23.2
17.1,2.2,85.0,84.0,1,21.4,24.2
18.2,19.6,89.0,62.0,1,24.9,26.1
17.3,4.4,92.0,86.0,1,19.6,24.8
13.2,4.0,87.0,44.0,1,26.4,28.3
16.7,10.8,82.0,63.0,1,24.7,25.9
16.7,3.2,84.0,63.0,1,25.0,26.0
16.4,2.0,96.0,57.0,1,26.2,26.8
15.1,0.2,84.0,42.0,0,27.7,28.7
15.3,0.0,99.0,56.0,0,26.3,29.8
17.8,0.2,74.0,51.0,0,27.6,29.4
17.7,0.2,79.0,49.0,0,29.6,30.8
18.6,15.2,93.0,63.0,1,26.1,27.6
17.9,30.4,85.0,56.0,1,26.1,26.7
14.7,0.2,71.0,50.0,0,25.8,26.0
15.4,0.2,95.0,42.0,0,29.0,30.8
16.2,0.0,77.0,38.0,0,29.9,31.0
14.6,0.0,96.0,47.0,0,28.5,29.4
17.8,0.0,89.0,75.0,0,25.8,27.1
20.4,0.0,88.0,49.0,0,31.3,31.6
22.4,0.0,68.0,49.0,0,23.128682170542632,32.5
20.3,2.1384615384615384,76.89762711864407,95.0,0,20.8,21.3
19.2,29.0,98.0,49.0,1,23.128682170542632,31.6
17.0,17.0,99.0,95.0,1,18.5,18.9
16.2,21.0,98.0,49.0,1,23.128682170542632,21.0
17.2,0.8,81.0,49.0,0,23.128682170542632,30.9
18.9,13.0,63.0,43.0,1,27.1,27.7
18.0,0.4,78.0,52.0,0,23.8,24.9
15.5,0.0,59.0,49.0,0,23.128682170542632,22.5
14.6,50.2,88.0,49.0,1,23.128682170542632,22.0
12.4,1.4,83.0,49.0,1,23.128682170542632,27.9
13.8,0.2,88.0,49.0,0,23.128682170542632,28.0
15.0,2.1384615384615384,76.89762711864407,49.0,0,23.128682170542632,27.0
18.0,0.0,81.0,57.0,0,25.7,27.0
14.0,0.0,80.0,49.0,0,23.128682170542632,28.0
14.7,2.1384615384615384,76.89762711864407,56.0,0,27.2,28.0
17.3,0.0,82.0,54.0,0,27.8,30.0
19.9,2.1384615384615384,76.89762711864407,49.0,0,23.128682170542632,32.8
18.0,2.1384615384615384,76.89762711864407,49.0,0,23.128682170542632,20.0
15.0,2.0,65.0,56.0,1,23.1,24.0
16.0,2.1384615384615384,76.89762711864407,49.0,0,23.128682170542632,23.0
15.0,1.0,86.0,55.0,0,24.2,24.0
17.0,2.1384615384615384,76.89762711864407,49.0,0,23.128682170542632,27.0
17.0,0.0,75.0,49.0,0,23.128682170542632,20.0
15.9,2.1384615384615384,98.0,31.0,0,24.7,25.4
11.2,2.1384615384615384,50.0,32.0,0,24.3,25.6
10.0,2.1384615384615384,76.89762711864407,49.0,0,23.128682170542632,24.0
13.0,2.1384615384615384,76.89762711864407,49.0,0,23.128682170542632,26.0
15.0,0.0,82.0,49.0,0,23.128682170542632,27.0
17.0,0.0,95.0,61.0,0,23.6,25.0
14.0,0.0,99.0,45.0,0,26.1,27.0
16.1,2.1384615384615384,93.0,59.0,0,24.5,25.4
14.6,0.2,99.0,39.0,0,25.9,27.0
12.0,0.2,76.0,47.0,0,27.8,28.4
14.5,0.6,82.0,51.0,0,26.5,26.7
14.2,2.1384615384615384,99.0,33.0,0,28.6,29.1
14.6,0.0,80.0,51.0,0,27.6,28.2
16.1,0.0,73.0,55.0,0,26.3,27.2
15.5,0.0,73.0,47.0,0,26.2,26.8
14.6,0.0,77.0,57.0,0,24.7,29.6
17.2,0.0,68.0,64.0,0,24.7,24.8
8.8,9.6,42.0,31.0,1,24.0,24.6
9.2,0.0,43.0,36.0,0,18.4,19.2
8.3,0.0,54.0,48.0,0,19.4,20.7
10.5,0.0,73.0,50.0,0,22.1,22.9
8.4,0.0,83.0,47.0,0,24.8,25.3
11.1,0.0,91.0,50.0,0,25.2,25.9
13.6,0.0,85.0,35.0,0,25.0,25.7
13.7,0.0,75.0,36.0,0,23.9,25.1
15.7,0.0,69.0,97.0,0,18.0,21.2
16.3,55.8,99.0,99.0,1,18.4,19.2
17.6,56.4,99.0,63.0,1,23.9,24.9
15.5,1.6,99.0,53.0,1,26.5,27.2
15.0,0.2,100.0,66.0,0,24.1,24.5
15.0,0.0,100.0,88.0,0,20.7,23.6
16.5,2.8,99.0,99.0,1,18.3,18.6
11.3,3.4,81.0,41.0,1,20.0,24.2
8.3,0.6,45.0,34.0,0,19.5,20.1
9.1,0.0,62.0,45.0,0,21.5,21.8
9.9,0.0,85.0,47.0,0,22.3,23.0
11.7,0.0,99.0,60.0,0,23.1,23.9
7.7,0.0,83.0,62.0,0,17.7,19.3
8.1,0.0,77.0,49.0,0,20.3,21.8
8.7,0.0,98.0,49.0,0,22.3,22.8
8.0,0.2,99.0,41.0,0,24.4,25.5
11.9,0.6,99.0,50.0,0,21.7,22.5
8.3,0.0,60.0,38.0,0,20.4,20.6
5.2,0.0,76.0,53.0,0,18.8,21.7
4.1,0.0,92.0,36.0,0,19.9,20.6
5.6,0.0,93.0,46.0,0,17.5,18.3
4.4,0.0,86.0,38.0,0,21.8,23.0
5.0,0.0,85.0,39.0,0,25.5,25.9
6.9,0.0,83.0,33.0,0,27.2,27.5
7.8,0.0,93.0,35.0,0,26.2,27.4
6.7,0.0,69.0,29.0,0,20.6,21.2
4.3,0.0,43.0,39.0,0,16.4,18.5
0.6,0.0,84.0,37.0,0,16.9,17.7
1.8,0.0,82.0,38.0,0,18.8,19.4
2.2,0.0,81.0,37.0,0,19.4,19.9
3.1,0.0,88.0,40.0,0,19.9,20.6
3.9,0.0,94.0,46.0,0,21.4,21.7
1.6,0.0,91.0,36.0,0,19.6,20.8
2.9,0.0,99.0,66.0,0,17.8,19.8
5.9,0.2,97.0,53.0,0,19.9,20.6
2.5,0.0,90.0,37.0,0,20.3,20.8
2.0,0.0,80.0,32.0,0,21.8,22.4
1.9,0.0,94.0,99.0,0,10.9,13.9
7.6,12.4,95.0,33.0,1,18.3,18.7
7.2,0.2,42.0,46.0,0,15.8,17.5
2.5,0.0,91.0,41.0,0,18.0,18.5
3.6,0.0,84.0,41.0,0,18.1,19.0
8.5,0.0,92.0,66.0,0,17.1,18.2
7.5,0.0,99.0,57.0,0,18.3,19.1
5.8,0.0,99.0,54.0,0,18.8,19.6
7.6,0.0,99.0,72.0,0,16.7,17.1
12.0,0.8,100.0,99.0,0,15.1,15.8
13.3,17.4,100.0,97.0,1,14.8,15.1
10.6,1.2,100.0,55.0,1,17.5,21.3
6.3,0.2,54.0,82.0,0,11.3,15.7
10.0,16.6,78.0,95.0,1,12.2,13.7
5.5,1.4,76.0,42.0,1,16.5,17.6
0.7,0.2,99.0,41.0,0,15.3,16.9
0.5,0.0,99.0,52.0,0,16.1,16.6
3.0,0.0,99.0,88.0,0,12.7,15.0
7.5,7.2,99.0,99.0,1,12.8,13.3
11.0,18.4,99.0,88.0,1,14.6,17.7
7.8,1.8,80.0,70.0,1,16.3,17.8
8.7,0.6,100.0,71.0,0,17.2,17.7
7.2,0.4,100.0,46.0,0,21.3,21.8
6.0,0.0,99.0,96.0,0,13.1,13.2
3.5,4.8,87.0,43.0,1,16.7,19.1
1.9,0.0,84.0,43.0,0,18.5,19.5
0.9,0.0,99.0,40.0,0,19.1,19.9
1.1,0.0,99.0,53.0,0,16.6,17.4
0.1,0.0,94.0,53.0,0,16.7,18.5
5.8,0.0,39.0,68.0,0,13.7,17.6
1.6,0.0,79.0,30.0,0,17.0,17.5
-1.2,0.0,82.0,42.0,0,17.1,18.2
-1.0,0.0,96.0,37.0,0,17.4,18.0
2.5,0.0,85.0,99.0,0,11.3,13.2
8.2,1.2,99.0,68.0,1,15.2,16.5
6.0,0.0,100.0,63.0,0,16.5,17.4
6.9,0.0,99.0,64.0,0,18.7,20.5
3.4,0.2,91.0,44.0,0,18.3,19.3
6.5,0.0,70.0,29.0,0,15.3,17.0
0.9,0.0,76.0,38.0,0,16.3,17.4
-0.4,0.0,92.0,36.0,0,15.5,16.2
-0.4,0.0,83.0,40.0,0,15.3,16.4
6.8,0.0,60.0,55.0,0,14.0,15.8
8.7,5.6,75.0,54.0,1,14.6,15.9
3.7,0.2,91.0,51.0,0,16.0,17.1
2.8,0.0,94.0,53.0,0,17.9,18.1
2.2,0.0,99.0,53.0,0,18.3,18.6
3.8,0.2,99.0,84.0,0,13.4,14.1
6.9,6.0,82.0,49.0,1,19.4,20.5
7.0,0.6,99.0,99.0,0,13.2,15.1
8.7,1.6,99.0,65.0,1,21.6,23.0
5.4,0.0,76.0,33.0,0,19.8,20.3
3.8,0.0,60.0,38.0,0,16.9,19.0
1.2,0.0,74.0,41.0,0,18.5,19.6
1.8,0.0,99.0,33.0,0,19.8,20.4
3.9,0.0,86.0,32.0,0,19.7,20.7
0.9,0.0,87.0,51.0,0,13.7,16.1
-1.1,0.0,87.0,38.0,0,16.4,17.0
5.1,0.0,75.0,49.0,0,15.3,15.8
8.0,0.0,73.0,63.0,0,15.4,18.5
8.5,0.8,81.0,72.0,0,14.4,16.0
9.4,0.4,94.0,78.0,0,14.0,14.7
6.8,0.4,100.0,49.0,0,18.9,19.6
6.6,0.0,88.0,53.0,0,17.6,20.4
3.0,0.0,72.0,36.0,0,16.1,17.5
0.9,0.0,80.0,38.0,0,17.7,18.3
0.3,0.0,81.0,39.0,0,16.5,17.4
0.6,0.0,83.0,33.0,0,15.2,16.1
1.1,0.0,58.0,44.0,0,15.1,15.6
-0.2,0.0,80.0,39.0,0,15.2,16.9
-0.9,0.0,79.0,31.0,0,16.2,17.2
-1.2,0.0,97.0,36.0,0,16.9,18.3
-0.6,0.0,78.0,25.0,0,20.3,21.0
0.1,0.0,53.0,26.0,0,20.7,23.0
7.7,0.0,33.0,24.0,0,18.1,19.6
-1.4,0.2,70.0,30.0,0,16.8,17.4
-2.4,0.0,83.0,21.0,0,21.6,22.5
5.3,0.0,59.0,24.0,0,18.5,19.9
0.9,0.0,37.0,32.0,0,16.6,17.9
7.5,0.0,46.0,41.0,0,16.5,18.2
10.4,0.0,47.0,48.0,0,14.7,16.9
4.0,0.0,61.0,40.0,0,17.8,18.5
-0.3,0.0,91.0,34.0,0,18.3,18.6
2.6,0.0,42.0,18.0,0,24.0,24.8
4.2,0.0,62.0,33.0,0,19.3,20.0
1.6,0.0,54.0,44.0,0,13.4,22.0
8.6,0.0,44.0,39.0,0,17.0,18.2
2.3,0.0,64.0,34.0,0,19.2,19.8
-0.8,0.0,77.0,33.0,0,18.4,19.3
3.4,0.0,82.0,25.0,0,22.2,22.4
3.8,0.0,84.0,33.0,0,24.8,25.3
10.0,0.0,41.0,34.0,0,24.8,29.4
10.2,4.6,39.0,26.0,1,19.2,20.1
5.8,0.0,44.0,32.0,0,19.8,20.1
0.7,0.0,59.0,26.0,0,19.9,20.3
1.3,0.0,68.0,35.0,0,19.2,19.8
1.6,0.0,79.0,32.0,0,21.2,21.7
0.5,0.0,83.0,39.0,0,23.0,23.6
5.4,0.0,39.0,23.0,0,19.3,22.4
3.9,0.0,40.0,28.0,0,16.3,18.7
-1.4,1.0,79.0,34.0,0,15.7,18.1
1.7,0.2,69.0,30.0,0,19.7,20.2
0.1,0.0,68.0,22.0,0,22.4,23.1
1.5,0.0,84.0,20.0,0,23.9,24.8
1.6,0.0,50.0,15.0,0,27.2,27.8
12.1,0.0,26.0,13.0,0,27.3,27.9
5.9,0.0,24.0,27.0,0,18.3,22.1
9.8,0.0,37.0,30.0,0,20.1,21.2
2.5,0.0,51.0,27.0,0,21.4,22.1
1.9,0.0,70.0,19.0,0,26.3,26.7
6.5,0.0,64.0,41.0,0,21.4,22.6
5.6,0.0,74.0,34.0,0,25.7,26.4
5.9,0.0,40.0,68.0,0,16.8,23.3
1.3,0.0,65.0,27.0,0,19.3,20.1
1.8,0.0,61.0,42.0,0,18.6,20.7
4.6,0.0,69.0,36.0,0,22.7,23.3
7.8,0.0,72.0,55.0,0,20.3,21.7
8.0,3.2,99.0,78.0,1,10.8,23.2
6.2,18.6,100.0,36.0,1,22.0,23.1
7.2,0.2,77.0,35.0,0,24.3,24.5
10.1,0.0,99.0,21.0,0,27.0,28.7
6.1,0.0,58.0,31.0,0,23.4,24.1
7.2,0.0,98.0,26.0,0,28.0,29.5
9.1,0.0,32.0,23.0,0,22.8,23.3
4.9,0.0,52.0,51.0,0,18.8,21.5
10.8,0.0,64.0,35.0,0,24.1,24.3
8.3,0.0,86.0,29.0,0,27.8,29.4
13.2,0.0,29.0,27.0,0,31.5,33.7
16.8,9.4,50.0,29.0,1,21.2,23.2
3.0,0.0,32.0,25.0,0,21.1,21.6
5.7,0.0,51.0,32.0,0,20.7,21.3
9.6,0.0,57.0,32.0,0,21.7,22.6
4.8,0.0,58.0,15.0,0,30.3,31.2
7.9,0.0,37.0,21.0,0,31.0,31.3
14.1,0.0,29.0,17.0,0,33.4,34.5
15.2,0.0,83.0,77.0,0,17.8,18.8
10.2,0.6,54.0,24.0,0,21.5,22.3
11.6,0.0,58.0,42.0,0,19.2,20.7
8.3,0.0,75.0,33.0,0,20.7,21.6
5.0,0.0,94.0,25.0,0,24.3,25.9
10.8,4.0,96.0,69.0,1,17.6,18.8
7.3,6.2,87.0,67.0,1,14.6,17.1
3.5,9.0,90.0,37.0,1,19.9,20.7
7.2,0.0,74.0,34.0,0,21.5,22.5
6.2,0.0,81.0,22.0,0,27.2,27.9
7.8,0.0,65.0,16.0,0,32.1,33.0
10.9,0.0,39.0,45.0,0,23.7,26.0
15.1,0.0,64.0,44.0,0,24.0,24.6
12.0,0.0,94.0,29.0,0,31.6,32.7
10.7,0.0,55.0,12.0,0,34.2,34.6
10.8,0.0,86.0,30.0,0,25.9,27.8
12.4,0.0,71.0,30.0,0,20.1,20.6
9.9,0.4,55.0,32.0,0,20.0,21.4
5.7,0.0,70.0,25.0,0,26.7,28.3
7.9,0.0,73.0,14.0,0,33.8,34.4
13.9,0.0,74.0,63.0,0,21.5,25.0
7.3,0.0,37.0,34.0,0,22.0,23.9
13.9,0.0,58.0,42.0,0,20.8,21.9
6.9,0.0,68.0,34.0,0,24.5,25.6
10.0,0.0,74.0,34.0,0,26.9,28.1
11.4,0.0,68.0,23.0,0,32.6,33.2
12.1,0.0,60.0,20.0,0,33.4,34.7
8.8,0.0,41.0,30.0,0,22.2,23.2
12.9,0.4,92.0,61.0,0,17.6,19.0
11.6,0.0,65.0,38.0,0,26.9,28.1
11.4,0.0,73.0,21.0,0,34.1,34.8
17.0,0.0,60.0,24.0,0,34.5,36.6
19.3,0.0,77.0,51.0,0,27.1,28.0
16.6,0.6,66.0,45.0,0,28.3,30.5
16.9,3.8,83.0,28.0,1,30.4,31.3
15.0,0.2,62.0,51.0,0,18.4,20.7
8.2,0.0,49.0,35.0,0,22.8,24.4
7.2,0.0,65.0,26.0,0,28.1,30.0
11.7,0.4,50.0,41.0,0,24.0,25.6
14.6,1.4,89.0,71.0,1,19.7,20.3
15.5,0.2,79.0,41.0,0,27.6,29.6
16.7,4.0,94.0,90.0,1,17.2,18.6
14.3,8.8,79.0,47.0,1,21.2,22.9
12.3,0.2,66.0,37.0,0,27.6,29.1
8.7,0.0,45.0,43.0,0,21.6,23.4
13.9,0.4,64.0,43.0,0,23.5,24.3
8.3,0.0,61.0,31.0,0,27.5,29.8
15.7,0.0,64.0,64.0,0,18.8,19.7
13.4,0.0,65.0,48.0,0,23.9,25.1
13.8,0.0,68.0,48.0,0,28.3,29.9
16.6,0.0,70.0,18.0,0,36.5,37.8
17.6,0.0,73.0,45.0,0,32.1,34.4
18.9,1.8,85.0,51.0,1,29.1,29.6
17.5,11.8,89.0,76.0,1,22.9,23.9
18.7,3.2,88.0,57.0,1,29.7,31.6
18.3,0.0,76.0,33.0,0,37.1,38.8
17.7,0.0,69.0,17.0,0,37.6,39.6
16.4,0.0,66.0,56.0,0,24.3,28.3
16.2,0.0,68.0,48.0,0,26.3,28.0
14.4,0.4,73.0,29.0,0,33.9,34.8
14.9,0.0,68.0,28.0,0,36.3,38.7
19.0,0.0,74.0,38.0,0,33.3,34.7
22.1,0.0,71.0,39.0,0,31.5,33.2
16.9,0.0,49.0,19.0,0,38.6,41.9
21.6,0.0,60.0,47.0,0,23.6,26.7
19.4,0.0,58.0,52.0,0,25.5,27.3
18.0,0.0,61.0,29.0,0,37.1,39.7
18.0,0.0,50.0,28.0,0,38.1,40.2
18.8,0.0,74.0,64.0,0,25.1,26.2
15.6,9.6,70.0,37.0,1,24.1,25.7
14.8,0.2,59.0,39.0,0,26.7,28.8
14.7,0.0,73.0,28.0,0,34.4,35.7
20.2,0.0,69.0,37.0,0,34.2,36.2
19.7,0.0,66.0,14.0,0,45.9,46.4
21.4,0.0,61.0,57.0,0,22.8,27.0
17.5,2.0,78.0,69.0,1,22.5,24.1
19.4,0.2,85.0,56.0,0,28.5,30.0
16.9,0.0,75.0,75.0,0,23.4,35.5
20.9,0.0,75.0,53.0,0,26.5,27.0
20.3,0.2,64.0,42.0,0,30.1,31.9
18.2,0.0,77.0,36.0,0,33.1,35.2
20.5,0.0,72.0,45.0,0,32.8,34.0
19.5,24.6,99.0,83.0,1,22.3,22.8
20.2,5.8,99.0,99.0,1,21.8,23.0
19.1,111.8,95.0,71.0,1,25.5,29.3
19.3,0.2,84.0,61.0,0,26.4,28.4
19.4,0.0,83.0,47.0,0,32.5,34.5
15.7,45.6,99.0,94.0,1,16.4,18.5
14.7,21.8,90.0,86.0,1,18.2,20.0
15.6,7.6,92.0,80.0,1,21.4,24.0
17.7,1.4,83.0,48.0,1,26.5,27.0
16.0,0.2,76.0,52.0,0,26.2,27.7
16.4,0.0,84.0,49.0,0,26.6,28.6
15.1,0.0,86.0,42.0,0,28.5,29.4
15.2,0.0,85.0,46.0,0,27.7,28.4
15.8,0.0,83.0,45.0,0,28.2,29.0
15.8,0.0,82.0,44.0,0,28.6,29.8
18.1,0.0,91.0,52.0,0,27.4,28.9
16.8,0.0,98.0,52.0,0,26.1,27.4
14.1,0.0,96.0,42.0,0,29.2,29.9
16.8,0.0,87.0,67.0,0,25.1,26.0
19.9,0.4,81.0,68.0,0,23.9,24.9
17.9,0.0,84.0,50.0,0,30.5,30.8
17.4,0.0,61.0,34.0,0,24.2,24.6
10.6,0.0,64.0,43.0,0,22.7,23.6
11.3,0.0,75.0,44.0,0,23.8,25.1
11.5,0.0,90.0,45.0,0,25.3,26.4
12.9,0.0,93.0,44.0,0,28.4,28.8
16.2,0.0,59.0,41.0,0,32.0,32.5
21.2,0.0,61.0,52.0,0,30.3,31.4
18.5,0.0,77.0,44.0,0,30.4,32.4
11.9,0.0,77.0,35.0,0,29.4,29.8
16.4,0.0,89.0,56.0,0,27.9,28.6
18.1,0.0,99.0,51.0,0,31.6,32.2
16.9,0.0,94.0,43.0,0,30.4,32.6
13.7,4.2,53.0,51.0,1,22.8,23.7
11.7,0.0,82.0,47.0,0,24.5,25.6
14.8,0.0,92.0,44.0,0,24.1,25.4
14.4,0.0,79.0,46.0,0,25.8,26.4
11.4,0.0,85.0,35.0,0,25.9,26.6
12.4,0.0,99.0,72.0,0,17.5,19.0
15.1,4.8,99.0,96.0,1,17.1,20.6
14.8,10.6,96.0,59.0,1,21.7,23.4
12.9,0.2,99.0,58.0,0,21.7,22.7
11.1,0.0,89.0,43.0,0,24.5,25.0
10.6,2.6,83.0,46.0,1,24.4,24.7
11.5,0.0,92.0,68.0,0,21.2,24.0
10.9,0.0,99.0,51.0,0,24.5,25.1
10.8,0.2,99.0,37.0,0,26.5,26.9
11.5,0.0,85.0,48.0,0,25.4,26.0
10.5,0.0,91.0,44.0,0,25.5,26.2
10.4,0.0,99.0,29.0,0,28.8,29.3
10.5,0.0,85.0,41.0,0,26.7,27.7
16.0,15.4,99.0,75.0,1,20.3,21.0
11.2,0.6,83.0,48.0,0,22.6,24.1
11.9,0.2,96.0,44.0,0,23.8,24.7
11.3,0.0,49.0,35.0,0,19.6,20.7
12.4,8.6,82.0,84.0,1,17.0,17.8
7.3,4.8,75.0,42.0,1,20.2,20.6
11.8,0.8,89.0,33.0,0,24.3,24.7
6.0,0.0,73.0,44.0,0,22.3,24.6
5.9,0.0,71.0,39.0,0,21.9,22.4
6.4,0.0,73.0,43.0,0,21.5,22.2
4.8,0.0,79.0,40.0,0,24.4,25.0
6.9,0.0,78.0,41.0,0,25.1,25.6
6.7,0.0,83.0,25.0,0,28.2,28.6
8.1,0.0,80.0,29.0,0,28.2,28.5
13.2,0.2,90.0,59.0,0,23.9,24.3
13.3,0.0,93.0,45.0,0,26.6,27.8
10.7,0.0,52.0,47.0,0,18.2,19.8
5.7,0.0,78.0,44.0,0,22.1,22.7
7.7,0.0,38.0,31.0,0,24.5,25.6
11.8,0.0,51.0,38.0,0,18.5,19.1
4.1,0.0,76.0,50.0,0,18.7,20.4
11.9,0.0,74.0,58.0,0,20.0,20.7
7.2,0.0,99.0,50.0,0,21.9,22.3
6.8,0.0,98.0,44.0,0,22.8,23.6
5.4,0.0,97.0,43.0,0,22.4,23.2
8.7,0.0,82.0,60.0,0,21.2,22.0
10.9,0.2,100.0,51.0,0,22.3,22.8
8.5,0.0,99.0,68.0,0,20.0,21.7
10.9,1.6,81.0,30.0,1,19.5,20.4
2.4,0.0,72.0,37.0,0,20.0,20.7
9.2,0.0,63.0,40.0,0,19.2,20.7
6.5,0.0,46.0,32.0,0,18.6,19.8
1.8,0.0,75.0,30.0,0,19.5,19.8
-0.1,0.0,71.0,31.0,0,19.4,19.6
1.0,0.0,91.0,41.0,0,19.7,19.9
4.0,0.0,70.0,34.0,0,21.3,23.3
2.6,0.0,99.0,64.0,0,15.2,16.0
8.3,14.2,91.0,96.0,1,14.4,15.4
11.5,9.6,91.0,90.0,1,15.8,18.7
6.2,1.6,83.0,42.0,1,20.4,20.7
1.9,0.2,98.0,34.0,0,19.0,20.1
2.6,0.0,99.0,55.0,0,18.5,19.2
7.7,1.0,100.0,83.0,0,16.6,18.2
11.0,0.6,100.0,83.0,0,17.3,18.9
10.2,0.6,100.0,59.0,0,21.8,22.5
8.2,0.0,100.0,45.0,0,23.6,24.3
8.6,0.2,85.0,73.0,0,18.8,21.1
13.6,6.2,99.0,68.0,1,14.0,15.3
6.8,12.8,51.0,35.0,1,18.1,19.4
3.4,0.0,89.0,50.0,0,19.8,20.4
5.3,0.0,100.0,74.0,0,17.3,18.6
7.9,0.0,99.0,81.0,0,15.6,17.2
11.3,0.0,84.0,49.0,0,20.7,21.9
7.1,0.2,84.0,59.0,0,16.7,17.4
7.4,0.0,99.0,59.0,0,18.6,19.4
6.2,0.0,100.0,99.0,0,14.4,17.2
6.9,2.8,100.0,61.0,1,19.2,19.4
5.9,0.2,100.0,99.0,0,13.2,14.1
5.8,5.0,100.0,51.0,1,18.4,19.8
6.4,0.0,74.0,49.0,0,17.9,20.1
11.3,0.0,52.0,40.0,0,18.4,20.0
3.0,0.0,79.0,42.0,0,17.4,18.0
0.4,0.0,99.0,48.0,0,16.3,17.8
0.5,0.0,99.0,42.0,0,16.8,18.0
6.1,0.0,60.0,41.0,0,16.2,17.3
3.6,0.0,84.0,50.0,0,15.7,16.5
3.6,0.0,99.0,52.0,0,15.8,16.9
0.8,0.0,99.0,70.0,0,14.2,15.6
6.6,2.6,95.0,95.0,1,12.8,14.1
9.4,2.4,90.0,73.0,1,13.8,14.4
8.7,3.8,100.0,99.0,1,12.8,14.5
10.3,15.4,99.0,62.0,1,18.6,19.4
10.7,1.4,99.0,72.0,1,17.3,17.3
10.9,0.2,99.0,78.0,0,16.6,17.0
12.0,9.4,100.0,99.0,1,12.8,13.7
11.0,4.0,90.0,69.0,1,16.3,17.2
5.9,0.2,100.0,48.0,0,18.8,19.5
2.1,0.2,100.0,53.0,0,17.4,17.9
2.4,0.0,100.0,56.0,0,18.8,19.0
0.0,0.2,99.0,34.0,0,22.3,23.0
4.5,0.0,53.0,29.0,0,18.2,19.5
3.1,0.0,66.0,29.0,0,17.2,17.8
1.6,0.0,74.0,38.0,0,17.8,18.6
-0.1,0.0,96.0,36.0,0,17.9,18.4
3.8,0.0,97.0,62.0,0,13.5,15.7
6.9,0.0,99.0,74.0,0,13.7,14.2
2.4,0.0,100.0,63.0,0,16.3,16.9
3.5,0.2,100.0,66.0,0,16.2,16.9
4.3,0.2,100.0,70.0,0,16.4,16.9
5.8,0.0,98.0,55.0,0,18.5,19.1
10.9,0.4,100.0,73.0,0,18.3,19.2
11.1,0.0,100.0,71.0,0,19.5,23.0
8.5,0.2,100.0,52.0,0,21.9,24.1
7.3,0.0,100.0,52.0,0,22.6,22.7
11.2,0.0,74.0,76.0,0,17.5,18.5
7.3,0.0,77.0,29.0,0,19.0,20.7
1.6,0.2,55.0,29.0,0,16.0,16.5
0.9,0.0,87.0,28.0,0,16.6,17.3
3.0,0.0,73.0,38.0,0,16.0,17.6
4.1,0.0,47.0,42.0,0,15.9,17.6
-0.5,0.0,92.0,39.0,0,18.2,18.9
-0.6,0.0,99.0,38.0,0,18.7,18.9
-0.2,0.0,87.0,45.0,0,18.1,18.8
1.5,0.0,100.0,61.0,0,18.5,19.3
3.6,0.0,75.0,42.0,0,22.0,23.2
4.0,0.0,99.0,55.0,0,18.8,20.4
10.4,0.0,75.0,68.0,0,15.3,16.8
2.7,0.0,99.0,40.0,0,18.2,18.6
3.4,0.0,99.0,33.0,0,20.4,20.8
4.1,0.0,55.0,30.0,0,18.5,19.4
